"Easting","Northing","ICS_max","Date"
249500,589500,0.238350341485454,"1995-03-01"
249500,590000,0.244783406010384,"1995-03-01"
249500,590500,0.25026787092147,"1995-03-01"
249500,591000,0.253953462704849,"1995-03-01"
249500,591500,0.25705167532448,"1995-03-01"
249500,592000,0.25888425505396,"1995-03-01"
249500,592500,0.259257156860153,"1995-03-01"
249500,593000,0.25802906877163,"1995-03-01"
249500,593500,0.255633723800506,"1995-03-01"
249500,594000,0.251937786911978,"1995-03-01"
249500,594500,0.24729706294493,"1995-03-01"
249500,595000,0.241424487093009,"1995-03-01"
249500,595500,0.235459005328901,"1995-03-01"
249500,596000,0.229913859212819,"1995-03-01"
249500,596500,0.223172852129278,"1995-03-01"
249500,597000,0.215877590856343,"1995-03-01"
249500,597500,0.208456611833858,"1995-03-01"
249500,598000,0.201234234509057,"1995-03-01"
249500,598500,0.194032418874005,"1995-03-01"
249500,599000,0.185989370419642,"1995-03-01"
249500,599500,0.177266819979391,"1995-03-01"
249500,6e+05,0.167894087707545,"1995-03-01"
249500,600500,0.158120104063903,"1995-03-01"
249500,601000,0.148459163271343,"1995-03-01"
249500,601500,0.138847545118629,"1995-03-01"
249500,602000,0.129415778763269,"1995-03-01"
249500,602500,0.120501730296087,"1995-03-01"
249500,603000,0.112435191246816,"1995-03-01"
249500,603500,0.105042563816521,"1995-03-01"
249500,604000,0.0988077768924021,"1995-03-01"
249500,604500,0.0935689218028158,"1995-03-01"
249500,605000,0.0893548015393395,"1995-03-01"
249500,605500,0.0859187640970457,"1995-03-01"
249500,606000,0.0831651465678306,"1995-03-01"
249500,606500,0.081725495319982,"1995-03-01"
249500,607000,0.0813835040533861,"1995-03-01"
249500,607500,0.0813753657792183,"1995-03-01"
249500,608000,0.0806870553777661,"1995-03-01"
249500,608500,0.0791401272616406,"1995-03-01"
249500,609000,0.0775369674526841,"1995-03-01"
249500,609500,0.0760952680756915,"1995-03-01"
249500,610000,0.0739879949832256,"1995-03-01"
249500,610500,0.0647431640260066,"1995-03-01"
249500,611000,0.0470512278501998,"1995-03-01"
249500,611500,0.0419953562722865,"1995-03-01"
249500,612000,0.0358621448110375,"1995-03-01"
249500,612500,0.0305318966730708,"1995-03-01"
249500,613000,0.0255956693283818,"1995-03-01"
249500,613500,0.0210993908782753,"1995-03-01"
249500,614000,0.0169566880854853,"1995-03-01"
249500,614500,0.0133581382533633,"1995-03-01"
249500,615000,0.0106504137863724,"1995-03-01"
249500,615500,0.00838093655304133,"1995-03-01"
250000,569500,0,"1995-03-01"
250000,570000,0,"1995-03-01"
250000,570500,0,"1995-03-01"
250000,571000,0,"1995-03-01"
250000,571500,0,"1995-03-01"
250000,572000,0,"1995-03-01"
250000,572500,0,"1995-03-01"
250000,573000,0,"1995-03-01"
250000,573500,0.0986847732389637,"1995-03-01"
250000,574000,0.112335685231879,"1995-03-01"
250000,574500,0.126961504723278,"1995-03-01"
250000,575000,0.142024345272246,"1995-03-01"
250000,575500,0.157327961135053,"1995-03-01"
250000,576000,0.172402135447719,"1995-03-01"
250000,576500,0.18667576941088,"1995-03-01"
250000,577000,0.199535424845272,"1995-03-01"
250000,577500,0.210615972245427,"1995-03-01"
250000,578000,0.219375835004009,"1995-03-01"
250000,578500,0.225634462743704,"1995-03-01"
250000,579000,0.230236306414375,"1995-03-01"
250000,579500,0.234249702750124,"1995-03-01"
250000,580000,0.23654878398924,"1995-03-01"
250000,580500,0.236802346420616,"1995-03-01"
250000,581000,0.234957352168905,"1995-03-01"
250000,581500,0.232091629366549,"1995-03-01"
250000,582000,0.228485493987294,"1995-03-01"
250000,582500,0.224068065737541,"1995-03-01"
250000,583000,0.219978550499697,"1995-03-01"
250000,583500,0.216334159089458,"1995-03-01"
250000,584000,0.212134058242512,"1995-03-01"
250000,584500,0.207608330573325,"1995-03-01"
250000,585000,0.204962367600916,"1995-03-01"
250000,585500,0.203980114297063,"1995-03-01"
250000,586000,0.205578927821088,"1995-03-01"
250000,586500,0.208329940544761,"1995-03-01"
250000,587000,0.211671070916535,"1995-03-01"
250000,587500,0.216427010579563,"1995-03-01"
250000,588000,0.221899815102434,"1995-03-01"
250000,588500,0.228055302710561,"1995-03-01"
250000,589000,0.23440684949676,"1995-03-01"
250000,589500,0.240747559060908,"1995-03-01"
250000,590000,0.246472365383149,"1995-03-01"
250000,590500,0.250643969451349,"1995-03-01"
250000,591000,0.253124364936901,"1995-03-01"
250000,591500,0.254645735911844,"1995-03-01"
250000,592000,0.255512275852873,"1995-03-01"
250000,592500,0.254943395133848,"1995-03-01"
250000,593000,0.2531505654394,"1995-03-01"
250000,593500,0.250068948319595,"1995-03-01"
250000,594000,0.245836126879897,"1995-03-01"
250000,594500,0.240598461242482,"1995-03-01"
250000,595000,0.234669186916579,"1995-03-01"
250000,595500,0.228648921347466,"1995-03-01"
250000,596000,0.223051596987914,"1995-03-01"
250000,596500,0.216777197266947,"1995-03-01"
250000,597000,0.209181869840844,"1995-03-01"
250000,597500,0.201720821238379,"1995-03-01"
250000,598000,0.1944261812128,"1995-03-01"
250000,598500,0.187205337082598,"1995-03-01"
250000,599000,0.179221461098298,"1995-03-01"
250000,599500,0.170260618704161,"1995-03-01"
250000,6e+05,0.160959564470588,"1995-03-01"
250000,600500,0.151084981118416,"1995-03-01"
250000,601000,0.141099899615893,"1995-03-01"
250000,601500,0.131282355766773,"1995-03-01"
250000,602000,0.121801395736902,"1995-03-01"
250000,602500,0.112959566353843,"1995-03-01"
250000,603000,0.104538436008742,"1995-03-01"
250000,603500,0.0972065107318448,"1995-03-01"
250000,604000,0.0908949102637029,"1995-03-01"
250000,604500,0.0859215441799969,"1995-03-01"
250000,605000,0.0820985942101266,"1995-03-01"
250000,605500,0.0790039497125074,"1995-03-01"
250000,606000,0.0766130775006547,"1995-03-01"
250000,606500,0.0755712942151772,"1995-03-01"
250000,607000,0.0757436431097646,"1995-03-01"
250000,607500,0.0763150836047514,"1995-03-01"
250000,608000,0.076407943311278,"1995-03-01"
250000,608500,0.0750670464875873,"1995-03-01"
250000,609000,0.0743225504325405,"1995-03-01"
250000,609500,0.0733721225919686,"1995-03-01"
250000,610000,0.0714440560397559,"1995-03-01"
250000,610500,0.0629856655812607,"1995-03-01"
250000,611000,0.0435758822387741,"1995-03-01"
250000,611500,0.0389036670347111,"1995-03-01"
250000,612000,0.0331951274947286,"1995-03-01"
250000,612500,0.0282493828389857,"1995-03-01"
250000,613000,0.0236977811454004,"1995-03-01"
250000,613500,0.0195618802907025,"1995-03-01"
250000,614000,0.0154294595343182,"1995-03-01"
250000,614500,0.0124053554664418,"1995-03-01"
250000,615000,0.00983142569437039,"1995-03-01"
250000,615500,0.00780523527526774,"1995-03-01"
250500,569500,0,"1995-03-01"
250500,570000,0,"1995-03-01"
250500,570500,0,"1995-03-01"
250500,571000,0,"1995-03-01"
250500,571500,0,"1995-03-01"
250500,572000,0,"1995-03-01"
250500,572500,0,"1995-03-01"
250500,573000,0,"1995-03-01"
250500,573500,0.10275571391678,"1995-03-01"
250500,574000,0.116373692446487,"1995-03-01"
250500,574500,0.130591782109289,"1995-03-01"
250500,575000,0.145213865864878,"1995-03-01"
250500,575500,0.160043649058251,"1995-03-01"
250500,576000,0.174820858396825,"1995-03-01"
250500,576500,0.188606323487075,"1995-03-01"
250500,577000,0.201074798649298,"1995-03-01"
250500,577500,0.212064840851143,"1995-03-01"
250500,578000,0.220643324487572,"1995-03-01"
250500,578500,0.22624649740559,"1995-03-01"
250500,579000,0.230825094465761,"1995-03-01"
250500,579500,0.233952968830853,"1995-03-01"
250500,580000,0.236127339647551,"1995-03-01"
250500,580500,0.236431853711548,"1995-03-01"
250500,581000,0.234999452959318,"1995-03-01"
250500,581500,0.232472013686097,"1995-03-01"
250500,582000,0.229105167878555,"1995-03-01"
250500,582500,0.225148558438503,"1995-03-01"
250500,583000,0.221622846065739,"1995-03-01"
250500,583500,0.218782653154833,"1995-03-01"
250500,584000,0.215566709520193,"1995-03-01"
250500,584500,0.212230403379349,"1995-03-01"
250500,585000,0.209914413764963,"1995-03-01"
250500,585500,0.209356909991854,"1995-03-01"
250500,586000,0.211111160495027,"1995-03-01"
250500,586500,0.213961336357,"1995-03-01"
250500,587000,0.217709480062778,"1995-03-01"
250500,587500,0.222205738639482,"1995-03-01"
250500,588000,0.227309141162586,"1995-03-01"
250500,588500,0.232599174683131,"1995-03-01"
250500,589000,0.238215064831813,"1995-03-01"
250500,589500,0.243869412432911,"1995-03-01"
250500,590000,0.248670279876823,"1995-03-01"
250500,590500,0.251900660340704,"1995-03-01"
250500,591000,0.25322555181859,"1995-03-01"
250500,591500,0.253630280062223,"1995-03-01"
250500,592000,0.253486057665662,"1995-03-01"
250500,592500,0.251985889644276,"1995-03-01"
250500,593000,0.249539951880346,"1995-03-01"
250500,593500,0.246082411667876,"1995-03-01"
250500,594000,0.241306922276346,"1995-03-01"
250500,594500,0.235463539098849,"1995-03-01"
250500,595000,0.229235754533977,"1995-03-01"
250500,595500,0.222985480597107,"1995-03-01"
250500,596000,0.217808708911323,"1995-03-01"
250500,596500,0.211475722936238,"1995-03-01"
250500,597000,0.204074095840288,"1995-03-01"
250500,597500,0.1963464684215,"1995-03-01"
250500,598000,0.188944367011379,"1995-03-01"
250500,598500,0.181728933168815,"1995-03-01"
250500,599000,0.173604808274891,"1995-03-01"
250500,599500,0.16464957205893,"1995-03-01"
250500,6e+05,0.155157011619149,"1995-03-01"
250500,600500,0.145399571651023,"1995-03-01"
250500,601000,0.135173264802939,"1995-03-01"
250500,601500,0.125212728617542,"1995-03-01"
250500,602000,0.115816851706758,"1995-03-01"
250500,602500,0.106982630492783,"1995-03-01"
250500,603000,0.0986693468741103,"1995-03-01"
250500,603500,0.0910260591794484,"1995-03-01"
250500,604000,0.0848237660642657,"1995-03-01"
250500,604500,0.080109325219352,"1995-03-01"
250500,605000,0.0766344780787642,"1995-03-01"
250500,605500,0.0739249700263,"1995-03-01"
250500,606000,0.0718283255781569,"1995-03-01"
250500,606500,0.0712280849257408,"1995-03-01"
250500,607000,0.071937487214939,"1995-03-01"
250500,607500,0.072957939024692,"1995-03-01"
250500,608000,0.0734706693314062,"1995-03-01"
250500,608500,0.0729013205162259,"1995-03-01"
250500,609000,0.0724081720831112,"1995-03-01"
250500,609500,0.0718257792584934,"1995-03-01"
250500,610000,0.0681777359992907,"1995-03-01"
250500,610500,0.0618124586646815,"1995-03-01"
250500,611000,0.0433146960546029,"1995-03-01"
250500,611500,0.0386631419214038,"1995-03-01"
250500,612000,0.0331940247490093,"1995-03-01"
250500,612500,0.0283737996154157,"1995-03-01"
250500,613000,0.0237649963109452,"1995-03-01"
250500,613500,0.0193010650258915,"1995-03-01"
250500,614000,0.0155320767144325,"1995-03-01"
250500,614500,0.0123142578482238,"1995-03-01"
250500,615000,0.00972168389083768,"1995-03-01"
250500,615500,0.00759851281710133,"1995-03-01"
251000,569500,0,"1995-03-01"
251000,570000,0,"1995-03-01"
251000,570500,0,"1995-03-01"
251000,571000,0,"1995-03-01"
251000,571500,0,"1995-03-01"
251000,572000,0,"1995-03-01"
251000,572500,0,"1995-03-01"
251000,573000,0,"1995-03-01"
251000,573500,0.107745395844429,"1995-03-01"
251000,574000,0.120770510150926,"1995-03-01"
251000,574500,0.134721337917345,"1995-03-01"
251000,575000,0.148952341850992,"1995-03-01"
251000,575500,0.163310295765607,"1995-03-01"
251000,576000,0.177586755945243,"1995-03-01"
251000,576500,0.19083421636879,"1995-03-01"
251000,577000,0.202764227753328,"1995-03-01"
251000,577500,0.213220642058384,"1995-03-01"
251000,578000,0.221331073888148,"1995-03-01"
251000,578500,0.226617572318773,"1995-03-01"
251000,579000,0.231053282763961,"1995-03-01"
251000,579500,0.234547296068493,"1995-03-01"
251000,580000,0.236026316373441,"1995-03-01"
251000,580500,0.236500975809295,"1995-03-01"
251000,581000,0.235090953984989,"1995-03-01"
251000,581500,0.232907368758409,"1995-03-01"
251000,582000,0.229868970438455,"1995-03-01"
251000,582500,0.226215287521355,"1995-03-01"
251000,583000,0.223291666333352,"1995-03-01"
251000,583500,0.221155796302256,"1995-03-01"
251000,584000,0.218662993165612,"1995-03-01"
251000,584500,0.216230935400589,"1995-03-01"
251000,585000,0.214367307701378,"1995-03-01"
251000,585500,0.214730804768169,"1995-03-01"
251000,586000,0.216529887800688,"1995-03-01"
251000,586500,0.219557691257729,"1995-03-01"
251000,587000,0.223341472576028,"1995-03-01"
251000,587500,0.227938872346828,"1995-03-01"
251000,588000,0.232997292087525,"1995-03-01"
251000,588500,0.237998706327555,"1995-03-01"
251000,589000,0.242869364032619,"1995-03-01"
251000,589500,0.247781744877821,"1995-03-01"
251000,590000,0.25191095327208,"1995-03-01"
251000,590500,0.254303193746081,"1995-03-01"
251000,591000,0.254708353012661,"1995-03-01"
251000,591500,0.254331912498241,"1995-03-01"
251000,592000,0.253429437664256,"1995-03-01"
251000,592500,0.251001413503792,"1995-03-01"
251000,593000,0.247776019634578,"1995-03-01"
251000,593500,0.243705463133216,"1995-03-01"
251000,594000,0.238408233551046,"1995-03-01"
251000,594500,0.232156473475101,"1995-03-01"
251000,595000,0.225613260566908,"1995-03-01"
251000,595500,0.219356608464049,"1995-03-01"
251000,596000,0.213755974719473,"1995-03-01"
251000,596500,0.207284807706645,"1995-03-01"
251000,597000,0.199897166596131,"1995-03-01"
251000,597500,0.19230628206013,"1995-03-01"
251000,598000,0.185064047921373,"1995-03-01"
251000,598500,0.177647178219966,"1995-03-01"
251000,599000,0.169366088208873,"1995-03-01"
251000,599500,0.16036566546254,"1995-03-01"
251000,6e+05,0.15086126802086,"1995-03-01"
251000,600500,0.140877616035554,"1995-03-01"
251000,601000,0.130766269947636,"1995-03-01"
251000,601500,0.120693967619708,"1995-03-01"
251000,602000,0.111232593152847,"1995-03-01"
251000,602500,0.102404126792437,"1995-03-01"
251000,603000,0.0941557105223755,"1995-03-01"
251000,603500,0.0867488388345506,"1995-03-01"
251000,604000,0.0807287187123552,"1995-03-01"
251000,604500,0.0761836429176748,"1995-03-01"
251000,605000,0.0729624804520626,"1995-03-01"
251000,605500,0.0706488333706778,"1995-03-01"
251000,606000,0.0690116743116194,"1995-03-01"
251000,606500,0.0688136924442705,"1995-03-01"
251000,607000,0.0698774510001651,"1995-03-01"
251000,607500,0.0713540126865333,"1995-03-01"
251000,608000,0.0722132719940451,"1995-03-01"
251000,608500,0.072059271625046,"1995-03-01"
251000,609000,0.0718259553722054,"1995-03-01"
251000,609500,0.0714393802619862,"1995-03-01"
251000,610000,0.0679505178389053,"1995-03-01"
251000,610500,0.0615934530696304,"1995-03-01"
251000,611000,0.043361551955946,"1995-03-01"
251000,611500,0.0387055695565296,"1995-03-01"
251000,612000,0.0333121242443964,"1995-03-01"
251000,612500,0.0283319766217089,"1995-03-01"
251000,613000,0.0237147563007365,"1995-03-01"
251000,613500,0.0193814615046823,"1995-03-01"
251000,614000,0.0156253223588284,"1995-03-01"
251000,614500,0.0124026919311089,"1995-03-01"
251000,615000,0.00981965461207004,"1995-03-01"
251000,615500,0.00922223303318568,"1995-03-01"
251500,570000,0,"1995-03-01"
251500,570500,0,"1995-03-01"
251500,571000,0,"1995-03-01"
251500,571500,0,"1995-03-01"
251500,572000,0,"1995-03-01"
251500,572500,0,"1995-03-01"
251500,573000,0,"1995-03-01"
251500,573500,0.11297333487235,"1995-03-01"
251500,574000,0.125439454352336,"1995-03-01"
251500,574500,0.138596165993963,"1995-03-01"
251500,575000,0.152348475426495,"1995-03-01"
251500,575500,0.166222760575974,"1995-03-01"
251500,576000,0.179919866056811,"1995-03-01"
251500,576500,0.192609124317064,"1995-03-01"
251500,577000,0.203871384160119,"1995-03-01"
251500,577500,0.213891152888801,"1995-03-01"
251500,578000,0.221452941550749,"1995-03-01"
251500,578500,0.226706893742335,"1995-03-01"
251500,579000,0.230718084302763,"1995-03-01"
251500,579500,0.233706490188525,"1995-03-01"
251500,580000,0.235834693228476,"1995-03-01"
251500,580500,0.235576256205954,"1995-03-01"
251500,581000,0.234680387097212,"1995-03-01"
251500,581500,0.232746403768512,"1995-03-01"
251500,582000,0.229798312008158,"1995-03-01"
251500,582500,0.226502505986673,"1995-03-01"
251500,583000,0.223939295186657,"1995-03-01"
251500,583500,0.222524829402316,"1995-03-01"
251500,584000,0.220791572396981,"1995-03-01"
251500,584500,0.218953840412635,"1995-03-01"
251500,585000,0.218142366928443,"1995-03-01"
251500,585500,0.218789143677159,"1995-03-01"
251500,586000,0.220924170853751,"1995-03-01"
251500,586500,0.223979987137371,"1995-03-01"
251500,587000,0.227829013397039,"1995-03-01"
251500,587500,0.232508189903715,"1995-03-01"
251500,588000,0.237438662931794,"1995-03-01"
251500,588500,0.242143256953094,"1995-03-01"
251500,589000,0.246658506815172,"1995-03-01"
251500,589500,0.250749163610017,"1995-03-01"
251500,590000,0.25413736055125,"1995-03-01"
251500,590500,0.255720283953201,"1995-03-01"
251500,591000,0.255407506312006,"1995-03-01"
251500,591500,0.254409681400855,"1995-03-01"
251500,592000,0.252641219752498,"1995-03-01"
251500,592500,0.249544173647368,"1995-03-01"
251500,593000,0.245716284214081,"1995-03-01"
251500,593500,0.241133039055143,"1995-03-01"
251500,594000,0.235443165599136,"1995-03-01"
251500,594500,0.228874269620531,"1995-03-01"
251500,595000,0.221935872614279,"1995-03-01"
251500,595500,0.215531808479588,"1995-03-01"
251500,596000,0.209952029844347,"1995-03-01"
251500,596500,0.203203208760829,"1995-03-01"
251500,597000,0.195801937812313,"1995-03-01"
251500,597500,0.18833741805595,"1995-03-01"
251500,598000,0.18112213330028,"1995-03-01"
251500,598500,0.173828595252362,"1995-03-01"
251500,599000,0.165686831220208,"1995-03-01"
251500,599500,0.156775607254789,"1995-03-01"
251500,6e+05,0.14715286774749,"1995-03-01"
251500,600500,0.13720511081257,"1995-03-01"
251500,601000,0.126974033859802,"1995-03-01"
251500,601500,0.117058189575206,"1995-03-01"
251500,602000,0.10767849338915,"1995-03-01"
251500,602500,0.0988271241387241,"1995-03-01"
251500,603000,0.0906424350956041,"1995-03-01"
251500,603500,0.0833221889940223,"1995-03-01"
251500,604000,0.077545738285545,"1995-03-01"
251500,604500,0.0732508836725358,"1995-03-01"
251500,605000,0.0702937690465722,"1995-03-01"
251500,605500,0.0683161814012145,"1995-03-01"
251500,606000,0.0671119237978624,"1995-03-01"
251500,606500,0.0672932707135049,"1995-03-01"
251500,607000,0.0686832943947175,"1995-03-01"
251500,607500,0.0704598563265697,"1995-03-01"
251500,608000,0.0716916434582213,"1995-03-01"
251500,608500,0.0717857751966827,"1995-03-01"
251500,609000,0.0717391388805345,"1995-03-01"
251500,609500,0.0715757775441683,"1995-03-01"
251500,610000,0.068306489395067,"1995-03-01"
251500,610500,0.0619926560776621,"1995-03-01"
251500,611000,0.0436749551713092,"1995-03-01"
251500,611500,0.0390806959300663,"1995-03-01"
251500,612000,0.0336968559266339,"1995-03-01"
251500,612500,0.0287802254555615,"1995-03-01"
251500,613000,0.0241022787788414,"1995-03-01"
251500,613500,0.0239889000588489,"1995-03-01"
251500,614000,0.0190661440265001,"1995-03-01"
251500,614500,0.0152082666425868,"1995-03-01"
251500,615000,0.0119603243833054,"1995-03-01"
251500,615500,0.00926105108290238,"1995-03-01"
252000,569500,0,"1995-03-01"
252000,570000,0,"1995-03-01"
252000,570500,0.0527531298509482,"1995-03-01"
252000,571000,0,"1995-03-01"
252000,571500,0.074343783589372,"1995-03-01"
252000,572000,0.0812882750977428,"1995-03-01"
252000,572500,0.0916745497508932,"1995-03-01"
252000,573000,0.101876518725891,"1995-03-01"
252000,573500,0.116887302276769,"1995-03-01"
252000,574000,0.128791225674812,"1995-03-01"
252000,574500,0.141373169922733,"1995-03-01"
252000,575000,0.154321357468328,"1995-03-01"
252000,575500,0.167506511408873,"1995-03-01"
252000,576000,0.180787881523755,"1995-03-01"
252000,576500,0.192850991286857,"1995-03-01"
252000,577000,0.203521276678395,"1995-03-01"
252000,577500,0.212771790745221,"1995-03-01"
252000,578000,0.219724028111837,"1995-03-01"
252000,578500,0.225022487049807,"1995-03-01"
252000,579000,0.228704508745088,"1995-03-01"
252000,579500,0.231682533119408,"1995-03-01"
252000,580000,0.233394857402568,"1995-03-01"
252000,580500,0.233724099274548,"1995-03-01"
252000,581000,0.232799440891849,"1995-03-01"
252000,581500,0.231154694407464,"1995-03-01"
252000,582000,0.228847845985809,"1995-03-01"
252000,582500,0.225676112912292,"1995-03-01"
252000,583000,0.223307217719985,"1995-03-01"
252000,583500,0.222370787585874,"1995-03-01"
252000,584000,0.22113000769087,"1995-03-01"
252000,584500,0.220063032023058,"1995-03-01"
252000,585000,0.21979593571092,"1995-03-01"
252000,585500,0.220916194099402,"1995-03-01"
252000,586000,0.223368970539883,"1995-03-01"
252000,586500,0.226715573419471,"1995-03-01"
252000,587000,0.230561203273517,"1995-03-01"
252000,587500,0.235220666194697,"1995-03-01"
252000,588000,0.23989461798914,"1995-03-01"
252000,588500,0.243829691782196,"1995-03-01"
252000,589000,0.247815833617771,"1995-03-01"
252000,589500,0.251639660982018,"1995-03-01"
252000,590000,0.254148211901495,"1995-03-01"
252000,590500,0.255267679411786,"1995-03-01"
252000,591000,0.253968940680359,"1995-03-01"
252000,591500,0.252359527369336,"1995-03-01"
252000,592000,0.249946883261882,"1995-03-01"
252000,592500,0.246286765732199,"1995-03-01"
252000,593000,0.241823044540712,"1995-03-01"
252000,593500,0.236876802377974,"1995-03-01"
252000,594000,0.230877644203518,"1995-03-01"
252000,594500,0.223987658424464,"1995-03-01"
252000,595000,0.216838504095431,"1995-03-01"
252000,595500,0.210396416419149,"1995-03-01"
252000,596000,0.204932258020982,"1995-03-01"
252000,596500,0.198197101356892,"1995-03-01"
252000,597000,0.190860378229277,"1995-03-01"
252000,597500,0.183403818293559,"1995-03-01"
252000,598000,0.176278408259184,"1995-03-01"
252000,598500,0.169106160353232,"1995-03-01"
252000,599000,0.161204084395184,"1995-03-01"
252000,599500,0.152402231441944,"1995-03-01"
252000,6e+05,0.143006239206054,"1995-03-01"
252000,600500,0.133313416384225,"1995-03-01"
252000,601000,0.123181888745125,"1995-03-01"
252000,601500,0.113470156923274,"1995-03-01"
252000,602000,0.104159353858663,"1995-03-01"
252000,602500,0.0955710814171497,"1995-03-01"
252000,603000,0.0874941367355116,"1995-03-01"
252000,603500,0.0802866680709635,"1995-03-01"
252000,604000,0.0746740038156707,"1995-03-01"
252000,604500,0.0706921947224162,"1995-03-01"
252000,605000,0.0680275392543493,"1995-03-01"
252000,605500,0.0663901951941897,"1995-03-01"
252000,606000,0.0654945669863296,"1995-03-01"
252000,606500,0.066030117428684,"1995-03-01"
252000,607000,0.0677607186659951,"1995-03-01"
252000,607500,0.0698047205146276,"1995-03-01"
252000,608000,0.0712166142499406,"1995-03-01"
252000,608500,0.0715812309063521,"1995-03-01"
252000,609000,0.0717509077133775,"1995-03-01"
252000,609500,0.0717693818723792,"1995-03-01"
252000,610000,0.0686045634683112,"1995-03-01"
252000,610500,0.0621477596482873,"1995-03-01"
252000,611000,0.0443241013027991,"1995-03-01"
252000,611500,0.039425472536128,"1995-03-01"
252000,612000,0.0343944975428544,"1995-03-01"
252000,612500,0.0356164104355315,"1995-03-01"
252000,613000,0.0298741376789384,"1995-03-01"
252000,613500,0.0246102420055434,"1995-03-01"
252000,614000,0.019887278040276,"1995-03-01"
252000,614500,0.0157362848622215,"1995-03-01"
252000,615000,0.012395134097806,"1995-03-01"
252000,615500,0.00960344741557956,"1995-03-01"
252500,569500,0.0519870613124724,"1995-03-01"
252500,570000,0.0566900650389064,"1995-03-01"
252500,570500,0.0631435485009498,"1995-03-01"
252500,571000,0.0708840221026793,"1995-03-01"
252500,571500,0.0782547926163519,"1995-03-01"
252500,572000,0.0845405707502117,"1995-03-01"
252500,572500,0.093270165223314,"1995-03-01"
252500,573000,0.106514654990792,"1995-03-01"
252500,573500,0.118403835542035,"1995-03-01"
252500,574000,0.13057663859189,"1995-03-01"
252500,574500,0.142699469105623,"1995-03-01"
252500,575000,0.154436344841513,"1995-03-01"
252500,575500,0.166982745690686,"1995-03-01"
252500,576000,0.179676107716463,"1995-03-01"
252500,576500,0.19139806418575,"1995-03-01"
252500,577000,0.201371348253921,"1995-03-01"
252500,577500,0.209870541569879,"1995-03-01"
252500,578000,0.216607385643185,"1995-03-01"
252500,578500,0.221039737410915,"1995-03-01"
252500,579000,0.22509128848889,"1995-03-01"
252500,579500,0.227973625547951,"1995-03-01"
252500,580000,0.229677913018272,"1995-03-01"
252500,580500,0.230528091897718,"1995-03-01"
252500,581000,0.230066123747783,"1995-03-01"
252500,581500,0.22883735084574,"1995-03-01"
252500,582000,0.226155733111758,"1995-03-01"
252500,582500,0.223383866426535,"1995-03-01"
252500,583000,0.221154371859512,"1995-03-01"
252500,583500,0.220567995756536,"1995-03-01"
252500,584000,0.219822231626729,"1995-03-01"
252500,584500,0.219367294404007,"1995-03-01"
252500,585000,0.219622257680248,"1995-03-01"
252500,585500,0.221033158844007,"1995-03-01"
252500,586000,0.224155990044391,"1995-03-01"
252500,586500,0.226966860808123,"1995-03-01"
252500,587000,0.231313166379322,"1995-03-01"
252500,587500,0.235991115550912,"1995-03-01"
252500,588000,0.239795524032474,"1995-03-01"
252500,588500,0.243327860808685,"1995-03-01"
252500,589000,0.246504624983054,"1995-03-01"
252500,589500,0.249818865628312,"1995-03-01"
252500,590000,0.252206594213199,"1995-03-01"
252500,590500,0.252139051755181,"1995-03-01"
252500,591000,0.250213033353247,"1995-03-01"
252500,591500,0.247671710782112,"1995-03-01"
252500,592000,0.244823292404497,"1995-03-01"
252500,592500,0.240755628818354,"1995-03-01"
252500,593000,0.236015833857743,"1995-03-01"
252500,593500,0.230589159126465,"1995-03-01"
252500,594000,0.224437019384,"1995-03-01"
252500,594500,0.217506396276707,"1995-03-01"
252500,595000,0.210182595277868,"1995-03-01"
252500,595500,0.20413795855282,"1995-03-01"
252500,596000,0.198687508403952,"1995-03-01"
252500,596500,0.192449543171395,"1995-03-01"
252500,597000,0.185078349548065,"1995-03-01"
252500,597500,0.177756919691835,"1995-03-01"
252500,598000,0.170749797213322,"1995-03-01"
252500,598500,0.164026746136944,"1995-03-01"
252500,599000,0.15623968449022,"1995-03-01"
252500,599500,0.147706176143021,"1995-03-01"
252500,6e+05,0.138674657645776,"1995-03-01"
252500,600500,0.129089847604518,"1995-03-01"
252500,601000,0.119385156309492,"1995-03-01"
252500,601500,0.109712085052244,"1995-03-01"
252500,602000,0.100751738857482,"1995-03-01"
252500,602500,0.0923678081037969,"1995-03-01"
252500,603000,0.0845037469910857,"1995-03-01"
252500,603500,0.0774914230702219,"1995-03-01"
252500,604000,0.0720431093364404,"1995-03-01"
252500,604500,0.0683033559861357,"1995-03-01"
252500,605000,0.065998180367815,"1995-03-01"
252500,605500,0.0647078136459874,"1995-03-01"
252500,606000,0.0640092012369114,"1995-03-01"
252500,606500,0.064803603968281,"1995-03-01"
252500,607000,0.0668253527493579,"1995-03-01"
252500,607500,0.069136496116788,"1995-03-01"
252500,608000,0.0707027165043143,"1995-03-01"
252500,608500,0.0710778876812642,"1995-03-01"
252500,609000,0.0714542192918963,"1995-03-01"
252500,609500,0.0716391931350722,"1995-03-01"
252500,610000,0.0686479997041332,"1995-03-01"
252500,610500,0.0625807044330452,"1995-03-01"
252500,611000,0.0531559835475319,"1995-03-01"
252500,611500,0.0489606112389941,"1995-03-01"
252500,612000,0.0428906950395382,"1995-03-01"
252500,612500,0.0367670662640004,"1995-03-01"
252500,613000,0.0309198999152452,"1995-03-01"
252500,613500,0.0255139706380791,"1995-03-01"
252500,614000,0.0206935247983792,"1995-03-01"
252500,614500,0.0163093342753404,"1995-03-01"
