"","X","Datetime","Easting","Northing","Depth","Magnitude","Date","V","Year"
"1349",1633,"18/08/2019 01:07:36",250068,587325,3,0.980439,"2019-08-18",2.55761299579523,2019
"1350",1634,"21/08/2019 03:40:35",254911,588759,3,0.598623,"2019-08-21",0.762863633464825,2019
"1351",1635,"28/08/2019 14:38:54",238386,595122,3,0.360022,"2019-08-28",0.177892181851558,2019
"1352",1636,"31/08/2019 04:16:05",256145,577653,3,0.397345,"2019-08-31",1.062738718373,2019
"1353",1637,"09/09/2019 07:45:23",246031,596041,3,1.52814,"2019-09-09",1.12458688503254,2019
"1354",1638,"20/09/2019 22:59:31",255338,574630,3,0.387637,"2019-09-20",2.69733759081589,2019
"1355",1639,"06/10/2019 01:33:26",244691,592899,3,1.01939,"2019-10-06",1.10869449598227,2019
"1356",1640,"06/10/2019 20:17:00",256524,591353,3,1.55197,"2019-10-06",2.41906740080837,2019
"1357",1641,"08/10/2019 18:19:32",248006,586950,3,0.428906,"2019-10-08",1.42070107986378,2019
"1358",1642,"18/10/2019 00:35:55",253352,593180,3,0.522347,"2019-10-18",1.84495030252441,2019
"1359",1643,"20/10/2019 03:36:42",239314,584007,3,0.928732,"2019-10-20",1.02920994141336,2019
"1360",1644,"22/10/2019 00:42:06",253352,593180,3,0.798264,"2019-10-22",1.84495030252441,2019
"1361",1645,"28/10/2019 17:38:33",245691,592917,3,1.24083,"2019-10-28",0.42330157557758,2019
"1362",1646,"09/11/2019 23:47:22",262520,585695,3,0.532895,"2019-11-09",2.88598929467504,2019
"1363",1647,"10/11/2019 21:10:06",249868,573740,3,0.843977,"2019-11-10",2.75174653589389,2019
"1364",1648,"28/11/2019 23:50:00",242854,587633,3,0.469576,"2019-11-28",1.74331392486135,2019
"1365",1649,"29/11/2019 19:20:57",256554,586790,3,0.388952,"2019-11-29",1.29539870652803,2019
"1366",1651,"30/11/2019 18:55:39",251096,602596,3,1.41366,"2019-11-30",1.69475756563981,2019
"1367",1652,"03/12/2019 19:23:56",246576,591932,3,1.87444,"2019-12-03",0.583628437751596,2019
"1368",1653,"07/12/2019 00:36:27",237914,595448,3,0.54699,"2019-12-07",0.425674180026109,2019
"1369",1655,"12/12/2019 16:27:43",247905,588730,3,0.592267,"2019-12-12",0.675313341099347,2019
"1370",1658,"31/12/2019 18:15:38",261422,593018,3,0.942971,"2019-12-31",2.76580733198319,2019
"1371",1659,"03/01/2020 10:36:29",252780,578696,3,0.600782,"2020-01-03",1.31692760123356,2020
"1372",1660,"07/01/2020 09:15:31",242903,581289,3,0.763435,"2020-01-07",1.48059269938446,2020
"1373",1661,"10/01/2020 23:10:21",252316,581804,3,1.2839,"2020-01-10",1.84101907888107,2020
"1374",1663,"23/01/2020 10:12:13",244586,584214,3,1.3204,"2020-01-23",1.34776102374424,2020
"1375",1664,"24/01/2020 21:35:02",261748,587347,3,1.56039,"2020-01-24",3.19494625264151,2020
"1376",1665,"26/01/2020 08:03:16",245116,577322,3,1.35309,"2020-01-26",0.336803993211024,2020
"1377",1667,"29/02/2020 02:46:06",260319,576406,3,0.323485,"2020-02-29",0.777069801858887,2020
"1378",1668,"02/03/2020 13:41:19",256894,586463,3,2.00025,"2020-03-02",1.31833878649181,2020
"1379",1669,"05/03/2020 20:08:52",256759,586571,3,0.336635,"2020-03-05",1.30584207502153,2020
"1380",1670,"17/03/2020 07:18:34",251040,592131,3,0.797602,"2020-03-17",0.999883885377454,2020
"1381",1671,"17/03/2020 08:54:55",244375,599127,3,1.35541,"2020-03-17",1.14708634833954,2020
"1382",1672,"17/03/2020 12:44:07",248629,578948,3,1.82094,"2020-03-17",1.51374265364076,2020
"1383",1673,"22/03/2020 19:33:12",251989,597939,3,2.26975,"2020-03-22",2.93728894854704,2020
"1384",1674,"23/03/2020 00:15:13",238550,589560,3,1.1444,"2020-03-23",0.852793435509971,2020
"1385",1675,"23/03/2020 01:06:01",251989,597939,3,1.06035,"2020-03-23",2.93728894854704,2020
"1386",1676,"30/03/2020 04:49:40",253791,588068,3,0.958683,"2020-03-30",1.72197496886044,2020
"1387",1677,"30/03/2020 23:53:23",255702,576419,3,1.29067,"2020-03-30",1.06389289827391,2020
"1388",1678,"04/04/2020 04:37:24",249725,594554,3,0.57506,"2020-04-04",1.11731508947327,2020
"1389",1679,"23/04/2020 19:54:31",253612,593519,3,0.290138,"2020-04-23",2.15784914500367,2020
"1390",1680,"26/04/2020 00:14:06",252920,578365,3,0.787922,"2020-04-26",1.65718255932132,2020
"1391",1681,"27/04/2020 14:14:58",249101,578734,3,0.565201,"2020-04-27",1.68730227723675,2020
"1392",1683,"28/04/2020 10:20:15",246537,597498,3,1.533,"2020-04-28",0.492510115255459,2020
"1393",1684,"01/05/2020 16:13:57",236103,576383,3,0.571902,"2020-05-01",1.60705268932597,2020
"1394",1685,"02/05/2020 03:13:16",246469,601059,3,2.50787,"2020-05-02",2.49417092491936,2020
"1395",1686,"02/05/2020 21:04:22",244657,583993,3,1.16113,"2020-05-02",1.15430949010947,2020
"1396",1687,"03/05/2020 22:28:53",249994,594448,3,0.940398,"2020-05-03",0.98708108681961,2020
"1397",1688,"04/05/2020 11:11:12",253031,586048,3,1.84866,"2020-05-04",0.524127316428046,2020
"1398",1689,"05/05/2020 21:59:56",231343,577084,3,0.92282,"2020-05-05",3.09901458311944,2020
"1399",1690,"08/05/2020 05:54:28",260798,597123,3,0.698482,"2020-05-08",4.80474527280806,2020
"1400",1691,"10/05/2020 04:15:57",252198,581022,3,0.0565091,"2020-05-10",1.14562950994181,2020
"1401",1692,"11/05/2020 19:07:29",248273,590406,3,0.346873,"2020-05-11",0.0657010735022622,2020
"1402",1693,"31/05/2020 11:33:57",244639,599243,3,0.643497,"2020-05-31",1.43460651643496,2020
"1403",1694,"01/06/2020 08:27:25",249179,578179,3,1.17758,"2020-06-01",1.21970824068477,2020
"1404",1695,"01/06/2020 17:55:04",248567,592416,3,1.85595,"2020-06-01",1.43659726308081,2020
"1405",1696,"04/06/2020 23:04:16",250509,588669,3,1.31585,"2020-06-04",2.22056627718822,2020
"1406",1697,"10/06/2020 07:19:13",248769,592309,3,0.958409,"2020-06-10",1.59902983017154,2020
"1407",1698,"13/06/2020 20:28:45",241143,582593,3,0.844001,"2020-06-13",2.14451872178015,2020
"1408",1699,"21/06/2020 21:30:46",261781,588907,3,0.244529,"2020-06-21",3.14341670154829,2020
"1409",1700,"21/06/2020 23:26:19",245988,587802,3,0.802927,"2020-06-21",1.50044039473816,2020
"1410",1701,"24/06/2020 18:54:16",235141,585939,3,0.683286,"2020-06-24",0.749877378694505,2020
"1411",1702,"26/06/2020 14:56:21",262788,588595,3,1.34215,"2020-06-26",2.13806942892005,2020
"1412",1703,"29/06/2020 20:10:50",254283,590082,3,0.674124,"2020-06-29",1.34092325703257,2020
"1413",1704,"03/07/2020 06:49:22",245715,595144,3,0.675347,"2020-07-03",0.198749597518895,2020
"1414",1705,"14/07/2020 15:18:47",244369,595898,3,2.74944,"2020-07-14",1.30147663907765,2020
"1415",1706,"15/07/2020 06:15:39",244502,595901,3,0.559852,"2020-07-15",1.3766378462272,2020
"1416",1707,"16/07/2020 00:45:21",253033,585937,3,1.79178,"2020-07-16",0.599922082524933,2020
"1417",1708,"19/07/2020 02:07:53",243233,599662,3,2.33607,"2020-07-19",0.906894321011983,2020
"1418",1709,"19/07/2020 02:11:33",243167,599661,3,0.901401,"2020-07-19",0.912377295411443,2020
"1419",1710,"21/07/2020 06:07:03",243397,583524,3,1.09655,"2020-07-21",0.245276800266792,2020
"1420",1712,"21/08/2020 21:58:37",258616,568465,0,0.697572,"2020-08-21",2.63652291830148,2020
"1421",1713,"01/09/2020 04:31:16",245800,604719,3,1.90644,"2020-09-01",1.24995117819324,2020
"1422",1714,"03/09/2020 05:29:01",242645,595421,3,1.96237,"2020-09-03",0.849368179730301,2020
"1423",1715,"07/09/2020 16:52:27",234347,581474,3,0.917192,"2020-09-07",2.36930066330275,2020
"1424",1716,"08/09/2020 23:34:24",241333,583153,3,0.447431,"2020-09-08",1.93979018680469,2020
"1425",1717,"12/09/2020 13:41:28",254593,578288,3,0.394285,"2020-09-12",1.11004573809972,2020
"1426",1718,"13/09/2020 10:16:45",235628,592738,3,0.855265,"2020-09-13",0.283155783603645,2020
"1427",1721,"07/10/2020 02:07:16",253233,585941,3,0.515229,"2020-10-07",0.485882753191978,2020
"1428",1722,"16/10/2020 21:52:21",246929,594388,3,1.03638,"2020-10-16",1.40911160822198,2020
"1429",1723,"18/10/2020 12:23:09",240741,601286,3,1.66855,"2020-10-18",1.07755705685465,2020
"1430",1724,"24/10/2020 23:52:02",240219,585693,3,0.588926,"2020-10-24",0.467791712205947,2020
"1431",1725,"05/11/2020 22:27:58",246878,593608,3,0.51512,"2020-11-05",1.28520157380877,2020
"1432",1726,"16/11/2020 04:53:59",244442,599128,3,1.08549,"2020-11-16",1.2110014536127,2020
"1433",1727,"26/11/2020 13:23:52",242225,596527,3,1.55629,"2020-11-26",0.946927436697403,2020
"1434",1728,"28/11/2020 19:44:42",244190,594782,3,0.738604,"2020-11-28",0.325355524932194,2020
"1435",1729,"13/12/2020 15:24:13",250526,574310,3,0.811476,"2020-12-13",2.11789619205946,2020
"1436",1730,"15/12/2020 02:57:19",236295,600541,3,0.975475,"2020-12-15",2.59708203756664,2020
"1437",1731,"16/12/2020 01:03:49",236366,600320,3,0.535593,"2020-12-16",2.64639155632987,2020
"1438",1732,"19/12/2020 06:24:10",236362,600542,3,1.34715,"2020-12-19",2.53741366598984,2020
"1439",1733,"21/12/2020 09:29:31",243507,595660,3,1.77663,"2020-12-21",0.638140658213463,2020
"1440",1734,"28/12/2020 02:09:54",254010,577386,3,0.635652,"2020-12-28",1.12780915457246,2020
"1441",1735,"10/01/2021 22:39:08",248185,577715,3,1.29764,"2021-01-10",1.48142257932061,2021
"1442",1736,"24/01/2021 09:35:05",253857,588069,3,1.89655,"2021-01-24",1.73784096170509,2021
"1443",1737,"27/01/2021 13:26:49",246448,595158,3,1.85134,"2021-01-27",0.898925061514394,2021
"1444",1738,"28/01/2021 02:40:50",248281,596863,3,0.247989,"2021-01-28",1.49167462883346,2021
"1445",1739,"31/01/2021 18:47:51",244223,593001,3,0.987651,"2021-01-31",1.65284108062714,2021
"1446",1740,"21/02/2021 08:50:07",262223,584018,3,0.701732,"2021-02-21",1.18377599466651,2021
"1447",1743,"13/03/2021 06:00:50",244985,595019,3,0.617526,"2021-03-13",0.574744589465914,2021
"1448",1745,"31/03/2021 01:24:59",249533,590765,3,1.03236,"2021-03-31",1.37482582121573,2021
"1449",1746,"02/04/2021 01:41:12",243614,593435,3,0.806143,"2021-04-02",1.22353307569658,2021
"1450",1747,"28/04/2021 19:46:26",241198,598066,3,2.2932,"2021-04-28",1.70627244661551,2021
"1451",1748,"29/04/2021 12:44:56",241265,598067,3,1.28872,"2021-04-29",1.74215964995509,2021
"1452",1749,"01/05/2021 17:43:29",237257,583192,3,0.844157,"2021-05-01",1.24636666406113,2021
"1453",1750,"17/05/2021 12:28:58",245298,596026,3,1.44752,"2021-05-17",1.03957473493777,2021
"1454",1751,"26/05/2021 15:57:42",248425,592858,3,0.56183,"2021-05-26",0.97367077044636,2021
"1455",1752,"29/05/2021 02:55:20",242919,587745,3,1.19635,"2021-05-29",1.65135163842062,2021
"1456",1753,"29/05/2021 07:34:51",242096,596301,3,0.558153,"2021-05-29",1.00728995201311,2021
"1457",1754,"30/05/2021 04:08:00",245789,605275,3,0.310274,"2021-05-30",1.47958272738967,2021
"1458",1755,"11/06/2021 23:29:27",246381,595156,3,2.04909,"2021-06-11",0.832454566900553,2021
"1459",1756,"19/06/2021 00:14:29",243154,593092,3,0.892684,"2021-06-19",1.30881663287394,2021
"1460",1757,"19/06/2021 01:03:55",243223,592982,3,2.33427,"2021-06-19",1.33029447088521,2021
"1461",1758,"01/07/2021 15:38:14",249597,590877,3,2.17358,"2021-07-01",1.46910642692029,2021
"1462",1759,"01/07/2021 20:07:30",249462,590986,3,0.410537,"2021-07-01",1.38466763809404,2021
"1463",1760,"14/07/2021 04:10:36",245701,592361,3,0.248897,"2021-07-14",1.30321935173823,2021
"1464",1761,"18/07/2021 06:58:32",255921,575532,3,0.32649,"2021-07-18",1.952562964507,2021
"1465",1762,"05/08/2021 06:33:40",243197,597991,3,0.561159,"2021-08-05",0.771392297881634,2021
"1466",1763,"05/08/2021 07:14:45",252143,583692,3,1.76068,"2021-08-05",2.24581671380364,2021
"1467",1764,"06/08/2021 03:52:40",236823,585188,3,0.638223,"2021-08-06",1.96242164506824,2021
"1468",1765,"09/08/2021 19:35:30",258033,589381,3,0.895679,"2021-08-09",1.84460798768148,2021
"1469",1766,"19/08/2021 22:25:23",244089,592998,3,0.31714,"2021-08-19",1.63543227351154,2021
"1470",1767,"26/08/2021 21:19:42",249431,592544,3,0.866573,"2021-08-26",1.70092504591121,2021
"1471",1768,"05/09/2021 11:44:13",246117,595040,3,0.256895,"2021-09-05",0.5576179586139,2021
"1472",1769,"14/09/2021 01:26:52",256791,594476,3,0.434515,"2021-09-14",0.564316681360778,2021
"1473",1770,"18/09/2021 19:07:38",245623,596478,3,0.92806,"2021-09-18",1.45945585772168,2021
"1474",1771,"20/09/2021 20:51:08",258236,589274,3,1.18704,"2021-09-20",1.80608621565259,2021
"1475",1772,"29/09/2021 22:20:33",249666,590767,3,0.765389,"2021-09-29",1.50394654882703,2021
"1476",1773,"04/10/2021 02:59:08",245552,596699,3,2.50958,"2021-10-04",1.67910223782583,2021
"1477",1774,"04/10/2021 13:33:45",251117,591575,3,1.80552,"2021-10-04",1.49004137073525,2021
"1478",1775,"04/10/2021 20:47:42",245484,596809,3,2.19826,"2021-10-04",1.79068703402255,2021
"1479",1776,"06/10/2021 18:57:56",245488,596587,3,1.28065,"2021-10-06",1.56872580073106,2021
"1480",1777,"07/10/2021 11:53:20",245548,596922,3,0.568047,"2021-10-07",1.79920319037671,2021
"1481",1778,"15/10/2021 15:04:21",244853,598467,3,1.06712,"2021-10-15",1.59036176524479,2021
"1482",1779,"18/10/2021 16:56:55",240952,589490,3,1.14088,"2021-10-18",2.82409372103243,2021
"1483",1780,"22/10/2021 21:11:20",245492,596364,3,0.821909,"2021-10-22",1.3457904937919,2021
"1484",1781,"27/10/2021 00:28:00",242626,600096,3,0.531455,"2021-10-27",1.49440541821709,2021
"1485",1782,"27/10/2021 09:13:39",245017,596800,3,0.427015,"2021-10-27",1.86098664700422,2021
"1486",1783,"31/10/2021 21:36:42",245911,591808,3,0.704783,"2021-10-31",1.21065297002747,2021
"1487",1784,"04/11/2021 04:43:44",246790,580693,3,0.25908,"2021-11-04",0.65108634188147,2021
"1488",1785,"05/11/2021 22:38:26",244137,583203,3,1.09849,"2021-11-05",0.336933366307461,2021
"1489",1786,"08/11/2021 01:52:16",242724,594754,3,1.65239,"2021-11-08",1.18926728912209,2021
"1490",1787,"10/11/2021 04:24:27",245520,601931,3,0.929446,"2021-11-10",1.81067765445369,2021
"1491",1788,"13/11/2021 09:09:44",245415,596919,3,1.03615,"2021-11-13",1.90459241578913,2021
"1492",1789,"13/11/2021 16:12:23",245635,588797,3,0.928365,"2021-11-13",1.29445998533149,2021
"1493",1790,"15/11/2021 01:22:05",241882,597076,3,0.943028,"2021-11-15",1.52657866392505,2021
"1494",1791,"15/11/2021 12:41:52",247601,590616,3,0.582647,"2021-11-15",0.644030967942239,2021
"1495",1792,"16/11/2021 00:46:48",245903,592253,3,3.17661,"2021-11-16",1.10344423008108,2021
"1496",1793,"16/11/2021 01:34:16",245768,592362,3,0.559859,"2021-11-16",1.23626699516255,2021
"1497",1794,"16/11/2021 02:57:44",245774,592028,3,0.341153,"2021-11-16",1.26611843970269,2021
"1498",1795,"16/11/2021 04:38:04",245707,592027,3,0.213126,"2021-11-16",1.33151962012279,2021
"1499",1796,"17/11/2021 18:25:28",245632,592471,3,0.900348,"2021-11-17",1.37915831188866,2021
"1500",1797,"24/11/2021 15:11:12",249066,590755,3,0.452284,"2021-11-24",0.929037215371305,2021
"1501",1798,"28/11/2021 10:05:20",245976,591920,3,0.62199,"2021-11-28",1.10620269097006,2021
"1502",1799,"30/11/2021 03:22:51",240396,583247,3,0.27671,"2021-11-30",2.1992174330401,2021
"1503",1800,"30/11/2021 08:42:09",254477,593536,3,1.1113,"2021-11-30",2.07752120392012,2021
"1504",1801,"01/12/2021 00:24:20",237830,596448,3,0.707937,"2021-12-01",1.22753407930618,2021
"1505",1802,"01/12/2021 19:16:34",235765,588510,3,1.09977,"2021-12-01",2.12427014293601,2021
"1506",1803,"01/12/2021 20:26:08",251642,588692,3,0.943225,"2021-12-01",2.05666940205187,2021
"1507",1804,"05/12/2021 02:38:05",262958,589935,3,0.242544,"2021-12-05",1.63052272291769,2021
"1508",1805,"09/12/2021 12:18:28",235345,585720,3,1.17645,"2021-12-09",0.824689090452149,2021
"1509",1806,"18/12/2021 02:33:25",237149,585639,3,1.31461,"2021-12-18",2.09210914138237,2021
"1510",1807,"25/12/2021 22:31:12",250921,594688,3,0.616518,"2021-12-25",1.00284349993674,2021
"1511",1808,"27/12/2021 07:55:47",259987,597662,3,1.00418,"2021-12-27",4.4046226666183,2021
"1512",1809,"28/12/2021 19:19:04",242704,592193,3,0.231117,"2021-12-28",0.806884282928985,2021
"1513",1810,"01/01/2022 23:17:27",256911,585683,3,0.47719,"2022-01-01",2.02265573789076,2022
"1514",1811,"24/01/2022 00:27:26",245936,594035,3,0.619676,"2022-01-24",1.05433745063702,2022
"1515",1812,"26/01/2022 03:51:37",253875,583950,3,0.301036,"2022-01-26",1.9166747629345,2022
"1516",1813,"01/03/2022 17:32:08",243243,599105,3,0.153374,"2022-03-01",0.351208572047556,2022
"1517",1814,"01/03/2022 19:40:23",243378,598996,3,0.732228,"2022-03-01",0.25507492842285,2022
"1518",1815,"06/03/2022 13:18:30",244732,597797,3,2.05746,"2022-03-06",1.73285130151593,2022
"1519",1816,"30/03/2022 19:18:41",242787,598540,3,0.546955,"2022-03-30",0.547088345781098,2022
"1520",1817,"01/04/2022 17:11:08",245848,595146,3,2.73282,"2022-04-01",0.314624972373942,2022
"1521",1818,"13/04/2022 07:19:27",244664,597907,3,0.458623,"2022-04-13",1.61620521755139,2022
"1522",1819,"17/04/2022 06:33:42",237593,586982,3,0.556768,"2022-04-17",2.2563706507187,2022
"1523",1820,"17/04/2022 13:27:46",243417,596882,3,1.63215,"2022-04-17",0.80692799907618,2022
"1524",1821,"17/04/2022 13:44:19",243286,596768,3,0.683105,"2022-04-17",0.653891729364023,2022
"1525",1823,"05/05/2022 09:05:00",244586,584213,3,1.75797,"2022-05-05",1.34678630756119,2022
"1526",1824,"09/05/2022 03:38:52",247599,594178,3,0.39417,"2022-05-09",0.716994046940377,2022
"1527",1825,"10/05/2022 04:15:08",245929,594369,3,0.61291,"2022-05-10",0.748359031617377,2022
"1528",1827,"29/05/2022 04:41:43",234950,581372,3,0.578644,"2022-05-29",2.80285722748002,2022
"1529",1828,"08/06/2022 21:04:24",247533,594177,3,0.193937,"2022-06-08",0.773820192119978,2022
"1530",1829,"10/06/2022 01:42:37",241720,598632,3,0.540399,"2022-06-10",1.57423400345247,2022
"1531",1830,"11/06/2022 11:09:54",244528,598016,3,0.699129,"2022-06-11",1.44336519890375,2022
"1532",1831,"16/06/2022 20:17:31",242921,583960,3,0.894801,"2022-06-16",1.72724088281753,2022
"1533",1833,"04/07/2022 18:19:30",245931,597820,3,1.07484,"2022-07-04",1.18840522164815,2022
"1534",1835,"13/07/2022 16:52:27",245664,587239,3,0.433467,"2022-07-13",1.44794529937998,2022
"1535",1836,"15/07/2022 18:31:22",246358,596380,3,0.292454,"2022-07-15",1.57703595000645,2022
"1536",1837,"16/07/2022 09:14:40",246508,595493,3,0.940734,"2022-07-16",1.05971625358382,2022
"1537",1838,"25/07/2022 02:33:25",236767,572721,3,0.475036,"2022-07-25",3.15665721982653,2022
"1538",1839,"09/08/2022 03:50:08",250855,584668,3,0.100432,"2022-08-09",1.88386877523067,2022
"1539",1840,"19/08/2022 05:49:14",241922,602198,3,1.86694,"2022-08-19",2.08560276432249,2022
"1540",1841,"28/08/2022 03:18:59",241922,602198,3,1.27344,"2022-08-28",2.08560276432249,2022
"1541",1842,"09/09/2022 00:39:11",241988,602199,3,2.29852,"2022-09-09",2.1129509507721,2022
"1542",1843,"18/09/2022 04:10:00",240797,601844,3,0.81838,"2022-09-18",1.6005999641895,2022
"1543",1844,"19/09/2022 08:03:56",241656,602193,3,0.736685,"2022-09-19",1.99288232909515,2022
"1544",1845,"19/09/2022 19:38:40",248295,599535,3,0.838917,"2022-09-19",1.14167512515991,2022
"1545",1846,"22/09/2022 04:07:39",253240,588835,3,1.08293,"2022-09-22",1.46700600756389,2022
"1546",1847,"24/09/2022 10:20:38",241791,602084,3,2.72776,"2022-09-24",1.93128545925477,2022
"1547",1848,"24/09/2022 11:37:29",241722,602194,3,1.71666,"2022-09-24",2.01277937376127,2022
"1548",1849,"08/10/2022 02:17:17",247281,593393,3,3.13204,"2022-10-08",1.02073781266401,2022
"1549",1850,"08/10/2022 05:35:36",247214,593391,3,1.15442,"2022-10-08",1.08262427117633,2022
"1550",1851,"11/10/2022 15:36:39",241652,602416,3,1.32293,"2022-10-11",1.83139823864989,2022
"1551",1852,"13/10/2022 16:08:48",247485,593174,3,1.35451,"2022-10-13",0.965925418296248,2022
"1552",1853,"14/10/2022 22:02:28",247146,593501,3,0.413541,"2022-10-14",1.11077179252691,2022
"1553",1854,"22/10/2022 10:14:04",248747,593421,3,2.23414,"2022-10-22",0.659406566197037,2022
"1554",1855,"22/10/2022 14:32:51",248678,593531,3,0.97307,"2022-10-22",0.541121327058083,2022
"1555",1856,"26/10/2022 07:16:28",248678,593531,3,1.08113,"2022-10-26",0.541121327058083,2022
"1556",1859,"03/11/2022 18:29:53",236520,587298,3,0.606579,"2022-11-03",2.29887878680493,2022
"1557",1862,"04/12/2022 07:31:42",238886,585558,3,0.586304,"2022-12-04",1.77383590965072,2022
"1558",1863,"04/12/2022 15:36:02",252223,576458,3,0.901995,"2022-12-04",2.32025074364367,2022
"1559",1864,"06/12/2022 11:08:43",248980,591756,3,1.72986,"2022-12-06",1.56085347141038,2022
"1560",1865,"14/12/2022 20:08:37",245337,583337,3,1.01979,"2022-12-14",1.13908338317133,2022
"1561",1866,"20/12/2022 14:51:23",247831,592513,3,0.402543,"2022-12-20",0.847397964809296,2022
"1562",1867,"22/12/2022 23:04:47",246986,580919,3,1.89829,"2022-12-22",0.830794035927986,2022
"1563",1868,"26/12/2022 16:18:17",244389,594785,3,1.03563,"2022-12-26",0.509344469415532,2022
"1564",1869,"28/12/2022 21:33:14",238405,586328,3,0.377166,"2022-12-28",2.38813777797485,2022
"1565",1870,"03/01/2023 09:38:31",244774,599134,3,1.27789,"2023-01-03",1.53187715402636,2023
"1566",1871,"15/01/2023 09:49:09",244774,599134,3,1.84695,"2023-01-15",1.53187715402636,2023
"1567",1872,"22/01/2023 02:13:36",250944,583557,3,0.281177,"2023-01-22",1.09447448485785,2023
"1568",1873,"31/01/2023 14:09:06",246238,595711,3,1.24257,"2023-01-31",0.968312456076098,2023
"1569",1874,"08/02/2023 13:47:21",249070,573502,3,1.61761,"2023-02-08",2.92633584304855,2023
"1570",1875,"19/02/2023 17:52:48",250134,594117,3,0.361048,"2023-02-19",0.659383231625324,2023
"1571",1876,"21/02/2023 20:39:35",250213,590111,3,0.644627,"2023-02-21",2.02606193202916,2023
"1572",1877,"23/02/2023 21:00:31",250213,590111,3,0.214295,"2023-02-23",2.02606193202916,2023
"1573",1878,"28/02/2023 08:18:31",240393,602171,3,1.10997,"2023-02-28",1.76354022892876,2023
"1574",1879,"11/03/2023 09:35:55",250658,594572,3,1.04448,"2023-03-11",0.85234561560088,2023
"1575",1880,"21/03/2023 21:48:28",241773,603086,3,1.3982,"2023-03-21",1.43280358893465,2023
"1576",1881,"23/03/2023 20:54:42",243377,580963,3,1.15692,"2023-03-23",1.70439704102583,2023
"1577",1882,"09/04/2023 11:36:37",256335,587676,3,0.442625,"2023-04-09",1.2357740180366,2023
"1578",1883,"11/04/2023 09:08:47",250929,587676,3,1.55857,"2023-04-11",2.81849474920573,2023
"1579",1884,"12/04/2023 16:47:27",246475,600725,3,2.08289,"2023-04-12",2.5126002228654,2023
"1580",1885,"15/04/2023 20:23:23",251064,587567,3,0.714007,"2023-04-15",2.64877220617587,2023
"1581",1886,"19/04/2023 21:02:51",247742,590285,3,0.780126,"2023-04-19",0.479515145199759,2023
"1582",1889,"03/05/2023 07:40:21",245687,593140,3,0.624457,"2023-05-03",1.54654305267618,2023
"1583",1890,"07/05/2023 13:46:06",242290,581945,3,0.156074,"2023-05-07",1.57499973011967,2023
"1584",1891,"07/05/2023 17:57:17",239823,593033,3,0.291964,"2023-05-07",1.38802572785986,2023
"1585",1892,"08/05/2023 07:17:46",246612,600505,3,0.467937,"2023-05-08",2.67947853195029,2023
"1586",1893,"09/06/2023 00:26:45",248071,580161,3,0.739097,"2023-06-09",1.03878916830623,2023
"1587",1894,"17/06/2023 15:42:57",250329,594343,3,0.530478,"2023-06-17",0.70587625143189,2023
"1588",1895,"20/06/2023 05:22:36",255661,575193,3,0.951269,"2023-06-20",2.19062723426231,2023
"1589",1896,"09/07/2023 01:08:59",251075,593690,3,1.4789,"2023-07-09",0.41584127144154,2023
"1590",1897,"21/07/2023 03:57:19",241576,602971,3,0.423532,"2023-07-21",1.35587665566685,2023
"1591",1898,"01/08/2023 14:53:35",247129,590941,3,0.458752,"2023-08-01",1.2068326461253,2023
"1592",1899,"04/08/2023 05:31:15",256485,580554,3,0.475447,"2023-08-04",2.44293977467448,2023
"1593",1900,"18/08/2023 01:44:18",240221,585582,3,0.29788,"2023-08-18",0.451840107233223,2023
"1594",1903,"25/08/2023 01:42:01",237561,584979,3,0.0375097,"2023-08-25",1.31431455171748,2023
"1595",1904,"31/08/2023 23:47:52",244464,594342,3,1.26897,"2023-08-31",0.624791465893893,2023
"1596",1905,"15/09/2023 08:19:02",240777,599283,3,2.033664484,"2023-09-15",1.04791868466356,2023
"1597",1906,"15/09/2023 13:31:25",240777,599283,3,1.851064834,"2023-09-15",1.04791868466356,2023
"1598",1908,"02/10/2023 19:37:21",240977,599287,3,0.472359984,"2023-10-02",0.997649062936344,2023
"1599",1909,"06/10/2023 05:34:15",238274,586215,3,1.134480665,"2023-10-06",2.32844022237257,2023
"1600",1910,"22/10/2023 11:51:22",261167,583438,3,0.412033219,"2023-10-22",0.977373958055523,2023
"1601",1913,"02/11/2023 20:32:30",240912,599175,3,0.998429525,"2023-11-02",1.1185999272302,2023
"1602",1914,"05/11/2023 15:41:38",238609,601471,3,1.453710892,"2023-11-05",0.272844106377844,2023
"1603",1915,"12/11/2023 02:27:03",238066,590553,3,0.591599733,"2023-11-12",1.35537300048258,2023
"1604",1916,"25/11/2023 13:17:27",240033,588695,3,0.425063663,"2023-11-25",2.33282212095618,2023
"1605",1917,"26/11/2023 16:04:06",243031,581625,3,0.290265835,"2023-11-26",1.77995295286104,2023
"1606",1918,"04/12/2023 23:21:08",240844,599285,3,1.285087291,"2023-12-04",1.02638371787768,2023
"1607",1919,"09/12/2023 00:31:54",238551,585664,3,1.662798392,"2023-12-09",1.79616463800429,2023
"1608",1921,"04/01/2024 22:43:33",252408,577242,3,0.456027104,"2024-01-04",2.32386796494437,2024
