"","Datetime","Easting","Northing","Depth","Magnitude","Date"
"1102","14/01/2015 11:54:57",252509,586539,3,1.1469,"2015-01-14"
"1103","18/01/2015 10:54:10",243994,583721,3,1.4918,"2015-01-18"
"1104","22/01/2015 03:44:17",250754,585279,3,0.59617,"2015-01-22"
"1105","23/01/2015 11:45:37",249239,577420,3,1.23959,"2015-01-23"
"1106","26/01/2015 18:07:24",249147,593466,3,1.09713,"2015-01-26"
"1107","27/01/2015 15:11:43",249009,577767,3,0.54466,"2015-01-27"
"1108","31/01/2015 05:29:30",248911,577079,3,0.837636,"2015-01-31"
"1109","31/01/2015 16:21:49",258462,599391,3,1.56148,"2015-01-31"
"1110","02/02/2015 23:15:34",245478,587700,3,0.92944,"2015-02-02"
"1111","03/02/2015 00:02:23",253942,565473,3,1.61859,"2015-02-03"
"1112","04/02/2015 22:34:48",251236,594509,3,1.1463,"2015-02-04"
"1113","05/02/2015 03:57:14",78358,545832,3,1.79057,"2015-02-05"
"1114","10/02/2015 07:42:52",244310,596640,3,0.911213,"2015-02-10"
"1115","11/02/2015 02:02:00",249582,599542,3,0.402367,"2015-02-11"
"1116","12/02/2015 16:05:54",246299,573746,3,1.92157,"2015-02-12"
"1117","13/02/2015 04:09:00",251230,589277,3,0.806207,"2015-02-13"
"1118","22/02/2015 06:08:50",252938,587327,3,0.775672,"2015-02-22"
"1119","22/02/2015 06:21:34",249778,578302,3,0.641265,"2015-02-22"
"1120","22/02/2015 19:00:53",258542,590542,3,1.44509,"2015-02-22"
"1121","24/02/2015 17:34:09",250662,584312,3,0.806168,"2015-02-24"
"1122","25/02/2015 10:02:57",252914,593969,3,2.29206,"2015-02-25"
"1123","01/03/2015 10:16:30",249917,588212,3,1.207,"2015-03-01"
"1124","01/03/2015 16:32:47",218695,594561,3,1.44154,"2015-03-01"
"1125","01/03/2015 19:42:49",217874,589411,3,1.4759,"2015-03-01"
"1126","14/03/2015 19:27:00",240565,576274,3,0.709781,"2015-03-14"
"1127","16/03/2015 23:57:29",248569,588909,3,0.591671,"2015-03-16"
"1128","24/03/2015 03:23:36",243881,583848,3,1.09451,"2015-03-24"
"1129","24/03/2015 13:27:57",252806,593800,3,2.26665,"2015-03-24"
"1130","25/03/2015 06:46:03",245132,606043,3,1.2,"2015-03-25"
"1131","05/04/2015 22:28:54",257344,531223,3,1.87066,"2015-04-05"
"1132","06/04/2015 13:10:27",260876,590576,3,1.27411,"2015-04-06"
"1133","06/04/2015 17:31:10",240132,581814,3,0.653571,"2015-04-06"
"1134","15/04/2015 00:23:11",254840,592134,3,0.858429,"2015-04-15"
"1135","15/04/2015 03:33:03",254125,583696,3,0.783545,"2015-04-15"
"1136","22/04/2015 00:33:56",249584,582528,3,0.810039,"2015-04-22"
"1137","03/05/2015 16:50:09",257355,588866,3,1.095,"2015-05-03"
"1138","07/05/2015 13:17:22",248867,579342,3,1.12284,"2015-05-07"
"1139","07/05/2015 19:11:18",245313,596454,3,1.01505,"2015-05-07"
"1140","08/05/2015 19:01:21",239225,576362,3,1.08758,"2015-05-08"
"1141","13/05/2015 01:09:52",255943,587259,3,1.18353,"2015-05-13"
"1142","16/05/2015 14:14:49",252285,592100,3,1.58056,"2015-05-16"
"1143","21/05/2015 21:08:48",249979,585097,3,1.75201,"2015-05-21"
"1144","27/05/2015 10:52:10",240205,602743,3,2.00999,"2015-05-27"
"1145","02/06/2015 23:37:39",251426,592807,3,0.735594,"2015-06-02"
"1146","04/06/2015 20:11:26",253221,576701,3,0.958568,"2015-06-04"
"1147","06/06/2015 23:39:16",245771,595702,3,1.91405,"2015-06-06"
"1148","07/06/2015 13:54:37",246282,593374,3,0.475783,"2015-06-07"
"1149","10/06/2015 02:26:07",245963,596151,3,1.75534,"2015-06-10"
"1150","10/06/2015 09:18:07",243301,595990,3,0.41634,"2015-06-10"
"1151","10/06/2015 14:21:27",243297,596212,3,0.800359,"2015-06-10"
"1152","10/06/2015 14:36:19",240846,599173,3,0.773786,"2015-06-10"
"1153","23/06/2015 00:48:16",116864,541352,3,1.52105,"2015-06-23"
"1154","23/06/2015 00:49:19",115917,540803,3,2.28054,"2015-06-23"
"1155","26/06/2015 22:06:42",244075,582980,3,0.0244685,"2015-06-26"
"1156","29/06/2015 11:31:54",244874,583106,3,0.618108,"2015-06-29"
"1157","30/06/2015 00:53:00",241571,588500,3,0.528433,"2015-06-30"
"1158","02/07/2015 15:54:00",244043,581087,3,0.458376,"2015-07-02"
"1159","04/07/2015 04:18:02",249648,574738,3,0.491465,"2015-07-04"
"1160","04/07/2015 11:05:47",237064,586751,3,0.568348,"2015-07-04"
"1161","04/07/2015 18:07:58",242019,596857,3,1.07698,"2015-07-04"
"1162","06/07/2015 04:25:09",251516,578337,3,0.505873,"2015-07-06"
"1163","07/07/2015 03:09:01",237996,586878,3,2.08267,"2015-07-07"
"1164","08/07/2015 02:47:33",251522,591361,3,0.411047,"2015-07-08"
"1165","10/07/2015 15:49:22",253879,577272,3,0.473042,"2015-07-10"
"1166","16/07/2015 02:27:15",250333,590781,3,0.757859,"2015-07-16"
"1167","16/07/2015 08:58:20",243438,595770,3,0.428682,"2015-07-16"
"1168","18/07/2015 07:37:15",253595,587841,3,0.720952,"2015-07-18"
"1169","18/07/2015 23:47:29",246816,579358,3,0.497011,"2015-07-18"
"1170","19/07/2015 20:06:45",252537,593942,3,0.616914,"2015-07-19"
"1171","20/07/2015 22:06:08",239893,589027,3,0.430252,"2015-07-20"
"1172","21/07/2015 02:18:05",249319,594880,3,1.3324,"2015-07-21"
"1173","21/07/2015 02:18:05",239703,584682,3,0.642897,"2015-07-21"
"1174","24/07/2015 02:29:23",96165,632381,3,2.51052,"2015-07-24"
"1175","30/07/2015 15:34:52",247571,578371,3,0.659538,"2015-07-30"
"1176","02/08/2015 01:32:43",238367,588555,3,0.643185,"2015-08-02"
"1177","07/08/2015 12:27:43",246373,595602,3,0.802166,"2015-08-07"
"1178","11/08/2015 10:08:34",244653,580653,3,0.870838,"2015-08-11"
"1179","12/08/2015 23:01:32",249925,594558,3,0.302711,"2015-08-12"
"1180","13/08/2015 05:47:47",250316,595011,3,0.574008,"2015-08-13"
"1181","17/08/2015 00:10:13",246483,596829,3,0.600928,"2015-08-17"
"1182","18/08/2015 07:06:13",246365,578459,3,2.03266,"2015-08-18"
"1183","22/08/2015 00:12:31",245667,583566,3,1.40532,"2015-08-22"
"1184","22/08/2015 10:11:10",235811,601646,3,1.63171,"2015-08-22"
"1185","23/08/2015 07:08:33",249928,577526,3,0.316625,"2015-08-23"
"1186","24/08/2015 20:33:31",248270,593969,3,0.482918,"2015-08-24"
"1187","26/08/2015 18:16:34",251906,582241,3,0.423424,"2015-08-26"
"1188","27/08/2015 04:48:24",245400,583561,3,0.173458,"2015-08-27"
"1189","28/08/2015 02:52:33",258669,590842,3,0.758804,"2015-08-28"
"1190","28/08/2015 08:07:28",251120,581446,3,1.27669,"2015-08-28"
"1191","28/08/2015 17:22:39",234619,601292,3,1.28845,"2015-08-28"
"1192","05/09/2015 03:34:31",244594,576645,3,0.503653,"2015-09-05"
"1193","09/09/2015 20:01:52",242754,582176,3,1.24487,"2015-09-09"
"1194","10/09/2015 16:08:09",243242,599217,3,0.844236,"2015-09-10"
"1195","30/09/2015 18:05:37",251603,584016,3,3.07801,"2015-09-30"
"1196","30/09/2015 21:34:12",255724,533341,3,2.26295,"2015-09-30"
"1197","09/10/2015 00:27:19",251531,590916,3,0.319352,"2015-10-09"
"1198","10/10/2015 02:44:06",257669,587704,3,0.218447,"2015-10-10"
"1199","10/10/2015 05:51:49",249281,586641,3,0.188684,"2015-10-10"
"1200","11/10/2015 04:41:42",253016,576920,3,0.334426,"2015-10-11"
"1201","22/10/2015 21:53:41",234726,586823,3,0.528471,"2015-10-22"
"1202","24/10/2015 02:35:33",254780,582188,3,0.654356,"2015-10-24"
"1203","27/10/2015 15:46:28",245818,593254,3,1.18684,"2015-10-27"
"1204","29/10/2015 06:05:10",259772,589196,3,0.832271,"2015-10-29"
"1205","29/10/2015 08:08:46",260294,589765,3,1.121,"2015-10-29"
"1206","30/10/2015 16:07:19",247602,590616,3,1.72881,"2015-10-30"
"1207","30/10/2015 18:49:01",257224,589810,3,2.2546,"2015-10-30"
"1208","30/10/2015 22:26:39",257545,590373,3,0.853377,"2015-10-30"
"1209","09/11/2015 13:17:37",259445,585850,3,0.724243,"2015-11-09"
"1210","10/11/2015 16:32:23",249130,584078,3,0.591476,"2015-11-10"
"1211","12/11/2015 12:30:09",243045,580846,3,0.595747,"2015-11-12"
"1212","15/11/2015 23:01:43",245270,597585,3,0.856557,"2015-11-15"
"1213","28/11/2015 04:06:39",258721,532068,3,1.20059,"2015-11-28"
"1214","02/12/2015 06:40:03",251389,584679,3,1.61141,"2015-12-02"
"1215","03/12/2015 04:40:48",238686,585555,3,0.526062,"2015-12-03"
"1216","08/12/2015 03:54:22",240451,595159,3,0.762439,"2015-12-08"
"1217","13/12/2015 15:18:13",239252,598922,3,0.437189,"2015-12-13"
"1218","14/12/2015 02:47:46",258391,531727,3,1.38969,"2015-12-14"
"1219","15/12/2015 00:01:50",255247,595000,3,1.60729,"2015-12-15"
"1220","15/12/2015 07:43:55",236168,588406,3,1.68639,"2015-12-15"
"1221","25/12/2015 04:19:37",244824,592901,3,1.32661,"2015-12-25"
"1222","02/01/2016 00:04:28",241189,591165,3,0.481957,"2016-01-02"
"1223","07/01/2016 05:25:55",250413,576645,3,1.63112,"2016-01-07"
"1224","11/01/2016 05:31:35",250309,578535,3,0.5688,"2016-01-11"
"1225","13/01/2016 06:41:42",252973,585602,3,1.31082,"2016-01-13"
"1226","17/01/2016 11:57:34",251950,586694,3,1.52438,"2016-01-17"
"1227","19/01/2016 13:19:07",247056,598175,3,0.611921,"2016-01-19"
"1228","20/01/2016 03:57:08",243575,584752,3,0.610844,"2016-01-20"
"1229","26/01/2016 22:22:33",244056,580419,3,1.5036,"2016-01-26"
"1230","05/02/2016 21:11:39",240398,583136,3,0.409298,"2016-02-05"
"1231","17/02/2016 00:20:53",259524,585295,3,0.887416,"2016-02-17"
"1232","18/02/2016 08:14:44",245033,592460,3,0.411263,"2016-02-18"
"1233","18/02/2016 08:19:44",245035,592348,3,0.707956,"2016-02-18"
"1234","19/02/2016 03:04:22",245553,593137,3,0.118695,"2016-02-19"
"1235","19/02/2016 21:48:38",237065,586640,3,1.29694,"2016-02-19"
"1236","20/02/2016 03:44:59",237551,597223,3,0.687108,"2016-02-20"
"1237","21/02/2016 05:09:14",245001,597691,3,0.197729,"2016-02-21"
"1238","25/02/2016 22:26:31",248172,578382,3,2.42094,"2016-02-25"
"1239","29/02/2016 01:19:57",247976,578156,3,0.262649,"2016-02-29"
"1240","01/03/2016 07:29:47",243398,594322,3,0.334155,"2016-03-01"
"1241","03/03/2016 19:54:29",247556,579150,3,0.177298,"2016-03-03"
"1242","04/03/2016 13:00:29",241378,599183,3,0.867798,"2016-03-04"
"1243","07/03/2016 10:16:53",250993,587788,3,1.19639,"2016-03-07"
"1244","09/03/2016 22:51:07",251986,581574,3,0.381043,"2016-03-09"
"1245","11/03/2016 11:33:24",251617,580009,3,0.924768,"2016-03-11"
"1246","16/03/2016 14:58:03",248734,587299,3,0.494893,"2016-03-16"
"1247","20/03/2016 22:02:14",252759,586266,3,0.51591,"2016-03-20"
"1248","24/03/2016 08:00:35",254478,590308,3,0.617722,"2016-03-24"
"1249","25/03/2016 01:26:59",256270,574872,3,1.79574,"2016-03-25"
"1250","25/03/2016 09:46:39",238965,584892,3,0.713514,"2016-03-25"
"1251","31/03/2016 13:33:42",237517,587538,3,0.693964,"2016-03-31"
"1252","02/04/2016 00:47:53",239756,585462,3,1.13368,"2016-04-02"
"1253","04/04/2016 18:12:50",239560,592805,3,0.520277,"2016-04-04"
"1254","09/04/2016 08:31:25",240389,579908,3,0.478972,"2016-04-09"
"1255","09/04/2016 17:45:57",247533,590726,3,0.261032,"2016-04-09"
"1256","13/04/2016 11:00:46",259789,588418,3,0.701807,"2016-04-13"
"1257","24/04/2016 06:58:59",252611,590270,3,0.443373,"2016-04-24"
"1258","24/04/2016 15:36:47",251009,583670,3,1.11729,"2016-04-24"
"1259","01/05/2016 07:32:50",242775,602882,3,0.354927,"2016-05-01"
"1260","06/05/2016 17:27:40",242038,595855,3,0.68065,"2016-05-06"
"1261","11/05/2016 07:11:34",233465,590476,3,0.444403,"2016-05-11"
"1262","15/05/2016 11:57:16",261867,588018,3,0.98267,"2016-05-15"
"1263","16/05/2016 20:38:42",256943,590471,3,1.10546,"2016-05-16"
"1264","16/05/2016 22:24:38",256223,589788,3,0.397516,"2016-05-16"
"1265","28/05/2016 02:08:20",238311,584101,3,1.20974,"2016-05-28"
"1266","29/05/2016 14:27:55",251553,589803,3,1.07004,"2016-05-29"
"1267","01/06/2016 08:02:54",245727,598039,3,1.24217,"2016-06-01"
"1268","02/06/2016 18:43:13",257576,585809,3,1.47526,"2016-06-02"
"1269","16/06/2016 00:56:17",241404,582931,3,0.264424,"2016-06-16"
"1270","16/06/2016 03:27:08",251543,583681,3,0.470892,"2016-06-16"
"1271","16/06/2016 20:17:44",253505,585724,3,0.18472,"2016-06-16"
"1272","18/06/2016 11:10:47",249024,596321,3,0.127466,"2016-06-18"
"1273","18/06/2016 23:58:25",247169,578363,3,1.24977,"2016-06-18"
"1274","22/06/2016 13:10:10",249825,596226,3,0.737807,"2016-06-22"
"1275","29/06/2016 00:47:13",261069,587889,3,0.44541,"2016-06-29"
"1276","06/07/2016 21:54:00",239783,595258,3,0.265611,"2016-07-06"
"1277","09/07/2016 10:47:54",248679,572938,3,1.11281,"2016-07-09"
"1278","17/07/2016 12:01:19",255262,578302,3,0.528549,"2016-07-17"
"1279","18/07/2016 08:58:11",242963,599880,3,1.6623,"2016-07-18"
"1280","22/07/2016 10:55:15",252901,589163,3,0.344286,"2016-07-22"
"1281","23/07/2016 17:59:45",255911,582434,3,0.125901,"2016-07-23"
"1282","26/07/2016 14:02:10",256376,588901,3,0.93473,"2016-07-26"
"1283","28/07/2016 05:32:13",253232,589281,3,0.179512,"2016-07-28"
"1284","28/07/2016 15:57:28",250900,585783,3,0.757574,"2016-07-28"
"1285","07/08/2016 20:40:22",238645,599357,3,1.32871,"2016-08-07"
"1286","08/08/2016 00:03:39",255624,576974,3,0.436676,"2016-08-08"
"1287","10/08/2016 18:16:25",240432,592487,3,0.472272,"2016-08-10"
"1288","14/08/2016 01:50:45",263954,584280,3,0.725429,"2016-08-14"
"1289","14/08/2016 04:07:51",241216,582260,3,0.164799,"2016-08-14"
"1290","23/08/2016 02:11:16",264513,583179,3,0.62545,"2016-08-23"
"1291","23/08/2016 03:53:30",265117,583082,3,0.986354,"2016-08-23"
"1292","24/08/2016 13:09:08",256043,592011,3,0.834796,"2016-08-24"
"1293","24/08/2016 18:44:23",243974,599230,3,0.597877,"2016-08-24"
"1294","24/08/2016 23:44:03",259058,597531,3,1.05697,"2016-08-24"
"1295","28/08/2016 03:27:53",238061,602352,3,1.25729,"2016-08-28"
"1296","01/09/2016 00:07:52",243651,580634,3,0.38578,"2016-09-01"
"1297","02/09/2016 13:16:01",252307,582249,3,2.06645,"2016-09-02"
"1298","09/09/2016 12:21:23",249841,595447,3,0.760871,"2016-09-09"
"1299","11/09/2016 23:22:56",245502,588795,3,0.201194,"2016-09-11"
"1300","21/09/2016 14:21:32",258966,586396,3,1.15604,"2016-09-21"
"1301","27/09/2016 23:22:14",237029,584858,3,0.892226,"2016-09-27"
"1302","02/10/2016 01:47:17",247729,594403,3,0.32784,"2016-10-02"
"1303","04/10/2016 14:46:19",248137,590515,3,0.507143,"2016-10-04"
"1304","06/10/2016 02:56:46",250190,584544,3,0.381051,"2016-10-06"
"1305","07/10/2016 00:16:17",259671,602999,3,0.857165,"2016-10-07"
"1306","12/10/2016 07:12:46",244179,591776,3,0.475381,"2016-10-12"
"1307","24/10/2016 09:43:47",253347,590174,3,0.600057,"2016-10-24"
"1308","29/10/2016 14:36:14",252282,590041,3,0.550506,"2016-10-29"
"1309","30/10/2016 20:58:19",205980,591552,3,1.45063,"2016-10-30"
"1310","01/11/2016 00:12:29",249653,591435,3,1.89286,"2016-11-01"
"1311","01/11/2016 00:57:46",249776,591994,3,2.18053,"2016-11-01"
"1312","05/11/2016 16:58:16",258603,587724,3,0.845361,"2016-11-05"
"1313","08/11/2016 11:23:18",248788,594758,3,1.44056,"2016-11-08"
"1314","08/11/2016 11:25:34",248726,594534,3,0.853776,"2016-11-08"
"1315","10/11/2016 06:35:43",254262,584627,3,0.690213,"2016-11-10"
"1316","20/11/2016 15:20:08",245458,591132,3,0.99428,"2016-11-20"
"1317","20/11/2016 17:58:41",249322,591318,3,1.17114,"2016-11-20"
"1318","20/11/2016 18:57:57",251641,595371,3,1.64791,"2016-11-20"
"1319","22/11/2016 12:46:04",263320,588719,3,0.60204,"2016-11-22"
"1320","22/11/2016 17:39:13",234325,590935,3,0.737387,"2016-11-22"
"1321","25/11/2016 02:11:17",238894,585113,3,0.34715,"2016-11-25"
"1322","26/11/2016 13:18:36",249428,596106,3,0.561469,"2016-11-26"
"1323","26/11/2016 17:03:34",256547,587123,3,1.02729,"2016-11-26"
"1324","27/11/2016 19:12:33",252331,597500,3,0.937063,"2016-11-27"
"1325","02/12/2016 08:58:21",253750,593299,3,0.815726,"2016-12-02"
"1326","05/12/2016 12:15:44",256823,586684,3,0.368564,"2016-12-05"
"1327","05/12/2016 22:11:06",251634,595705,3,0.133575,"2016-12-05"
"1328","07/12/2016 01:52:50",247385,594953,3,1.79145,"2016-12-07"
"1329","11/12/2016 00:25:42",258344,584267,3,0.246524,"2016-12-11"
"1330","12/12/2016 11:28:07",261076,587555,3,0.607513,"2016-12-12"
"1331","15/12/2016 04:44:49",249561,596109,3,0.598463,"2016-12-15"
"1332","15/12/2016 10:45:30",257935,600178,3,1.58066,"2016-12-15"
"1333","16/12/2016 19:55:23",261568,586453,3,0.552722,"2016-12-16"
"1334","17/12/2016 11:56:47",239497,581228,3,0.582832,"2016-12-17"
"1335","20/12/2016 16:15:40",242428,581725,3,1.14209,"2016-12-20"
"1336","22/12/2016 23:41:01",253552,596412,3,0.452542,"2016-12-22"
"1337","23/12/2016 14:29:49",243767,567057,3,2.42749,"2016-12-23"
"1338","30/12/2016 03:05:54",249320,591429,3,0.988875,"2016-12-30"
"1339","30/12/2016 03:06:07",249873,590438,3,0.639388,"2016-12-30"
"1340","03/01/2017 21:08:24",258977,588957,3,0.86629,"2017-01-03"
"1341","14/01/2017 12:47:20",252048,581798,3,0.60571,"2017-01-14"
"1342","17/01/2017 18:53:10",251905,585580,3,0.6803,"2017-01-17"
"1343","19/01/2017 22:44:48",247398,594286,3,0.92482,"2017-01-19"
"1344","20/01/2017 22:30:19",254228,586296,3,0.568491,"2017-01-20"
"1345","22/01/2017 11:01:49",248181,577937,3,0.497269,"2017-01-22"
"1346","27/01/2017 05:11:21",252914,575359,3,0.655603,"2017-01-27"
"1347","27/01/2017 23:42:00",247585,591506,3,0.131389,"2017-01-27"
"1348","04/02/2017 02:56:53",244974,599138,3,0.90378,"2017-02-04"
"1349","04/02/2017 03:11:27",239522,598704,3,0.796102,"2017-02-04"
"1350","04/02/2017 03:27:37",244774,599134,3,0.603355,"2017-02-04"
"1351","05/02/2017 15:49:34",239045,599364,3,1.2852,"2017-02-05"
"1352","06/02/2017 21:19:07",250201,573858,3,0.858434,"2017-02-06"
"1353","12/02/2017 14:43:24",243223,600218,3,1.26969,"2017-02-12"
"1354","14/02/2017 07:45:44",240501,599835,3,0.903331,"2017-02-14"
"1355","14/02/2017 20:52:04",243576,599112,3,0.825201,"2017-02-14"
"1356","15/02/2017 12:01:37",243298,599774,3,1.58658,"2017-02-15"
"1357","19/02/2017 13:21:26",246192,601610,3,1.41208,"2017-02-19"
"1358","19/02/2017 20:15:10",240809,582587,3,0.467047,"2017-02-19"
"1359","21/02/2017 23:19:47",246114,591701,3,0.385944,"2017-02-21"
"1360","25/02/2017 05:32:47",244804,594014,3,1.33733,"2017-02-25"
"1361","26/02/2017 06:25:08",240685,600729,3,1.23575,"2017-02-26"
"1362","26/02/2017 21:39:49",247662,594402,3,1.44401,"2017-02-26"
"1363","28/02/2017 21:26:51",247946,593517,3,0.870874,"2017-02-28"
"1364","03/03/2017 00:05:52",253775,592075,3,0.504727,"2017-03-03"
"1365","06/03/2017 11:35:13",233873,594044,3,1.55426,"2017-03-06"
"1366","11/03/2017 12:52:48",246483,596829,3,2.08334,"2017-03-11"
"1367","12/03/2017 23:36:39",258506,586052,3,0.572538,"2017-03-12"
"1368","14/03/2017 05:22:36",254878,593545,3,1.30332,"2017-03-14"
"1369","15/03/2017 18:31:51",255359,576857,3,0.572786,"2017-03-15"
"1370","04/04/2017 10:00:44",261993,588355,3,1.8249,"2017-04-04"
"1371","04/04/2017 22:36:28",248611,590190,3,0.0846555,"2017-04-04"
"1372","07/04/2017 17:43:50",241585,576590,3,0.487871,"2017-04-07"
"1373","09/04/2017 08:41:12",256433,589347,3,0.640414,"2017-04-09"
"1374","10/04/2017 00:17:19",251789,588027,3,1.25208,"2017-04-10"
"1375","10/04/2017 21:40:52",246849,581140,3,0.614124,"2017-04-10"
"1376","10/04/2017 23:37:13",261865,588129,3,1.07403,"2017-04-10"
"1377","13/04/2017 10:33:55",245584,605606,3,1.40966,"2017-04-13"
"1378","19/04/2017 17:11:09",244083,593332,3,0.53758,"2017-04-19"
"1379","26/04/2017 13:56:49",243574,581190,3,2.00589,"2017-04-26"
"1380","03/05/2017 11:15:54",244298,592557,3,1.47078,"2017-05-03"
"1381","09/05/2017 18:12:32",257707,532158,3,1.56191,"2017-05-09"
"1382","12/05/2017 20:47:09",244035,592330,3,0.109115,"2017-05-12"
"1383","12/05/2017 21:16:03",244162,592666,3,0.312178,"2017-05-12"
"1384","14/05/2017 09:43:21",238552,600914,3,1.44286,"2017-05-14"
"1385","15/05/2017 23:34:57",235788,587175,3,1.15336,"2017-05-15"
"1386","16/05/2017 01:31:26",249555,589652,3,1.674,"2017-05-16"
"1387","17/05/2017 07:12:33",251513,591806,3,0.938646,"2017-05-17"
"1388","20/05/2017 02:40:52",256467,590907,3,1.11737,"2017-05-20"
"1389","20/05/2017 18:25:44",256131,591011,3,0.370846,"2017-05-20"
"1390","25/05/2017 22:08:59",246310,581352,3,0.40676,"2017-05-25"
"1391","27/05/2017 15:29:01",251654,581456,3,2.58596,"2017-05-27"
"1392","30/05/2017 03:44:29",245575,606051,3,1.39376,"2017-05-30"
"1393","01/06/2017 21:04:40",245670,572769,3,0.676031,"2017-06-01"
"1394","06/06/2017 13:04:54",253459,587950,3,1.03097,"2017-06-06"
"1395","06/06/2017 15:16:04",245189,591238,3,0.710367,"2017-06-06"
"1396","07/06/2017 00:26:10",240657,583586,3,1.21829,"2017-06-07"
"1397","19/06/2017 15:06:04",258567,589393,3,0.97646,"2017-06-19"
"1398","29/06/2017 02:13:31",244089,592999,3,0.738673,"2017-06-29"
"1399","29/06/2017 05:18:54",258752,574591,3,0.335442,"2017-06-29"
"1400","30/06/2017 17:27:54",245757,582343,3,0.445527,"2017-06-30"
"1401","03/07/2017 21:43:59",252677,587043,3,0.838072,"2017-07-03"
"1402","05/07/2017 23:19:03",236701,588415,3,1.04058,"2017-07-05"
"1403","07/07/2017 02:19:37",251389,581340,3,0.655692,"2017-07-07"
"1404","10/07/2017 08:44:17",245189,594800,3,0.666265,"2017-07-10"
"1405","14/07/2017 07:55:29",262166,589583,3,0.617919,"2017-07-14"
"1406","14/07/2017 09:38:53",252099,582579,3,0.576886,"2017-07-14"
"1407","16/07/2017 21:03:20",236631,588636,3,1.30023,"2017-07-16"
"1408","21/07/2017 01:22:20",239630,600154,3,1.09133,"2017-07-21"
"1409","22/07/2017 04:23:18",251220,579778,3,0.398674,"2017-07-22"
"1410","25/07/2017 15:00:08",244881,597021,3,0.960307,"2017-07-25"
"1411","25/07/2017 19:04:16",241577,595513,3,0.377542,"2017-07-25"
"1412","07/08/2017 05:56:43",245420,593135,3,0.493173,"2017-08-07"
"1413","10/08/2017 10:10:30",244727,591007,3,0.898433,"2017-08-10"
"1414","13/08/2017 20:26:19",245267,597696,3,0.465839,"2017-08-13"
"1415","14/08/2017 03:19:00",245182,598696,3,1.23084,"2017-08-14"
"1416","14/08/2017 15:02:50",245197,597917,3,0.274475,"2017-08-14"
"1417","16/08/2017 11:31:46",240709,591935,3,0.255072,"2017-08-16"
"1418","17/08/2017 05:38:59",245463,604936,3,0.761946,"2017-08-17"
"1419","22/08/2017 03:51:26",259258,588295,3,0.275521,"2017-08-22"
"1420","24/08/2017 08:56:30",260615,590328,3,1.02034,"2017-08-24"
"1421","29/08/2017 07:40:13",250607,593792,3,1.76089,"2017-08-29"
"1422","30/08/2017 11:25:56",243274,579292,3,1.50488,"2017-08-30"
"1423","31/08/2017 23:33:08",250322,577868,3,0.217994,"2017-08-31"
"1424","01/09/2017 20:36:18",240172,599607,3,1.05343,"2017-09-01"
"1425","05/09/2017 05:30:25",253430,595853,3,1.31037,"2017-09-05"
"1426","05/09/2017 06:09:58",253295,595962,3,1.17708,"2017-09-05"
"1427","05/09/2017 22:08:28",254299,589303,3,1.90527,"2017-09-05"
"1428","11/09/2017 02:30:32",250744,593572,3,0.938519,"2017-09-11"
"1429","14/09/2017 00:02:41",245164,596136,3,0.549283,"2017-09-14"
"1430","20/09/2017 03:56:23",237311,576181,3,1.38281,"2017-09-20"
"1431","20/09/2017 05:28:35",251460,591137,3,1.62167,"2017-09-20"
"1432","23/09/2017 19:36:42",256787,585236,3,0.874523,"2017-09-23"
"1433","24/09/2017 18:49:22",239344,586123,3,0.882681,"2017-09-24"
"1434","27/09/2017 04:18:51",254529,591089,3,0.58765,"2017-09-27"
"1435","27/09/2017 22:54:48",246589,591265,3,1.20016,"2017-09-27"
"1436","30/09/2017 17:15:54",244445,584656,3,1.07851,"2017-09-30"
"1437","11/10/2017 00:45:46",235349,565462,3,0.740706,"2017-10-11"
"1438","15/10/2017 13:58:32",239767,599933,3,0.985199,"2017-10-15"
"1439","16/10/2017 22:59:25",237450,587537,3,0.487339,"2017-10-16"
"1440","17/10/2017 00:46:31",259109,592077,3,0.816734,"2017-10-17"
"1441","29/10/2017 11:04:30",231840,583659,3,1.00057,"2017-10-29"
"1442","29/10/2017 22:55:29",257196,600496,3,1.15889,"2017-10-29"
"1443","03/11/2017 00:12:01",250861,577656,3,0.797757,"2017-11-03"
"1444","04/11/2017 01:02:29",253991,594529,3,0.590405,"2017-11-04"
"1445","15/11/2017 02:13:08",238735,594238,3,0.831576,"2017-11-15"
"1446","16/11/2017 18:37:59",258396,588053,3,0.670752,"2017-11-16"
"1447","19/11/2017 20:49:01",257060,530809,3,1.62212,"2017-11-19"
"1448","22/11/2017 21:23:58",249688,589655,3,1.46176,"2017-11-22"
"1449","25/11/2017 19:52:32",240519,587591,3,0.490228,"2017-11-25"
"1450","25/11/2017 20:19:48",255677,522544,3,1.22999,"2017-11-25"
"1451","28/11/2017 17:33:57",242906,602996,3,0.93338,"2017-11-28"
"1452","30/11/2017 17:46:24",255294,592775,3,0.78517,"2017-11-30"
"1453","01/12/2017 11:33:33",244797,597910,3,1.67847,"2017-12-01"
"1454","01/12/2017 21:05:42",246202,597602,3,1.27785,"2017-12-01"
"1455","02/12/2017 09:00:33",254575,592092,3,1.70055,"2017-12-02"
"1456","02/12/2017 09:09:47",254437,592311,3,0.432246,"2017-12-02"
"1457","06/12/2017 14:01:24",264169,583617,3,0.654389,"2017-12-06"
"1458","06/12/2017 23:29:00",247936,600864,3,1.82144,"2017-12-06"
"1459","10/12/2017 16:48:33",246706,599059,3,2.06669,"2017-12-10"
