,X.Network,Station,Location,Channel,Latitude,Longitude,Elevation,Depth,Azimuth,Dip,SensorDescription,Scale,ScaleFreq,ScaleUnits,SampleRate,StartTime,EndTime,End_date
1642,NL,G81B,NA,LHZ,53.31035,6.677621,-0.4,100,0,-90,STS-5A,2.51E+09,0.25,M/S,1,2018-08-29T00:00:00,2599-12-31T23:59:59,31/12/2599
1643,NL,G81B,NA,VCO,53.31035,6.677621,-0.4,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,6.66667,0,V,0.1,2018-08-29T00:00:00,2599-12-31T23:59:59,31/12/2599
1644,NL,G81B,NA,VEA,53.31035,6.677621,-0.4,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,1000,0,A,0.1,2018-08-29T00:00:00,2599-12-31T23:59:59,31/12/2599
1645,NL,G81B,NA,VEC,53.31035,6.677621,-0.4,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,1000,0,A,0.1,2018-08-29T00:00:00,2599-12-31T23:59:59,31/12/2599
1646,NL,G81B,NA,VEP,53.31035,6.677621,-0.4,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,6.66667,0,V,0.1,2018-08-29T00:00:00,2599-12-31T23:59:59,31/12/2599
1647,NL,G81B,NA,VFP,53.31035,6.677621,-0.4,100,0,0,Synthetic State of Health (SOH),1,0.01,COUNTS,0.1,2018-08-29T00:00:00,2599-12-31T23:59:59,31/12/2599
1648,NL,G81B,NA,VKI,53.31035,6.677621,-0.4,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,1,0,CELSIUS,0.1,2018-08-29T00:00:00,2599-12-31T23:59:59,31/12/2599
1649,NL,G81B,NA,VMU,53.31035,6.677621,-0.4,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,10,0,V,0.1,2018-08-29T00:00:00,2599-12-31T23:59:59,31/12/2599
1650,NL,G81B,NA,VMV,53.31035,6.677621,-0.4,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,10,0,V,0.1,2018-08-29T00:00:00,2599-12-31T23:59:59,31/12/2599
1651,NL,G81B,NA,VMW,53.31035,6.677621,-0.4,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,10,0,V,0.1,2018-08-29T00:00:00,2599-12-31T23:59:59,31/12/2599
1652,NL,G82B,NA,AX0,53.22525,6.724121,-1.9,100,0,0,Quanterra 330HR Linear Phase Below 100 Composite,3.2875,0,A,1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1653,NL,G82B,NA,AX1,53.22525,6.724121,-1.9,100,0,0,Quanterra 330HR Linear Phase Below 100 Composite,3.2875,0,A,1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1654,NL,G82B,NA,AX2,53.22525,6.724121,-1.9,100,0,0,Quanterra 330HR Linear Phase Below 100 Composite,3.2875,0,A,1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1655,NL,G82B,NA,AX3,53.22525,6.724121,-1.9,100,0,0,Quanterra 330HR Linear Phase Below 100 Composite,3.2875,0,A,1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1656,NL,G82B,NA,BH1,53.22525,6.724121,-1.9,100,223.8,0,STS-5A,2.53E+09,1,M/S,40,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1657,NL,G82B,NA,BH2,53.22525,6.724121,-1.9,100,313.8,0,STS-5A,2.53E+09,1,M/S,40,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1658,NL,G82B,NA,BHZ,53.22525,6.724121,-1.9,100,0,-90,STS-5A,2.53E+09,1,M/S,40,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1659,NL,G82B,NA,HH1,53.22525,6.724121,-1.9,100,223.8,0,STS-5A,2.52E+09,1,M/S,100,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1660,NL,G82B,NA,HH2,53.22525,6.724121,-1.9,100,313.8,0,STS-5A,2.52E+09,1,M/S,100,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1661,NL,G82B,NA,HHZ,53.22525,6.724121,-1.9,100,0,-90,STS-5A,2.52E+09,1,M/S,100,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1662,NL,G82B,NA,LCE,53.22525,6.724121,-1.9,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,1.00E+06,0,S,1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1663,NL,G82B,NA,LCQ,53.22525,6.724121,-1.9,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,1,0,PERCENT,1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1664,NL,G82B,NA,LH1,53.22525,6.724121,-1.9,100,223.8,0,STS-5A,2.51E+09,0.25,M/S,1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1665,NL,G82B,NA,LH2,53.22525,6.724121,-1.9,100,313.8,0,STS-5A,2.51E+09,0.25,M/S,1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1666,NL,G82B,NA,LHZ,53.22525,6.724121,-1.9,100,0,-90,STS-5A,2.51E+09,0.25,M/S,1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1667,NL,G82B,NA,VCO,53.22525,6.724121,-1.9,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,6.66667,0,V,0.1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1668,NL,G82B,NA,VEA,53.22525,6.724121,-1.9,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,1000,0,A,0.1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1669,NL,G82B,NA,VEC,53.22525,6.724121,-1.9,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,1000,0,A,0.1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1670,NL,G82B,NA,VEP,53.22525,6.724121,-1.9,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,6.66667,0,V,0.1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1671,NL,G82B,NA,VFP,53.22525,6.724121,-1.9,100,0,0,Synthetic State of Health (SOH),1,0.01,COUNTS,0.1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1672,NL,G82B,NA,VKI,53.22525,6.724121,-1.9,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,1,0,CELSIUS,0.1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1673,NL,G82B,NA,VMU,53.22525,6.724121,-1.9,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,10,0,V,0.1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1674,NL,G82B,NA,VMV,53.22525,6.724121,-1.9,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,10,0,V,0.1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1675,NL,G82B,NA,VMW,53.22525,6.724121,-1.9,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,10,0,V,0.1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1676,NL,G83B,NA,AX0,53.14844,6.930871,-1.1,100,0,0,Quanterra 330HR Linear Phase Below 100 Composite,3.2875,0,A,1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1677,NL,G83B,NA,AX1,53.14844,6.930871,-1.1,100,0,0,Quanterra 330HR Linear Phase Below 100 Composite,3.2875,0,A,1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1678,NL,G83B,NA,AX2,53.14844,6.930871,-1.1,100,0,0,Quanterra 330HR Linear Phase Below 100 Composite,3.2875,0,A,1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1679,NL,G83B,NA,AX3,53.14844,6.930871,-1.1,100,0,0,Quanterra 330HR Linear Phase Below 100 Composite,3.2875,0,A,1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1680,NL,G83B,NA,BH1,53.14844,6.930871,-1.1,100,237.2,0,STS-5A,2.53E+09,1,M/S,40,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1681,NL,G83B,NA,BH2,53.14844,6.930871,-1.1,100,327.2,0,STS-5A,2.53E+09,1,M/S,40,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1682,NL,G83B,NA,BHZ,53.14844,6.930871,-1.1,100,0,-90,STS-5A,2.53E+09,1,M/S,40,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1683,NL,G83B,NA,HH1,53.14844,6.930871,-1.1,100,237.2,0,STS-5A,2.52E+09,1,M/S,100,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1684,NL,G83B,NA,HH2,53.14844,6.930871,-1.1,100,327.2,0,STS-5A,2.52E+09,1,M/S,100,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1685,NL,G83B,NA,HHZ,53.14844,6.930871,-1.1,100,0,-90,STS-5A,2.52E+09,1,M/S,100,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1686,NL,G83B,NA,LCE,53.14844,6.930871,-1.1,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,1.00E+06,0,S,1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1687,NL,G83B,NA,LCQ,53.14844,6.930871,-1.1,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,1,0,PERCENT,1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1688,NL,G83B,NA,LH1,53.14844,6.930871,-1.1,100,237.2,0,STS-5A,2.51E+09,0.25,M/S,1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1689,NL,G83B,NA,LH2,53.14844,6.930871,-1.1,100,327.2,0,STS-5A,2.51E+09,0.25,M/S,1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1690,NL,G83B,NA,LHZ,53.14844,6.930871,-1.1,100,0,-90,STS-5A,2.51E+09,0.25,M/S,1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1691,NL,G83B,NA,VCO,53.14844,6.930871,-1.1,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,6.66667,0,V,0.1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1692,NL,G83B,NA,VEA,53.14844,6.930871,-1.1,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,1000,0,A,0.1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1693,NL,G83B,NA,VEC,53.14844,6.930871,-1.1,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,1000,0,A,0.1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1694,NL,G83B,NA,VEP,53.14844,6.930871,-1.1,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,6.66667,0,V,0.1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1695,NL,G83B,NA,VFP,53.14844,6.930871,-1.1,100,0,0,Synthetic State of Health (SOH),1,0.01,COUNTS,0.1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1696,NL,G83B,NA,VKI,53.14844,6.930871,-1.1,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,1,0,CELSIUS,0.1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1697,NL,G83B,NA,VMU,53.14844,6.930871,-1.1,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,10,0,V,0.1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1698,NL,G83B,NA,VMV,53.14844,6.930871,-1.1,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,10,0,V,0.1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1699,NL,G83B,NA,VMW,53.14844,6.930871,-1.1,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,10,0,V,0.1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1700,NL,G84B,NA,AX0,53.220726,7.038012,0,100,0,0,Quanterra 330HR Linear Phase Below 100 Composite,3.2875,0,A,1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1701,NL,G84B,NA,AX1,53.220726,7.038012,0,100,0,0,Quanterra 330HR Linear Phase Below 100 Composite,3.2875,0,A,1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1702,NL,G84B,NA,AX2,53.220726,7.038012,0,100,0,0,Quanterra 330HR Linear Phase Below 100 Composite,3.2875,0,A,1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1703,NL,G84B,NA,AX3,53.220726,7.038012,0,100,0,0,Quanterra 330HR Linear Phase Below 100 Composite,3.2875,0,A,1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1704,NL,G84B,NA,BH1,53.220726,7.038012,0,100,19.3,0,STS-5A,2.53E+09,1,M/S,40,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1705,NL,G84B,NA,BH2,53.220726,7.038012,0,100,109.3,0,STS-5A,2.53E+09,1,M/S,40,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1706,NL,G84B,NA,BHZ,53.220726,7.038012,0,100,0,-90,STS-5A,2.53E+09,1,M/S,40,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1707,NL,G84B,NA,HH1,53.220726,7.038012,0,100,19.3,0,STS-5A,2.52E+09,1,M/S,100,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1708,NL,G84B,NA,HH2,53.220726,7.038012,0,100,109.3,0,STS-5A,2.52E+09,1,M/S,100,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1709,NL,G84B,NA,HHZ,53.220726,7.038012,0,100,0,-90,STS-5A,2.52E+09,1,M/S,100,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1710,NL,G84B,NA,LCE,53.220726,7.038012,0,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,1.00E+06,0,S,1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1711,NL,G84B,NA,LCQ,53.220726,7.038012,0,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,1,0,PERCENT,1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1712,NL,G84B,NA,LH1,53.220726,7.038012,0,100,19.3,0,STS-5A,2.51E+09,0.25,M/S,1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1713,NL,G84B,NA,LH2,53.220726,7.038012,0,100,109.3,0,STS-5A,2.51E+09,0.25,M/S,1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1714,NL,G84B,NA,LHZ,53.220726,7.038012,0,100,0,-90,STS-5A,2.51E+09,0.25,M/S,1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1715,NL,G84B,NA,VCO,53.220726,7.038012,0,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,6.66667,0,V,0.1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1716,NL,G84B,NA,VEA,53.220726,7.038012,0,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,1000,0,A,0.1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1717,NL,G84B,NA,VEC,53.220726,7.038012,0,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,1000,0,A,0.1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1718,NL,G84B,NA,VEP,53.220726,7.038012,0,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,6.66667,0,V,0.1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1719,NL,G84B,NA,VFP,53.220726,7.038012,0,100,0,0,Synthetic State of Health (SOH),1,0.01,COUNTS,0.1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1720,NL,G84B,NA,VKI,53.220726,7.038012,0,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,1,0,CELSIUS,0.1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1721,NL,G84B,NA,VMU,53.220726,7.038012,0,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,10,0,V,0.1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1722,NL,G84B,NA,VMV,53.220726,7.038012,0,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,10,0,V,0.1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1723,NL,G84B,NA,VMW,53.220726,7.038012,0,100,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,10,0,V,0.1,2018-08-14T00:00:00,2599-12-31T23:59:59,31/12/2599
1727,NL,GK010,NA,HG1,53.290633,6.247106,1,0,0,0,EpiS,106912.7668,1,M/S**2,200,2019-01-11T00:00:00,2599-12-31T23:59:59,31/12/2599
1728,NL,GK010,NA,HG2,53.290633,6.247106,1,0,90,0,EpiS,106912.7668,1,M/S**2,200,2019-01-11T00:00:00,2599-12-31T23:59:59,31/12/2599
1729,NL,GK010,NA,HGZ,53.290633,6.247106,1,0,0,-90,EpiS,106912.7668,1,M/S**2,200,2019-01-11T00:00:00,2599-12-31T23:59:59,31/12/2599
1730,NL,GK011,NA,HH1,53.290633,6.247106,1,50,90,0,SM6H,2.50E+08,10,M/S,200,2019-01-11T00:00:00,2599-12-31T23:59:59,31/12/2599
1731,NL,GK011,NA,HH2,53.290633,6.247106,1,50,0,0,SM6H,2.50E+08,10,M/S,200,2019-01-11T00:00:00,2599-12-31T23:59:59,31/12/2599
1732,NL,GK011,NA,HHZ,53.290633,6.247106,1,50,0,90,SM6H,2.50E+08,10,M/S,200,2019-01-11T00:00:00,2599-12-31T23:59:59,31/12/2599
1733,NL,GK012,NA,HH1,53.290633,6.247106,1,100,90,0,SM6H,2.50E+08,10,M/S,200,2019-01-11T00:00:00,2599-12-31T23:59:59,31/12/2599
1734,NL,GK012,NA,HH2,53.290633,6.247106,1,100,0,0,SM6H,2.50E+08,10,M/S,200,2019-01-11T00:00:00,2599-12-31T23:59:59,31/12/2599
1735,NL,GK012,NA,HHZ,53.290633,6.247106,1,100,0,90,SM6H,2.50E+08,10,M/S,200,2019-01-11T00:00:00,2599-12-31T23:59:59,31/12/2599
1736,NL,GK013,NA,HH1,53.290633,6.247106,1,150,90,0,SM6H,2.50E+08,10,M/S,200,2019-01-11T00:00:00,2599-12-31T23:59:59,31/12/2599
1737,NL,GK013,NA,HH2,53.290633,6.247106,1,150,0,0,SM6H,2.50E+08,10,M/S,200,2019-01-11T00:00:00,2599-12-31T23:59:59,31/12/2599
1738,NL,GK013,NA,HHZ,53.290633,6.247106,1,150,0,90,SM6H,2.50E+08,10,M/S,200,2019-01-11T00:00:00,2599-12-31T23:59:59,31/12/2599
1739,NL,GK014,NA,HH1,53.290633,6.247106,1,200,90,0,SM6H,2.50E+08,10,M/S,200,2019-01-11T00:00:00,2599-12-31T23:59:59,31/12/2599
1740,NL,GK014,NA,HH2,53.290633,6.247106,1,200,0,0,SM6H,2.50E+08,10,M/S,200,2019-01-11T00:00:00,2599-12-31T23:59:59,31/12/2599
1741,NL,GK014,NA,HHZ,53.290633,6.247106,1,200,0,90,SM6H,2.50E+08,10,M/S,200,2019-01-11T00:00:00,2599-12-31T23:59:59,31/12/2599
1742,NL,GK020,NA,HG1,53.300992,6.292682,1,0,0,0,EpiS,106912.7668,1,M/S**2,200,2018-11-26T00:00:00,2599-12-31T23:59:59,31/12/2599
1743,NL,GK020,NA,HG2,53.300992,6.292682,1,0,90,0,EpiS,106912.7668,1,M/S**2,200,2018-11-26T00:00:00,2599-12-31T23:59:59,31/12/2599
1744,NL,GK020,NA,HGZ,53.300992,6.292682,1,0,0,-90,EpiS,106912.7668,1,M/S**2,200,2018-11-26T00:00:00,2599-12-31T23:59:59,31/12/2599
1745,NL,GK021,NA,HH1,53.300992,6.292682,1,50,90,0,SM6H,2.50E+08,10,M/S,200,2018-11-26T00:00:00,2599-12-31T23:59:59,31/12/2599
1746,NL,GK021,NA,HH2,53.300992,6.292682,1,50,0,0,SM6H,2.50E+08,10,M/S,200,2018-11-26T00:00:00,2599-12-31T23:59:59,31/12/2599
1747,NL,GK021,NA,HHZ,53.300992,6.292682,1,50,0,90,SM6H,2.50E+08,10,M/S,200,2018-11-26T00:00:00,2599-12-31T23:59:59,31/12/2599
1748,NL,GK022,NA,HH1,53.300992,6.292682,1,100,90,0,SM6H,2.50E+08,10,M/S,200,2018-11-26T00:00:00,2599-12-31T23:59:59,31/12/2599
1749,NL,GK022,NA,HH2,53.300992,6.292682,1,100,0,0,SM6H,2.50E+08,10,M/S,200,2018-11-26T00:00:00,2599-12-31T23:59:59,31/12/2599
1750,NL,GK022,NA,HHZ,53.300992,6.292682,1,100,0,90,SM6H,2.50E+08,10,M/S,200,2018-11-26T00:00:00,2599-12-31T23:59:59,31/12/2599
1751,NL,GK023,NA,HH1,53.300992,6.292682,1,150,90,0,SM6H,2.50E+08,10,M/S,200,2018-11-26T00:00:00,2599-12-31T23:59:59,31/12/2599
1752,NL,GK023,NA,HH2,53.300992,6.292682,1,150,0,0,SM6H,2.50E+08,10,M/S,200,2018-11-26T00:00:00,2599-12-31T23:59:59,31/12/2599
1753,NL,GK023,NA,HHZ,53.300992,6.292682,1,150,0,90,SM6H,2.50E+08,10,M/S,200,2018-11-26T00:00:00,2599-12-31T23:59:59,31/12/2599
1754,NL,GK024,NA,HH1,53.300992,6.292682,1,200,90,0,SM6H,2.50E+08,10,M/S,200,2018-11-26T00:00:00,2599-12-31T23:59:59,31/12/2599
1755,NL,GK024,NA,HH2,53.300992,6.292682,1,200,0,0,SM6H,2.50E+08,10,M/S,200,2018-11-26T00:00:00,2599-12-31T23:59:59,31/12/2599
1756,NL,GK024,NA,HHZ,53.300992,6.292682,1,200,0,90,SM6H,2.50E+08,10,M/S,200,2018-11-26T00:00:00,2599-12-31T23:59:59,31/12/2599
1757,NL,GK030,NA,HG1,53.282677,6.305645,1,0,0,0,EpiS,106912.7668,1,M/S**2,200,2018-06-07T00:00:00,2599-12-31T23:59:59,31/12/2599
1758,NL,GK030,NA,HG2,53.282677,6.305645,1,0,90,0,EpiS,106912.7668,1,M/S**2,200,2018-06-07T00:00:00,2599-12-31T23:59:59,31/12/2599
1759,NL,GK030,NA,HGZ,53.282677,6.305645,1,0,0,-90,EpiS,106912.7668,1,M/S**2,200,2018-06-07T00:00:00,2599-12-31T23:59:59,31/12/2599
1760,NL,GK031,NA,HH1,53.282677,6.305645,1,50,90,0,SM6H,2.50E+08,10,M/S,200,2018-06-07T00:00:00,2599-12-31T23:59:59,31/12/2599
1761,NL,GK031,NA,HH2,53.282677,6.305645,1,50,0,0,SM6H,2.50E+08,10,M/S,200,2018-06-07T00:00:00,2599-12-31T23:59:59,31/12/2599
1762,NL,GK031,NA,HHZ,53.282677,6.305645,1,50,0,90,SM6H,2.50E+08,10,M/S,200,2018-06-07T00:00:00,2599-12-31T23:59:59,31/12/2599
1763,NL,GK032,NA,HH1,53.282677,6.305645,1,100,90,0,SM6H,2.50E+08,10,M/S,200,2018-06-07T00:00:00,2599-12-31T23:59:59,31/12/2599
1764,NL,GK032,NA,HH2,53.282677,6.305645,1,100,0,0,SM6H,2.50E+08,10,M/S,200,2018-06-07T00:00:00,2599-12-31T23:59:59,31/12/2599
1765,NL,GK032,NA,HHZ,53.282677,6.305645,1,100,0,90,SM6H,2.50E+08,10,M/S,200,2018-06-07T00:00:00,2599-12-31T23:59:59,31/12/2599
1766,NL,GK033,NA,HH1,53.282677,6.305645,1,150,90,0,SM6H,2.50E+08,10,M/S,200,2018-06-07T00:00:00,2599-12-31T23:59:59,31/12/2599
1767,NL,GK033,NA,HH2,53.282677,6.305645,1,150,0,0,SM6H,2.50E+08,10,M/S,200,2018-06-07T00:00:00,2599-12-31T23:59:59,31/12/2599
1768,NL,GK033,NA,HHZ,53.282677,6.305645,1,150,0,90,SM6H,2.50E+08,10,M/S,200,2018-06-07T00:00:00,2599-12-31T23:59:59,31/12/2599
1769,NL,GK034,NA,HH1,53.282677,6.305645,1,200,90,0,SM6H,2.50E+08,10,M/S,200,2018-06-07T00:00:00,2599-12-31T23:59:59,31/12/2599
1770,NL,GK034,NA,HH2,53.282677,6.305645,1,200,0,0,SM6H,2.50E+08,10,M/S,200,2018-06-07T00:00:00,2599-12-31T23:59:59,31/12/2599
1771,NL,GK034,NA,HHZ,53.282677,6.305645,1,200,0,90,SM6H,2.50E+08,10,M/S,200,2018-06-07T00:00:00,2599-12-31T23:59:59,31/12/2599
1772,NL,GK040,NA,HG1,53.246199,6.326054,-1,0,0,0,EpiS,106912.7668,1,M/S**2,200,2019-01-11T00:00:00,2599-12-31T23:59:59,31/12/2599
1773,NL,GK040,NA,HG2,53.246199,6.326054,-1,0,90,0,EpiS,106912.7668,1,M/S**2,200,2019-01-11T00:00:00,2599-12-31T23:59:59,31/12/2599
1774,NL,GK040,NA,HGZ,53.246199,6.326054,-1,0,0,-90,EpiS,106912.7668,1,M/S**2,200,2019-01-11T00:00:00,2599-12-31T23:59:59,31/12/2599
1775,NL,GK041,NA,HH1,53.246199,6.326054,-1,50,90,0,SM6H,2.50E+08,10,M/S,200,2019-01-11T00:00:00,2599-12-31T23:59:59,31/12/2599
1776,NL,GK041,NA,HH2,53.246199,6.326054,-1,50,0,0,SM6H,2.50E+08,10,M/S,200,2019-01-11T00:00:00,2599-12-31T23:59:59,31/12/2599
1777,NL,GK041,NA,HHZ,53.246199,6.326054,-1,50,0,90,SM6H,2.50E+08,10,M/S,200,2019-01-11T00:00:00,2599-12-31T23:59:59,31/12/2599
1778,NL,GK042,NA,HH1,53.246199,6.326054,-1,100,90,0,SM6H,2.50E+08,10,M/S,200,2019-01-11T00:00:00,2599-12-31T23:59:59,31/12/2599
1779,NL,GK042,NA,HH2,53.246199,6.326054,-1,100,0,0,SM6H,2.50E+08,10,M/S,200,2019-01-11T00:00:00,2599-12-31T23:59:59,31/12/2599
1780,NL,GK042,NA,HHZ,53.246199,6.326054,-1,100,0,90,SM6H,2.50E+08,10,M/S,200,2019-01-11T00:00:00,2599-12-31T23:59:59,31/12/2599
1781,NL,GK043,NA,HH1,53.246199,6.326054,-1,150,90,0,SM6H,2.50E+08,10,M/S,200,2019-01-11T00:00:00,2599-12-31T23:59:59,31/12/2599
1782,NL,GK043,NA,HH2,53.246199,6.326054,-1,150,0,0,SM6H,2.50E+08,10,M/S,200,2019-01-11T00:00:00,2599-12-31T23:59:59,31/12/2599
1783,NL,GK043,NA,HHZ,53.246199,6.326054,-1,150,0,90,SM6H,2.50E+08,10,M/S,200,2019-01-11T00:00:00,2599-12-31T23:59:59,31/12/2599
1784,NL,GK044,NA,HH1,53.246199,6.326054,-1,200,90,0,SM6H,2.50E+08,10,M/S,200,2019-01-11T00:00:00,2599-12-31T23:59:59,31/12/2599
1785,NL,GK044,NA,HH2,53.246199,6.326054,-1,200,0,0,SM6H,2.50E+08,10,M/S,200,2019-01-11T00:00:00,2599-12-31T23:59:59,31/12/2599
1786,NL,GK044,NA,HHZ,53.246199,6.326054,-1,200,0,90,SM6H,2.50E+08,10,M/S,200,2019-01-11T00:00:00,2599-12-31T23:59:59,31/12/2599
1787,NL,GRP,NA,HG1,53.178809,5.977915,0.3,0,0,0,EpiS,427819.209,1,M/S**2,200,2020-06-26T00:00:00,2599-12-31T23:59:59,31/12/2599
1788,NL,GRP,NA,HG2,53.178809,5.977915,0.3,0,90,0,EpiS,427819.209,1,M/S**2,200,2020-06-26T00:00:00,2599-12-31T23:59:59,31/12/2599
