"","X.1","X","Station","Channel","Latitude","Longitude","StartTime","EndTime","Xcoord","Ycoord","Channel3","Start_Year","End_Year"
"2188",3519,"NL","FR053","HHZ",53.070481,5.868517,"2020-05-04T00:00:00","2599-12-31T23:59:59",187260.1668,564955.3872,"Z","2020","2599"
"2189",3522,"NL","FR054","HHZ",53.070481,5.868517,"2020-05-04T00:00:00","2599-12-31T23:59:59",187260.1668,564955.3872,"Z","2020","2599"
"2190",3525,"NL","FR060","HGZ",53.00074,6.02367,"2020-05-04T00:00:00","2599-12-31T23:59:59",197727.7502,557275.203,"Z","2020","2599"
"2191",3528,"NL","FR061","HHZ",53.00074,6.02367,"2020-05-04T00:00:00","2599-12-31T23:59:59",197727.7502,557275.203,"Z","2020","2599"
"2192",3531,"NL","FR062","HHZ",53.00074,6.02367,"2020-05-04T00:00:00","2599-12-31T23:59:59",197727.7502,557275.203,"Z","2020","2599"
"2193",3534,"NL","FR063","HHZ",53.00074,6.02367,"2020-05-04T00:00:00","2599-12-31T23:59:59",197727.7502,557275.203,"Z","2020","2599"
"2194",3537,"NL","FR064","HHZ",53.00074,6.02367,"2020-05-04T00:00:00","2599-12-31T23:59:59",197727.7502,557275.203,"Z","2020","2599"
"2195",3540,"NL","FSW1","HHZ",53.2135,7.1195,"1995-05-05T00:00:00","2010-04-29T00:00:00",270718.3551,582155.5351,"Z","1995","2010"
"2196",3543,"NL","FSW1","HHZ",53.2135,7.1195,"2010-04-29T00:00:00","2016-06-14T08:00:00",270718.3551,582155.5351,"Z","2010","2016"
"2197",3546,"NL","FSW1","HHZ",53.2135,7.1195,"2016-06-14T08:00:00","2599-12-31T23:59:59",270718.3551,582155.5351,"Z","2016","2599"
"2198",3549,"NL","FSW2","HHZ",53.2135,7.1195,"1995-05-05T00:00:00","2010-04-29T00:00:00",270718.3551,582155.5351,"Z","1995","2010"
"2199",3552,"NL","FSW2","HHZ",53.2135,7.1195,"2010-04-29T00:00:00","2016-06-14T08:00:00",270718.3551,582155.5351,"Z","2010","2016"
"2200",3555,"NL","FSW2","HHZ",53.2135,7.1195,"2016-06-14T08:00:00","2599-12-31T23:59:59",270718.3551,582155.5351,"Z","2016","2599"
"2201",3558,"NL","FSW3","HHZ",53.2135,7.1195,"1995-05-05T00:00:00","2010-04-29T00:00:00",270718.3551,582155.5351,"Z","1995","2010"
"2202",3561,"NL","FSW3","HHZ",53.2135,7.1195,"2010-04-29T00:00:00","2016-06-14T08:00:00",270718.3551,582155.5351,"Z","2010","2016"
"2203",3564,"NL","FSW3","HHZ",53.2135,7.1195,"2016-06-14T08:00:00","2599-12-31T23:59:59",270718.3551,582155.5351,"Z","2016","2599"
"2204",3567,"NL","FSW4","HHZ",53.2135,7.1195,"1995-05-05T00:00:00","2010-04-29T00:00:00",270718.3551,582155.5351,"Z","1995","2010"
"2205",3570,"NL","FSW4","HHZ",53.2135,7.1195,"2010-04-29T00:00:00","2016-06-14T08:00:00",270718.3551,582155.5351,"Z","2010","2016"
"2206",3573,"NL","FSW5","HHZ",53.2135,7.1195,"1995-05-05T00:00:00","2010-04-29T00:00:00",270718.3551,582155.5351,"Z","1995","2010"
"2207",3576,"NL","FSW5","HHZ",53.2135,7.1195,"2010-04-29T00:00:00","2016-06-14T08:00:00",270718.3551,582155.5351,"Z","2010","2016"
"2208",3579,"NL","FSW5","HHZ",53.2135,7.1195,"2016-06-14T08:00:00","2599-12-31T23:59:59",270718.3551,582155.5351,"Z","2016","2599"
"2209",3582,"NL","G010","HGZ",53.442535,6.731191,"2015-02-10T00:00:00","2599-12-31T23:59:59",244305.4946,607088.675,"Z","2015","2599"
"2210",3585,"NL","G011","HHZ",53.442535,6.731191,"2015-02-10T00:00:00","2599-12-31T23:59:59",244305.4946,607088.675,"Z","2015","2599"
"2211",3588,"NL","G012","HHZ",53.442535,6.731191,"2015-02-10T00:00:00","2599-12-31T23:59:59",244305.4946,607088.675,"Z","2015","2599"
"2212",3591,"NL","G013","HHZ",53.442535,6.731191,"2015-02-10T00:00:00","2599-12-31T23:59:59",244305.4946,607088.675,"Z","2015","2599"
"2213",3594,"NL","G014","HHZ",53.442535,6.731191,"2015-02-10T00:00:00","2599-12-31T23:59:59",244305.4946,607088.675,"Z","2015","2599"
"2214",3597,"NL","G020","HGZ",53.44901,6.805842,"2015-02-10T00:00:00","2599-12-31T23:59:59",249251.2727,607904.5123,"Z","2015","2599"
"2215",3600,"NL","G021","HHZ",53.44901,6.805842,"2015-02-10T00:00:00","2599-12-31T23:59:59",249251.2727,607904.5123,"Z","2015","2599"
"2216",3603,"NL","G022","HHZ",53.44901,6.805842,"2015-02-10T00:00:00","2599-12-31T23:59:59",249251.2727,607904.5123,"Z","2015","2599"
"2217",3606,"NL","G023","HHZ",53.44901,6.805842,"2015-02-10T00:00:00","2599-12-31T23:59:59",249251.2727,607904.5123,"Z","2015","2599"
"2218",3609,"NL","G024","HHZ",53.44901,6.805842,"2015-02-10T00:00:00","2599-12-31T23:59:59",249251.2727,607904.5123,"Z","2015","2599"
"2219",3612,"NL","G030","HGZ",53.415886,6.597559,"2015-02-10T00:00:00","2599-12-31T23:59:59",235476.4038,603965.2932,"Z","2015","2599"
"2220",3615,"NL","G031","HHZ",53.415886,6.597559,"2015-02-10T00:00:00","2599-12-31T23:59:59",235476.4038,603965.2932,"Z","2015","2599"
"2221",3618,"NL","G032","HHZ",53.415886,6.597559,"2015-02-10T00:00:00","2599-12-31T23:59:59",235476.4038,603965.2932,"Z","2015","2599"
"2222",3621,"NL","G033","HHZ",53.415886,6.597559,"2015-02-10T00:00:00","2599-12-31T23:59:59",235476.4038,603965.2932,"Z","2015","2599"
"2223",3624,"NL","G034","HHZ",53.415886,6.597559,"2015-02-10T00:00:00","2599-12-31T23:59:59",235476.4038,603965.2932,"Z","2015","2599"
"2224",3627,"NL","G040","HGZ",53.41469,6.67472,"2015-06-04T00:00:00","2599-12-31T23:59:59",240608.8552,603921.2802,"Z","2015","2599"
"2225",3630,"NL","G041","HHZ",53.41469,6.67472,"2015-06-04T00:00:00","2599-12-31T23:59:59",240608.8552,603921.2802,"Z","2015","2599"
"2226",3633,"NL","G042","HHZ",53.41469,6.67472,"2015-06-04T00:00:00","2599-12-31T23:59:59",240608.8552,603921.2802,"Z","2015","2599"
"2227",3636,"NL","G043","HHZ",53.41469,6.67472,"2015-06-04T00:00:00","2599-12-31T23:59:59",240608.8552,603921.2802,"Z","2015","2599"
"2228",3639,"NL","G044","HHZ",53.41469,6.67472,"2015-06-04T00:00:00","2599-12-31T23:59:59",240608.8552,603921.2802,"Z","2015","2599"
"2229",3642,"NL","G050","HGZ",53.418438,6.771304,"2015-07-16T00:00:00","2599-12-31T23:59:59",247022.3198,604457.6339,"Z","2015","2599"
"2230",3645,"NL","G051","HHZ",53.418438,6.771304,"2015-07-16T00:00:00","2599-12-31T23:59:59",247022.3198,604457.6339,"Z","2015","2599"
"2231",3648,"NL","G052","HHZ",53.418438,6.771304,"2015-07-16T00:00:00","2599-12-31T23:59:59",247022.3198,604457.6339,"Z","2015","2599"
"2232",3651,"NL","G053","HHZ",53.418438,6.771304,"2015-07-16T00:00:00","2599-12-31T23:59:59",247022.3198,604457.6339,"Z","2015","2599"
"2233",3654,"NL","G054","HHZ",53.418438,6.771304,"2015-07-16T00:00:00","2599-12-31T23:59:59",247022.3198,604457.6339,"Z","2015","2599"
"2234",3657,"NL","G060","HGZ",53.411095,6.870878,"2015-09-15T00:00:00","2599-12-31T23:59:59",253658.7603,603772.4765,"Z","2015","2599"
"2235",3660,"NL","G061","HHZ",53.411095,6.870878,"2015-09-15T00:00:00","2599-12-31T23:59:59",253658.7603,603772.4765,"Z","2015","2599"
"2236",3663,"NL","G062","HHZ",53.411095,6.870878,"2015-09-15T00:00:00","2599-12-31T23:59:59",253658.7603,603772.4765,"Z","2015","2599"
"2237",3666,"NL","G063","HHZ",53.411095,6.870878,"2015-09-15T00:00:00","2599-12-31T23:59:59",253658.7603,603772.4765,"Z","2015","2599"
"2238",3669,"NL","G064","HHZ",53.411095,6.870878,"2015-09-15T00:00:00","2599-12-31T23:59:59",253658.7603,603772.4765,"Z","2015","2599"
"2239",3672,"NL","G070","HGZ",53.39458,6.545769,"2015-09-24T00:00:00","2599-12-31T23:59:59",232071.2868,601537.5097,"Z","2015","2599"
"2240",3675,"NL","G071","HHZ",53.39458,6.545769,"2015-09-24T00:00:00","2599-12-31T23:59:59",232071.2868,601537.5097,"Z","2015","2599"
"2241",3678,"NL","G072","HHZ",53.39458,6.545769,"2015-09-24T00:00:00","2599-12-31T23:59:59",232071.2868,601537.5097,"Z","2015","2599"
"2242",3681,"NL","G073","HHZ",53.39458,6.545769,"2015-09-24T00:00:00","2599-12-31T23:59:59",232071.2868,601537.5097,"Z","2015","2599"
"2243",3684,"NL","G074","HHZ",53.39458,6.545769,"2015-09-24T00:00:00","2599-12-31T23:59:59",232071.2868,601537.5097,"Z","2015","2599"
"2244",3687,"NL","G080","HGZ",53.395447,6.643896,"2015-09-22T00:00:00","2599-12-31T23:59:59",238596.8794,601743.5748,"Z","2015","2599"
"2245",3690,"NL","G081","HHZ",53.395447,6.643896,"2015-09-22T00:00:00","2599-12-31T23:59:59",238596.8794,601743.5748,"Z","2015","2599"
"2246",3693,"NL","G082","HHZ",53.395447,6.643896,"2015-09-22T00:00:00","2599-12-31T23:59:59",238596.8794,601743.5748,"Z","2015","2599"
"2247",3696,"NL","G083","HHZ",53.395447,6.643896,"2015-09-22T00:00:00","2599-12-31T23:59:59",238596.8794,601743.5748,"Z","2015","2599"
"2248",3699,"NL","G084","HHZ",53.395447,6.643896,"2015-09-22T00:00:00","2599-12-31T23:59:59",238596.8794,601743.5748,"Z","2015","2599"
"2249",3702,"NL","G090","HGZ",53.387764,6.724525,"2015-09-18T00:00:00","2599-12-31T23:59:59",243975.9184,600985.2909,"Z","2015","2599"
"2250",3705,"NL","G091","HHZ",53.387764,6.724525,"2015-09-18T00:00:00","2599-12-31T23:59:59",243975.9184,600985.2909,"Z","2015","2599"
"2251",3708,"NL","G092","HHZ",53.387764,6.724525,"2015-09-18T00:00:00","2599-12-31T23:59:59",243975.9184,600985.2909,"Z","2015","2599"
"2252",3711,"NL","G093","HHZ",53.387764,6.724525,"2015-09-18T00:00:00","2599-12-31T23:59:59",243975.9184,600985.2909,"Z","2015","2599"
"2253",3714,"NL","G094","HHZ",53.387764,6.724525,"2015-09-18T00:00:00","2599-12-31T23:59:59",243975.9184,600985.2909,"Z","2015","2599"
"2254",3717,"NL","G100","HGZ",53.37847,6.804435,"2015-09-08T00:00:00","2599-12-31T23:59:59",249312.4841,600052.8303,"Z","2015","2599"
"2255",3720,"NL","G101","HHZ",53.37847,6.804435,"2015-09-08T00:00:00","2599-12-31T23:59:59",249312.4841,600052.8303,"Z","2015","2599"
"2256",3723,"NL","G102","HHZ",53.37847,6.804435,"2015-09-08T00:00:00","2599-12-31T23:59:59",249312.4841,600052.8303,"Z","2015","2599"
"2257",3726,"NL","G103","HHZ",53.37847,6.804435,"2015-09-08T00:00:00","2599-12-31T23:59:59",249312.4841,600052.8303,"Z","2015","2599"
"2258",3729,"NL","G104","HHZ",53.37847,6.804435,"2015-09-08T00:00:00","2599-12-31T23:59:59",249312.4841,600052.8303,"Z","2015","2599"
"2259",3732,"NL","G110","HGZ",53.366917,6.889139,"2015-12-08T00:00:00","2599-12-31T23:59:59",254975.5727,598881.5835,"Z","2015","2599"
"2260",3735,"NL","G111","HHZ",53.366917,6.889139,"2015-12-08T00:00:00","2599-12-31T23:59:59",254975.5727,598881.5835,"Z","2015","2599"
"2261",3738,"NL","G112","HHZ",53.366917,6.889139,"2015-12-08T00:00:00","2599-12-31T23:59:59",254975.5727,598881.5835,"Z","2015","2599"
"2262",3741,"NL","G113","HHZ",53.366917,6.889139,"2015-12-08T00:00:00","2599-12-31T23:59:59",254975.5727,598881.5835,"Z","2015","2599"
"2263",3744,"NL","G114","HHZ",53.366917,6.889139,"2015-12-08T00:00:00","2599-12-31T23:59:59",254975.5727,598881.5835,"Z","2015","2599"
"2264",3747,"NL","G120","HGZ",53.36992,6.57139,"2017-10-05T00:00:00","2599-12-31T23:59:59",233820.7457,598820.9625,"Z","2017","2599"
"2265",3750,"NL","G121","HHZ",53.36992,6.57139,"2017-10-05T00:00:00","2599-12-31T23:59:59",233820.7457,598820.9625,"Z","2017","2599"
"2266",3753,"NL","G122","HHZ",53.36992,6.57139,"2017-10-05T00:00:00","2599-12-31T23:59:59",233820.7457,598820.9625,"Z","2017","2599"
"2267",3756,"NL","G123","HHZ",53.36992,6.57139,"2017-10-05T00:00:00","2599-12-31T23:59:59",233820.7457,598820.9625,"Z","2017","2599"
"2268",3759,"NL","G124","HHZ",53.36992,6.57139,"2017-10-05T00:00:00","2599-12-31T23:59:59",233820.7457,598820.9625,"Z","2017","2599"
"2269",3762,"NL","G130","HGZ",53.34894,6.668564,"2015-09-22T00:00:00","2599-12-31T23:59:59",240329.8901,596597.0715,"Z","2015","2599"
"2270",3765,"NL","G131","HHZ",53.34894,6.668564,"2015-09-22T00:00:00","2599-12-31T23:59:59",240329.8901,596597.0715,"Z","2015","2599"
"2271",3768,"NL","G132","HHZ",53.34894,6.668564,"2015-09-22T00:00:00","2599-12-31T23:59:59",240329.8901,596597.0715,"Z","2015","2599"
"2272",3771,"NL","G133","HHZ",53.34894,6.668564,"2015-09-22T00:00:00","2599-12-31T23:59:59",240329.8901,596597.0715,"Z","2015","2599"
"2273",3774,"NL","G134","HHZ",53.34894,6.668564,"2015-09-22T00:00:00","2599-12-31T23:59:59",240329.8901,596597.0715,"Z","2015","2599"
"2274",3777,"NL","G140","HGZ",53.358604,6.770835,"2015-02-11T00:00:00","2599-12-31T23:59:59",247119.2125,597798.5977,"Z","2015","2599"
"2275",3780,"NL","G141","HHZ",53.358604,6.770835,"2015-02-11T00:00:00","2599-12-31T23:59:59",247119.2125,597798.5977,"Z","2015","2599"
"2276",3783,"NL","G142","HHZ",53.358604,6.770835,"2015-02-11T00:00:00","2599-12-31T23:59:59",247119.2125,597798.5977,"Z","2015","2599"
"2277",3786,"NL","G143","HHZ",53.358604,6.770835,"2015-02-11T00:00:00","2599-12-31T23:59:59",247119.2125,597798.5977,"Z","2015","2599"
"2278",3789,"NL","G144","HHZ",53.358604,6.770835,"2015-02-11T00:00:00","2599-12-31T23:59:59",247119.2125,597798.5977,"Z","2015","2599"
"2279",3792,"NL","G160","HGZ",53.338528,6.531397,"2015-09-17T00:00:00","2599-12-31T23:59:59",231214.4728,595284.4279,"Z","2015","2599"
"2280",3795,"NL","G161","HHZ",53.338528,6.531397,"2015-09-17T00:00:00","2599-12-31T23:59:59",231214.4728,595284.4279,"Z","2015","2599"
"2281",3798,"NL","G162","HHZ",53.338528,6.531397,"2015-09-17T00:00:00","2599-12-31T23:59:59",231214.4728,595284.4279,"Z","2015","2599"
"2282",3801,"NL","G163","HHZ",53.338528,6.531397,"2015-09-17T00:00:00","2599-12-31T23:59:59",231214.4728,595284.4279,"Z","2015","2599"
"2283",3804,"NL","G164","HHZ",53.338528,6.531397,"2015-09-17T00:00:00","2599-12-31T23:59:59",231214.4728,595284.4279,"Z","2015","2599"
"2284",3807,"NL","G170","HGZ",53.336197,6.636346,"2015-04-29T00:00:00","2599-12-31T23:59:59",238209.1548,595141.2719,"Z","2015","2599"
"2285",3810,"NL","G171","HHZ",53.336197,6.636346,"2015-04-29T00:00:00","2599-12-31T23:59:59",238209.1548,595141.2719,"Z","2015","2599"
"2286",3813,"NL","G172","HHZ",53.336197,6.636346,"2015-04-29T00:00:00","2599-12-31T23:59:59",238209.1548,595141.2719,"Z","2015","2599"
"2287",3816,"NL","G173","HHZ",53.336197,6.636346,"2015-04-29T00:00:00","2599-12-31T23:59:59",238209.1548,595141.2719,"Z","2015","2599"
"2288",3819,"NL","G174","HHZ",53.336197,6.636346,"2015-04-29T00:00:00","2599-12-31T23:59:59",238209.1548,595141.2719,"Z","2015","2599"
"2289",3822,"NL","G180","HGZ",53.330624,6.721702,"2015-09-18T00:00:00","2599-12-31T23:59:59",243906.0488,594623.1669,"Z","2015","2599"
"2290",3825,"NL","G181","HHZ",53.330624,6.721702,"2015-09-18T00:00:00","2599-12-31T23:59:59",243906.0488,594623.1669,"Z","2015","2599"
"2291",3828,"NL","G182","HHZ",53.330624,6.721702,"2015-09-18T00:00:00","2599-12-31T23:59:59",243906.0488,594623.1669,"Z","2015","2599"
"2292",3831,"NL","G183","HHZ",53.330624,6.721702,"2015-09-18T00:00:00","2599-12-31T23:59:59",243906.0488,594623.1669,"Z","2015","2599"
"2293",3834,"NL","G184","HHZ",53.330624,6.721702,"2015-09-18T00:00:00","2599-12-31T23:59:59",243906.0488,594623.1669,"Z","2015","2599"
"2294",3837,"NL","G190","HGZ",53.337814,6.817032,"2015-09-18T00:00:00","2599-12-31T23:59:59",250240.6091,595545.2317,"Z","2015","2599"
"2295",3840,"NL","G191","HHZ",53.337814,6.817032,"2015-09-18T00:00:00","2599-12-31T23:59:59",250240.6091,595545.2317,"Z","2015","2599"
"2296",3843,"NL","G192","HHZ",53.337814,6.817032,"2015-09-18T00:00:00","2599-12-31T23:59:59",250240.6091,595545.2317,"Z","2015","2599"
"2297",3846,"NL","G193","HHZ",53.337814,6.817032,"2015-09-18T00:00:00","2599-12-31T23:59:59",250240.6091,595545.2317,"Z","2015","2599"
"2298",3849,"NL","G194","HHZ",53.337814,6.817032,"2015-09-18T00:00:00","2599-12-31T23:59:59",250240.6091,595545.2317,"Z","2015","2599"
"2299",3852,"NL","G200","HGZ",53.335297,6.895165,"2015-05-28T00:00:00","2599-12-31T23:59:59",255450.3924,595371.375,"Z","2015","2599"
"2300",3855,"NL","G201","HHZ",53.335297,6.895165,"2015-05-28T00:00:00","2599-12-31T23:59:59",255450.3924,595371.375,"Z","2015","2599"
"2301",3858,"NL","G202","HHZ",53.335297,6.895165,"2015-05-28T00:00:00","2599-12-31T23:59:59",255450.3924,595371.375,"Z","2015","2599"
"2302",3861,"NL","G203","HHZ",53.335297,6.895165,"2015-05-28T00:00:00","2599-12-31T23:59:59",255450.3924,595371.375,"Z","2015","2599"
"2303",3864,"NL","G204","HHZ",53.335297,6.895165,"2015-05-28T00:00:00","2599-12-31T23:59:59",255450.3924,595371.375,"Z","2015","2599"
"2304",3867,"NL","G210","HGZ",53.313374,6.593737,"2015-09-17T00:00:00","2599-12-31T23:59:59",235413.6028,592553.0377,"Z","2015","2599"
"2305",3870,"NL","G211","HHZ",53.313374,6.593737,"2015-09-17T00:00:00","2599-12-31T23:59:59",235413.6028,592553.0377,"Z","2015","2599"
"2306",3873,"NL","G212","HHZ",53.313374,6.593737,"2015-09-17T00:00:00","2599-12-31T23:59:59",235413.6028,592553.0377,"Z","2015","2599"
"2307",3876,"NL","G213","HHZ",53.313374,6.593737,"2015-09-17T00:00:00","2599-12-31T23:59:59",235413.6028,592553.0377,"Z","2015","2599"
"2308",3879,"NL","G214","HHZ",53.313374,6.593737,"2015-09-17T00:00:00","2599-12-31T23:59:59",235413.6028,592553.0377,"Z","2015","2599"
"2309",3882,"NL","G220","HGZ",53.31035,6.677621,"2015-02-10T00:00:00","2599-12-31T23:59:59",241009.9847,592313.4984,"Z","2015","2599"
"2310",3885,"NL","G221","HHZ",53.31035,6.677621,"2015-02-10T00:00:00","2599-12-31T23:59:59",241009.9847,592313.4984,"Z","2015","2599"
"2311",3888,"NL","G222","HHZ",53.31035,6.677621,"2015-02-10T00:00:00","2599-12-31T23:59:59",241009.9847,592313.4984,"Z","2015","2599"
"2312",3891,"NL","G223","HHZ",53.31035,6.677621,"2015-02-10T00:00:00","2599-12-31T23:59:59",241009.9847,592313.4984,"Z","2015","2599"
"2313",3894,"NL","G224","HHZ",53.31035,6.677621,"2015-02-10T00:00:00","2599-12-31T23:59:59",241009.9847,592313.4984,"Z","2015","2599"
"2314",3897,"NL","G230","HGZ",53.30949,6.767527,"2015-02-16T00:00:00","2599-12-31T23:59:59",247003.8257,592328.9727,"Z","2015","2599"
"2315",3900,"NL","G231","HHZ",53.30949,6.767527,"2015-02-16T00:00:00","2599-12-31T23:59:59",247003.8257,592328.9727,"Z","2015","2599"
"2316",3903,"NL","G232","HHZ",53.30949,6.767527,"2015-02-16T00:00:00","2599-12-31T23:59:59",247003.8257,592328.9727,"Z","2015","2599"
"2317",3906,"NL","G233","HHZ",53.30949,6.767527,"2015-02-16T00:00:00","2599-12-31T23:59:59",247003.8257,592328.9727,"Z","2015","2599"
"2318",3909,"NL","G234","HHZ",53.30949,6.767527,"2015-02-16T00:00:00","2599-12-31T23:59:59",247003.8257,592328.9727,"Z","2015","2599"
"2319",3912,"NL","G240","HGZ",53.289974,6.856169,"2014-11-12T00:00:00","2599-12-31T23:59:59",252955.9283,590274.2394,"Z","2014","2599"
"2320",3915,"NL","G241","HHZ",53.289974,6.856169,"2014-11-12T00:00:00","2599-12-31T23:59:59",252955.9283,590274.2394,"Z","2014","2599"
"2321",3918,"NL","G242","HHZ",53.289974,6.856169,"2014-11-12T00:00:00","2599-12-31T23:59:59",252955.9283,590274.2394,"Z","2014","2599"
"2322",3921,"NL","G243","HHZ",53.289974,6.856169,"2014-11-12T00:00:00","2599-12-31T23:59:59",252955.9283,590274.2394,"Z","2014","2599"
"2323",3924,"NL","G244","HHZ",53.289974,6.856169,"2014-11-12T00:00:00","2599-12-31T23:59:59",252955.9283,590274.2394,"Z","2014","2599"
"2324",3927,"NL","G250","HGZ",53.308117,6.943312,"2017-05-12T00:00:00","2599-12-31T23:59:59",258722.6842,592415.1863,"Z","2017","2599"
"2325",3930,"NL","G251","HHZ",53.308117,6.943312,"2017-05-12T00:00:00","2599-12-31T23:59:59",258722.6842,592415.1863,"Z","2017","2599"
"2326",3933,"NL","G252","HHZ",53.308117,6.943312,"2017-05-12T00:00:00","2599-12-31T23:59:59",258722.6842,592415.1863,"Z","2017","2599"
"2327",3936,"NL","G253","HHZ",53.308117,6.943312,"2017-05-12T00:00:00","2599-12-31T23:59:59",258722.6842,592415.1863,"Z","2017","2599"
"2328",3939,"NL","G254","HHZ",53.308117,6.943312,"2017-05-12T00:00:00","2599-12-31T23:59:59",258722.6842,592415.1863,"Z","2017","2599"
"2329",3942,"NL","G260","HGZ",53.28208,6.545806,"2015-10-22T00:00:00","2599-12-31T23:59:59",232275.318,589018.0716,"Z","2015","2599"
"2330",3945,"NL","G261","HHZ",53.28208,6.545806,"2015-10-22T00:00:00","2599-12-31T23:59:59",232275.318,589018.0716,"Z","2015","2599"
"2331",3948,"NL","G262","HHZ",53.28208,6.545806,"2015-10-22T00:00:00","2599-12-31T23:59:59",232275.318,589018.0716,"Z","2015","2599"
"2332",3951,"NL","G263","HHZ",53.28208,6.545806,"2015-10-22T00:00:00","2599-12-31T23:59:59",232275.318,589018.0716,"Z","2015","2599"
"2333",3954,"NL","G264","HHZ",53.28208,6.545806,"2015-10-22T00:00:00","2599-12-31T23:59:59",232275.318,589018.0716,"Z","2015","2599"
"2334",3957,"NL","G270","HGZ",53.28318,6.628118,"2015-11-27T00:00:00","2599-12-31T23:59:59",237762.8191,589231.9711,"Z","2015","2599"
"2335",3960,"NL","G271","HHZ",53.28318,6.628118,"2015-11-27T00:00:00","2599-12-31T23:59:59",237762.8191,589231.9711,"Z","2015","2599"
"2336",3963,"NL","G272","HHZ",53.28318,6.628118,"2015-11-27T00:00:00","2599-12-31T23:59:59",237762.8191,589231.9711,"Z","2015","2599"
"2337",3966,"NL","G273","HHZ",53.28318,6.628118,"2015-11-27T00:00:00","2599-12-31T23:59:59",237762.8191,589231.9711,"Z","2015","2599"
"2338",3969,"NL","G274","HHZ",53.28318,6.628118,"2015-11-27T00:00:00","2599-12-31T23:59:59",237762.8191,589231.9711,"Z","2015","2599"
"2339",3972,"NL","G280","HGZ",53.27221,6.729164,"2016-03-28T00:00:00","2599-12-31T23:59:59",244524.3302,588132.1396,"Z","2016","2599"
"2340",3975,"NL","G281","HHZ",53.27221,6.729164,"2016-03-28T00:00:00","2599-12-31T23:59:59",244524.3302,588132.1396,"Z","2016","2599"
"2341",3978,"NL","G282","HHZ",53.27221,6.729164,"2016-03-28T00:00:00","2599-12-31T23:59:59",244524.3302,588132.1396,"Z","2016","2599"
"2342",3981,"NL","G283","HHZ",53.27221,6.729164,"2016-03-28T00:00:00","2599-12-31T23:59:59",244524.3302,588132.1396,"Z","2016","2599"
"2343",3984,"NL","G284","HHZ",53.27221,6.729164,"2016-03-28T00:00:00","2599-12-31T23:59:59",244524.3302,588132.1396,"Z","2016","2599"
"2344",3987,"NL","G290","HGZ",53.281406,6.786966,"2015-09-22T00:00:00","2599-12-31T23:59:59",248360.1713,589228.8659,"Z","2015","2599"
"2345",3990,"NL","G291","HHZ",53.281406,6.786966,"2015-09-22T00:00:00","2599-12-31T23:59:59",248360.1713,589228.8659,"Z","2015","2599"
"2346",3993,"NL","G292","HHZ",53.281406,6.786966,"2015-09-22T00:00:00","2599-12-31T23:59:59",248360.1713,589228.8659,"Z","2015","2599"
"2347",3996,"NL","G293","HHZ",53.281406,6.786966,"2015-09-22T00:00:00","2599-12-31T23:59:59",248360.1713,589228.8659,"Z","2015","2599"
"2348",3999,"NL","G294","HHZ",53.281406,6.786966,"2015-09-22T00:00:00","2599-12-31T23:59:59",248360.1713,589228.8659,"Z","2015","2599"
"2349",4002,"NL","G300","HGZ",53.27917,6.895145,"2014-10-23T00:00:00","2599-12-31T23:59:59",255579.9145,589125.7619,"Z","2014","2599"
"2350",4005,"NL","G301","HHZ",53.27917,6.895145,"2014-10-23T00:00:00","2599-12-31T23:59:59",255579.9145,589125.7619,"Z","2014","2599"
"2351",4008,"NL","G302","HHZ",53.27917,6.895145,"2014-10-23T00:00:00","2599-12-31T23:59:59",255579.9145,589125.7619,"Z","2014","2599"
"2352",4011,"NL","G303","HHZ",53.27917,6.895145,"2014-10-23T00:00:00","2599-12-31T23:59:59",255579.9145,589125.7619,"Z","2014","2599"
"2353",4014,"NL","G304","HHZ",53.27917,6.895145,"2014-10-23T00:00:00","2599-12-31T23:59:59",255579.9145,589125.7619,"Z","2014","2599"
"2354",4017,"NL","G310","HGZ",53.296196,7.021759,"2015-11-27T00:00:00","2599-12-31T23:59:59",263981.0995,591204.5951,"Z","2015","2599"
"2355",4020,"NL","G311","HHZ",53.296196,7.021759,"2015-11-27T00:00:00","2599-12-31T23:59:59",263981.0995,591204.5951,"Z","2015","2599"
"2356",4023,"NL","G312","HHZ",53.296196,7.021759,"2015-11-27T00:00:00","2599-12-31T23:59:59",263981.0995,591204.5951,"Z","2015","2599"
"2357",4026,"NL","G313","HHZ",53.296196,7.021759,"2015-11-27T00:00:00","2599-12-31T23:59:59",263981.0995,591204.5951,"Z","2015","2599"
"2358",4029,"NL","G314","HHZ",53.296196,7.021759,"2015-11-27T00:00:00","2599-12-31T23:59:59",263981.0995,591204.5951,"Z","2015","2599"
"2359",4032,"NL","G320","HGZ",53.24981,6.57919,"2015-11-27T00:00:00","2599-12-31T23:59:59",234561.2513,585463.3871,"Z","2015","2599"
"2360",4035,"NL","G321","HHZ",53.24981,6.57919,"2015-11-27T00:00:00","2599-12-31T23:59:59",234561.2513,585463.3871,"Z","2015","2599"
"2361",4038,"NL","G322","HHZ",53.24981,6.57919,"2015-11-27T00:00:00","2599-12-31T23:59:59",234561.2513,585463.3871,"Z","2015","2599"
"2362",4041,"NL","G323","HHZ",53.24981,6.57919,"2015-11-27T00:00:00","2599-12-31T23:59:59",234561.2513,585463.3871,"Z","2015","2599"
"2363",4044,"NL","G324","HHZ",53.24981,6.57919,"2015-11-27T00:00:00","2599-12-31T23:59:59",234561.2513,585463.3871,"Z","2015","2599"
