#Network , Station , Location , Channel , Latitude , Longitude , Elevation , Depth , Azimuth , Dip , SensorDescription , Scale , ScaleFreq , ScaleUnits , SampleRate , StartTime , EndTime
,,,,,,,,,,,,,,,,
"#DATACENTER=IRISDMC,http://ds.iris.edu",,,,,,,,,,,,,,,,
NL,VDM23,,HH2,53.084377,6.833631,1.7,150,0,0,SM6H,2.50E+08,10,M/S,200,2022-04-22T00:00:00,2599-12-31T23:59:59
NL,VDM23,,HHZ,53.084377,6.833631,1.7,150,0,90,SM6H,2.50E+08,10,M/S,200,2022-04-22T00:00:00,2599-12-31T23:59:59
NL,VDM24,,HH1,53.084377,6.833631,1.7,200,90,0,SM6H,2.50E+08,10,M/S,200,2022-04-22T00:00:00,2599-12-31T23:59:59
NL,VDM24,,HH2,53.084377,6.833631,1.7,200,0,0,SM6H,2.50E+08,10,M/S,200,2022-04-22T00:00:00,2599-12-31T23:59:59
NL,VDM24,,HHZ,53.084377,6.833631,1.7,200,0,90,SM6H,2.50E+08,10,M/S,200,2022-04-22T00:00:00,2599-12-31T23:59:59
NL,VEN2,0,HHE,51.4283,6.0937,25,0,90,0,CMG6TC,2.08E+09,1,M/S,100,2012-05-08T00:00:00,2017-07-06T00:00:00
NL,VEN2,0,HHN,51.4283,6.0937,25,0,0,0,CMG6TC,2.07E+09,1,M/S,100,2012-05-08T00:00:00,2017-07-06T00:00:00
NL,VEN2,0,HHZ,51.4283,6.0937,25,0,0,-90,CMG6TC,2.08E+09,1,M/S,100,2012-05-08T00:00:00,2017-07-06T00:00:00
NL,VEN2,0,LHE,51.4283,6.0937,25,0,90,0,CMG6TC,2.08E+09,1,M/S,1,2012-05-08T00:00:00,2017-07-06T00:00:00
NL,VEN2,0,LHN,51.4283,6.0937,25,0,0,0,CMG6TC,2.07E+09,1,M/S,1,2012-05-08T00:00:00,2017-07-06T00:00:00
NL,VEN2,0,LHZ,51.4283,6.0937,25,0,0,-90,CMG6TC,2.08E+09,1,M/S,1,2012-05-08T00:00:00,2017-07-06T00:00:00
NL,VHP,,HG1,53.095674,5.955347,-0.4,0,0,0,EpiS,427819.209,1,M/S**2,200,2020-11-10T00:00:00,2599-12-31T23:59:59
NL,VHP,,HG2,53.095674,5.955347,-0.4,0,90,0,EpiS,427819.209,1,M/S**2,200,2020-11-10T00:00:00,2599-12-31T23:59:59
NL,VHP,,HGZ,53.095674,5.955347,-0.4,0,0,-90,EpiS,427819.209,1,M/S**2,200,2020-11-10T00:00:00,2599-12-31T23:59:59
NL,VKB,,AX0,50.8669,5.7847,90,0,0,0,Quanterra 330HR Linear Phase Below 100 Composite,3.2875,0,A,1,2011-06-01T12:00:00,2599-12-31T23:59:59
NL,VKB,,AX1,50.8669,5.7847,90,0,0,0,Quanterra 330HR Linear Phase Below 100 Composite,3.2875,0,A,1,2011-06-01T12:00:00,2599-12-31T23:59:59
NL,VKB,,AX2,50.8669,5.7847,90,0,0,0,Quanterra 330HR Linear Phase Below 100 Composite,3.2875,0,A,1,2011-06-01T12:00:00,2599-12-31T23:59:59
NL,VKB,,AX3,50.8669,5.7847,90,0,0,0,Quanterra 330HR Linear Phase Below 100 Composite,3.2875,0,A,1,2011-06-01T12:00:00,2599-12-31T23:59:59
NL,VKB,,BHE,50.8669,5.7847,90,0,90,0,STS2,2.52E+09,1,M/S,40,2011-06-01T12:00:00,2599-12-31T23:59:59
NL,VKB,,BHN,50.8669,5.7847,90,0,0,0,STS2,2.52E+09,1,M/S,40,2011-06-01T12:00:00,2599-12-31T23:59:59
NL,VKB,,BHZ,50.8669,5.7847,90,0,0,-90,STS2,2.52E+09,1,M/S,40,2011-06-01T12:00:00,2599-12-31T23:59:59
NL,VKB,,HHE,50.8669,5.7847,90,0,90,0,STS2,2.52E+09,1,M/S,100,2011-06-01T12:00:00,2599-12-31T23:59:59
NL,VKB,,HHN,50.8669,5.7847,90,0,0,0,STS2,2.52E+09,1,M/S,100,2011-06-01T12:00:00,2599-12-31T23:59:59
NL,VKB,,HHZ,50.8669,5.7847,90,0,0,-90,STS2,2.52E+09,1,M/S,100,2011-06-01T12:00:00,2599-12-31T23:59:59
NL,VKB,,LCE,50.8669,5.7847,90,0,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,1000000,0,S,1,2011-06-01T12:00:00,2599-12-31T23:59:59
NL,VKB,,LCQ,50.8669,5.7847,90,0,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,1,0,PERCENT,1,2011-06-01T12:00:00,2599-12-31T23:59:59
NL,VKB,,LHE,50.8669,5.7847,90,0,90,0,STS2,2.52E+09,1,M/S,1,2011-06-01T12:00:00,2599-12-31T23:59:59
NL,VKB,,LHN,50.8669,5.7847,90,0,0,0,STS2,2.52E+09,1,M/S,1,2011-06-01T12:00:00,2599-12-31T23:59:59
NL,VKB,,LHZ,50.8669,5.7847,90,0,0,-90,STS2,2.52E+09,1,M/S,1,2011-06-01T12:00:00,2599-12-31T23:59:59
NL,VKB,,VCO,50.8669,5.7847,90,0,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,6.66667,0,V,0.1,2011-06-01T12:00:00,2599-12-31T23:59:59
NL,VKB,,VEA,50.8669,5.7847,90,0,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,1000,0,A,0.1,2011-06-01T12:00:00,2599-12-31T23:59:59
NL,VKB,,VEC,50.8669,5.7847,90,0,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,1000,0,A,0.1,2011-06-01T12:00:00,2599-12-31T23:59:59
NL,VKB,,VEP,50.8669,5.7847,90,0,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,6.66667,0,V,0.1,2011-06-01T12:00:00,2599-12-31T23:59:59
NL,VKB,,VFP,50.8669,5.7847,90,0,0,0,Synthetic State of Health (SOH),1,0.01,COUNTS,0.1,2011-06-01T12:00:00,2599-12-31T23:59:59
NL,VKB,,VKI,50.8669,5.7847,90,0,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,1,0,CELSIUS,0.1,2011-06-01T12:00:00,2599-12-31T23:59:59
NL,VKB,,VMU,50.8669,5.7847,90,0,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,10,0,V,0.1,2011-06-01T12:00:00,2599-12-31T23:59:59
NL,VKB,,VMV,50.8669,5.7847,90,0,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,10,0,V,0.1,2011-06-01T12:00:00,2599-12-31T23:59:59
NL,VKB,,VMW,50.8669,5.7847,90,0,0,0,Quanterra 330 Linear Phase Composite w/baler SOH c,10,0,V,0.1,2011-06-01T12:00:00,2599-12-31T23:59:59
NL,VLD,,HG1,52.866799,6.215673,7.6,0,0,0,EpiS,427819.209,1,M/S**2,200,2020-11-10T00:00:00,2599-12-31T23:59:59
NL,VLD,,HG2,52.866799,6.215673,7.6,0,90,0,EpiS,427819.209,1,M/S**2,200,2020-11-10T00:00:00,2599-12-31T23:59:59
NL,VLD,,HGZ,52.866799,6.215673,7.6,0,0,-90,EpiS,427819.209,1,M/S**2,200,2020-11-10T00:00:00,2599-12-31T23:59:59
NL,VLW0,,HHE,52.9682,7.0972,7,0,90,0,SM6,4.30E+08,10,M/S,120,1998-07-24T00:00:00,2010-10-29T00:00:00
NL,VLW0,,HHN,52.9682,7.0972,7,0,0,0,SM6,4.30E+08,10,M/S,120,1998-07-24T00:00:00,2010-10-29T00:00:00
NL,VLW0,,HHZ,52.9682,7.0972,7,0,0,-90,SM6,4.30E+08,10,M/S,120,1998-07-24T00:00:00,2010-10-29T00:00:00
NL,VLW1,,HHE,52.9682,7.0972,7,50,292,0,SM6,4.30E+08,10,M/S,120,1995-05-23T00:00:00,2010-10-29T00:00:00
NL,VLW1,,HHN,52.9682,7.0972,7,50,202,0,SM6,4.30E+08,10,M/S,120,1995-05-23T00:00:00,2010-10-29T00:00:00
NL,VLW1,,HHZ,52.9682,7.0972,7,50,0,-90,SM6,4.30E+08,10,M/S,120,1995-05-23T00:00:00,2010-10-29T00:00:00
NL,VLW1,0,HHE,52.9682,7.0972,7,50,112,0,SM6,1.07E+08,10,M/S,100,2010-10-29T00:00:00,2016-06-15T07:00:00
NL,VLW1,0,HHN,52.9682,7.0972,7,50,22,0,SM6,1.07E+08,10,M/S,100,2010-10-29T00:00:00,2016-06-15T07:00:00
NL,VLW1,0,HHZ,52.9682,7.0972,7,50,0,-90,SM6,1.07E+08,10,M/S,100,2010-10-29T00:00:00,2016-06-15T07:00:00
NL,VLW1,1,HHE,52.9682,7.0972,7,50,112,0,SM6,9.06E+07,10,M/S,200,2016-06-15T07:00:00,2599-12-31T23:59:59
NL,VLW1,1,HHN,52.9682,7.0972,7,50,22,0,SM6,9.06E+07,10,M/S,200,2016-06-15T07:00:00,2599-12-31T23:59:59
NL,VLW1,1,HHZ,52.9682,7.0972,7,50,0,-90,SM6,9.06E+07,10,M/S,200,2016-06-15T07:00:00,2599-12-31T23:59:59
NL,VLW2,,HHE,52.9682,7.0972,7,100,342,0,SM6,4.30E+08,10,M/S,120,1995-05-23T00:00:00,2010-10-29T00:00:00
NL,VLW2,,HHN,52.9682,7.0972,7,100,252,0,SM6,4.30E+08,10,M/S,120,1995-05-23T00:00:00,2010-10-29T00:00:00
NL,VLW2,,HHZ,52.9682,7.0972,7,100,0,-90,SM6,4.30E+08,10,M/S,120,1995-05-23T00:00:00,2010-10-29T00:00:00
NL,VLW2,0,HHE,52.9682,7.0972,7,100,162,0,SM6,1.07E+08,10,M/S,100,2010-10-29T00:00:00,2016-06-15T07:00:00
NL,VLW2,0,HHN,52.9682,7.0972,7,100,72,0,SM6,1.07E+08,10,M/S,100,2010-10-29T00:00:00,2016-06-15T07:00:00
NL,VLW2,0,HHZ,52.9682,7.0972,7,100,0,-90,SM6,1.07E+08,10,M/S,100,2010-10-29T00:00:00,2016-06-15T07:00:00
NL,VLW2,1,HHE,52.9682,7.0972,7,100,162,0,SM6,9.06E+07,10,M/S,200,2016-06-15T07:00:00,2599-12-31T23:59:59
NL,VLW2,1,HHN,52.9682,7.0972,7,100,72,0,SM6,9.06E+07,10,M/S,200,2016-06-15T07:00:00,2599-12-31T23:59:59
NL,VLW2,1,HHZ,52.9682,7.0972,7,100,0,-90,SM6,9.06E+07,10,M/S,200,2016-06-15T07:00:00,2599-12-31T23:59:59
NL,VLW3,,HHE,52.9682,7.0972,7,150,213,0,SM6,4.30E+08,10,M/S,120,1995-05-23T00:00:00,2010-10-29T00:00:00
NL,VLW3,,HHN,52.9682,7.0972,7,150,123,0,SM6,4.30E+08,10,M/S,120,1995-05-23T00:00:00,2010-10-29T00:00:00
NL,VLW3,,HHZ,52.9682,7.0972,7,150,0,-90,SM6,4.30E+08,10,M/S,120,1995-05-23T00:00:00,2010-10-29T00:00:00
NL,VLW3,0,HHE,52.9682,7.0972,7,150,33,0,SM6,1.07E+08,10,M/S,100,2010-10-29T00:00:00,2016-06-15T07:00:00
NL,VLW3,0,HHN,52.9682,7.0972,7,150,303,0,SM6,1.07E+08,10,M/S,100,2010-10-29T00:00:00,2016-06-15T07:00:00
NL,VLW3,0,HHZ,52.9682,7.0972,7,150,0,-90,SM6,1.07E+08,10,M/S,100,2010-10-29T00:00:00,2016-06-15T07:00:00
NL,VLW3,1,HHE,52.9682,7.0972,7,150,33,0,SM6,9.06E+07,10,M/S,200,2016-06-15T07:00:00,2599-12-31T23:59:59
NL,VLW3,1,HHN,52.9682,7.0972,7,150,303,0,SM6,9.06E+07,10,M/S,200,2016-06-15T07:00:00,2599-12-31T23:59:59
NL,VLW3,1,HHZ,52.9682,7.0972,7,150,0,-90,SM6,9.06E+07,10,M/S,200,2016-06-15T07:00:00,2599-12-31T23:59:59
NL,VLW4,,HHE,52.9682,7.0972,7,200,179,0,SM6,4.30E+08,10,M/S,120,1995-05-23T00:00:00,2010-10-29T00:00:00
NL,VLW4,,HHN,52.9682,7.0972,7,200,89,0,SM6,4.30E+08,10,M/S,120,1995-05-23T00:00:00,2010-10-29T00:00:00
NL,VLW4,,HHZ,52.9682,7.0972,7,200,0,-90,SM6,4.30E+08,10,M/S,120,1995-05-23T00:00:00,2010-10-29T00:00:00
NL,VLW4,0,HHE,52.9682,7.0972,7,200,359,0,SM6,1.07E+08,10,M/S,100,2010-10-29T00:00:00,2016-06-15T07:00:00
NL,VLW4,0,HHN,52.9682,7.0972,7,200,269,0,SM6,1.07E+08,10,M/S,100,2010-10-29T00:00:00,2016-06-15T07:00:00
NL,VLW4,0,HHZ,52.9682,7.0972,7,200,0,-90,SM6,1.07E+08,10,M/S,100,2010-10-29T00:00:00,2016-06-15T07:00:00
NL,VLW4,1,HHE,52.9682,7.0972,7,200,359,0,SM6,9.06E+07,10,M/S,200,2016-06-15T07:00:00,2599-12-31T23:59:59
NL,VLW4,1,HHN,52.9682,7.0972,7,200,269,0,SM6,9.06E+07,10,M/S,200,2016-06-15T07:00:00,2599-12-31T23:59:59
NL,VLW4,1,HHZ,52.9682,7.0972,7,200,0,-90,SM6,9.06E+07,10,M/S,200,2016-06-15T07:00:00,2599-12-31T23:59:59
NL,VLWT,,HY1,52.9682,7.0972,7,0,0,0,,,,,120,1995-05-23T00:00:00,2010-10-29T00:00:00
NL,VNDM0,,HG1,53.115086,6.839044,1.5,0,0,0,EpiS,427819.209,1,M/S**2,200,2019-05-28T00:00:00,2599-12-31T23:59:59
NL,VNDM0,,HG2,53.115086,6.839044,1.5,0,90,0,EpiS,427819.209,1,M/S**2,200,2019-05-28T00:00:00,2599-12-31T23:59:59
NL,VNDM0,,HGZ,53.115086,6.839044,1.5,0,0,-90,EpiS,427819.209,1,M/S**2,200,2019-05-28T00:00:00,2599-12-31T23:59:59
NL,VNDM1,,HH1,53.115086,6.839044,1.5,50,90,0,SM6H,2.50E+08,10,M/S,200,2019-05-28T00:00:00,2599-12-31T23:59:59
NL,VNDM1,,HH2,53.115086,6.839044,1.5,50,0,0,SM6H,2.50E+08,10,M/S,200,2019-05-28T00:00:00,2599-12-31T23:59:59
NL,VNDM1,,HHZ,53.115086,6.839044,1.5,50,0,90,SM6H,2.50E+08,10,M/S,200,2019-05-28T00:00:00,2599-12-31T23:59:59
NL,VNDM2,,HH1,53.115086,6.839044,1.5,100,90,0,SM6H,2.50E+08,10,M/S,200,2019-05-28T00:00:00,2599-12-31T23:59:59
NL,VNDM2,,HH2,53.115086,6.839044,1.5,100,0,0,SM6H,2.50E+08,10,M/S,200,2019-05-28T00:00:00,2599-12-31T23:59:59
NL,VNDM2,,HHZ,53.115086,6.839044,1.5,100,0,90,SM6H,2.50E+08,10,M/S,200,2019-05-28T00:00:00,2599-12-31T23:59:59
NL,VNDM3,,HH1,53.115086,6.839044,1.5,150,90,0,SM6H,2.50E+08,10,M/S,200,2019-05-28T00:00:00,2599-12-31T23:59:59
NL,VNDM3,,HH2,53.115086,6.839044,1.5,150,0,0,SM6H,2.50E+08,10,M/S,200,2019-05-28T00:00:00,2599-12-31T23:59:59
NL,VNDM3,,HHZ,53.115086,6.839044,1.5,150,0,90,SM6H,2.50E+08,10,M/S,200,2019-05-28T00:00:00,2599-12-31T23:59:59
NL,VNDM4,,HH1,53.115086,6.839044,1.5,200,90,0,SM6H,2.50E+08,10,M/S,200,2019-05-28T00:00:00,2599-12-31T23:59:59
NL,VNDM4,,HH2,53.115086,6.839044,1.5,200,0,0,SM6H,2.50E+08,10,M/S,200,2019-05-28T00:00:00,2599-12-31T23:59:59
NL,VNDM4,,HHZ,53.115086,6.839044,1.5,200,0,90,SM6H,2.50E+08,10,M/S,200,2019-05-28T00:00:00,2599-12-31T23:59:59
NL,VNWD,,HG1,53.236782,5.99843,1.4,0,0,0,EpiS,427819.209,1,M/S**2,200,2020-06-26T00:00:00,2599-12-31T23:59:59
NL,VNWD,,HG2,53.236782,5.99843,1.4,0,90,0,EpiS,427819.209,1,M/S**2,200,2020-06-26T00:00:00,2599-12-31T23:59:59
NL,VNWD,,HGZ,53.236782,5.99843,1.4,0,0,-90,EpiS,427819.209,1,M/S**2,200,2020-06-26T00:00:00,2599-12-31T23:59:59
NL,VPR,,HG1,51.891502,4.371541,4,0,0,0,EpiS,427819.209,1,M/S**2,200,2020-10-15T00:00:00,2599-12-31T23:59:59
NL,VPR,,HG2,51.891502,4.371541,4,0,90,0,EpiS,427819.209,1,M/S**2,200,2020-10-15T00:00:00,2599-12-31T23:59:59
NL,VPR,,HGZ,51.891502,4.371541,4,0,0,-90,EpiS,427819.209,1,M/S**2,200,2020-10-15T00:00:00,2599-12-31T23:59:59
NL,VRS,,HG1,53.036023,6.604592,7.6,0,0,0,EpiS,427693.0101,1,M/S**2,200,2019-02-18T00:00:00,2599-12-31T23:59:59
NL,VRS,,HG2,53.036023,6.604592,7.6,0,90,0,EpiS,427693.0101,1,M/S**2,200,2019-02-18T00:00:00,2599-12-31T23:59:59
NL,VRS,,HGZ,53.036023,6.604592,7.6,0,0,-90,EpiS,427693.0101,1,M/S**2,200,2019-02-18T00:00:00,2599-12-31T23:59:59
NL,WDB0,,HHE,53.2083,6.7355,-2,0,90,0,SM6,4.30E+08,10,M/S,120,1998-07-24T00:00:00,2010-04-29T00:00:00
NL,WDB0,,HHN,53.2083,6.7355,-2,0,0,0,SM6,4.30E+08,10,M/S,120,1998-07-24T00:00:00,2010-04-29T00:00:00
NL,WDB0,,HHZ,53.2083,6.7355,-2,0,0,-90,SM6,4.30E+08,10,M/S,120,1998-07-24T00:00:00,2010-04-29T00:00:00
NL,WDB1,,HHE,53.2083,6.7355,-2,47,184,0,SM6,4.30E+08,10,M/S,120,1995-04-12T00:00:00,2010-04-29T00:00:00
NL,WDB1,,HHN,53.2083,6.7355,-2,47,94,0,SM6,4.30E+08,10,M/S,120,1995-04-12T00:00:00,2010-04-29T00:00:00
NL,WDB1,,HHZ,53.2083,6.7355,-2,47,0,-90,SM6,4.30E+08,10,M/S,120,1995-04-12T00:00:00,2010-04-29T00:00:00
NL,WDB1,0,HHE,53.2083,6.7355,-2,47,4,0,SM6,1.07E+08,10,M/S,100,2010-04-29T00:00:00,2016-06-14T14:00:00
NL,WDB1,0,HHN,53.2083,6.7355,-2,47,274,0,SM6,1.07E+08,10,M/S,100,2010-04-29T00:00:00,2016-06-14T14:00:00
NL,WDB1,0,HHZ,53.2083,6.7355,-2,47,0,-90,SM6,1.07E+08,10,M/S,100,2010-04-29T00:00:00,2016-06-14T14:00:00
NL,WDB1,1,HHE,53.2083,6.7355,-2,47,4,0,SM6,9.06E+07,10,M/S,200,2016-06-14T14:00:00,2599-12-31T23:59:59
NL,WDB1,1,HHN,53.2083,6.7355,-2,47,274,0,SM6,9.06E+07,10,M/S,200,2016-06-14T14:00:00,2599-12-31T23:59:59
NL,WDB1,1,HHZ,53.2083,6.7355,-2,47,0,-90,SM6,9.06E+07,10,M/S,200,2016-06-14T14:00:00,2599-12-31T23:59:59
NL,WDB2,,HHE,53.2083,6.7355,-2,97,322,0,SM6,4.30E+08,10,M/S,120,1995-04-12T00:00:00,2010-04-29T00:00:00
NL,WDB2,,HHN,53.2083,6.7355,-2,97,232,0,SM6,4.30E+08,10,M/S,120,1995-04-12T00:00:00,2010-04-29T00:00:00
NL,WDB2,,HHZ,53.2083,6.7355,-2,97,0,-90,SM6,4.30E+08,10,M/S,120,1995-04-12T00:00:00,2010-04-29T00:00:00
NL,WDB2,0,HHE,53.2083,6.7355,-2,97,142,0,SM6,1.07E+08,10,M/S,100,2010-04-29T00:00:00,2016-06-14T14:00:00
NL,WDB2,0,HHN,53.2083,6.7355,-2,97,52,0,SM6,1.07E+08,10,M/S,100,2010-04-29T00:00:00,2016-06-14T14:00:00
NL,WDB2,0,HHZ,53.2083,6.7355,-2,97,0,-90,SM6,1.07E+08,10,M/S,100,2010-04-29T00:00:00,2016-06-14T14:00:00
NL,WDB2,1,HHE,53.2083,6.7355,-2,97,142,0,SM6,9.06E+07,10,M/S,200,2016-06-14T14:00:00,2599-12-31T23:59:59
NL,WDB2,1,HHN,53.2083,6.7355,-2,97,52,0,SM6,9.06E+07,10,M/S,200,2016-06-14T14:00:00,2599-12-31T23:59:59
NL,WDB2,1,HHZ,53.2083,6.7355,-2,97,0,-90,SM6,9.06E+07,10,M/S,200,2016-06-14T14:00:00,2599-12-31T23:59:59
NL,WDB3,,HHE,53.2083,6.7355,-2,147,221,0,SM6,4.30E+08,10,M/S,120,1995-04-12T00:00:00,2010-04-29T00:00:00
NL,WDB3,,HHN,53.2083,6.7355,-2,147,131,0,SM6,4.30E+08,10,M/S,120,1995-04-12T00:00:00,2010-04-29T00:00:00
NL,WDB3,,HHZ,53.2083,6.7355,-2,147,0,-90,SM6,4.30E+08,10,M/S,120,1995-04-12T00:00:00,2010-04-29T00:00:00
NL,WDB3,0,HHE,53.2083,6.7355,-2,147,41,0,SM6,1.07E+08,10,M/S,100,2010-04-29T00:00:00,2016-06-14T14:00:00
NL,WDB3,0,HHN,53.2083,6.7355,-2,147,311,0,SM6,1.07E+08,10,M/S,100,2010-04-29T00:00:00,2016-06-14T14:00:00
NL,WDB3,0,HHZ,53.2083,6.7355,-2,147,0,-90,SM6,1.07E+08,10,M/S,100,2010-04-29T00:00:00,2016-06-14T14:00:00
NL,WDB3,1,HHE,53.2083,6.7355,-2,147,41,0,SM6,9.06E+07,10,M/S,200,2016-06-14T14:00:00,2599-12-31T23:59:59
NL,WDB3,1,HHN,53.2083,6.7355,-2,147,311,0,SM6,9.06E+07,10,M/S,200,2016-06-14T14:00:00,2599-12-31T23:59:59
NL,WDB3,1,HHZ,53.2083,6.7355,-2,147,0,-90,SM6,9.06E+07,10,M/S,200,2016-06-14T14:00:00,2599-12-31T23:59:59
NL,WDB4,,HHE,53.2083,6.7355,-2,197,340,0,SM6,4.30E+08,10,M/S,120,1995-04-12T00:00:00,2010-04-29T00:00:00
NL,WDB4,,HHN,53.2083,6.7355,-2,197,250,0,SM6,4.30E+08,10,M/S,120,1995-04-12T00:00:00,2010-04-29T00:00:00
NL,WDB4,,HHZ,53.2083,6.7355,-2,197,0,-90,SM6,4.30E+08,10,M/S,120,1995-04-12T00:00:00,2010-04-29T00:00:00
NL,WDB4,0,HHE,53.2083,6.7355,-2,197,160,0,SM6,1.07E+08,10,M/S,100,2010-04-29T00:00:00,2016-06-14T14:00:00
NL,WDB4,0,HHN,53.2083,6.7355,-2,197,70,0,SM6,1.07E+08,10,M/S,100,2010-04-29T00:00:00,2016-06-14T14:00:00
NL,WDB4,0,HHZ,53.2083,6.7355,-2,197,0,-90,SM6,1.07E+08,10,M/S,100,2010-04-29T00:00:00,2016-06-14T14:00:00
NL,WDB4,1,HHE,53.2083,6.7355,-2,197,160,0,SM6,9.06E+07,10,M/S,200,2016-06-14T14:00:00,2599-12-31T23:59:59
NL,WDB4,1,HHN,53.2083,6.7355,-2,197,70,0,SM6,9.06E+07,10,M/S,200,2016-06-14T14:00:00,2599-12-31T23:59:59
NL,WDB4,1,HHZ,53.2083,6.7355,-2,197,0,-90,SM6,9.06E+07,10,M/S,200,2016-06-14T14:00:00,2599-12-31T23:59:59
NL,WDBT,,HY1,53.2083,6.7355,2,0,0,0,,,,,120,1995-04-12T00:00:00,2010-04-29T00:00:00
NL,WIN,0,HG1,53.3104,6.7471,0,1,343,0,GeoSig AC-63 Accelerometer,0.101936799,5,M/S**2,200,2007-04-03T00:00:00,2014-09-17T00:00:00
NL,WIN,0,HG2,53.3104,6.7471,0,1,253,0,GeoSig AC-63 Accelerometer,0.101936799,5,M/S**2,200,2007-04-03T00:00:00,2014-09-17T00:00:00
NL,WIN,0,HGZ,53.3104,6.7471,0,1,0,-90,GeoSig AC-63 Accelerometer,0.101936799,5,M/S**2,200,2007-04-03T00:00:00,2014-09-17T00:00:00
NL,WIT,,BHE,52.8135,6.6695,17,0,90,0,STS-1,7.66E+08,1,M/S,20,1993-11-16T00:00:00,2000-10-24T00:00:00
NL,WIT,,BHE,52.8135,6.6695,17,0,90,0,STS-1,8.92E+08,1,M/S,20,2000-12-13T00:00:00,2002-11-28T00:00:00
NL,WIT,,BHE,52.8135,6.6695,17,0,90,0,STS-1,9.29E+08,1,M/S,40,2002-11-28T00:00:00,2013-12-01T00:00:00
NL,WIT,,BHN,52.8135,6.6695,17,0,0,0,STS-1,7.61E+08,1,M/S,20,1993-11-16T00:00:00,2000-10-24T00:00:00
NL,WIT,,BHN,52.8135,6.6695,17,0,0,0,STS-1,8.93E+08,1,M/S,20,2000-12-13T00:00:00,2002-11-28T00:00:00
NL,WIT,,BHN,52.8135,6.6695,17,0,0,0,STS-1,9.41E+08,1,M/S,40,2002-11-28T00:00:00,2013-12-01T00:00:00
NL,WIT,,BHZ,52.8135,6.6695,17,0,0,-90,STS-1,8.31E+08,1,M/S,20,1993-11-16T00:00:00,2000-10-24T00:00:00
NL,WIT,,BHZ,52.8135,6.6695,17,0,0,-90,STS-1,9.80E+08,1,M/S,20,2000-12-13T00:00:00,2002-11-28T00:00:00
NL,WIT,,BHZ,52.8135,6.6695,17,0,0,-90,STS-1,9.74E+08,1,M/S,40,2002-11-28T00:00:00,2013-12-01T00:00:00
NL,WMH1,,HHE,52.7096,4.7498,-1,50,350,0,SM6,4.30E+08,10,M/S,120,1995-04-21T00:00:00,2010-10-11T00:00:00
NL,WMH1,,HHN,52.7096,4.7498,-1,50,260,0,SM6,4.30E+08,10,M/S,120,1995-04-21T00:00:00,2010-10-11T00:00:00
NL,WMH1,,HHZ,52.7096,4.7498,-1,50,0,-90,SM6,4.30E+08,10,M/S,120,1995-04-21T00:00:00,2010-10-11T00:00:00
NL,WMH1,0,HHE,52.7096,4.7498,-1,50,170,0,SM6,1.07E+08,10,M/S,100,2010-10-11T00:00:00,2019-07-02T12:25:00
NL,WMH1,0,HHN,52.7096,4.7498,-1,50,80,0,SM6,1.07E+08,10,M/S,100,2010-10-11T00:00:00,2019-07-02T12:25:00
NL,WMH1,0,HHZ,52.7096,4.7498,-1,50,0,-90,SM6,1.07E+08,10,M/S,100,2010-10-11T00:00:00,2019-07-02T12:25:00
NL,WMH1,1,HHE,52.7096,4.7498,-1,50,170,0,SM6,2.50E+08,10,M/S,200,2019-07-02T12:25:00,2599-12-31T23:59:59
NL,WMH1,1,HHN,52.7096,4.7498,-1,50,80,0,SM6,2.50E+08,10,M/S,200,2019-07-02T12:25:00,2599-12-31T23:59:59
NL,WMH1,1,HHZ,52.7096,4.7498,-1,50,0,-90,SM6,2.50E+08,10,M/S,200,2019-07-02T12:25:00,2599-12-31T23:59:59
NL,WMH2,,HHE,52.7096,4.7498,-1,100,99,0,SM6,4.30E+08,10,M/S,120,1995-04-21T00:00:00,2010-10-11T00:00:00
NL,WMH2,,HHN,52.7096,4.7498,-1,100,9,0,SM6,4.30E+08,10,M/S,120,1995-04-21T00:00:00,2010-10-11T00:00:00
NL,WMH2,,HHZ,52.7096,4.7498,-1,100,0,-90,SM6,4.30E+08,10,M/S,120,1995-04-21T00:00:00,2010-10-11T00:00:00
NL,WMH2,0,HHE,52.7096,4.7498,-1,100,279,0,SM6,1.07E+08,10,M/S,100,2010-10-11T00:00:00,2019-07-02T12:25:00
NL,WMH2,0,HHN,52.7096,4.7498,-1,100,189,0,SM6,1.07E+08,10,M/S,100,2010-10-11T00:00:00,2019-07-02T12:25:00
NL,WMH2,0,HHZ,52.7096,4.7498,-1,100,0,-90,SM6,1.07E+08,10,M/S,100,2010-10-11T00:00:00,2019-07-02T12:25:00
NL,WMH2,1,HHE,52.7096,4.7498,-1,100,279,0,SM6,2.50E+08,10,M/S,200,2019-07-02T12:25:00,2599-12-31T23:59:59
NL,WMH2,1,HHN,52.7096,4.7498,-1,100,189,0,SM6,2.50E+08,10,M/S,200,2019-07-02T12:25:00,2599-12-31T23:59:59
