X,Y,topo_gradients_smoothed
248000.00,609500.00,2.414593e-02
248000.00,610000.00,2.611666e-02
248000.00,610500.00,2.793773e-02
248000.00,611000.00,2.952196e-02
248000.00,611500.00,3.080515e-02
248000.00,612000.00,3.175319e-02
248000.00,612500.00,3.236646e-02
248000.00,613000.00,3.267816e-02
248000.00,613500.00,3.274940e-02
248000.00,614000.00,3.265966e-02
248000.00,614500.00,3.249479e-02
248000.00,615000.00,3.233365e-02
248000.00,615500.00,3.223673e-02
248500.00,566500.00,7.849153e-03
248500.00,567000.00,8.172371e-03
248500.00,567500.00,8.801733e-03
248500.00,568000.00,9.705588e-03
248500.00,568500.00,1.084064e-02
248500.00,569000.00,1.215406e-02
248500.00,569500.00,1.358884e-02
248500.00,570000.00,1.508974e-02
248500.00,570500.00,1.660467e-02
248500.00,571000.00,1.809173e-02
248500.00,571500.00,1.951886e-02
248500.00,572000.00,2.086716e-02
248500.00,572500.00,2.212917e-02
248500.00,573000.00,2.330997e-02
248500.00,573500.00,2.442224e-02
248500.00,574000.00,2.548435e-02
248500.00,574500.00,2.651520e-02
248500.00,575000.00,2.753148e-02
248500.00,575500.00,2.854180e-02
248500.00,576000.00,2.954577e-02
248500.00,576500.00,3.053164e-02
248500.00,577000.00,3.147749e-02
248500.00,577500.00,3.235205e-02
248500.00,578000.00,3.311853e-02
248500.00,578500.00,3.373834e-02
248500.00,579000.00,3.417362e-02
248500.00,579500.00,3.439227e-02
248500.00,580000.00,3.437146e-02
248500.00,580500.00,3.409937e-02
248500.00,581000.00,3.357646e-02
248500.00,581500.00,3.281735e-02
248500.00,582000.00,3.184909e-02
248500.00,582500.00,3.071290e-02
248500.00,583000.00,2.945915e-02
248500.00,583500.00,2.814745e-02
248500.00,584000.00,2.684116e-02
248500.00,584500.00,2.560644e-02
248500.00,585000.00,2.450464e-02
248500.00,585500.00,2.359182e-02
248500.00,586000.00,2.291397e-02
248500.00,586500.00,2.250487e-02
248500.00,587000.00,2.238453e-02
248500.00,587500.00,2.256054e-02
248500.00,588000.00,2.302849e-02
248500.00,588500.00,2.377404e-02
248500.00,589000.00,2.477486e-02
248500.00,589500.00,2.600134e-02
248500.00,590000.00,2.741840e-02
248500.00,590500.00,2.898679e-02
248500.00,591000.00,3.066156e-02
248500.00,591500.00,3.239296e-02
248500.00,592000.00,3.412654e-02
248500.00,592500.00,3.580417e-02
248500.00,593000.00,3.736594e-02
248500.00,593500.00,3.875161e-02
248500.00,594000.00,3.990603e-02
248500.00,594500.00,4.077983e-02
248500.00,595000.00,4.133407e-02
248500.00,595500.00,4.154120e-02
248500.00,596000.00,4.138698e-02
248500.00,596500.00,4.086954e-02
248500.00,597000.00,3.999923e-02
248500.00,597500.00,3.879704e-02
248500.00,598000.00,3.729377e-02
248500.00,598500.00,3.552859e-02
248500.00,599000.00,3.354828e-02
248500.00,599500.00,3.140444e-02
248500.00,600000.00,2.915346e-02
248500.00,600500.00,2.685588e-02
248500.00,601000.00,2.457187e-02
248500.00,601500.00,2.236100e-02
248500.00,602000.00,2.027806e-02
248500.00,602500.00,1.837475e-02
248500.00,603000.00,1.669557e-02
248500.00,603500.00,1.527848e-02
248500.00,604000.00,1.415592e-02
248500.00,604500.00,1.335601e-02
248500.00,605000.00,1.290170e-02
248500.00,605500.00,1.281158e-02
248500.00,606000.00,1.309719e-02
248500.00,606500.00,1.376128e-02
248500.00,607000.00,1.479401e-02
248500.00,607500.00,1.616855e-02
248500.00,608000.00,1.783877e-02
248500.00,608500.00,1.973744e-02
248500.00,609000.00,2.177980e-02
248500.00,609500.00,2.386545e-02
248500.00,610000.00,2.588741e-02
248500.00,610500.00,2.774299e-02
248500.00,611000.00,2.934368e-02
248500.00,611500.00,3.062518e-02
248500.00,612000.00,3.155480e-02
248500.00,612500.00,3.213570e-02
248500.00,613000.00,3.240520e-02
248500.00,613500.00,3.242945e-02
248500.00,614000.00,3.229340e-02
248500.00,614500.00,3.208822e-02
248500.00,615000.00,3.189736e-02
248500.00,615500.00,3.178467e-02
249000.00,566500.00,7.917155e-03
249000.00,567000.00,8.228104e-03
249000.00,567500.00,8.833659e-03
249000.00,568000.00,9.703783e-03
249000.00,568500.00,1.079716e-02
249000.00,569000.00,1.206370e-02
249000.00,569500.00,1.344957e-02
249000.00,570000.00,1.490287e-02
249000.00,570500.00,1.637467e-02
249000.00,571000.00,1.782587e-02
249000.00,571500.00,1.922659e-02
249000.00,572000.00,2.055908e-02
249000.00,572500.00,2.181613e-02
249000.00,573000.00,2.300220e-02
249000.00,573500.00,2.412851e-02
249000.00,574000.00,2.521149e-02
249000.00,574500.00,2.626791e-02
249000.00,575000.00,2.731202e-02
249000.00,575500.00,2.835025e-02
249000.00,576000.00,2.938018e-02
249000.00,576500.00,3.038834e-02
249000.00,577000.00,3.135128e-02
249000.00,577500.00,3.223657e-02
249000.00,578000.00,3.300672e-02
249000.00,578500.00,3.362297e-02
249000.00,579000.00,3.404800e-02
249000.00,579500.00,3.425118e-02
249000.00,580000.00,3.421212e-02
249000.00,580500.00,3.392236e-02
249000.00,581000.00,3.338655e-02
249000.00,581500.00,3.262392e-02
249000.00,582000.00,3.166608e-02
249000.00,582500.00,3.055833e-02
249000.00,583000.00,2.935421e-02
249000.00,583500.00,2.811496e-02
249000.00,584000.00,2.690383e-02
249000.00,584500.00,2.578498e-02
249000.00,585000.00,2.481604e-02
249000.00,585500.00,2.404779e-02
249000.00,586000.00,2.351984e-02
249000.00,586500.00,2.325888e-02
249000.00,587000.00,2.327775e-02
249000.00,587500.00,2.357715e-02
249000.00,588000.00,2.414640e-02
249000.00,588500.00,2.496560e-02
249000.00,589000.00,2.600795e-02
249000.00,589500.00,2.724029e-02
249000.00,590000.00,2.862496e-02
249000.00,590500.00,3.012101e-02
249000.00,591000.00,3.168291e-02
249000.00,591500.00,3.326134e-02
249000.00,592000.00,3.480383e-02
249000.00,592500.00,3.625551e-02
249000.00,593000.00,3.756129e-02
249000.00,593500.00,3.866754e-02
249000.00,594000.00,3.952717e-02
249000.00,594500.00,4.009995e-02
249000.00,595000.00,4.035688e-02
249000.00,595500.00,4.028046e-02
249000.00,596000.00,3.986577e-02
249000.00,596500.00,3.911912e-02
249000.00,597000.00,3.805730e-02
249000.00,597500.00,3.670560e-02
249000.00,598000.00,3.509685e-02
249000.00,598500.00,3.327016e-02
249000.00,599000.00,3.127002e-02
249000.00,599500.00,2.914423e-02
249000.00,600000.00,2.694435e-02
249000.00,600500.00,2.472526e-02
249000.00,601000.00,2.254116e-02
249000.00,601500.00,2.044576e-02
249000.00,602000.00,1.848859e-02
249000.00,602500.00,1.671659e-02
249000.00,603000.00,1.517035e-02
249000.00,603500.00,1.388481e-02
249000.00,604000.00,1.289037e-02
249000.00,604500.00,1.221391e-02
249000.00,605000.00,1.187792e-02
249000.00,605500.00,1.190108e-02
249000.00,606000.00,1.229516e-02
249000.00,606500.00,1.306324e-02
249000.00,607000.00,1.419530e-02
249000.00,607500.00,1.566402e-02
249000.00,608000.00,1.742206e-02
249000.00,608500.00,1.940026e-02
249000.00,609000.00,2.151151e-02
249000.00,609500.00,2.365316e-02
249000.00,610000.00,2.571609e-02
249000.00,610500.00,2.759594e-02
249000.00,611000.00,2.920362e-02
249000.00,611500.00,3.047545e-02
249000.00,612000.00,3.138069e-02
249000.00,612500.00,3.192548e-02
249000.00,613000.00,3.215125e-02
249000.00,613500.00,3.212878e-02
249000.00,614000.00,3.194790e-02
249000.00,614500.00,3.170438e-02
249000.00,615000.00,3.148560e-02
249000.00,615500.00,3.135819e-02
249500.00,566500.00,8.014758e-03
249500.00,567000.00,8.313694e-03
249500.00,567500.00,8.895950e-03
249500.00,568000.00,9.733088e-03
249500.00,568500.00,1.078574e-02
249500.00,569000.00,1.200655e-02
249500.00,569500.00,1.334484e-02
249500.00,570000.00,1.475207e-02
249500.00,570500.00,1.618248e-02
249500.00,571000.00,1.759975e-02
249500.00,571500.00,1.897625e-02
249500.00,572000.00,2.029533e-02
249500.00,572500.00,2.155006e-02
249500.00,573000.00,2.274420e-02
249500.00,573500.00,2.388742e-02
249500.00,574000.00,2.499409e-02
249500.00,574500.00,2.607869e-02
249500.00,575000.00,2.715290e-02
249500.00,575500.00,2.822087e-02
249500.00,576000.00,2.927815e-02
249500.00,576500.00,3.030969e-02
249500.00,577000.00,3.129082e-02
249500.00,577500.00,3.218832e-02
249500.00,578000.00,3.296456e-02
249500.00,578500.00,3.358115e-02
249500.00,579000.00,3.400189e-02
249500.00,579500.00,3.419808e-02
249500.00,580000.00,3.415195e-02
249500.00,580500.00,3.385837e-02
249500.00,581000.00,3.332577e-02
249500.00,581500.00,3.257731e-02
249500.00,582000.00,3.164811e-02
249500.00,582500.00,3.058629e-02
249500.00,583000.00,2.944721e-02
249500.00,583500.00,2.829241e-02
249500.00,584000.00,2.718382e-02
249500.00,584500.00,2.618272e-02
249500.00,585000.00,2.534245e-02
249500.00,585500.00,2.470838e-02
249500.00,586000.00,2.431397e-02
249500.00,586500.00,2.417939e-02
249500.00,587000.00,2.431115e-02
249500.00,587500.00,2.470408e-02
249500.00,588000.00,2.534220e-02
249500.00,588500.00,2.620103e-02
249500.00,589000.00,2.725016e-02
249500.00,589500.00,2.845364e-02
249500.00,590000.00,2.977193e-02
249500.00,590500.00,3.116291e-02
249500.00,591000.00,3.258115e-02
249500.00,591500.00,3.397838e-02
249500.00,592000.00,3.530486e-02
249500.00,592500.00,3.650969e-02
249500.00,593000.00,3.754351e-02
249500.00,593500.00,3.835995e-02
249500.00,594000.00,3.892067e-02
249500.00,594500.00,3.919498e-02
249500.00,595000.00,3.916388e-02
249500.00,595500.00,3.881975e-02
249500.00,596000.00,3.816642e-02
249500.00,596500.00,3.721744e-02
249500.00,597000.00,3.599496e-02
249500.00,597500.00,3.452716e-02
249500.00,598000.00,3.284750e-02
249500.00,598500.00,3.099365e-02
249500.00,599000.00,2.900644e-02
249500.00,599500.00,2.692876e-02
249500.00,600000.00,2.480648e-02
249500.00,600500.00,2.268820e-02
249500.00,601000.00,2.062181e-02
249500.00,601500.00,1.865523e-02
249500.00,602000.00,1.683299e-02
249500.00,602500.00,1.519770e-02
249500.00,603000.00,1.378673e-02
249500.00,603500.00,1.263276e-02
249500.00,604000.00,1.176480e-02
249500.00,604500.00,1.120916e-02
249500.00,605000.00,1.098822e-02
249500.00,605500.00,1.112099e-02
249500.00,606000.00,1.161944e-02
249500.00,606500.00,1.248674e-02
249500.00,607000.00,1.371238e-02
249500.00,607500.00,1.526810e-02
249500.00,608000.00,1.710514e-02
249500.00,608500.00,1.915235e-02
249500.00,609000.00,2.132043e-02
249500.00,609500.00,2.350502e-02
249500.00,610000.00,2.559564e-02
249500.00,610500.00,2.748717e-02
249500.00,611000.00,2.909089e-02
249500.00,611500.00,3.034456e-02
249500.00,612000.00,3.121989e-02
249500.00,612500.00,3.172620e-02
249500.00,613000.00,3.190872e-02
249500.00,613500.00,3.184225e-02
249500.00,614000.00,3.162058e-02
249500.00,614500.00,3.134299e-02
249500.00,615000.00,3.109979e-02
249500.00,615500.00,3.095963e-02
250000.00,566500.00,8.138730e-03
250000.00,567000.00,8.426080e-03
250000.00,567500.00,8.985858e-03
250000.00,568000.00,9.791153e-03
250000.00,568500.00,1.080444e-02
250000.00,569000.00,1.198101e-02
250000.00,569500.00,1.327323e-02
250000.00,570000.00,1.463582e-02
250000.00,570500.00,1.602614e-02
250000.00,571000.00,1.741060e-02
250000.00,571500.00,1.876378e-02
250000.00,572000.00,2.007020e-02
250000.00,572500.00,2.132322e-02
250000.00,573000.00,2.252593e-02
250000.00,573500.00,2.368647e-02
250000.00,574000.00,2.481714e-02
250000.00,574500.00,2.593010e-02
250000.00,575000.00,2.703444e-02
250000.00,575500.00,2.813206e-02
250000.00,576000.00,2.921656e-02
250000.00,576500.00,3.027145e-02
250000.00,577000.00,3.127109e-02
250000.00,577500.00,3.218191e-02
250000.00,578000.00,3.296651e-02
250000.00,578500.00,3.358734e-02
250000.00,579000.00,3.400971e-02
250000.00,579500.00,3.420709e-02
250000.00,580000.00,3.416440e-02
250000.00,580500.00,3.387960e-02
250000.00,581000.00,3.336437e-02
250000.00,581500.00,3.264502e-02
250000.00,582000.00,3.175917e-02
250000.00,582500.00,3.075660e-02
250000.00,583000.00,2.969332e-02
250000.00,583500.00,2.863002e-02
250000.00,584000.00,2.762649e-02
250000.00,584500.00,2.674045e-02
250000.00,585000.00,2.602077e-02
250000.00,585500.00,2.550747e-02
250000.00,586000.00,2.522837e-02
250000.00,586500.00,2.519783e-02
250000.00,587000.00,2.541697e-02
250000.00,587500.00,2.587572e-02
250000.00,588000.00,2.655379e-02
250000.00,588500.00,2.742302e-02
250000.00,589000.00,2.845013e-02
250000.00,589500.00,2.959704e-02
250000.00,590000.00,3.082281e-02
250000.00,590500.00,3.208467e-02
250000.00,591000.00,3.333770e-02
250000.00,591500.00,3.453523e-02
250000.00,592000.00,3.563077e-02
250000.00,592500.00,3.657802e-02
250000.00,593000.00,3.733390e-02
250000.00,593500.00,3.785992e-02
250000.00,594000.00,3.812681e-02
250000.00,594500.00,3.811362e-02
250000.00,595000.00,3.781125e-02
250000.00,595500.00,3.722152e-02
250000.00,596000.00,3.635626e-02
250000.00,596500.00,3.523534e-02
250000.00,597000.00,3.388497e-02
250000.00,597500.00,3.233499e-02
250000.00,598000.00,3.061812e-02
250000.00,598500.00,2.876931e-02
250000.00,599000.00,2.682461e-02
250000.00,599500.00,2.482108e-02
250000.00,600000.00,2.279828e-02
250000.00,600500.00,2.079810e-02
250000.00,601000.00,1.886209e-02
250000.00,601500.00,1.703257e-02
250000.00,602000.00,1.534952e-02
250000.00,602500.00,1.385184e-02
250000.00,603000.00,1.257442e-02
250000.00,603500.00,1.154843e-02
250000.00,604000.00,1.080222e-02
250000.00,604500.00,1.036200e-02
250000.00,605000.00,1.025040e-02
250000.00,605500.00,1.048680e-02
250000.00,606000.00,1.108319e-02
250000.00,606500.00,1.204246e-02
250000.00,607000.00,1.335320e-02
250000.00,607500.00,1.498582e-02
250000.00,608000.00,1.688984e-02
250000.00,608500.00,1.899225e-02
250000.00,609000.00,2.120189e-02
250000.00,609500.00,2.341337e-02
250000.00,610000.00,2.551583e-02
250000.00,610500.00,2.740450e-02
250000.00,611000.00,2.899209e-02
250000.00,611500.00,3.021868e-02
250000.00,612000.00,3.105895e-02
250000.00,612500.00,3.152546e-02
250000.00,613000.00,3.166679e-02
250000.00,613500.00,3.156091e-02
250000.00,614000.00,3.130439e-02
250000.00,614500.00,3.099871e-02
250000.00,615000.00,3.073587e-02
250000.00,615500.00,3.058563e-02
250500.00,566500.00,8.284176e-03
250500.00,567000.00,8.560589e-03
250500.00,567500.00,9.099127e-03
250500.00,568000.00,9.874284e-03
250500.00,568500.00,1.085021e-02
250500.00,569000.00,1.198466e-02
250500.00,569500.00,1.323286e-02
250500.00,570000.00,1.455258e-02
250500.00,570500.00,1.590413e-02
250500.00,571000.00,1.725654e-02
250500.00,571500.00,1.858656e-02
250500.00,572000.00,1.987983e-02
250500.00,572500.00,2.113011e-02
250500.00,573000.00,2.233986e-02
250500.00,573500.00,2.351582e-02
250500.00,574000.00,2.466829e-02
250500.00,574500.00,2.580721e-02
250500.00,575000.00,2.693916e-02
250500.00,575500.00,2.806393e-02
250500.00,576000.00,2.917332e-02
250500.00,576500.00,3.024960e-02
250500.00,577000.00,3.126647e-02
250500.00,577500.00,3.219030e-02
250500.00,578000.00,3.298434e-02
250500.00,578500.00,3.361215e-02
250500.00,579000.00,3.404082e-02
250500.00,579500.00,3.424611e-02
250500.00,580000.00,3.421546e-02
250500.00,580500.00,3.394959e-02
250500.00,581000.00,3.346285e-02
250500.00,581500.00,3.278383e-02
250500.00,582000.00,3.195178e-02
250500.00,582500.00,3.101705e-02
250500.00,583000.00,3.003538e-02
250500.00,583500.00,2.906577e-02
250500.00,584000.00,2.816529e-02
250500.00,584500.00,2.738784e-02
250500.00,585000.00,2.677782e-02
250500.00,585500.00,2.637026e-02
250500.00,586000.00,2.618794e-02
250500.00,586500.00,2.624025e-02
250500.00,587000.00,2.652381e-02
250500.00,587500.00,2.702460e-02
250500.00,588000.00,2.771890e-02
250500.00,588500.00,2.857560e-02
250500.00,589000.00,2.955917e-02
250500.00,589500.00,3.062985e-02
250500.00,590000.00,3.174570e-02
250500.00,590500.00,3.286356e-02
250500.00,591000.00,3.393939e-02
250500.00,591500.00,3.492843e-02
250500.00,592000.00,3.578782e-02
250500.00,592500.00,3.647628e-02
250500.00,593000.00,3.695748e-02
250500.00,593500.00,3.720107e-02
250500.00,594000.00,3.718704e-02
250500.00,594500.00,3.690418e-02
250500.00,595000.00,3.635298e-02
250500.00,595500.00,3.554412e-02
250500.00,596000.00,3.449663e-02
250500.00,596500.00,3.323564e-02
250500.00,597000.00,3.179029e-02
250500.00,597500.00,3.019084e-02
250500.00,598000.00,2.846810e-02
250500.00,598500.00,2.665322e-02
250500.00,599000.00,2.477657e-02
250500.00,599500.00,2.286873e-02
250500.00,600000.00,2.096253e-02
250500.00,600500.00,1.909298e-02
250500.00,601000.00,1.729540e-02
250500.00,601500.00,1.560692e-02
250500.00,602000.00,1.406349e-02
250500.00,602500.00,1.270100e-02
250500.00,603000.00,1.155260e-02
250500.00,603500.00,1.064868e-02
250500.00,604000.00,1.001754e-02
250500.00,604500.00,9.685687e-03
250500.00,605000.00,9.676199e-03
250500.00,605500.00,1.000869e-02
250500.00,606000.00,1.069491e-02
250500.00,606500.00,1.173699e-02
250500.00,607000.00,1.312218e-02
250500.00,607500.00,1.481912e-02
250500.00,608000.00,1.677549e-02
250500.00,608500.00,1.891659e-02
250500.00,609000.00,2.114989e-02
250500.00,609500.00,2.336983e-02
250500.00,610000.00,2.546628e-02
250500.00,610500.00,2.733602e-02
250500.00,611000.00,2.889436e-02
250500.00,611500.00,3.008457e-02
250500.00,612000.00,3.088479e-02
250500.00,612500.00,3.131076e-02
250500.00,613000.00,3.141388e-02
250500.00,613500.00,3.127427e-02
250500.00,614000.00,3.098992e-02
250500.00,614500.00,3.066309e-02
250500.00,615000.00,3.038612e-02
250500.00,615500.00,3.022882e-02
251000.00,566500.00,8.443299e-03
251000.00,567000.00,8.709659e-03
251000.00,567500.00,9.228643e-03
251000.00,568000.00,9.975991e-03
251000.00,568500.00,1.091731e-02
251000.00,569000.00,1.201260e-02
251000.00,569500.00,1.321961e-02
251000.00,570000.00,1.449890e-02
251000.00,570500.00,1.581349e-02
251000.00,571000.00,1.713481e-02
251000.00,571500.00,1.844168e-02
251000.00,572000.00,1.972080e-02
251000.00,572500.00,2.096638e-02
251000.00,573000.00,2.218034e-02
251000.00,573500.00,2.336815e-02
251000.00,574000.00,2.453831e-02
251000.00,574500.00,2.569866e-02
251000.00,575000.00,2.685347e-02
251000.00,575500.00,2.800061e-02
251000.00,576000.00,2.913028e-02
251000.00,576500.00,3.022377e-02
251000.00,577000.00,3.125438e-02
251000.00,577500.00,3.218877e-02
251000.00,578000.00,3.299112e-02
251000.00,578500.00,3.362634e-02
251000.00,579000.00,3.406348e-02
251000.00,579500.00,3.428053e-02
251000.00,580000.00,3.426727e-02
251000.00,580500.00,3.402676e-02
251000.00,581000.00,3.357541e-02
251000.00,581500.00,3.294335e-02
251000.00,582000.00,3.217061e-02
251000.00,582500.00,3.130732e-02
251000.00,583000.00,3.040819e-02
251000.00,583500.00,2.953004e-02
251000.00,584000.00,2.872687e-02
251000.00,584500.00,2.804875e-02
251000.00,585000.00,2.753587e-02
251000.00,585500.00,2.721874e-02
251000.00,586000.00,2.711579e-02
251000.00,586500.00,2.723223e-02
251000.00,587000.00,2.756105e-02
251000.00,587500.00,2.808507e-02
251000.00,588000.00,2.877787e-02
251000.00,588500.00,2.960599e-02
251000.00,589000.00,3.053207e-02
251000.00,589500.00,3.151504e-02
251000.00,590000.00,3.251214e-02
251000.00,590500.00,3.348005e-02
251000.00,591000.00,3.437573e-02
251000.00,591500.00,3.515657e-02
251000.00,592000.00,3.578357e-02
251000.00,592500.00,3.622068e-02
251000.00,593000.00,3.643852e-02
251000.00,593500.00,3.641504e-02
251000.00,594000.00,3.613946e-02
251000.00,594500.00,3.561006e-02
251000.00,595000.00,3.483648e-02
251000.00,595500.00,3.383760e-02
251000.00,596000.00,3.263877e-02
251000.00,596500.00,3.126938e-02
251000.00,597000.00,2.976048e-02
251000.00,597500.00,2.814166e-02
251000.00,598000.00,2.644089e-02
251000.00,598500.00,2.468467e-02
251000.00,599000.00,2.289706e-02
251000.00,599500.00,2.110177e-02
251000.00,600000.00,1.932471e-02
251000.00,600500.00,1.759401e-02
251000.00,601000.00,1.593910e-02
251000.00,601500.00,1.439232e-02
251000.00,602000.00,1.298626e-02
251000.00,602500.00,1.175440e-02
251000.00,603000.00,1.072890e-02
251000.00,603500.00,9.939955e-03
251000.00,604000.00,9.416305e-03
251000.00,604500.00,9.184997e-03
251000.00,605000.00,9.269579e-03
251000.00,605500.00,9.689690e-03
251000.00,606000.00,1.045641e-02
251000.00,606500.00,1.157067e-02
251000.00,607000.00,1.301790e-02
251000.00,607500.00,1.476464e-02
251000.00,608000.00,1.675670e-02
251000.00,608500.00,1.891799e-02
251000.00,609000.00,2.115527e-02
251000.00,609500.00,2.336375e-02
251000.00,610000.00,2.543525e-02
251000.00,610500.00,2.726935e-02
251000.00,611000.00,2.878507e-02
251000.00,611500.00,2.992970e-02
251000.00,612000.00,3.068523e-02
251000.00,612500.00,3.107042e-02
251000.00,613000.00,3.113887e-02
251000.00,613500.00,3.097172e-02
251000.00,614000.00,3.066703e-02
251000.00,614500.00,3.032635e-02
251000.00,615000.00,3.004098e-02
251000.00,615500.00,2.987978e-02
251500.00,566500.00,8.608221e-03
251500.00,567000.00,8.865637e-03
251500.00,567500.00,9.367200e-03
251500.00,568000.00,1.008971e-02
251500.00,568500.00,1.099998e-02
251500.00,569000.00,1.205996e-02
251500.00,569500.00,1.322959e-02
251500.00,570000.00,1.447181e-02
251500.00,570500.00,1.575208e-02
251500.00,571000.00,1.704391e-02
251500.00,571500.00,1.832799e-02
251500.00,572000.00,1.959199e-02
251500.00,572500.00,2.083054e-02
251500.00,573000.00,2.204512e-02
251500.00,573500.00,2.324007e-02
251500.00,574000.00,2.442225e-02
251500.00,574500.00,2.559764e-02
251500.00,575000.00,2.676843e-02
251500.00,575500.00,2.793078e-02
251500.00,576000.00,2.907361e-02
251500.00,576500.00,3.017749e-02
251500.00,577000.00,3.121562e-02
251500.00,577500.00,3.215528e-02
251500.00,578000.00,3.296182e-02
251500.00,578500.00,3.360172e-02
251500.00,579000.00,3.404607e-02
251500.00,579500.00,3.427507e-02
251500.00,580000.00,3.428058e-02
251500.00,580500.00,3.406756e-02
251500.00,581000.00,3.365393e-02
251500.00,581500.00,3.307069e-02
251500.00,582000.00,3.235798e-02
251500.00,582500.00,3.156510e-02
251500.00,583000.00,3.074524e-02
251500.00,583500.00,2.995269e-02
251500.00,584000.00,2.923838e-02
251500.00,584500.00,2.864870e-02
251500.00,585000.00,2.821999e-02
251500.00,585500.00,2.797880e-02
251500.00,586000.00,2.793991e-02
251500.00,586500.00,2.810509e-02
251500.00,587000.00,2.846441e-02
251500.00,587500.00,2.899823e-02
251500.00,588000.00,2.967795e-02
251500.00,588500.00,3.046822e-02
251500.00,589000.00,3.133017e-02
251500.00,589500.00,3.222157e-02
251500.00,590000.00,3.309897e-02
251500.00,590500.00,3.391896e-02
251500.00,591000.00,3.463956e-02
251500.00,591500.00,3.522038e-02
251500.00,592000.00,3.562634e-02
251500.00,592500.00,3.582669e-02
251500.00,593000.00,3.579907e-02
251500.00,593500.00,3.552964e-02
251500.00,594000.00,3.501660e-02
251500.00,594500.00,3.426739e-02
251500.00,595000.00,3.330023e-02
251500.00,595500.00,3.214146e-02
251500.00,596000.00,3.082191e-02
251500.00,596500.00,2.937434e-02
251500.00,597000.00,2.783073e-02
251500.00,597500.00,2.621923e-02
251500.00,598000.00,2.456421e-02
251500.00,598500.00,2.288695e-02
251500.00,599000.00,2.120485e-02
251500.00,599500.00,1.953456e-02
251500.00,600000.00,1.789513e-02
251500.00,600500.00,1.630801e-02
251500.00,601000.00,1.479708e-02
251500.00,601500.00,1.339048e-02
251500.00,602000.00,1.211795e-02
251500.00,602500.00,1.101121e-02
251500.00,603000.00,1.010198e-02
251500.00,603500.00,9.420760e-03
251500.00,604000.00,8.996980e-03
251500.00,604500.00,8.858337e-03
251500.00,605000.00,9.028708e-03
251500.00,605500.00,9.527414e-03
251500.00,606000.00,1.036445e-02
251500.00,606500.00,1.153902e-02
251500.00,607000.00,1.303440e-02
251500.00,607500.00,1.481482e-02
251500.00,608000.00,1.682431e-02
251500.00,608500.00,1.898591e-02
251500.00,609000.00,2.120640e-02
251500.00,609500.00,2.338285e-02
251500.00,610000.00,2.541022e-02
251500.00,610500.00,2.719212e-02
251500.00,611000.00,2.865230e-02
251500.00,611500.00,2.974277e-02
251500.00,612000.00,3.044959e-02
251500.00,612500.00,3.079434e-02
251500.00,613000.00,3.083203e-02
251500.00,613500.00,3.064377e-02
251500.00,614000.00,3.032628e-02
251500.00,614500.00,2.997897e-02
251500.00,615000.00,2.969084e-02
251500.00,615500.00,2.952882e-02
252000.00,566500.00,8.769698e-03
252000.00,567000.00,9.019449e-03
252000.00,567500.00,9.506059e-03
252000.00,568000.00,1.020719e-02
252000.00,568500.00,1.109063e-02
252000.00,569000.00,1.211997e-02
252000.00,569500.00,1.325690e-02
252000.00,570000.00,1.446641e-02
252000.00,570500.00,1.571596e-02
252000.00,571000.00,1.698079e-02
252000.00,571500.00,1.824321e-02
252000.00,572000.00,1.949165e-02
252000.00,572500.00,2.072114e-02
252000.00,573000.00,2.193269e-02
252000.00,573500.00,2.312966e-02
252000.00,574000.00,2.431745e-02
252000.00,574500.00,2.550036e-02
252000.00,575000.00,2.667876e-02
252000.00,575500.00,2.784741e-02
252000.00,576000.00,2.899418e-02
252000.00,576500.00,3.009922e-02
252000.00,577000.00,3.113598e-02
252000.00,577500.00,3.207261e-02
252000.00,578000.00,3.287595e-02
252000.00,578500.00,3.351421e-02
252000.00,579000.00,3.396065e-02
252000.00,579500.00,3.419758e-02
252000.00,580000.00,3.421879e-02
252000.00,580500.00,3.403076e-02
252000.00,581000.00,3.365246e-02
252000.00,581500.00,3.311523e-02
252000.00,582000.00,3.245885e-02
252000.00,582500.00,3.173133e-02
252000.00,583000.00,3.098404e-02
252000.00,583500.00,3.026867e-02
252000.00,584000.00,2.963313e-02
252000.00,584500.00,2.912041e-02
252000.00,585000.00,2.876347e-02
252000.00,585500.00,2.858543e-02
252000.00,586000.00,2.859805e-02
252000.00,586500.00,2.880028e-02
252000.00,587000.00,2.917988e-02
252000.00,587500.00,2.971524e-02
252000.00,588000.00,3.037601e-02
252000.00,588500.00,3.112523e-02
252000.00,589000.00,3.192274e-02
252000.00,589500.00,3.272525e-02
252000.00,590000.00,3.348861e-02
252000.00,590500.00,3.416936e-02
252000.00,591000.00,3.472654e-02
252000.00,591500.00,3.512197e-02
252000.00,592000.00,3.532441e-02
252000.00,592500.00,3.530835e-02
252000.00,593000.00,3.505827e-02
252000.00,593500.00,3.456833e-02
252000.00,594000.00,3.384533e-02
252000.00,594500.00,3.290536e-02
252000.00,595000.00,3.177456e-02
252000.00,595500.00,3.048594e-02
252000.00,596000.00,2.907502e-02
252000.00,596500.00,2.757711e-02
252000.00,597000.00,2.602438e-02
252000.00,597500.00,2.444287e-02
252000.00,598000.00,2.285292e-02
252000.00,598500.00,2.127026e-02
252000.00,599000.00,1.970553e-02
252000.00,599500.00,1.816845e-02
252000.00,600000.00,1.667140e-02
252000.00,600500.00,1.522948e-02
252000.00,601000.00,1.386157e-02
