"","X.Network","Station","Location","Channel","Latitude","Longitude","Elevation","Depth","Azimuth","Dip","SensorDescription","Scale","ScaleFreq","ScaleUnits","SampleRate","StartTime","EndTime","Xcoord","Ycoord"
"3742","NL","ENM3",NA,"HHE",53.4064,6.4817,1,150,254,0,"SM6",429735000,10,"M/S",120,"12/04/1995 00:00","22/01/2010 00:00",227789.430703958,602786.187472013
"3743","NL","ENM3",NA,"HHN",53.4064,6.4817,1,150,164,0,"SM6",429735000,10,"M/S",120,"12/04/1995 00:00","22/01/2010 00:00",227789.430703958,602786.187472013
"3744","NL","ENM3",NA,"HHZ",53.4064,6.4817,1,150,0,-90,"SM6",429735000,10,"M/S",120,"12/04/1995 00:00","22/01/2010 00:00",227789.430703958,602786.187472013
"3745","NL","ENM3",0,"HHE",53.4064,6.4817,1,150,254,0,"SM6",107434000,10,"M/S",100,"22/01/2010 00:00","04/05/2016 09:00",227789.430703958,602786.187472013
"3746","NL","ENM3",0,"HHN",53.4064,6.4817,1,150,164,0,"SM6",107434000,10,"M/S",100,"22/01/2010 00:00","04/05/2016 09:00",227789.430703958,602786.187472013
"3747","NL","ENM3",0,"HHZ",53.4064,6.4817,1,150,0,-90,"SM6",107434000,10,"M/S",100,"22/01/2010 00:00","04/05/2016 09:00",227789.430703958,602786.187472013
"3748","NL","ENM3",1,"HHE",53.4064,6.4817,1,150,254,0,"SM6",90561076,10,"M/S",200,"04/05/2016 09:00","31/12/2599 23:59",227789.430703958,602786.187472013
"3749","NL","ENM3",1,"HHN",53.4064,6.4817,1,150,164,0,"SM6",90561076,10,"M/S",200,"04/05/2016 09:00","31/12/2599 23:59",227789.430703958,602786.187472013
"3750","NL","ENM3",1,"HHZ",53.4064,6.4817,1,150,0,-90,"SM6",90561076,10,"M/S",200,"04/05/2016 09:00","31/12/2599 23:59",227789.430703958,602786.187472013
"3751","NL","ENM4",NA,"HHE",53.4064,6.4817,1,200,181,0,"SM6",429735000,10,"M/S",120,"12/04/1995 00:00","22/01/2010 00:00",227789.430703958,602786.187472013
"3752","NL","ENM4",NA,"HHN",53.4064,6.4817,1,200,91,0,"SM6",429735000,10,"M/S",120,"12/04/1995 00:00","22/01/2010 00:00",227789.430703958,602786.187472013
"3753","NL","ENM4",NA,"HHZ",53.4064,6.4817,1,200,0,-90,"SM6",429735000,10,"M/S",120,"12/04/1995 00:00","22/01/2010 00:00",227789.430703958,602786.187472013
"3754","NL","ENM4",0,"HHE",53.4064,6.4817,1,200,181,0,"SM6",107434000,10,"M/S",100,"22/01/2010 00:00","04/05/2016 09:00",227789.430703958,602786.187472013
"3755","NL","ENM4",0,"HHN",53.4064,6.4817,1,200,91,0,"SM6",107434000,10,"M/S",100,"22/01/2010 00:00","04/05/2016 09:00",227789.430703958,602786.187472013
"3756","NL","ENM4",0,"HHZ",53.4064,6.4817,1,200,0,-90,"SM6",107434000,10,"M/S",100,"22/01/2010 00:00","04/05/2016 09:00",227789.430703958,602786.187472013
"3757","NL","ENM4",1,"HHE",53.4064,6.4817,1,200,181,0,"SM6",90561076,10,"M/S",200,"04/05/2016 09:00","31/12/2599 23:59",227789.430703958,602786.187472013
"3758","NL","ENM4",1,"HHN",53.4064,6.4817,1,200,91,0,"SM6",90561076,10,"M/S",200,"04/05/2016 09:00","31/12/2599 23:59",227789.430703958,602786.187472013
"3759","NL","ENM4",1,"HHZ",53.4064,6.4817,1,200,0,-90,"SM6",90561076,10,"M/S",200,"04/05/2016 09:00","31/12/2599 23:59",227789.430703958,602786.187472013
"3760","NL","ENMT",NA,"HY1",53.4064,6.4817,1,0,0,0,"",NA,NA,"",120,"12/04/1995 00:00","22/01/2010 00:00",227789.430703958,602786.187472013
"3761","NL","ENV1",NA,"HHE",52.8944,6.6337,17,50,52,0,"SM6",429735000,10,"M/S",120,"20/06/1995 00:00","04/12/2009 00:00",238883.195752333,545977.42622967
"3762","NL","ENV1",NA,"HHN",52.8944,6.6337,17,50,322,0,"SM6",429735000,10,"M/S",120,"20/06/1995 00:00","04/12/2009 00:00",238883.195752333,545977.42622967
"3763","NL","ENV1",NA,"HHZ",52.8944,6.6337,17,50,0,-90,"SM6",429735000,10,"M/S",120,"20/06/1995 00:00","04/12/2009 00:00",238883.195752333,545977.42622967
"3764","NL","ENV1",0,"HHE",52.8944,6.6337,17,50,232,0,"SM6",107434000,10,"M/S",100,"04/12/2009 00:00","16/06/2016 07:00",238883.195752333,545977.42622967
"3765","NL","ENV1",0,"HHN",52.8944,6.6337,17,50,142,0,"SM6",107434000,10,"M/S",100,"04/12/2009 00:00","16/06/2016 07:00",238883.195752333,545977.42622967
"3766","NL","ENV1",0,"HHZ",52.8944,6.6337,17,50,0,-90,"SM6",107434000,10,"M/S",100,"04/12/2009 00:00","16/06/2016 07:00",238883.195752333,545977.42622967
"3767","NL","ENV1",1,"HHE",52.8944,6.6337,17,50,232,0,"SM6",90561076,10,"M/S",200,"16/06/2016 07:00","31/12/2599 23:59",238883.195752333,545977.42622967
"3768","NL","ENV1",1,"HHN",52.8944,6.6337,17,50,142,0,"SM6",90561076,10,"M/S",200,"16/06/2016 07:00","31/12/2599 23:59",238883.195752333,545977.42622967
"3769","NL","ENV1",1,"HHZ",52.8944,6.6337,17,50,0,-90,"SM6",90561076,10,"M/S",200,"16/06/2016 07:00","31/12/2599 23:59",238883.195752333,545977.42622967
"3770","NL","ENV2",NA,"HHE",52.8944,6.6337,17,100,67,0,"SM6",429735000,10,"M/S",120,"20/06/1995 00:00","04/12/2009 00:00",238883.195752333,545977.42622967
"3771","NL","ENV2",NA,"HHN",52.8944,6.6337,17,100,337,0,"SM6",429735000,10,"M/S",120,"20/06/1995 00:00","04/12/2009 00:00",238883.195752333,545977.42622967
"3772","NL","ENV2",NA,"HHZ",52.8944,6.6337,17,100,0,-90,"SM6",429735000,10,"M/S",120,"20/06/1995 00:00","04/12/2009 00:00",238883.195752333,545977.42622967
"3773","NL","ENV2",0,"HHE",52.8944,6.6337,17,100,247,0,"SM6",107434000,10,"M/S",100,"04/12/2009 00:00","16/06/2016 07:00",238883.195752333,545977.42622967
"3774","NL","ENV2",0,"HHN",52.8944,6.6337,17,100,157,0,"SM6",107434000,10,"M/S",100,"04/12/2009 00:00","16/06/2016 07:00",238883.195752333,545977.42622967
"3775","NL","ENV2",0,"HHZ",52.8944,6.6337,17,100,0,-90,"SM6",107434000,10,"M/S",100,"04/12/2009 00:00","16/06/2016 07:00",238883.195752333,545977.42622967
"3776","NL","ENV2",1,"HHE",52.8944,6.6337,17,100,247,0,"SM6",90561076,10,"M/S",200,"16/06/2016 07:00","31/12/2599 23:59",238883.195752333,545977.42622967
"3777","NL","ENV2",1,"HHN",52.8944,6.6337,17,100,157,0,"SM6",90561076,10,"M/S",200,"16/06/2016 07:00","31/12/2599 23:59",238883.195752333,545977.42622967
"3778","NL","ENV2",1,"HHZ",52.8944,6.6337,17,100,0,-90,"SM6",90561076,10,"M/S",200,"16/06/2016 07:00","31/12/2599 23:59",238883.195752333,545977.42622967
"3779","NL","ENV3",NA,"HHE",52.8944,6.6337,17,150,297,0,"SM6",429735000,10,"M/S",120,"20/06/1995 00:00","04/12/2009 00:00",238883.195752333,545977.42622967
"3780","NL","ENV3",NA,"HHN",52.8944,6.6337,17,150,207,0,"SM6",429735000,10,"M/S",120,"20/06/1995 00:00","04/12/2009 00:00",238883.195752333,545977.42622967
"3781","NL","ENV3",NA,"HHZ",52.8944,6.6337,17,150,0,-90,"SM6",429735000,10,"M/S",120,"20/06/1995 00:00","04/12/2009 00:00",238883.195752333,545977.42622967
"3782","NL","ENV3",0,"HHE",52.8944,6.6337,17,150,117,0,"SM6",107434000,10,"M/S",100,"04/12/2009 00:00","16/06/2016 07:00",238883.195752333,545977.42622967
"3783","NL","ENV3",0,"HHN",52.8944,6.6337,17,150,27,0,"SM6",107434000,10,"M/S",100,"04/12/2009 00:00","16/06/2016 07:00",238883.195752333,545977.42622967
"3784","NL","ENV3",0,"HHZ",52.8944,6.6337,17,150,0,-90,"SM6",107434000,10,"M/S",100,"04/12/2009 00:00","16/06/2016 07:00",238883.195752333,545977.42622967
"3785","NL","ENV3",1,"HHE",52.8944,6.6337,17,150,117,0,"SM6",90561076,10,"M/S",200,"16/06/2016 07:00","31/12/2599 23:59",238883.195752333,545977.42622967
"3786","NL","ENV3",1,"HHN",52.8944,6.6337,17,150,27,0,"SM6",90561076,10,"M/S",200,"16/06/2016 07:00","31/12/2599 23:59",238883.195752333,545977.42622967
"3787","NL","ENV3",1,"HHZ",52.8944,6.6337,17,150,0,-90,"SM6",90561076,10,"M/S",200,"16/06/2016 07:00","31/12/2599 23:59",238883.195752333,545977.42622967
"3788","NL","ENV4",NA,"HHE",52.8944,6.6337,17,200,41,0,"SM6",429735000,10,"M/S",120,"20/06/1995 00:00","04/12/2009 00:00",238883.195752333,545977.42622967
"3789","NL","ENV4",NA,"HHN",52.8944,6.6337,17,200,311,0,"SM6",429735000,10,"M/S",120,"20/06/1995 00:00","04/12/2009 00:00",238883.195752333,545977.42622967
"3790","NL","ENV4",NA,"HHZ",52.8944,6.6337,17,200,0,-90,"SM6",429735000,10,"M/S",120,"20/06/1995 00:00","04/12/2009 00:00",238883.195752333,545977.42622967
"3791","NL","ENV4",0,"HHE",52.8944,6.6337,17,200,221,0,"SM6",107434000,10,"M/S",100,"04/12/2009 00:00","16/06/2016 07:00",238883.195752333,545977.42622967
"3792","NL","ENV4",0,"HHN",52.8944,6.6337,17,200,131,0,"SM6",107434000,10,"M/S",100,"04/12/2009 00:00","16/06/2016 07:00",238883.195752333,545977.42622967
"3793","NL","ENV4",0,"HHZ",52.8944,6.6337,17,200,0,-90,"SM6",107434000,10,"M/S",100,"04/12/2009 00:00","16/06/2016 07:00",238883.195752333,545977.42622967
"3794","NL","ENV4",1,"HHE",52.8944,6.6337,17,200,221,0,"SM6",90561076,10,"M/S",200,"16/06/2016 07:00","31/12/2599 23:59",238883.195752333,545977.42622967
"3795","NL","ENV4",1,"HHN",52.8944,6.6337,17,200,131,0,"SM6",90561076,10,"M/S",200,"16/06/2016 07:00","31/12/2599 23:59",238883.195752333,545977.42622967
"3796","NL","ENV4",1,"HHZ",52.8944,6.6337,17,200,0,-90,"SM6",90561076,10,"M/S",200,"16/06/2016 07:00","31/12/2599 23:59",238883.195752333,545977.42622967
"3797","NL","ENVT",NA,"HY1",52.8944,6.6337,17,0,0,0,"",NA,NA,"",120,"20/06/1995 00:00","04/12/2009 00:00",238883.195752333,545977.42622967
"3798","NL","EVK",NA,"HG1",53.079679,6.811594,2.1,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"25/03/2022 00:00","31/12/2599 23:59",250446.495042421,566814.277120732
"3799","NL","EVK",NA,"HG2",53.079679,6.811594,2.1,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"25/03/2022 00:00","31/12/2599 23:59",250446.495042421,566814.277120732
"3800","NL","EVK",NA,"HGZ",53.079679,6.811594,2.1,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"25/03/2022 00:00","31/12/2599 23:59",250446.495042421,566814.277120732
"3801","NL","EXL01",NA,"BDF",52.908069,6.865355,6,1,0,-90,"KNMI microbarometer",116.0164324,1,"PA",40,"01/01/2005 00:00","01/01/2013 00:00",254439.927466535,547792.502000769
"3802","NL","EXL01",0,"HDF",52.908069,6.865355,6,1,0,0,"KNMI 500s differential microbarometer",10785.25832,0.1,"PA",100,"20/07/2017 18:00","31/12/2599 23:59",254439.927466535,547792.502000769
"3803","NL","EXL02",NA,"BDF",52.906795,6.865549,7,1,0,-90,"KNMI microbarometer",116.0164324,1,"PA",40,"01/01/2005 00:00","01/01/2013 00:00",254455.880911789,547651.02041222
"3804","NL","EXL02",0,"HDF",52.906795,6.865549,7,1,0,0,"KNMI 500s differential microbarometer",10785.25832,0.1,"PA",100,"20/07/2017 18:00","31/12/2599 23:59",254455.880911789,547651.02041222
"3805","NL","EXL03",NA,"BDF",52.90829,6.86401,6,1,0,-90,"KNMI microbarometer",116.0164324,1,"PA",40,"01/01/2005 00:00","01/01/2013 00:00",254348.9506191,547815.238840531
"3806","NL","EXL03",0,"HDF",52.90829,6.86401,6,1,0,0,"KNMI 500s differential microbarometer",10785.25832,0.1,"PA",100,"20/07/2017 18:00","31/12/2599 23:59",254348.9506191,547815.238840531
"3807","NL","EXL04",NA,"BDF",52.906704,6.865989,4,1,0,-90,"KNMI microbarometer",116.0164324,1,"PA",40,"01/01/2005 00:00","01/01/2013 00:00",254485.686570728,547641.501898098
"3808","NL","EXL04",0,"HDF",52.906704,6.865989,4,1,0,0,"KNMI 500s differential microbarometer",10785.25832,0.1,"PA",100,"20/07/2017 18:00","31/12/2599 23:59",254485.686570728,547641.501898098
"3809","NL","EXL05",NA,"BDF",52.908257,6.867829,6,1,0,-90,"KNMI microbarometer",116.0164324,1,"PA",40,"01/01/2005 00:00","01/01/2013 00:00",254605.915975912,547816.830887188
"3810","NL","EXL05",0,"HDF",52.908257,6.867829,6,1,0,0,"KNMI 500s differential microbarometer",10785.25832,0.1,"PA",100,"20/07/2017 18:00","31/12/2599 23:59",254605.915975912,547816.830887188
"3811","NL","EXL06",NA,"BDF",52.907097,6.865533,6,1,0,-90,"KNMI microbarometer",116.0164324,1,"PA",40,"01/01/2005 00:00","01/01/2013 00:00",254454.116302101,547684.599746481
"3812","NL","EXL06",0,"HDF",52.907097,6.865533,6,1,0,0,"KNMI 500s differential microbarometer",10785.25832,0.1,"PA",100,"20/07/2017 18:00","31/12/2599 23:59",254454.116302101,547684.599746481
"3813","NL","FDG1",0,"HHE",53.2562,5.5481,1,30,90,0,"SM6",107434000,10,"M/S",100,"13/10/2009 00:00","31/12/2599 23:59",165737.833945251,585527.957993269
"3814","NL","FDG1",0,"HHN",53.2562,5.5481,1,30,0,0,"SM6",107434000,10,"M/S",100,"13/10/2009 00:00","31/12/2599 23:59",165737.833945251,585527.957993269
"3815","NL","FDG1",0,"HHZ",53.2562,5.5481,1,30,0,-90,"SM6",107434000,10,"M/S",100,"13/10/2009 00:00","31/12/2599 23:59",165737.833945251,585527.957993269
"3816","NL","FDG2",0,"HHE",53.2562,5.5481,1,60,90,0,"SM6",107434000,10,"M/S",100,"13/10/2009 00:00","31/12/2599 23:59",165737.833945251,585527.957993269
"3817","NL","FDG2",0,"HHN",53.2562,5.5481,1,60,0,0,"SM6",107434000,10,"M/S",100,"13/10/2009 00:00","31/12/2599 23:59",165737.833945251,585527.957993269
"3818","NL","FDG2",0,"HHZ",53.2562,5.5481,1,60,0,-90,"SM6",107434000,10,"M/S",100,"13/10/2009 00:00","31/12/2599 23:59",165737.833945251,585527.957993269
"3819","NL","FDG3",0,"HHE",53.2562,5.5481,1,90,90,0,"SM6",107434000,10,"M/S",100,"13/10/2009 00:00","31/12/2599 23:59",165737.833945251,585527.957993269
"3820","NL","FDG3",0,"HHN",53.2562,5.5481,1,90,0,0,"SM6",107434000,10,"M/S",100,"13/10/2009 00:00","31/12/2599 23:59",165737.833945251,585527.957993269
"3821","NL","FDG3",0,"HHZ",53.2562,5.5481,1,90,0,-90,"SM6",107434000,10,"M/S",100,"13/10/2009 00:00","31/12/2599 23:59",165737.833945251,585527.957993269
"3822","NL","FDG4",0,"HHE",53.2562,5.5481,1,120,90,0,"SM6",107434000,10,"M/S",100,"13/10/2009 00:00","31/12/2599 23:59",165737.833945251,585527.957993269
"3823","NL","FDG4",0,"HHN",53.2562,5.5481,1,120,0,0,"SM6",107434000,10,"M/S",100,"13/10/2009 00:00","31/12/2599 23:59",165737.833945251,585527.957993269
"3824","NL","FDG4",0,"HHZ",53.2562,5.5481,1,120,0,-90,"SM6",107434000,10,"M/S",100,"13/10/2009 00:00","31/12/2599 23:59",165737.833945251,585527.957993269
"3825","NL","FDKD",NA,"HG1",52.848339,6.17885,5.9,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"10/11/2020 00:00","31/12/2599 23:59",208331.241734147,540419.894561796
"3826","NL","FDKD",NA,"HG2",52.848339,6.17885,5.9,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"10/11/2020 00:00","31/12/2599 23:59",208331.241734147,540419.894561796
"3827","NL","FDKD",NA,"HGZ",52.848339,6.17885,5.9,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"10/11/2020 00:00","31/12/2599 23:59",208331.241734147,540419.894561796
"3828","NL","FR010",NA,"HG1",53.142396,5.886762,-0.5,0,0,0,"EpiS",427651.322,1,"M/S**2",200,"14/06/2019 00:00","31/12/2599 23:59",188427.561179218,572966.700426087
"3829","NL","FR010",NA,"HG2",53.142396,5.886762,-0.5,0,90,0,"EpiS",427651.322,1,"M/S**2",200,"14/06/2019 00:00","31/12/2599 23:59",188427.561179218,572966.700426087
"3830","NL","FR010",NA,"HGZ",53.142396,5.886762,-0.5,0,0,-90,"EpiS",427651.322,1,"M/S**2",200,"14/06/2019 00:00","31/12/2599 23:59",188427.561179218,572966.700426087
"3831","NL","FR011",NA,"HH1",53.142396,5.886762,-0.5,50,219,0,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",188427.561179218,572966.700426087
"3832","NL","FR011",NA,"HH2",53.142396,5.886762,-0.5,50,129,0,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",188427.561179218,572966.700426087
"3833","NL","FR011",NA,"HHZ",53.142396,5.886762,-0.5,50,0,90,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",188427.561179218,572966.700426087
"3834","NL","FR012",NA,"HH1",53.142396,5.886762,-0.5,100,337,0,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",188427.561179218,572966.700426087
"3835","NL","FR012",NA,"HH2",53.142396,5.886762,-0.5,100,247,0,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",188427.561179218,572966.700426087
"3836","NL","FR012",NA,"HHZ",53.142396,5.886762,-0.5,100,0,90,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",188427.561179218,572966.700426087
"3837","NL","FR013",NA,"HH1",53.142396,5.886762,-0.5,150,345,0,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",188427.561179218,572966.700426087
"3838","NL","FR013",NA,"HH2",53.142396,5.886762,-0.5,150,255,0,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",188427.561179218,572966.700426087
"3839","NL","FR013",NA,"HHZ",53.142396,5.886762,-0.5,150,0,90,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",188427.561179218,572966.700426087
"3840","NL","FR014",NA,"HH1",53.142396,5.886762,-0.5,200,172,0,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",188427.561179218,572966.700426087
"3841","NL","FR014",NA,"HH2",53.142396,5.886762,-0.5,200,82,0,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",188427.561179218,572966.700426087
"3842","NL","FR014",NA,"HHZ",53.142396,5.886762,-0.5,200,0,90,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",188427.561179218,572966.700426087
"3843","NL","FR020",NA,"HG1",52.855913,5.930424,-0.7,0,0,0,"EpiS",427651.322,1,"M/S**2",200,"14/06/2019 00:00","31/12/2599 23:59",191589.280994155,541107.977452461
"3844","NL","FR020",NA,"HG2",52.855913,5.930424,-0.7,0,90,0,"EpiS",427651.322,1,"M/S**2",200,"14/06/2019 00:00","31/12/2599 23:59",191589.280994155,541107.977452461
"3845","NL","FR020",NA,"HGZ",52.855913,5.930424,-0.7,0,0,-90,"EpiS",427651.322,1,"M/S**2",200,"14/06/2019 00:00","31/12/2599 23:59",191589.280994155,541107.977452461
"3846","NL","FR021",NA,"HH1",52.855913,5.930424,-0.7,50,112,0,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",191589.280994155,541107.977452461
"3847","NL","FR021",NA,"HH2",52.855913,5.930424,-0.7,50,22,0,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",191589.280994155,541107.977452461
"3848","NL","FR021",NA,"HHZ",52.855913,5.930424,-0.7,50,0,90,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",191589.280994155,541107.977452461
"3849","NL","FR022",NA,"HH1",52.855913,5.930424,-0.7,100,245,0,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",191589.280994155,541107.977452461
"3850","NL","FR022",NA,"HH2",52.855913,5.930424,-0.7,100,155,0,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",191589.280994155,541107.977452461
"3851","NL","FR022",NA,"HHZ",52.855913,5.930424,-0.7,100,0,90,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",191589.280994155,541107.977452461
"3852","NL","FR023",NA,"HH1",52.855913,5.930424,-0.7,150,276,0,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",191589.280994155,541107.977452461
"3853","NL","FR023",NA,"HH2",52.855913,5.930424,-0.7,150,186,0,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",191589.280994155,541107.977452461
"3854","NL","FR023",NA,"HHZ",52.855913,5.930424,-0.7,150,0,90,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",191589.280994155,541107.977452461
"3855","NL","FR024",NA,"HH1",52.855913,5.930424,-0.7,200,151,0,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",191589.280994155,541107.977452461
"3856","NL","FR024",NA,"HH2",52.855913,5.930424,-0.7,200,61,0,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",191589.280994155,541107.977452461
"3857","NL","FR024",NA,"HHZ",52.855913,5.930424,-0.7,200,0,90,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",191589.280994155,541107.977452461
"3858","NL","FR030",NA,"HG1",52.981469,5.712568,-0.9,0,0,0,"EpiS",427651.322,1,"M/S**2",200,"14/06/2019 00:00","31/12/2599 23:59",176852.335226101,554991.426882418
"3859","NL","FR030",NA,"HG2",52.981469,5.712568,-0.9,0,90,0,"EpiS",427651.322,1,"M/S**2",200,"14/06/2019 00:00","31/12/2599 23:59",176852.335226101,554991.426882418
"3860","NL","FR030",NA,"HGZ",52.981469,5.712568,-0.9,0,0,-90,"EpiS",427651.322,1,"M/S**2",200,"14/06/2019 00:00","31/12/2599 23:59",176852.335226101,554991.426882418
"3861","NL","FR031",NA,"HH1",52.981469,5.712568,-0.9,50,333,0,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",176852.335226101,554991.426882418
"3862","NL","FR031",NA,"HH2",52.981469,5.712568,-0.9,50,243,0,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",176852.335226101,554991.426882418
"3863","NL","FR031",NA,"HHZ",52.981469,5.712568,-0.9,50,0,90,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",176852.335226101,554991.426882418
"3864","NL","FR032",NA,"HH1",52.981469,5.712568,-0.9,100,230,0,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",176852.335226101,554991.426882418
"3865","NL","FR032",NA,"HH2",52.981469,5.712568,-0.9,100,140,0,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",176852.335226101,554991.426882418
"3866","NL","FR032",NA,"HHZ",52.981469,5.712568,-0.9,100,0,90,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",176852.335226101,554991.426882418
"3867","NL","FR033",NA,"HH1",52.981469,5.712568,-0.9,150,303,0,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",176852.335226101,554991.426882418
"3868","NL","FR033",NA,"HH2",52.981469,5.712568,-0.9,150,213,0,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",176852.335226101,554991.426882418
"3869","NL","FR033",NA,"HHZ",52.981469,5.712568,-0.9,150,0,90,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",176852.335226101,554991.426882418
"3870","NL","FR034",NA,"HH1",52.981469,5.712568,-0.9,200,231,0,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",176852.335226101,554991.426882418
"3871","NL","FR034",NA,"HH2",52.981469,5.712568,-0.9,200,141,0,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",176852.335226101,554991.426882418
"3872","NL","FR034",NA,"HHZ",52.981469,5.712568,-0.9,200,0,90,"SM6H",250205000,10,"M/S",200,"14/06/2019 00:00","31/12/2599 23:59",176852.335226101,554991.426882418
"3873","NL","FR040",NA,"HG1",52.876061,6.118717,2.1,0,0,0,"EpiS",427651.322,1,"M/S**2",200,"04/05/2020 00:00","31/12/2599 23:59",204249.06247536,543461.898172892
"3874","NL","FR040",NA,"HG2",52.876061,6.118717,2.1,0,90,0,"EpiS",427651.322,1,"M/S**2",200,"04/05/2020 00:00","31/12/2599 23:59",204249.06247536,543461.898172892
"3875","NL","FR040",NA,"HGZ",52.876061,6.118717,2.1,0,0,-90,"EpiS",427651.322,1,"M/S**2",200,"04/05/2020 00:00","31/12/2599 23:59",204249.06247536,543461.898172892
"3876","NL","FR041",NA,"HH1",52.876061,6.118717,2.1,50,90,0,"SM6H",250205000,10,"M/S",200,"04/05/2020 00:00","31/12/2599 23:59",204249.06247536,543461.898172892
"3877","NL","FR041",NA,"HH2",52.876061,6.118717,2.1,50,0,0,"SM6H",250205000,10,"M/S",200,"04/05/2020 00:00","31/12/2599 23:59",204249.06247536,543461.898172892
"3878","NL","FR041",NA,"HHZ",52.876061,6.118717,2.1,50,0,90,"SM6H",250205000,10,"M/S",200,"04/05/2020 00:00","31/12/2599 23:59",204249.06247536,543461.898172892
"3879","NL","FR042",NA,"HH1",52.876061,6.118717,2.1,100,90,0,"SM6H",250205000,10,"M/S",200,"04/05/2020 00:00","31/12/2599 23:59",204249.06247536,543461.898172892
"3880","NL","FR042",NA,"HH2",52.876061,6.118717,2.1,100,0,0,"SM6H",250205000,10,"M/S",200,"04/05/2020 00:00","31/12/2599 23:59",204249.06247536,543461.898172892
"3881","NL","FR042",NA,"HHZ",52.876061,6.118717,2.1,100,0,90,"SM6H",250205000,10,"M/S",200,"04/05/2020 00:00","31/12/2599 23:59",204249.06247536,543461.898172892
"3882","NL","FR043",NA,"HH1",52.876061,6.118717,2.1,150,90,0,"SM6H",250205000,10,"M/S",200,"04/05/2020 00:00","31/12/2599 23:59",204249.06247536,543461.898172892
"3883","NL","FR043",NA,"HH2",52.876061,6.118717,2.1,150,0,0,"SM6H",250205000,10,"M/S",200,"04/05/2020 00:00","31/12/2599 23:59",204249.06247536,543461.898172892
"3884","NL","FR043",NA,"HHZ",52.876061,6.118717,2.1,150,0,90,"SM6H",250205000,10,"M/S",200,"04/05/2020 00:00","31/12/2599 23:59",204249.06247536,543461.898172892
"3885","NL","FR044",NA,"HH1",52.876061,6.118717,2.1,200,90,0,"SM6H",250205000,10,"M/S",200,"04/05/2020 00:00","31/12/2599 23:59",204249.06247536,543461.898172892
"3886","NL","FR044",NA,"HH2",52.876061,6.118717,2.1,200,0,0,"SM6H",250205000,10,"M/S",200,"04/05/2020 00:00","31/12/2599 23:59",204249.06247536,543461.898172892
