"","X.Network","Station","Location","Channel","Latitude","Longitude","Elevation","Depth","Azimuth","Dip","SensorDescription","Scale","ScaleFreq","ScaleUnits","SampleRate","StartTime","EndTime","End_date"
"3261","NL","ARCN",NA,"BHE",51.5013,6.1942,0,0,90,0,"CMG3ES",6.86e+08,1,"M/S",40,"2018-05-23T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3262","NL","ARCN",NA,"BHN",51.5013,6.1942,0,0,0,0,"CMG3ES",6.8e+08,1,"M/S",40,"2018-05-23T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3263","NL","ARCN",NA,"BHZ",51.5013,6.1942,0,0,0,-90,"CMG3ES",6.89e+08,1,"M/S",40,"2018-05-23T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3264","NL","ASS1",NA,"HG1",52.977799,6.557414,9.5,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"2020-04-14T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3265","NL","ASS1",NA,"HG2",52.977799,6.557414,9.5,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"2020-04-14T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3266","NL","ASS1",NA,"HGZ",52.977799,6.557414,9.5,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"2020-04-14T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3267","NL","ASS2",NA,"HG1",53.01428,6.570557,12,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"2020-04-24T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3268","NL","ASS2",NA,"HG2",53.01428,6.570557,12,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"2020-04-24T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3269","NL","ASS2",NA,"HGZ",53.01428,6.570557,12,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"2020-04-24T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3270","NL","BAPP",NA,"HGE",53.31482,6.83539,0,0,90,0,"EpiS",213867.4766,1,"M/S**2",200,"2013-10-07T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3271","NL","BAPP",NA,"HGN",53.31482,6.83539,0,0,0,0,"EpiS",213867.4766,1,"M/S**2",200,"2013-10-07T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3272","NL","BAPP",NA,"HGZ",53.31482,6.83539,0,0,0,-90,"EpiS",213867.4766,1,"M/S**2",200,"2013-10-07T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3276","NL","BER1",NA,"HG1",52.661396,4.703678,1,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"2019-11-18T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3277","NL","BER1",NA,"HG2",52.661396,4.703678,1,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"2019-11-18T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3278","NL","BER1",NA,"HGZ",52.661396,4.703678,1,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"2019-11-18T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3279","NL","BER2",NA,"HG1",52.6478,4.714988,-1,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"2019-07-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3280","NL","BER2",NA,"HG2",52.6478,4.714988,-1,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"2019-07-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3281","NL","BER2",NA,"HGZ",52.6478,4.714988,-1,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"2019-07-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3282","NL","BFB2",NA,"HGE",53.18751,6.76549,1,0,90,0,"EpiS",213867.4766,1,"M/S**2",200,"2014-09-17T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3283","NL","BFB2",NA,"HGN",53.18751,6.76549,1,0,0,0,"EpiS",213867.4766,1,"M/S**2",200,"2014-09-17T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3284","NL","BFB2",NA,"HGZ",53.18751,6.76549,1,0,0,-90,"EpiS",213867.4766,1,"M/S**2",200,"2014-09-17T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3287","NL","BGAR",NA,"HGE",53.36786,6.71359,1,0,90,0,"EpiS",213867.4766,1,"M/S**2",200,"2017-12-15T09:01:00","2599-12-31T23:59:59","2599-12-31"
"3290","NL","BGAR",NA,"HGN",53.36786,6.71359,1,0,0,0,"EpiS",213867.4766,1,"M/S**2",200,"2017-12-15T09:01:00","2599-12-31T23:59:59","2599-12-31"
"3293","NL","BGAR",NA,"HGZ",53.36786,6.71359,1,0,0,-90,"EpiS",213867.4766,1,"M/S**2",200,"2017-12-15T09:01:00","2599-12-31T23:59:59","2599-12-31"
"3297","NL","BHKS",NA,"HGE",53.29195,6.78502,1,0,90,0,"EpiS",213867.4766,1,"M/S**2",200,"2014-09-17T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3298","NL","BHKS",NA,"HGN",53.29195,6.78502,1,0,0,0,"EpiS",213867.4766,1,"M/S**2",200,"2014-09-17T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3299","NL","BHKS",NA,"HGZ",53.29195,6.78502,1,0,0,-90,"EpiS",213867.4766,1,"M/S**2",200,"2014-09-17T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3300","NL","BING",NA,"BHE",50.9708,5.9268,80,0,90,0,"STS-2",6.29e+08,1,"M/S",40,"2014-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3301","NL","BING",NA,"BHN",50.9708,5.9268,80,0,0,0,"STS-2",6.29e+08,1,"M/S",40,"2014-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3302","NL","BING",NA,"BHZ",50.9708,5.9268,80,0,0,-90,"STS-2",6.29e+08,1,"M/S",40,"2014-11-27T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3303","NL","BKMZ",NA,"HGE",53.290115,6.318887,2,0,90,0,"EpiS",213867.4766,1,"M/S**2",200,"2015-12-08T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3304","NL","BKMZ",NA,"HGN",53.290115,6.318887,2,0,0,0,"EpiS",213867.4766,1,"M/S**2",200,"2015-12-08T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3305","NL","BKMZ",NA,"HGZ",53.290115,6.318887,2,0,0,-90,"EpiS",213867.4766,1,"M/S**2",200,"2015-12-08T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3306","NL","BLIJE",NA,"HG1",53.360325,5.84921,1.2,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"2021-02-18T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3307","NL","BLIJE",NA,"HG2",53.360325,5.84921,1.2,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"2021-02-18T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3308","NL","BLIJE",NA,"HGZ",53.360325,5.84921,1.2,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"2021-02-18T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3309","NL","BLOP",NA,"HGE",53.33391,6.74663,1,0,90,0,"EpiS",213867.4766,1,"M/S**2",200,"2013-09-23T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3310","NL","BLOP",NA,"HGN",53.33391,6.74663,1,0,0,0,"EpiS",213867.4766,1,"M/S**2",200,"2013-09-23T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3311","NL","BLOP",NA,"HGZ",53.33391,6.74663,1,0,0,-90,"EpiS",213867.4766,1,"M/S**2",200,"2013-09-23T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3316","NL","BMD2",NA,"HGE",53.35325,6.6472,0,0,90,0,"EpiS",213867.4766,1,"M/S**2",200,"2019-12-05T14:10:00","2599-12-31T23:59:59","2599-12-31"
"3318","NL","BMD2",NA,"HGN",53.35325,6.6472,0,0,0,0,"EpiS",213867.4766,1,"M/S**2",200,"2019-12-05T14:10:00","2599-12-31T23:59:59","2599-12-31"
"3320","NL","BMD2",NA,"HGZ",53.35325,6.6472,0,0,0,-90,"EpiS",213867.4766,1,"M/S**2",200,"2019-12-05T14:10:00","2599-12-31T23:59:59","2599-12-31"
"3324","NL","BOWW",NA,"HGE",53.34053,6.8125,1,0,90,0,"EpiS",213867.4766,1,"M/S**2",200,"2013-10-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3325","NL","BOWW",NA,"HGN",53.34053,6.8125,1,0,0,0,"EpiS",213867.4766,1,"M/S**2",200,"2013-10-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3326","NL","BOWW",NA,"HGZ",53.34053,6.8125,1,0,0,-90,"EpiS",213867.4766,1,"M/S**2",200,"2013-10-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3327","NL","BRSW",NA,"HGE",52.842316,7.032279,12.5,0,90,0,"EpiS",213867.4766,1,"M/S**2",200,"2019-02-28T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3328","NL","BRSW",NA,"HGN",52.842316,7.032279,12.5,0,0,0,"EpiS",213867.4766,1,"M/S**2",200,"2019-02-28T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3329","NL","BRSW",NA,"HGZ",52.842316,7.032279,12.5,0,0,-90,"EpiS",213867.4766,1,"M/S**2",200,"2019-02-28T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3330","NL","BRTL",NA,"HG1",53.237996,6.393218,-0.1,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"2022-05-20T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3331","NL","BRTL",NA,"HG2",53.237996,6.393218,-0.1,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"2022-05-20T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3332","NL","BRTL",NA,"HGZ",53.237996,6.393218,-0.1,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"2022-05-20T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3345","NL","BSTD",0,"HGE",53.31215,6.692101,1,0,90,0,"EpiS",213867.4766,1,"M/S**2",200,"2019-12-05T13:00:00","2599-12-31T23:59:59","2599-12-31"
"3346","NL","BSTD",0,"HGN",53.31215,6.692101,1,0,0,0,"EpiS",213867.4766,1,"M/S**2",200,"2019-12-05T13:00:00","2599-12-31T23:59:59","2599-12-31"
"3347","NL","BSTD",0,"HGZ",53.31215,6.692101,1,0,0,-90,"EpiS",213867.4766,1,"M/S**2",200,"2019-12-05T13:00:00","2599-12-31T23:59:59","2599-12-31"
"3354","NL","BWIR",NA,"HGE",53.32257,6.7861,0,0,90,0,"EpiS",213867.4766,1,"M/S**2",200,"2013-09-24T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3355","NL","BWIR",NA,"HGN",53.32257,6.7861,0,0,0,0,"EpiS",213867.4766,1,"M/S**2",200,"2013-09-24T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3356","NL","BWIR",NA,"HGZ",53.32257,6.7861,0,0,0,-90,"EpiS",213867.4766,1,"M/S**2",200,"2013-09-24T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3357","NL","BWSE",NA,"HGE",53.34442,6.70989,1,0,90,0,"EpiS",213867.4766,1,"M/S**2",200,"2013-04-24T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3358","NL","BWSE",NA,"HGN",53.34442,6.70989,1,0,0,0,"EpiS",213867.4766,1,"M/S**2",200,"2013-04-24T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3359","NL","BWSE",NA,"HGZ",53.34442,6.70989,1,0,0,-90,"EpiS",213867.4766,1,"M/S**2",200,"2013-04-24T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3388","NL","CIA01",0,"HDF",51.96884,4.92793,-1,1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2016-10-14T08:30:00","2599-12-31T23:59:59","2599-12-31"
"3390","NL","CIA02",0,"HDF",51.96968,4.92881,-1,1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2016-10-14T08:30:00","2599-12-31T23:59:59","2599-12-31"
"3392","NL","CIA03",0,"HDF",51.96859,4.92949,-1,1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2016-10-14T08:30:00","2599-12-31T23:59:59","2599-12-31"
"3394","NL","CIA04",0,"HDF",51.96786,4.92801,-2,1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2016-10-14T08:30:00","2599-12-31T23:59:59","2599-12-31"
"3396","NL","CIA05",0,"HDF",51.9685,4.92642,-2,1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2016-10-14T08:30:00","2599-12-31T23:59:59","2599-12-31"
"3398","NL","CIA06",0,"HDF",51.96962,4.92692,-1,1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2016-10-14T08:30:00","2599-12-31T23:59:59","2599-12-31"
"3400","NL","CIA07",0,"HDF",51.97071,4.92579,0,1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2016-10-14T08:30:00","2599-12-31T23:59:59","2599-12-31"
"3402","NL","CIA08",0,"HDF",51.97209,4.92395,-1,1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2016-10-14T08:30:00","2599-12-31T23:59:59","2599-12-31"
"3404","NL","CIA09",0,"HDF",51.97421,4.92298,-1,1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2016-10-14T08:30:00","2599-12-31T23:59:59","2599-12-31"
"3406","NL","CIA10",0,"HDF",51.97297,4.92662,-2,1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2016-10-14T08:30:00","2599-12-31T23:59:59","2599-12-31"
"3407","NL","COE",NA,"HG1",52.66055,6.783616,9.7,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"2019-05-28T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3408","NL","COE",NA,"HG2",52.66055,6.783616,9.7,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"2019-05-28T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3409","NL","COE",NA,"HGZ",52.66055,6.783616,9.7,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"2019-05-28T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3410","NL","COE2",NA,"HG1",52.632783,6.705706,8.9,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"2020-03-09T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3411","NL","COE2",NA,"HG2",52.632783,6.705706,8.9,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"2020-03-09T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3412","NL","COE2",NA,"HGZ",52.632783,6.705706,8.9,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"2020-03-09T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3413","NL","COE3",NA,"HG1",52.670353,6.652457,9.9,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"2020-08-28T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3414","NL","COE3",NA,"HG2",52.670353,6.652457,9.9,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"2020-08-28T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3415","NL","COE3",NA,"HGZ",52.670353,6.652457,9.9,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"2020-08-28T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3416","NL","COE4",NA,"HG1",52.659759,6.745131,10.7,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"2020-06-26T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3417","NL","COE4",NA,"HG2",52.659759,6.745131,10.7,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"2020-06-26T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3418","NL","COE4",NA,"HGZ",52.659759,6.745131,10.7,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"2020-06-26T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3419","NL","DBLS",NA,"HG1",52.839142,6.049736,2.4,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"2020-09-17T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3420","NL","DBLS",NA,"HG2",52.839142,6.049736,2.4,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"2020-09-17T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3421","NL","DBLS",NA,"HGZ",52.839142,6.049736,2.4,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"2020-09-17T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3425","NL","DBN",1,"BHE",52.1017,5.1767,3,0,90,0,"STS-2",6.29e+08,1,"M/S",40,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3426","NL","DBN",1,"BHN",52.1017,5.1767,3,0,0,0,"STS-2",6.29e+08,1,"M/S",40,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3427","NL","DBN",1,"BHZ",52.1017,5.1767,3,0,0,-90,"STS-2",6.29e+08,1,"M/S",40,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3428","NL","DBN",1,"HHE",52.1017,5.1767,3,0,90,0,"STS-2",6.29e+08,1,"M/S",100,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3429","NL","DBN",1,"HHN",52.1017,5.1767,3,0,0,0,"STS-2",6.29e+08,1,"M/S",100,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3430","NL","DBN",1,"HHZ",52.1017,5.1767,3,0,0,-90,"STS-2",6.29e+08,1,"M/S",100,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3431","NL","DBN",1,"LCE",52.1017,5.1767,3,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",1e+06,0,"S",1,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3432","NL","DBN",1,"LCQ",52.1017,5.1767,3,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",1,0,"PERCENT",1,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3433","NL","DBN",1,"LHE",52.1017,5.1767,3,0,90,0,"STS-2",6.29e+08,1,"M/S",1,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3434","NL","DBN",1,"LHN",52.1017,5.1767,3,0,0,0,"STS-2",6.29e+08,1,"M/S",1,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3435","NL","DBN",1,"LHZ",52.1017,5.1767,3,0,0,-90,"STS-2",6.29e+08,1,"M/S",1,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3436","NL","DBN",1,"VCO",52.1017,5.1767,3,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",6.66667,0,"V",0.1,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3437","NL","DBN",1,"VEA",52.1017,5.1767,3,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",1000,0,"A",0.1,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3438","NL","DBN",1,"VEC",52.1017,5.1767,3,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",1000,0,"A",0.1,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3439","NL","DBN",1,"VEP",52.1017,5.1767,3,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",6.66667,0,"V",0.1,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3440","NL","DBN",1,"VFP",52.1017,5.1767,3,0,0,0,"Synthetic State of Health (SOH)",1,0.01,"COUNTS",0.1,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3441","NL","DBN",1,"VKI",52.1017,5.1767,3,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",1,0,"CELSIUS",0.1,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3442","NL","DBN",1,"VMU",52.1017,5.1767,3,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",10,0,"V",0.1,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3443","NL","DBN",1,"VMV",52.1017,5.1767,3,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",10,0,"V",0.1,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3444","NL","DBN",1,"VMW",52.1017,5.1767,3,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",10,0,"V",0.1,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3447","NL","DBN01",1,"HDF",52.09887,5.17589,4,1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2016-06-24T10:00:00","2599-12-31T23:59:59","2599-12-31"
"3450","NL","DBN02",1,"HDF",52.09897,5.17621,3,1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2016-06-24T10:00:00","2599-12-31T23:59:59","2599-12-31"
"3453","NL","DBN03",1,"HDF",52.09897,5.17685,1,1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2016-06-24T10:00:00","2599-12-31T23:59:59","2599-12-31"
"3456","NL","DBN04",1,"HDF",52.09875,5.17683,2,1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2016-06-24T10:00:00","2599-12-31T23:59:59","2599-12-31"
"3459","NL","DBN05",1,"HDF",52.09842,5.17653,2,1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2016-06-24T10:00:00","2599-12-31T23:59:59","2599-12-31"
"3462","NL","DBN06",1,"HDF",52.09853,5.17623,3,1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2016-06-24T10:00:00","2599-12-31T23:59:59","2599-12-31"
"3464","NL","DL01",0,"HDF",52.06011,5.8873,52,-1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2017-07-14T10:00:00","2599-12-31T23:59:59","2599-12-31"
"3466","NL","DL14",0,"HDF",52.05514,5.88275,49,-1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2017-07-14T10:00:00","2599-12-31T23:59:59","2599-12-31"
"3468","NL","DL17",0,"HDF",52.06005,5.88747,49,-1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2017-07-14T10:00:00","2599-12-31T23:59:59","2599-12-31"
"3469","NL","DOK",NA,"HG1",53.32729,5.985255,0.6,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"2021-09-30T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3470","NL","DOK",NA,"HG2",53.32729,5.985255,0.6,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"2021-09-30T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3471","NL","DOK",NA,"HGZ",53.32729,5.985255,0.6,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"2021-09-30T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3472","NL","DON",NA,"HG1",53.100493,6.542946,6.7,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"2021-01-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3473","NL","DON",NA,"HG2",53.100493,6.542946,6.7,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"2021-01-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3474","NL","DON",NA,"HGZ",53.100493,6.542946,6.7,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"2021-01-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3475","NL","DR010",NA,"HG1",52.7987,6.178458,1.7,0,0,0,"EpiS",106912.7668,1,"M/S**2",200,"2018-06-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3476","NL","DR010",NA,"HG2",52.7987,6.178458,1.7,0,90,0,"EpiS",106912.7668,1,"M/S**2",200,"2018-06-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3477","NL","DR010",NA,"HGZ",52.7987,6.178458,1.7,0,0,-90,"EpiS",106912.7668,1,"M/S**2",200,"2018-06-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3478","NL","DR011",NA,"HH1",52.7987,6.178458,1.7,50,241.5,0,"SM6H",2.5e+08,10,"M/S",200,"2018-06-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3479","NL","DR011",NA,"HH2",52.7987,6.178458,1.7,50,151.5,0,"SM6H",2.5e+08,10,"M/S",200,"2018-06-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3480","NL","DR011",NA,"HHZ",52.7987,6.178458,1.7,50,0,90,"SM6H",2.5e+08,10,"M/S",200,"2018-06-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3481","NL","DR012",NA,"HH1",52.7987,6.178458,1.7,100,257.4,0,"SM6H",2.5e+08,10,"M/S",200,"2018-06-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3482","NL","DR012",NA,"HH2",52.7987,6.178458,1.7,100,167.4,0,"SM6H",2.5e+08,10,"M/S",200,"2018-06-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3483","NL","DR012",NA,"HHZ",52.7987,6.178458,1.7,100,0,90,"SM6H",2.5e+08,10,"M/S",200,"2018-06-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3484","NL","DR013",NA,"HH1",52.7987,6.178458,1.7,150,345.2,0,"SM6H",2.5e+08,10,"M/S",200,"2018-06-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3485","NL","DR013",NA,"HH2",52.7987,6.178458,1.7,150,255.2,0,"SM6H",2.5e+08,10,"M/S",200,"2018-06-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3486","NL","DR013",NA,"HHZ",52.7987,6.178458,1.7,150,0,90,"SM6H",2.5e+08,10,"M/S",200,"2018-06-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3487","NL","DR014",NA,"HH1",52.7987,6.178458,1.7,200,351.2,0,"SM6H",2.5e+08,10,"M/S",200,"2018-06-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3488","NL","DR014",NA,"HH2",52.7987,6.178458,1.7,200,261.2,0,"SM6H",2.5e+08,10,"M/S",200,"2018-06-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3489","NL","DR014",NA,"HHZ",52.7987,6.178458,1.7,200,0,90,"SM6H",2.5e+08,10,"M/S",200,"2018-06-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3490","NL","DR020",NA,"HG1",52.703377,6.508147,11.2,0,0,0,"EpiS",427651.322,1,"M/S**2",200,"2019-06-20T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3491","NL","DR020",NA,"HG2",52.703377,6.508147,11.2,0,90,0,"EpiS",427651.322,1,"M/S**2",200,"2019-06-20T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3492","NL","DR020",NA,"HGZ",52.703377,6.508147,11.2,0,0,-90,"EpiS",427651.322,1,"M/S**2",200,"2019-06-20T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3493","NL","DR021",NA,"HH1",52.703377,6.508147,11.2,50,37.9,0,"SM6H",2.5e+08,10,"M/S",200,"2019-06-20T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3494","NL","DR021",NA,"HH2",52.703377,6.508147,11.2,50,307.9,0,"SM6H",2.5e+08,10,"M/S",200,"2019-06-20T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3495","NL","DR021",NA,"HHZ",52.703377,6.508147,11.2,50,0,90,"SM6H",2.5e+08,10,"M/S",200,"2019-06-20T00:00:00","2599-12-31T23:59:59","2599-12-31"
"3496","NL","DR022",NA,"HH1",52.703377,6.508147,11.2,100,274,0,"SM6H",2.5e+08,10,"M/S",200,"2019-06-20T00:00:00","2599-12-31T23:59:59","2599-12-31"
