,X.Network,Station,Channel,Latitude,Longitude,Elevation,Depth,StartTime,EndTime,Xcoord,Ycoord,Start_date,End_date
832,NL,G134,HHZ,53.34894,6.668564,2,200,22/09/2015 00:00,31/12/2599 23:59,240329.8901,596597.0715,22/09/2015,31/12/2599
835,NL,G140,HGZ,53.358604,6.770835,2,0,11/02/2015 00:00,31/12/2599 23:59,247119.2125,597798.5977,11/02/2015,31/12/2599
833,NL,G140,HG1,53.358604,6.770835,2,0,11/02/2015 00:00,31/12/2599 23:59,247119.2125,597798.5977,11/02/2015,31/12/2599
834,NL,G140,HG2,53.358604,6.770835,2,0,11/02/2015 00:00,31/12/2599 23:59,247119.2125,597798.5977,11/02/2015,31/12/2599
838,NL,G141,HHZ,53.358604,6.770835,2,50,11/02/2015 00:00,31/12/2599 23:59,247119.2125,597798.5977,11/02/2015,31/12/2599
841,NL,G142,HHZ,53.358604,6.770835,2,100,11/02/2015 00:00,31/12/2599 23:59,247119.2125,597798.5977,11/02/2015,31/12/2599
844,NL,G143,HHZ,53.358604,6.770835,2,150,11/02/2015 00:00,31/12/2599 23:59,247119.2125,597798.5977,11/02/2015,31/12/2599
847,NL,G144,HHZ,53.358604,6.770835,2,200,11/02/2015 00:00,31/12/2599 23:59,247119.2125,597798.5977,11/02/2015,31/12/2599
850,NL,G160,HGZ,53.338528,6.531397,2,0,17/09/2015 00:00,31/12/2599 23:59,231214.4728,595284.4279,17/09/2015,31/12/2599
848,NL,G160,HG1,53.338528,6.531397,2,0,17/09/2015 00:00,31/12/2599 23:59,231214.4728,595284.4279,17/09/2015,31/12/2599
849,NL,G160,HG2,53.338528,6.531397,2,0,17/09/2015 00:00,31/12/2599 23:59,231214.4728,595284.4279,17/09/2015,31/12/2599
853,NL,G161,HHZ,53.338528,6.531397,2,50,17/09/2015 00:00,31/12/2599 23:59,231214.4728,595284.4279,17/09/2015,31/12/2599
856,NL,G162,HHZ,53.338528,6.531397,2,100,17/09/2015 00:00,31/12/2599 23:59,231214.4728,595284.4279,17/09/2015,31/12/2599
859,NL,G163,HHZ,53.338528,6.531397,2,150,17/09/2015 00:00,31/12/2599 23:59,231214.4728,595284.4279,17/09/2015,31/12/2599
862,NL,G164,HHZ,53.338528,6.531397,2,200,17/09/2015 00:00,31/12/2599 23:59,231214.4728,595284.4279,17/09/2015,31/12/2599
865,NL,G170,HGZ,53.336197,6.636346,2,0,29/04/2015 00:00,31/12/2599 23:59,238209.1548,595141.2719,29/04/2015,31/12/2599
863,NL,G170,HG1,53.336197,6.636346,2,0,29/04/2015 00:00,31/12/2599 23:59,238209.1548,595141.2719,29/04/2015,31/12/2599
864,NL,G170,HG2,53.336197,6.636346,2,0,29/04/2015 00:00,31/12/2599 23:59,238209.1548,595141.2719,29/04/2015,31/12/2599
868,NL,G171,HHZ,53.336197,6.636346,2,50,29/04/2015 00:00,31/12/2599 23:59,238209.1548,595141.2719,29/04/2015,31/12/2599
871,NL,G172,HHZ,53.336197,6.636346,2,100,29/04/2015 00:00,31/12/2599 23:59,238209.1548,595141.2719,29/04/2015,31/12/2599
874,NL,G173,HHZ,53.336197,6.636346,2,150,29/04/2015 00:00,31/12/2599 23:59,238209.1548,595141.2719,29/04/2015,31/12/2599
877,NL,G174,HHZ,53.336197,6.636346,2,200,29/04/2015 00:00,31/12/2599 23:59,238209.1548,595141.2719,29/04/2015,31/12/2599
880,NL,G180,HGZ,53.330624,6.721702,2,0,18/09/2015 00:00,31/12/2599 23:59,243906.0488,594623.1669,18/09/2015,31/12/2599
878,NL,G180,HG1,53.330624,6.721702,2,0,18/09/2015 00:00,31/12/2599 23:59,243906.0488,594623.1669,18/09/2015,31/12/2599
879,NL,G180,HG2,53.330624,6.721702,2,0,18/09/2015 00:00,31/12/2599 23:59,243906.0488,594623.1669,18/09/2015,31/12/2599
883,NL,G181,HHZ,53.330624,6.721702,2,50,18/09/2015 00:00,31/12/2599 23:59,243906.0488,594623.1669,18/09/2015,31/12/2599
886,NL,G182,HHZ,53.330624,6.721702,2,100,18/09/2015 00:00,31/12/2599 23:59,243906.0488,594623.1669,18/09/2015,31/12/2599
889,NL,G183,HHZ,53.330624,6.721702,2,150,18/09/2015 00:00,31/12/2599 23:59,243906.0488,594623.1669,18/09/2015,31/12/2599
892,NL,G184,HHZ,53.330624,6.721702,2,200,18/09/2015 00:00,31/12/2599 23:59,243906.0488,594623.1669,18/09/2015,31/12/2599
895,NL,G190,HGZ,53.337814,6.817032,2,0,18/09/2015 00:00,31/12/2599 23:59,250240.6091,595545.2317,18/09/2015,31/12/2599
893,NL,G190,HG1,53.337814,6.817032,2,0,18/09/2015 00:00,31/12/2599 23:59,250240.6091,595545.2317,18/09/2015,31/12/2599
894,NL,G190,HG2,53.337814,6.817032,2,0,18/09/2015 00:00,31/12/2599 23:59,250240.6091,595545.2317,18/09/2015,31/12/2599
898,NL,G191,HHZ,53.337814,6.817032,2,50,18/09/2015 00:00,31/12/2599 23:59,250240.6091,595545.2317,18/09/2015,31/12/2599
901,NL,G192,HHZ,53.337814,6.817032,2,100,18/09/2015 00:00,31/12/2599 23:59,250240.6091,595545.2317,18/09/2015,31/12/2599
904,NL,G193,HHZ,53.337814,6.817032,2,150,18/09/2015 00:00,31/12/2599 23:59,250240.6091,595545.2317,18/09/2015,31/12/2599
907,NL,G194,HHZ,53.337814,6.817032,2,200,18/09/2015 00:00,31/12/2599 23:59,250240.6091,595545.2317,18/09/2015,31/12/2599
910,NL,G200,HGZ,53.335297,6.895165,2,0,28/05/2015 00:00,31/12/2599 23:59,255450.3925,595371.375,28/05/2015,31/12/2599
908,NL,G200,HG1,53.335297,6.895165,2,0,28/05/2015 00:00,31/12/2599 23:59,255450.3925,595371.375,28/05/2015,31/12/2599
909,NL,G200,HG2,53.335297,6.895165,2,0,28/05/2015 00:00,31/12/2599 23:59,255450.3925,595371.375,28/05/2015,31/12/2599
913,NL,G201,HHZ,53.335297,6.895165,2,50,28/05/2015 00:00,31/12/2599 23:59,255450.3925,595371.375,28/05/2015,31/12/2599
916,NL,G202,HHZ,53.335297,6.895165,2,100,28/05/2015 00:00,31/12/2599 23:59,255450.3925,595371.375,28/05/2015,31/12/2599
919,NL,G203,HHZ,53.335297,6.895165,2,150,28/05/2015 00:00,31/12/2599 23:59,255450.3925,595371.375,28/05/2015,31/12/2599
922,NL,G204,HHZ,53.335297,6.895165,2,200,28/05/2015 00:00,31/12/2599 23:59,255450.3925,595371.375,28/05/2015,31/12/2599
925,NL,G210,HGZ,53.313374,6.593737,2,0,17/09/2015 00:00,31/12/2599 23:59,235413.6028,592553.0377,17/09/2015,31/12/2599
923,NL,G210,HG1,53.313374,6.593737,2,0,17/09/2015 00:00,31/12/2599 23:59,235413.6028,592553.0377,17/09/2015,31/12/2599
924,NL,G210,HG2,53.313374,6.593737,2,0,17/09/2015 00:00,31/12/2599 23:59,235413.6028,592553.0377,17/09/2015,31/12/2599
928,NL,G211,HHZ,53.313374,6.593737,2,50,17/09/2015 00:00,31/12/2599 23:59,235413.6028,592553.0377,17/09/2015,31/12/2599
931,NL,G212,HHZ,53.313374,6.593737,2,100,17/09/2015 00:00,31/12/2599 23:59,235413.6028,592553.0377,17/09/2015,31/12/2599
934,NL,G213,HHZ,53.313374,6.593737,2,150,17/09/2015 00:00,31/12/2599 23:59,235413.6028,592553.0377,17/09/2015,31/12/2599
937,NL,G214,HHZ,53.313374,6.593737,2,200,17/09/2015 00:00,31/12/2599 23:59,235413.6028,592553.0377,17/09/2015,31/12/2599
940,NL,G220,HGZ,53.31035,6.677621,2,0,10/02/2015 00:00,31/12/2599 23:59,241009.9848,592313.4984,10/02/2015,31/12/2599
938,NL,G220,HG1,53.31035,6.677621,2,0,10/02/2015 00:00,31/12/2599 23:59,241009.9848,592313.4984,10/02/2015,31/12/2599
939,NL,G220,HG2,53.31035,6.677621,2,0,10/02/2015 00:00,31/12/2599 23:59,241009.9848,592313.4984,10/02/2015,31/12/2599
943,NL,G221,HHZ,53.31035,6.677621,2,50,10/02/2015 00:00,31/12/2599 23:59,241009.9848,592313.4984,10/02/2015,31/12/2599
946,NL,G222,HHZ,53.31035,6.677621,2,100,10/02/2015 00:00,31/12/2599 23:59,241009.9848,592313.4984,10/02/2015,31/12/2599
949,NL,G223,HHZ,53.31035,6.677621,2,150,10/02/2015 00:00,31/12/2599 23:59,241009.9848,592313.4984,10/02/2015,31/12/2599
952,NL,G224,HHZ,53.31035,6.677621,2,200,10/02/2015 00:00,31/12/2599 23:59,241009.9848,592313.4984,10/02/2015,31/12/2599
955,NL,G230,HGZ,53.30949,6.767527,2,0,16/02/2015 00:00,31/12/2599 23:59,247003.8257,592328.9726,16/02/2015,31/12/2599
953,NL,G230,HG1,53.30949,6.767527,2,0,16/02/2015 00:00,31/12/2599 23:59,247003.8257,592328.9726,16/02/2015,31/12/2599
954,NL,G230,HG2,53.30949,6.767527,2,0,16/02/2015 00:00,31/12/2599 23:59,247003.8257,592328.9726,16/02/2015,31/12/2599
958,NL,G231,HHZ,53.30949,6.767527,2,50,16/02/2015 00:00,31/12/2599 23:59,247003.8257,592328.9726,16/02/2015,31/12/2599
961,NL,G232,HHZ,53.30949,6.767527,2,100,16/02/2015 00:00,31/12/2599 23:59,247003.8257,592328.9726,16/02/2015,31/12/2599
964,NL,G233,HHZ,53.30949,6.767527,2,150,16/02/2015 00:00,31/12/2599 23:59,247003.8257,592328.9726,16/02/2015,31/12/2599
967,NL,G234,HHZ,53.30949,6.767527,2,200,16/02/2015 00:00,31/12/2599 23:59,247003.8257,592328.9726,16/02/2015,31/12/2599
970,NL,G240,HGZ,53.289974,6.856169,2,0,12/11/2014 00:00,31/12/2599 23:59,252955.9283,590274.2394,12/11/2014,31/12/2599
968,NL,G240,HG1,53.289974,6.856169,2,0,12/11/2014 00:00,31/12/2599 23:59,252955.9283,590274.2394,12/11/2014,31/12/2599
969,NL,G240,HG2,53.289974,6.856169,2,0,12/11/2014 00:00,31/12/2599 23:59,252955.9283,590274.2394,12/11/2014,31/12/2599
973,NL,G241,HHZ,53.289974,6.856169,2,50,12/11/2014 00:00,31/12/2599 23:59,252955.9283,590274.2394,12/11/2014,31/12/2599
976,NL,G242,HHZ,53.289974,6.856169,2,100,12/11/2014 00:00,31/12/2599 23:59,252955.9283,590274.2394,12/11/2014,31/12/2599
979,NL,G243,HHZ,53.289974,6.856169,2,150,12/11/2014 00:00,31/12/2599 23:59,252955.9283,590274.2394,12/11/2014,31/12/2599
982,NL,G244,HHZ,53.289974,6.856169,2,200,12/11/2014 00:00,31/12/2599 23:59,252955.9283,590274.2394,12/11/2014,31/12/2599
985,NL,G250,HGZ,53.308117,6.943312,2,0,12/05/2017 00:00,31/12/2599 23:59,258722.6842,592415.1863,12/05/2017,31/12/2599
983,NL,G250,HG1,53.308117,6.943312,2,0,12/05/2017 00:00,31/12/2599 23:59,258722.6842,592415.1863,12/05/2017,31/12/2599
984,NL,G250,HG2,53.308117,6.943312,2,0,12/05/2017 00:00,31/12/2599 23:59,258722.6842,592415.1863,12/05/2017,31/12/2599
988,NL,G251,HHZ,53.308117,6.943312,2,50,12/05/2017 00:00,31/12/2599 23:59,258722.6842,592415.1863,12/05/2017,31/12/2599
991,NL,G252,HHZ,53.308117,6.943312,2,100,12/05/2017 00:00,31/12/2599 23:59,258722.6842,592415.1863,12/05/2017,31/12/2599
994,NL,G253,HHZ,53.308117,6.943312,2,150,12/05/2017 00:00,31/12/2599 23:59,258722.6842,592415.1863,12/05/2017,31/12/2599
997,NL,G254,HHZ,53.308117,6.943312,2,200,12/05/2017 00:00,31/12/2599 23:59,258722.6842,592415.1863,12/05/2017,31/12/2599
1000,NL,G260,HGZ,53.28208,6.545806,2,0,22/10/2015 00:00,31/12/2599 23:59,232275.3181,589018.0716,22/10/2015,31/12/2599
998,NL,G260,HG1,53.28208,6.545806,2,0,22/10/2015 00:00,31/12/2599 23:59,232275.3181,589018.0716,22/10/2015,31/12/2599
999,NL,G260,HG2,53.28208,6.545806,2,0,22/10/2015 00:00,31/12/2599 23:59,232275.3181,589018.0716,22/10/2015,31/12/2599
1003,NL,G261,HHZ,53.28208,6.545806,2,50,22/10/2015 00:00,31/12/2599 23:59,232275.3181,589018.0716,22/10/2015,31/12/2599
1006,NL,G262,HHZ,53.28208,6.545806,2,100,22/10/2015 00:00,31/12/2599 23:59,232275.3181,589018.0716,22/10/2015,31/12/2599
1009,NL,G263,HHZ,53.28208,6.545806,2,150,22/10/2015 00:00,31/12/2599 23:59,232275.3181,589018.0716,22/10/2015,31/12/2599
1012,NL,G264,HHZ,53.28208,6.545806,2,200,22/10/2015 00:00,31/12/2599 23:59,232275.3181,589018.0716,22/10/2015,31/12/2599
1015,NL,G270,HGZ,53.28318,6.628118,2,0,27/11/2015 00:00,31/12/2599 23:59,237762.8192,589231.9711,27/11/2015,31/12/2599
1013,NL,G270,HG1,53.28318,6.628118,2,0,27/11/2015 00:00,31/12/2599 23:59,237762.8192,589231.9711,27/11/2015,31/12/2599
1014,NL,G270,HG2,53.28318,6.628118,2,0,27/11/2015 00:00,31/12/2599 23:59,237762.8192,589231.9711,27/11/2015,31/12/2599
1018,NL,G271,HHZ,53.28318,6.628118,2,50,27/11/2015 00:00,31/12/2599 23:59,237762.8192,589231.9711,27/11/2015,31/12/2599
1021,NL,G272,HHZ,53.28318,6.628118,2,100,27/11/2015 00:00,31/12/2599 23:59,237762.8192,589231.9711,27/11/2015,31/12/2599
1024,NL,G273,HHZ,53.28318,6.628118,2,150,27/11/2015 00:00,31/12/2599 23:59,237762.8192,589231.9711,27/11/2015,31/12/2599
1027,NL,G274,HHZ,53.28318,6.628118,2,200,27/11/2015 00:00,31/12/2599 23:59,237762.8192,589231.9711,27/11/2015,31/12/2599
1030,NL,G280,HGZ,53.27221,6.729164,2,0,28/03/2016 00:00,31/12/2599 23:59,244524.3302,588132.1396,28/03/2016,31/12/2599
1028,NL,G280,HG1,53.27221,6.729164,2,0,28/03/2016 00:00,31/12/2599 23:59,244524.3302,588132.1396,28/03/2016,31/12/2599
1029,NL,G280,HG2,53.27221,6.729164,2,0,28/03/2016 00:00,31/12/2599 23:59,244524.3302,588132.1396,28/03/2016,31/12/2599
1033,NL,G281,HHZ,53.27221,6.729164,2,50,28/03/2016 00:00,31/12/2599 23:59,244524.3302,588132.1396,28/03/2016,31/12/2599
1036,NL,G282,HHZ,53.27221,6.729164,2,100,28/03/2016 00:00,31/12/2599 23:59,244524.3302,588132.1396,28/03/2016,31/12/2599
1039,NL,G283,HHZ,53.27221,6.729164,2,150,28/03/2016 00:00,31/12/2599 23:59,244524.3302,588132.1396,28/03/2016,31/12/2599
1042,NL,G284,HHZ,53.27221,6.729164,2,200,28/03/2016 00:00,31/12/2599 23:59,244524.3302,588132.1396,28/03/2016,31/12/2599
1045,NL,G290,HGZ,53.281406,6.786966,2,0,22/09/2015 00:00,31/12/2599 23:59,248360.1713,589228.8659,22/09/2015,31/12/2599
1043,NL,G290,HG1,53.281406,6.786966,2,0,22/09/2015 00:00,31/12/2599 23:59,248360.1713,589228.8659,22/09/2015,31/12/2599
1044,NL,G290,HG2,53.281406,6.786966,2,0,22/09/2015 00:00,31/12/2599 23:59,248360.1713,589228.8659,22/09/2015,31/12/2599
1048,NL,G291,HHZ,53.281406,6.786966,2,50,22/09/2015 00:00,31/12/2599 23:59,248360.1713,589228.8659,22/09/2015,31/12/2599
1051,NL,G292,HHZ,53.281406,6.786966,2,100,22/09/2015 00:00,31/12/2599 23:59,248360.1713,589228.8659,22/09/2015,31/12/2599
1054,NL,G293,HHZ,53.281406,6.786966,2,150,22/09/2015 00:00,31/12/2599 23:59,248360.1713,589228.8659,22/09/2015,31/12/2599
1057,NL,G294,HHZ,53.281406,6.786966,2,200,22/09/2015 00:00,31/12/2599 23:59,248360.1713,589228.8659,22/09/2015,31/12/2599
1060,NL,G300,HGZ,53.27917,6.895145,2,0,23/10/2014 00:00,31/12/2599 23:59,255579.9145,589125.7619,23/10/2014,31/12/2599
1058,NL,G300,HG1,53.27917,6.895145,2,0,23/10/2014 00:00,31/12/2599 23:59,255579.9145,589125.7619,23/10/2014,31/12/2599
1059,NL,G300,HG2,53.27917,6.895145,2,0,23/10/2014 00:00,31/12/2599 23:59,255579.9145,589125.7619,23/10/2014,31/12/2599
1063,NL,G301,HHZ,53.27917,6.895145,2,50,23/10/2014 00:00,31/12/2599 23:59,255579.9145,589125.7619,23/10/2014,31/12/2599
1066,NL,G302,HHZ,53.27917,6.895145,2,100,23/10/2014 00:00,31/12/2599 23:59,255579.9145,589125.7619,23/10/2014,31/12/2599
1069,NL,G303,HHZ,53.27917,6.895145,2,150,23/10/2014 00:00,31/12/2599 23:59,255579.9145,589125.7619,23/10/2014,31/12/2599
1072,NL,G304,HHZ,53.27917,6.895145,2,200,23/10/2014 00:00,31/12/2599 23:59,255579.9145,589125.7619,23/10/2014,31/12/2599
1075,NL,G310,HGZ,53.296196,7.021759,-0.4,0,27/11/2015 00:00,04/08/2020 20:29,263981.0995,591204.5951,27/11/2015,04/08/2020
1073,NL,G310,HG1,53.296196,7.021759,-0.4,0,27/11/2015 00:00,04/08/2020 20:29,263981.0995,591204.5951,27/11/2015,04/08/2020
1074,NL,G310,HG2,53.296196,7.021759,-0.4,0,27/11/2015 00:00,04/08/2020 20:29,263981.0995,591204.5951,27/11/2015,04/08/2020
1078,NL,G311,HHZ,53.296196,7.021759,-0.4,50,27/11/2015 00:00,04/08/2020 20:29,263981.0995,591204.5951,27/11/2015,04/08/2020
1081,NL,G312,HHZ,53.296196,7.021759,-0.4,100,27/11/2015 00:00,04/08/2020 20:29,263981.0995,591204.5951,27/11/2015,04/08/2020
1084,NL,G313,HHZ,53.296196,7.021759,-0.4,150,27/11/2015 00:00,04/08/2020 20:29,263981.0995,591204.5951,27/11/2015,04/08/2020
1089,NL,G314,HHZ,53.296196,7.021759,-0.4,200,27/11/2015 00:00,04/08/2020 20:29,263981.0995,591204.5951,27/11/2015,04/08/2020
1090,NL,G314,HHZ,53.296196,7.021759,-0.4,200,26/08/2021 11:39,31/12/2599 23:59,263981.0995,591204.5951,26/08/2021,31/12/2599
1093,NL,G320,HGZ,53.24981,6.57919,2,0,27/11/2015 00:00,31/12/2599 23:59,234561.2514,585463.3871,27/11/2015,31/12/2599
1091,NL,G320,HG1,53.24981,6.57919,2,0,27/11/2015 00:00,31/12/2599 23:59,234561.2514,585463.3871,27/11/2015,31/12/2599
1092,NL,G320,HG2,53.24981,6.57919,2,0,27/11/2015 00:00,31/12/2599 23:59,234561.2514,585463.3871,27/11/2015,31/12/2599
1096,NL,G321,HHZ,53.24981,6.57919,2,50,27/11/2015 00:00,31/12/2599 23:59,234561.2514,585463.3871,27/11/2015,31/12/2599
1099,NL,G322,HHZ,53.24981,6.57919,2,100,27/11/2015 00:00,31/12/2599 23:59,234561.2514,585463.3871,27/11/2015,31/12/2599
1102,NL,G323,HHZ,53.24981,6.57919,2,150,27/11/2015 00:00,31/12/2599 23:59,234561.2514,585463.3871,27/11/2015,31/12/2599
1105,NL,G324,HHZ,53.24981,6.57919,2,200,27/11/2015 00:00,31/12/2599 23:59,234561.2514,585463.3871,27/11/2015,31/12/2599
1108,NL,G330,HGZ,53.24991,6.670763,2,0,22/01/2016 00:00,31/12/2599 23:59,240672.8336,585579.5799,22/01/2016,31/12/2599
1106,NL,G330,HG1,53.24991,6.670763,2,0,22/01/2016 00:00,31/12/2599 23:59,240672.8336,585579.5799,22/01/2016,31/12/2599
1107,NL,G330,HG2,53.24991,6.670763,2,0,22/01/2016 00:00,31/12/2599 23:59,240672.8336,585579.5799,22/01/2016,31/12/2599
1111,NL,G331,HHZ,53.24991,6.670763,2,50,22/01/2016 00:00,31/12/2599 23:59,240672.8336,585579.5799,22/01/2016,31/12/2599
1114,NL,G332,HHZ,53.24991,6.670763,2,100,22/01/2016 00:00,31/12/2599 23:59,240672.8336,585579.5799,22/01/2016,31/12/2599
1117,NL,G333,HHZ,53.24991,6.670763,2,150,22/01/2016 00:00,31/12/2599 23:59,240672.8336,585579.5799,22/01/2016,31/12/2599
1120,NL,G334,HHZ,53.24991,6.670763,2,200,22/01/2016 00:00,31/12/2599 23:59,240672.8336,585579.5799,22/01/2016,31/12/2599
1123,NL,G340,HGZ,53.25252,6.76508,2,0,23/10/2014 00:00,31/12/2599 23:59,246962.0795,585986.3499,23/10/2014,31/12/2599
1121,NL,G340,HG1,53.25252,6.76508,2,0,23/10/2014 00:00,31/12/2599 23:59,246962.0795,585986.3499,23/10/2014,31/12/2599
1122,NL,G340,HG2,53.25252,6.76508,2,0,23/10/2014 00:00,31/12/2599 23:59,246962.0795,585986.3499,23/10/2014,31/12/2599
1126,NL,G341,HHZ,53.25252,6.76508,2,50,23/10/2014 00:00,31/12/2599 23:59,246962.0795,585986.3499,23/10/2014,31/12/2599
1129,NL,G342,HHZ,53.25252,6.76508,2,100,23/10/2014 00:00,31/12/2599 23:59,246962.0795,585986.3499,23/10/2014,31/12/2599
1132,NL,G343,HHZ,53.25252,6.76508,2,150,23/10/2014 00:00,31/12/2599 23:59,246962.0795,585986.3499,23/10/2014,31/12/2599
1135,NL,G344,HHZ,53.25252,6.76508,2,200,23/10/2014 00:00,31/12/2599 23:59,246962.0795,585986.3499,23/10/2014,31/12/2599
1138,NL,G350,HGZ,53.254936,6.862136,2,0,04/04/2017 00:00,31/12/2599 23:59,253433.671,586383.5079,04/04/2017,31/12/2599
1136,NL,G350,HG1,53.254936,6.862136,2,0,04/04/2017 00:00,31/12/2599 23:59,253433.671,586383.5079,04/04/2017,31/12/2599
1137,NL,G350,HG2,53.254936,6.862136,2,0,04/04/2017 00:00,31/12/2599 23:59,253433.671,586383.5079,04/04/2017,31/12/2599
1141,NL,G351,HHZ,53.254936,6.862136,2,50,04/04/2017 00:00,31/12/2599 23:59,253433.671,586383.5079,04/04/2017,31/12/2599
1144,NL,G352,HHZ,53.254936,6.862136,2,100,04/04/2017 00:00,31/12/2599 23:59,253433.671,586383.5079,04/04/2017,31/12/2599
1147,NL,G353,HHZ,53.254936,6.862136,2,150,04/04/2017 00:00,31/12/2599 23:59,253433.671,586383.5079,04/04/2017,31/12/2599
1150,NL,G354,HHZ,53.254936,6.862136,2,200,04/04/2017 00:00,31/12/2599 23:59,253433.671,586383.5079,04/04/2017,31/12/2599
1153,NL,G360,HGZ,53.26505,6.924454,2,0,07/12/2015 00:00,31/12/2599 23:59,257568.1765,587595.918,07/12/2015,31/12/2599
1151,NL,G360,HG1,53.26505,6.924454,2,0,07/12/2015 00:00,31/12/2599 23:59,257568.1765,587595.918,07/12/2015,31/12/2599
1152,NL,G360,HG2,53.26505,6.924454,2,0,07/12/2015 00:00,31/12/2599 23:59,257568.1765,587595.918,07/12/2015,31/12/2599
1156,NL,G361,HHZ,53.26505,6.924454,2,50,07/12/2015 00:00,31/12/2599 23:59,257568.1765,587595.918,07/12/2015,31/12/2599
1159,NL,G362,HHZ,53.26505,6.924454,2,100,07/12/2015 00:00,31/12/2599 23:59,257568.1765,587595.918,07/12/2015,31/12/2599
1162,NL,G363,HHZ,53.26505,6.924454,2,150,07/12/2015 00:00,31/12/2599 23:59,257568.1765,587595.918,07/12/2015,31/12/2599
1165,NL,G364,HHZ,53.26505,6.924454,2,200,07/12/2015 00:00,31/12/2599 23:59,257568.1765,587595.918,07/12/2015,31/12/2599
1168,NL,G370,HGZ,53.273952,7.035,2,0,02/12/2015 00:00,31/12/2599 23:59,264920.4732,588749.5934,02/12/2015,31/12/2599
1166,NL,G370,HG1,53.273952,7.035,2,0,02/12/2015 00:00,31/12/2599 23:59,264920.4732,588749.5934,02/12/2015,31/12/2599
1167,NL,G370,HG2,53.273952,7.035,2,0,02/12/2015 00:00,31/12/2599 23:59,264920.4732,588749.5934,02/12/2015,31/12/2599
1171,NL,G371,HHZ,53.273952,7.035,2,50,02/12/2015 00:00,31/12/2599 23:59,264920.4732,588749.5934,02/12/2015,31/12/2599
1174,NL,G372,HHZ,53.273952,7.035,2,100,02/12/2015 00:00,31/12/2599 23:59,264920.4732,588749.5934,02/12/2015,31/12/2599
1177,NL,G373,HHZ,53.273952,7.035,2,150,02/12/2015 00:00,31/12/2599 23:59,264920.4732,588749.5934,02/12/2015,31/12/2599
1180,NL,G374,HHZ,53.273952,7.035,2,200,02/12/2015 00:00,31/12/2599 23:59,264920.4732,588749.5934,02/12/2015,31/12/2599
1183,NL,G380,HGZ,53.200512,6.547563,2,0,11/04/2016 00:00,31/12/2599 23:59,232538.7673,579943.0264,11/04/2016,31/12/2599
1181,NL,G380,HG1,53.200512,6.547563,2,0,11/04/2016 00:00,31/12/2599 23:59,232538.7673,579943.0264,11/04/2016,31/12/2599
1182,NL,G380,HG2,53.200512,6.547563,2,0,11/04/2016 00:00,31/12/2599 23:59,232538.7673,579943.0264,11/04/2016,31/12/2599
1186,NL,G381,HHZ,53.200512,6.547563,2,50,11/04/2016 00:00,31/12/2599 23:59,232538.7673,579943.0264,11/04/2016,31/12/2599
1189,NL,G382,HHZ,53.200512,6.547563,2,100,11/04/2016 00:00,31/12/2599 23:59,232538.7673,579943.0264,11/04/2016,31/12/2599
1192,NL,G383,HHZ,53.200512,6.547563,2,150,11/04/2016 00:00,31/12/2599 23:59,232538.7673,579943.0264,11/04/2016,31/12/2599
1195,NL,G384,HHZ,53.200512,6.547563,2,200,11/04/2016 00:00,31/12/2599 23:59,232538.7673,579943.0264,11/04/2016,31/12/2599
1198,NL,G390,HGZ,53.22525,6.724121,2,0,24/10/2014 00:00,31/12/2599 23:59,244284.9564,582900.2906,24/10/2014,31/12/2599
1196,NL,G390,HG1,53.22525,6.724121,2,0,24/10/2014 00:00,31/12/2599 23:59,244284.9564,582900.2906,24/10/2014,31/12/2599
1197,NL,G390,HG2,53.22525,6.724121,2,0,24/10/2014 00:00,31/12/2599 23:59,244284.9564,582900.2906,24/10/2014,31/12/2599
1201,NL,G391,HHZ,53.22525,6.724121,2,50,24/10/2014 00:00,31/12/2599 23:59,244284.9564,582900.2906,24/10/2014,31/12/2599
1204,NL,G392,HHZ,53.22525,6.724121,2,100,24/10/2014 00:00,31/12/2599 23:59,244284.9564,582900.2906,24/10/2014,31/12/2599
1207,NL,G393,HHZ,53.22525,6.724121,2,150,24/10/2014 00:00,31/12/2599 23:59,244284.9564,582900.2906,24/10/2014,31/12/2599
1210,NL,G394,HHZ,53.22525,6.724121,2,200,24/10/2014 00:00,31/12/2599 23:59,244284.9564,582900.2906,24/10/2014,31/12/2599
1213,NL,G400,HGZ,53.22501,6.809874,2,0,24/10/2014 00:00,31/12/2599 23:59,250011.934,582983.3038,24/10/2014,31/12/2599
1211,NL,G400,HG1,53.22501,6.809874,2,0,24/10/2014 00:00,31/12/2599 23:59,250011.934,582983.3038,24/10/2014,31/12/2599
1212,NL,G400,HG2,53.22501,6.809874,2,0,24/10/2014 00:00,31/12/2599 23:59,250011.934,582983.3038,24/10/2014,31/12/2599
1216,NL,G401,HHZ,53.22501,6.809874,2,50,24/10/2014 00:00,31/12/2599 23:59,250011.934,582983.3038,24/10/2014,31/12/2599
1219,NL,G402,HHZ,53.22501,6.809874,2,100,24/10/2014 00:00,31/12/2599 23:59,250011.934,582983.3038,24/10/2014,31/12/2599
1222,NL,G403,HHZ,53.22501,6.809874,2,150,24/10/2014 00:00,31/12/2599 23:59,250011.934,582983.3038,24/10/2014,31/12/2599
1225,NL,G404,HHZ,53.22501,6.809874,2,200,24/10/2014 00:00,31/12/2599 23:59,250011.934,582983.3038,24/10/2014,31/12/2599
1228,NL,G410,HGZ,53.223434,6.891867,2,0,22/09/2015 00:00,31/12/2599 23:59,255490.9024,582919.2229,22/09/2015,31/12/2599
