#Network | Station | Location | Channel | Latitude | Longitude | Elevation | Depth | Azimuth | Dip | SensorDescription | Scale | ScaleFreq | ScaleUnits | SampleRate | StartTime | EndTime

#DATACENTER=IRISDMC,http://ds.iris.edu
NL|T053||HH2|52.380554|6.905661|2.0|150.0|0.0|0.0|SM6H|2.50205E8|10.0|M/S|200.0|2015-12-08T00:00:00|2599-12-31T23:59:59
NL|T053||HHZ|52.380554|6.905661|2.0|150.0|0.0|90.0|SM6H|2.50205E8|10.0|M/S|200.0|2015-12-08T00:00:00|2599-12-31T23:59:59
NL|T054||HH1|52.380554|6.905661|2.0|200.0|90.0|0.0|SM6H|2.50205E8|10.0|M/S|200.0|2015-12-08T00:00:00|2599-12-31T23:59:59
NL|T054||HH2|52.380554|6.905661|2.0|200.0|0.0|0.0|SM6H|2.50205E8|10.0|M/S|200.0|2015-12-08T00:00:00|2599-12-31T23:59:59
NL|T054||HHZ|52.380554|6.905661|2.0|200.0|0.0|90.0|SM6H|2.50205E8|10.0|M/S|200.0|2015-12-08T00:00:00|2599-12-31T23:59:59
NL|T060||HG1|52.343227|6.909716|2.0|0.0|0.0|0.0|EpiS|106912.7668|1.0|M/S**2|200.0|2016-02-04T00:00:00|2599-12-31T23:59:59
NL|T060||HG2|52.343227|6.909716|2.0|0.0|90.0|0.0|EpiS|106912.7668|1.0|M/S**2|200.0|2016-02-04T00:00:00|2599-12-31T23:59:59
NL|T060||HGZ|52.343227|6.909716|2.0|0.0|0.0|-90.0|EpiS|106912.7668|1.0|M/S**2|200.0|2016-02-04T00:00:00|2599-12-31T23:59:59
NL|T061||HH1|52.343227|6.909716|2.0|50.0|90.0|0.0|SM6H|2.50205E8|10.0|M/S|200.0|2016-02-04T00:00:00|2599-12-31T23:59:59
NL|T061||HH2|52.343227|6.909716|2.0|50.0|0.0|0.0|SM6H|2.50205E8|10.0|M/S|200.0|2016-02-04T00:00:00|2599-12-31T23:59:59
NL|T061||HHZ|52.343227|6.909716|2.0|50.0|0.0|90.0|SM6H|2.50205E8|10.0|M/S|200.0|2016-02-04T00:00:00|2599-12-31T23:59:59
NL|T062||HH1|52.343227|6.909716|2.0|100.0|90.0|0.0|SM6H|2.50205E8|10.0|M/S|200.0|2016-02-04T00:00:00|2599-12-31T23:59:59
NL|T062||HH2|52.343227|6.909716|2.0|100.0|0.0|0.0|SM6H|2.50205E8|10.0|M/S|200.0|2016-02-04T00:00:00|2599-12-31T23:59:59
NL|T062||HHZ|52.343227|6.909716|2.0|100.0|0.0|90.0|SM6H|2.50205E8|10.0|M/S|200.0|2016-02-04T00:00:00|2599-12-31T23:59:59
NL|T063||HH1|52.343227|6.909716|2.0|150.0|90.0|0.0|SM6H|2.50205E8|10.0|M/S|200.0|2016-02-04T00:00:00|2599-12-31T23:59:59
NL|T063||HH2|52.343227|6.909716|2.0|150.0|0.0|0.0|SM6H|2.50205E8|10.0|M/S|200.0|2016-02-04T00:00:00|2599-12-31T23:59:59
NL|T063||HHZ|52.343227|6.909716|2.0|150.0|0.0|90.0|SM6H|2.50205E8|10.0|M/S|200.0|2016-02-04T00:00:00|2599-12-31T23:59:59
NL|T064||HH1|52.343227|6.909716|2.0|200.0|90.0|0.0|SM6H|2.50205E8|10.0|M/S|200.0|2016-02-04T00:00:00|2599-12-31T23:59:59
NL|T064||HH2|52.343227|6.909716|2.0|200.0|0.0|0.0|SM6H|2.50205E8|10.0|M/S|200.0|2016-02-04T00:00:00|2599-12-31T23:59:59
NL|T064||HHZ|52.343227|6.909716|2.0|200.0|0.0|90.0|SM6H|2.50205E8|10.0|M/S|200.0|2016-02-04T00:00:00|2599-12-31T23:59:59
NL|T080||HG1|52.38933|6.996486|2.0|0.0|0.0|0.0|EpiS|106912.7668|1.0|M/S**2|200.0|2016-04-07T00:00:00|2599-12-31T23:59:59
NL|T080||HG2|52.38933|6.996486|2.0|0.0|90.0|0.0|EpiS|106912.7668|1.0|M/S**2|200.0|2016-04-07T00:00:00|2599-12-31T23:59:59
NL|T080||HGZ|52.38933|6.996486|2.0|0.0|0.0|-90.0|EpiS|106912.7668|1.0|M/S**2|200.0|2016-04-07T00:00:00|2599-12-31T23:59:59
NL|T081||HH1|52.38933|6.996486|2.0|50.0|90.0|0.0|SM6H|2.50205E8|10.0|M/S|200.0|2016-04-07T00:00:00|2599-12-31T23:59:59
NL|T081||HH2|52.38933|6.996486|2.0|50.0|0.0|0.0|SM6H|2.50205E8|10.0|M/S|200.0|2016-04-07T00:00:00|2599-12-31T23:59:59
NL|T081||HHZ|52.38933|6.996486|2.0|50.0|0.0|90.0|SM6H|2.50205E8|10.0|M/S|200.0|2016-04-07T00:00:00|2599-12-31T23:59:59
NL|T082||HH1|52.38933|6.996486|2.0|100.0|90.0|0.0|SM6H|2.50205E8|10.0|M/S|200.0|2016-04-07T00:00:00|2599-12-31T23:59:59
NL|T082||HH2|52.38933|6.996486|2.0|100.0|0.0|0.0|SM6H|2.50205E8|10.0|M/S|200.0|2016-04-07T00:00:00|2599-12-31T23:59:59
NL|T082||HHZ|52.38933|6.996486|2.0|100.0|0.0|90.0|SM6H|2.50205E8|10.0|M/S|200.0|2016-04-07T00:00:00|2599-12-31T23:59:59
NL|T083||HH1|52.38933|6.996486|2.0|150.0|90.0|0.0|SM6H|2.50205E8|10.0|M/S|200.0|2016-04-07T00:00:00|2599-12-31T23:59:59
NL|T083||HH2|52.38933|6.996486|2.0|150.0|0.0|0.0|SM6H|2.50205E8|10.0|M/S|200.0|2016-04-07T00:00:00|2599-12-31T23:59:59
NL|T083||HHZ|52.38933|6.996486|2.0|150.0|0.0|90.0|SM6H|2.50205E8|10.0|M/S|200.0|2016-04-07T00:00:00|2599-12-31T23:59:59
NL|T084||HH1|52.38933|6.996486|2.0|200.0|90.0|0.0|SM6H|2.50205E8|10.0|M/S|200.0|2016-04-07T00:00:00|2599-12-31T23:59:59
NL|T084||HH2|52.38933|6.996486|2.0|200.0|0.0|0.0|SM6H|2.50205E8|10.0|M/S|200.0|2016-04-07T00:00:00|2599-12-31T23:59:59
NL|T084||HHZ|52.38933|6.996486|2.0|200.0|0.0|90.0|SM6H|2.50205E8|10.0|M/S|200.0|2016-04-07T00:00:00|2599-12-31T23:59:59
NL|TERZ|00|BHE|50.756763|5.906114|150.0|0.0|90.0|0.0|Trillium 240|1.902399715E10|1.0|M/S|40.0|2019-06-03T00:00:00|2599-12-31T23:59:59
NL|TERZ|00|BHN|50.756763|5.906114|150.0|0.0|0.0|0.0|Trillium 240|1.902399715E10|1.0|M/S|40.0|2019-06-03T00:00:00|2599-12-31T23:59:59
NL|TERZ|00|BHZ|50.756763|5.906114|150.0|0.0|0.0|-90.0|Trillium 240|1.902399715E10|1.0|M/S|40.0|2019-06-03T00:00:00|2599-12-31T23:59:59
NL|TERZ|00|HHE|50.756763|5.906114|150.0|0.0|90.0|0.0|Trillium 240|1.902399853E10|1.0|M/S|200.0|2019-06-03T00:00:00|2599-12-31T23:59:59
NL|TERZ|00|HHN|50.756763|5.906114|150.0|0.0|0.0|0.0|Trillium 240|1.902399853E10|1.0|M/S|200.0|2019-06-03T00:00:00|2599-12-31T23:59:59
NL|TERZ|00|HHZ|50.756763|5.906114|150.0|0.0|0.0|-90.0|Trillium 240|1.902399853E10|1.0|M/S|200.0|2019-06-03T00:00:00|2599-12-31T23:59:59
NL|TERZ|01|AX0|50.756763|5.906114|150.0|250.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|3.2875|0.0|A|1.0|2019-06-19T00:00:00|2599-12-31T23:59:59
NL|TERZ|01|AX1|50.756763|5.906114|150.0|250.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|3.2875|0.0|A|1.0|2019-06-19T00:00:00|2599-12-31T23:59:59
NL|TERZ|01|AX2|50.756763|5.906114|150.0|250.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|3.2875|0.0|A|1.0|2019-06-19T00:00:00|2599-12-31T23:59:59
NL|TERZ|01|AX3|50.756763|5.906114|150.0|250.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|3.2875|0.0|A|1.0|2019-06-19T00:00:00|2599-12-31T23:59:59
NL|TERZ|01|BH1|50.756763|5.906114|150.0|250.0|0.0|0.0|STS-5A|2.533340478E9|1.0|M/S|40.0|2019-06-19T00:00:00|2599-12-31T23:59:59
NL|TERZ|01|BH2|50.756763|5.906114|150.0|250.0|90.0|0.0|STS-5A|2.533340478E9|1.0|M/S|40.0|2019-06-19T00:00:00|2599-12-31T23:59:59
NL|TERZ|01|BHZ|50.756763|5.906114|150.0|250.0|0.0|-90.0|STS-5A|2.533340478E9|1.0|M/S|40.0|2019-06-19T00:00:00|2599-12-31T23:59:59
NL|TERZ|01|HH1|50.756763|5.906114|150.0|250.0|0.0|0.0|STS-5A|2.51786772E9|1.0|M/S|200.0|2019-06-19T00:00:00|2599-12-31T23:59:59
NL|TERZ|01|HH2|50.756763|5.906114|150.0|250.0|90.0|0.0|STS-5A|2.51786772E9|1.0|M/S|200.0|2019-06-19T00:00:00|2599-12-31T23:59:59
NL|TERZ|01|HHZ|50.756763|5.906114|150.0|250.0|0.0|-90.0|STS-5A|2.51786772E9|1.0|M/S|200.0|2019-06-19T00:00:00|2599-12-31T23:59:59
NL|TERZ|01|LCE|50.756763|5.906114|150.0|250.0|0.0|0.0|Quanterra 330 Linear Phase Composite w/baler SOH c|1000000.0|0.0|S|1.0|2019-06-19T00:00:00|2599-12-31T23:59:59
NL|TERZ|01|LCQ|50.756763|5.906114|150.0|250.0|0.0|0.0|Quanterra 330 Linear Phase Composite w/baler SOH c|1.0|0.0|PERCENT|1.0|2019-06-19T00:00:00|2599-12-31T23:59:59
NL|TERZ|01|LH1|50.756763|5.906114|150.0|250.0|0.0|0.0|STS-5A|2.508338586E9|0.25|M/S|1.0|2019-06-19T00:00:00|2599-12-31T23:59:59
NL|TERZ|01|LH2|50.756763|5.906114|150.0|250.0|90.0|0.0|STS-5A|2.508338586E9|0.25|M/S|1.0|2019-06-19T00:00:00|2599-12-31T23:59:59
NL|TERZ|01|LHZ|50.756763|5.906114|150.0|250.0|0.0|-90.0|STS-5A|2.508338586E9|0.25|M/S|1.0|2019-06-19T00:00:00|2599-12-31T23:59:59
NL|TERZ|01|VCO|50.756763|5.906114|150.0|250.0|0.0|0.0|Quanterra 330 Linear Phase Composite w/baler SOH c|6.66667|0.0|V|0.1|2019-06-19T00:00:00|2599-12-31T23:59:59
NL|TERZ|01|VEA|50.756763|5.906114|150.0|250.0|0.0|0.0|Quanterra 330 Linear Phase Composite w/baler SOH c|1000.0|0.0|A|0.1|2019-06-19T00:00:00|2599-12-31T23:59:59
NL|TERZ|01|VEC|50.756763|5.906114|150.0|250.0|0.0|0.0|Quanterra 330 Linear Phase Composite w/baler SOH c|1000.0|0.0|A|0.1|2019-06-19T00:00:00|2599-12-31T23:59:59
NL|TERZ|01|VEP|50.756763|5.906114|150.0|250.0|0.0|0.0|Quanterra 330 Linear Phase Composite w/baler SOH c|6.66667|0.0|V|0.1|2019-06-19T00:00:00|2599-12-31T23:59:59
NL|TERZ|01|VFP|50.756763|5.906114|150.0|250.0|0.0|0.0|Synthetic State of Health (SOH)|1.0|0.01|COUNTS|0.1|2019-06-19T00:00:00|2599-12-31T23:59:59
NL|TERZ|01|VKI|50.756763|5.906114|150.0|250.0|0.0|0.0|Quanterra 330 Linear Phase Composite w/baler SOH c|1.0|0.0|CELSIUS|0.1|2019-06-19T00:00:00|2599-12-31T23:59:59
NL|TERZ|01|VMU|50.756763|5.906114|150.0|250.0|0.0|0.0|Quanterra 330 Linear Phase Composite w/baler SOH c|10.0|0.0|V|0.1|2019-06-19T00:00:00|2599-12-31T23:59:59
NL|TERZ|01|VMV|50.756763|5.906114|150.0|250.0|0.0|0.0|Quanterra 330 Linear Phase Composite w/baler SOH c|10.0|0.0|V|0.1|2019-06-19T00:00:00|2599-12-31T23:59:59
NL|TERZ|01|VMW|50.756763|5.906114|150.0|250.0|0.0|0.0|Quanterra 330 Linear Phase Composite w/baler SOH c|10.0|0.0|V|0.1|2019-06-19T00:00:00|2599-12-31T23:59:59
NL|TK01|00|EHZ|53.31035|6.677621|2.0|0.0|0.0|-90.0|Raspberry Shake RS4D|3.9965E8|5.0|M/S|100.0|2019-12-16T00:00:00|2599-12-31T23:59:59
NL|TK01|00|ENE|53.31035|6.677621|2.0|0.0|90.0|0.0|Raspberry Shake RS4D|384500.0|5.0|M/S**2|100.0|2019-12-16T00:00:00|2599-12-31T23:59:59
NL|TK01|00|ENN|53.31035|6.677621|2.0|0.0|0.0|0.0|Raspberry Shake RS4D|384500.0|5.0|M/S**2|100.0|2019-12-16T00:00:00|2599-12-31T23:59:59
NL|TK01|00|ENZ|53.31035|6.677621|2.0|0.0|0.0|-90.0|Raspberry Shake RS4D|384500.0|5.0|M/S**2|100.0|2019-12-16T00:00:00|2599-12-31T23:59:59
NL|TK02|00|EHZ|53.358604|6.770835|2.0|0.0|0.0|-90.0|Raspberry Shake RS4D|3.9965E8|5.0|M/S|100.0|2019-12-16T00:00:00|2599-12-31T23:59:59
NL|TK02|00|ENE|53.358604|6.770835|2.0|0.0|90.0|0.0|Raspberry Shake RS4D|384500.0|5.0|M/S**2|100.0|2019-12-16T00:00:00|2599-12-31T23:59:59
NL|TK02|00|ENN|53.358604|6.770835|2.0|0.0|0.0|0.0|Raspberry Shake RS4D|384500.0|5.0|M/S**2|100.0|2019-12-16T00:00:00|2599-12-31T23:59:59
NL|TK02|00|ENZ|53.358604|6.770835|2.0|0.0|0.0|-90.0|Raspberry Shake RS4D|384500.0|5.0|M/S**2|100.0|2019-12-16T00:00:00|2599-12-31T23:59:59
NL|TK03|00|EHZ|53.30612|6.85455|2.0|0.0|0.0|-90.0|Raspberry Shake RS4D|3.9965E8|5.0|M/S|100.0|2021-11-30T00:00:00|2599-12-31T23:59:59
NL|TK03|00|ENE|53.30612|6.85455|2.0|0.0|90.0|0.0|Raspberry Shake RS4D|384500.0|5.0|M/S**2|100.0|2021-11-30T00:00:00|2599-12-31T23:59:59
NL|TK03|00|ENN|53.30612|6.85455|2.0|0.0|0.0|0.0|Raspberry Shake RS4D|384500.0|5.0|M/S**2|100.0|2021-11-30T00:00:00|2599-12-31T23:59:59
NL|TK03|00|ENZ|53.30612|6.85455|2.0|0.0|0.0|-90.0|Raspberry Shake RS4D|384500.0|5.0|M/S**2|100.0|2021-11-30T00:00:00|2599-12-31T23:59:59
NL|TK04|00|EHZ|53.306172|6.854867|2.0|0.0|0.0|-90.0|Raspberry Shake RS4D|3.9965E8|5.0|M/S|100.0|2021-11-30T00:00:00|2599-12-31T23:59:59
NL|TK04|00|ENE|53.306172|6.854867|2.0|0.0|90.0|0.0|Raspberry Shake RS4D|384500.0|5.0|M/S**2|100.0|2021-11-30T00:00:00|2599-12-31T23:59:59
NL|TK04|00|ENN|53.306172|6.854867|2.0|0.0|0.0|0.0|Raspberry Shake RS4D|384500.0|5.0|M/S**2|100.0|2021-11-30T00:00:00|2599-12-31T23:59:59
NL|TK04|00|ENZ|53.306172|6.854867|2.0|0.0|0.0|-90.0|Raspberry Shake RS4D|384500.0|5.0|M/S**2|100.0|2021-11-30T00:00:00|2599-12-31T23:59:59
NL|TK05|00|EHZ|53.306704|6.847364|2.0|0.0|0.0|-90.0|Raspberry Shake RS4D|3.9965E8|5.0|M/S|100.0|2021-11-30T00:00:00|2599-12-31T23:59:59
NL|TK05|00|ENE|53.306704|6.847364|2.0|0.0|90.0|0.0|Raspberry Shake RS4D|384500.0|5.0|M/S**2|100.0|2021-11-30T00:00:00|2599-12-31T23:59:59
NL|TK05|00|ENN|53.306704|6.847364|2.0|0.0|0.0|0.0|Raspberry Shake RS4D|384500.0|5.0|M/S**2|100.0|2021-11-30T00:00:00|2599-12-31T23:59:59
NL|TK05|00|ENZ|53.306704|6.847364|2.0|0.0|0.0|-90.0|Raspberry Shake RS4D|384500.0|5.0|M/S**2|100.0|2021-11-30T00:00:00|2599-12-31T23:59:59
NL|TK06|00|EHZ|53.311628|6.884254|2.0|0.0|0.0|-90.0|Raspberry Shake RS4D|3.9965E8|5.0|M/S|100.0|2021-11-30T00:00:00|2599-12-31T23:59:59
NL|TK06|00|ENE|53.311628|6.884254|2.0|0.0|90.0|0.0|Raspberry Shake RS4D|384500.0|5.0|M/S**2|100.0|2021-11-30T00:00:00|2599-12-31T23:59:59
NL|TK06|00|ENN|53.311628|6.884254|2.0|0.0|0.0|0.0|Raspberry Shake RS4D|384500.0|5.0|M/S**2|100.0|2021-11-30T00:00:00|2599-12-31T23:59:59
NL|TK06|00|ENZ|53.311628|6.884254|2.0|0.0|0.0|-90.0|Raspberry Shake RS4D|384500.0|5.0|M/S**2|100.0|2021-11-30T00:00:00|2599-12-31T23:59:59
NL|TWZL||HG1|53.232544|6.092683|1.9|0.0|0.0|0.0|EpiS|427819.209|1.0|M/S**2|200.0|2020-06-26T00:00:00|2599-12-31T23:59:59
NL|TWZL||HG2|53.232544|6.092683|1.9|0.0|90.0|0.0|EpiS|427819.209|1.0|M/S**2|200.0|2020-06-26T00:00:00|2599-12-31T23:59:59
NL|TWZL||HGZ|53.232544|6.092683|1.9|0.0|0.0|-90.0|EpiS|427819.209|1.0|M/S**2|200.0|2020-06-26T00:00:00|2599-12-31T23:59:59
NL|UTRP||HG1|53.096883|6.184182|3.7|0.0|0.0|0.0|EpiS|427819.209|1.0|M/S**2|200.0|2020-03-06T00:00:00|2599-12-31T23:59:59
NL|UTRP||HG2|53.096883|6.184182|3.7|0.0|90.0|0.0|EpiS|427819.209|1.0|M/S**2|200.0|2020-03-06T00:00:00|2599-12-31T23:59:59
NL|UTRP||HGZ|53.096883|6.184182|3.7|0.0|0.0|-90.0|EpiS|427819.209|1.0|M/S**2|200.0|2020-03-06T00:00:00|2599-12-31T23:59:59
NL|VBG1||HHE|52.544|6.6693|11.0|42.0|70.0|0.0|SM6|4.29735E8|10.0|M/S|120.0|1995-04-28T00:00:00|2010-09-01T00:00:00
NL|VBG1||HHN|52.544|6.6693|11.0|42.0|340.0|0.0|SM6|4.29735E8|10.0|M/S|120.0|1995-04-28T00:00:00|2010-09-01T00:00:00
NL|VBG1||HHZ|52.544|6.6693|11.0|42.0|0.0|-90.0|SM6|4.29735E8|10.0|M/S|120.0|1995-04-28T00:00:00|2010-09-01T00:00:00
NL|VBG1|00|HHE|52.544|6.6693|11.0|42.0|70.0|0.0|SM6|1.07434E8|10.0|M/S|100.0|2010-09-01T00:00:00|2016-06-16T10:00:00
NL|VBG1|00|HHN|52.544|6.6693|11.0|42.0|340.0|0.0|SM6|1.07434E8|10.0|M/S|100.0|2010-09-01T00:00:00|2016-06-16T10:00:00
NL|VBG1|00|HHZ|52.544|6.6693|11.0|42.0|0.0|-90.0|SM6|1.07434E8|10.0|M/S|100.0|2010-09-01T00:00:00|2016-06-16T10:00:00
NL|VBG1|01|HHE|52.544|6.6693|11.0|42.0|70.0|0.0|SM6|9.0561076E7|10.0|M/S|200.0|2016-06-16T10:00:00|2599-12-31T23:59:59
NL|VBG1|01|HHN|52.544|6.6693|11.0|42.0|340.0|0.0|SM6|9.0561076E7|10.0|M/S|200.0|2016-06-16T10:00:00|2599-12-31T23:59:59
NL|VBG1|01|HHZ|52.544|6.6693|11.0|42.0|0.0|-90.0|SM6|9.0561076E7|10.0|M/S|200.0|2016-06-16T10:00:00|2599-12-31T23:59:59
NL|VBG2||HHE|52.544|6.6693|11.0|92.0|24.0|0.0|SM6|4.29735E8|10.0|M/S|120.0|1995-04-28T00:00:00|2010-09-01T00:00:00
NL|VBG2||HHN|52.544|6.6693|11.0|92.0|294.0|0.0|SM6|4.29735E8|10.0|M/S|120.0|1995-04-28T00:00:00|2010-09-01T00:00:00
NL|VBG2||HHZ|52.544|6.6693|11.0|92.0|0.0|-90.0|SM6|4.29735E8|10.0|M/S|120.0|1995-04-28T00:00:00|2010-09-01T00:00:00
NL|VBG2|00|HHE|52.544|6.6693|11.0|92.0|24.0|0.0|SM6|1.07434E8|10.0|M/S|100.0|2010-09-01T00:00:00|2016-06-16T10:00:00
NL|VBG2|00|HHN|52.544|6.6693|11.0|92.0|294.0|0.0|SM6|1.07434E8|10.0|M/S|100.0|2010-09-01T00:00:00|2016-06-16T10:00:00
NL|VBG2|00|HHZ|52.544|6.6693|11.0|92.0|0.0|-90.0|SM6|1.07434E8|10.0|M/S|100.0|2010-09-01T00:00:00|2016-06-16T10:00:00
NL|VBG2|01|HHE|52.544|6.6693|11.0|92.0|24.0|0.0|SM6|9.0561076E7|10.0|M/S|200.0|2016-06-16T10:00:00|2599-12-31T23:59:59
NL|VBG2|01|HHN|52.544|6.6693|11.0|92.0|294.0|0.0|SM6|9.0561076E7|10.0|M/S|200.0|2016-06-16T10:00:00|2599-12-31T23:59:59
NL|VBG2|01|HHZ|52.544|6.6693|11.0|92.0|0.0|-90.0|SM6|9.0561076E7|10.0|M/S|200.0|2016-06-16T10:00:00|2599-12-31T23:59:59
NL|VBG3||HHE|52.544|6.6693|11.0|142.0|194.0|0.0|SM6|4.29735E8|10.0|M/S|120.0|1995-04-28T00:00:00|2010-09-01T00:00:00
NL|VBG3||HHN|52.544|6.6693|11.0|142.0|104.0|0.0|SM6|4.29735E8|10.0|M/S|120.0|1995-04-28T00:00:00|2010-09-01T00:00:00
NL|VBG3||HHZ|52.544|6.6693|11.0|142.0|0.0|-90.0|SM6|4.29735E8|10.0|M/S|120.0|1995-04-28T00:00:00|2010-09-01T00:00:00
NL|VBG3|00|HHE|52.544|6.6693|11.0|142.0|194.0|0.0|SM6|1.07434E8|10.0|M/S|100.0|2010-09-01T00:00:00|2016-06-16T10:00:00
NL|VBG3|00|HHN|52.544|6.6693|11.0|142.0|104.0|0.0|SM6|1.07434E8|10.0|M/S|100.0|2010-09-01T00:00:00|2016-06-16T10:00:00
NL|VBG3|00|HHZ|52.544|6.6693|11.0|142.0|0.0|-90.0|SM6|1.07434E8|10.0|M/S|100.0|2010-09-01T00:00:00|2016-06-16T10:00:00
NL|VBG3|01|HHE|52.544|6.6693|11.0|142.0|194.0|0.0|SM6|9.0561076E7|10.0|M/S|200.0|2016-06-16T10:00:00|2599-12-31T23:59:59
NL|VBG3|01|HHN|52.544|6.6693|11.0|142.0|104.0|0.0|SM6|9.0561076E7|10.0|M/S|200.0|2016-06-16T10:00:00|2599-12-31T23:59:59
NL|VBG3|01|HHZ|52.544|6.6693|11.0|142.0|0.0|-90.0|SM6|9.0561076E7|10.0|M/S|200.0|2016-06-16T10:00:00|2599-12-31T23:59:59
NL|VBG4||HHE|52.544|6.6693|11.0|192.0|180.0|0.0|SM6|4.29735E8|10.0|M/S|120.0|1995-04-28T00:00:00|2010-09-01T00:00:00
NL|VBG4||HHN|52.544|6.6693|11.0|192.0|90.0|0.0|SM6|4.29735E8|10.0|M/S|120.0|1995-04-28T00:00:00|2010-09-01T00:00:00
NL|VBG4||HHZ|52.544|6.6693|11.0|192.0|0.0|-90.0|SM6|4.29735E8|10.0|M/S|120.0|1995-04-28T00:00:00|2010-09-01T00:00:00
NL|VBG4|00|HHE|52.544|6.6693|11.0|192.0|180.0|0.0|SM6|1.07434E8|10.0|M/S|100.0|2010-09-01T00:00:00|2016-06-16T10:00:00
NL|VBG4|00|HHN|52.544|6.6693|11.0|192.0|90.0|0.0|SM6|1.07434E8|10.0|M/S|100.0|2010-09-01T00:00:00|2016-06-16T10:00:00
NL|VBG4|00|HHZ|52.544|6.6693|11.0|192.0|0.0|-90.0|SM6|1.07434E8|10.0|M/S|100.0|2010-09-01T00:00:00|2016-06-16T10:00:00
NL|VBG4|01|HHE|52.544|6.6693|11.0|192.0|180.0|0.0|SM6|9.0561076E7|10.0|M/S|200.0|2016-06-16T10:00:00|2599-12-31T23:59:59
NL|VBG4|01|HHN|52.544|6.6693|11.0|192.0|90.0|0.0|SM6|9.0561076E7|10.0|M/S|200.0|2016-06-16T10:00:00|2599-12-31T23:59:59
NL|VBG4|01|HHZ|52.544|6.6693|11.0|192.0|0.0|-90.0|SM6|9.0561076E7|10.0|M/S|200.0|2016-06-16T10:00:00|2599-12-31T23:59:59
NL|VBGT||HY1|52.544|6.6693|11.0|0.0|0.0|0.0|||||120.0|1995-04-28T00:00:00|2010-09-01T00:00:00
NL|VDM20||HG1|53.084377|6.833631|1.7|0.0|0.0|0.0|EpiS|427819.209|1.0|M/S**2|200.0|2022-04-22T00:00:00|2599-12-31T23:59:59
NL|VDM20||HG2|53.084377|6.833631|1.7|0.0|90.0|0.0|EpiS|427819.209|1.0|M/S**2|200.0|2022-04-22T00:00:00|2599-12-31T23:59:59
NL|VDM20||HGZ|53.084377|6.833631|1.7|0.0|0.0|-90.0|EpiS|427819.209|1.0|M/S**2|200.0|2022-04-22T00:00:00|2599-12-31T23:59:59
NL|VDM21||HH1|53.084377|6.833631|1.7|50.0|90.0|0.0|SM6H|2.50205E8|10.0|M/S|200.0|2022-04-22T00:00:00|2599-12-31T23:59:59
NL|VDM21||HH2|53.084377|6.833631|1.7|50.0|0.0|0.0|SM6H|2.50205E8|10.0|M/S|200.0|2022-04-22T00:00:00|2599-12-31T23:59:59
NL|VDM21||HHZ|53.084377|6.833631|1.7|50.0|0.0|90.0|SM6H|2.50205E8|10.0|M/S|200.0|2022-04-22T00:00:00|2599-12-31T23:59:59
NL|VDM22||HH1|53.084377|6.833631|1.7|100.0|90.0|0.0|SM6H|2.50205E8|10.0|M/S|200.0|2022-04-22T00:00:00|2599-12-31T23:59:59
NL|VDM22||HH2|53.084377|6.833631|1.7|100.0|0.0|0.0|SM6H|2.50205E8|10.0|M/S|200.0|2022-04-22T00:00:00|2599-12-31T23:59:59
NL|VDM22||HHZ|53.084377|6.833631|1.7|100.0|0.0|90.0|SM6H|2.50205E8|10.0|M/S|200.0|2022-04-22T00:00:00|2599-12-31T23:59:59
NL|VDM23||HH1|53.084377|6.833631|1.7|150.0|90.0|0.0|SM6H|2.50205E8|10.0|M/S|200.0|2022-04-22T00:00:00|2599-12-31T23:59:59
NL|VDM23||HH2|53.084377|6.833631|1.7|150.0|0.0|0.0|SM6H|2.50205E8|10.0|M/S|200.0|2022-04-22T00:00:00|2599-12-31T23:59:59
NL|VDM23||HHZ|53.084377|6.833631|1.7|150.0|0.0|90.0|SM6H|2.50205E8|10.0|M/S|200.0|2022-04-22T00:00:00|2599-12-31T23:59:59
NL|VDM24||HH1|53.084377|6.833631|1.7|200.0|90.0|0.0|SM6H|2.50205E8|10.0|M/S|200.0|2022-04-22T00:00:00|2599-12-31T23:59:59
NL|VDM24||HH2|53.084377|6.833631|1.7|200.0|0.0|0.0|SM6H|2.50205E8|10.0|M/S|200.0|2022-04-22T00:00:00|2599-12-31T23:59:59
NL|VDM24||HHZ|53.084377|6.833631|1.7|200.0|0.0|90.0|SM6H|2.50205E8|10.0|M/S|200.0|2022-04-22T00:00:00|2599-12-31T23:59:59
NL|VEN2|00|HHE|51.4283|6.0937|25.0|0.0|90.0|0.0|CMG6TC|2.07668E9|1.0|M/S|100.0|2012-05-08T00:00:00|2017-07-06T00:00:00
NL|VEN2|00|HHN|51.4283|6.0937|25.0|0.0|0.0|0.0|CMG6TC|2.06553E9|1.0|M/S|100.0|2012-05-08T00:00:00|2017-07-06T00:00:00
NL|VEN2|00|HHZ|51.4283|6.0937|25.0|0.0|0.0|-90.0|CMG6TC|2.07668E9|1.0|M/S|100.0|2012-05-08T00:00:00|2017-07-06T00:00:00
NL|VEN2|00|LHE|51.4283|6.0937|25.0|0.0|90.0|0.0|CMG6TC|2.07668E9|1.0|M/S|1.0|2012-05-08T00:00:00|2017-07-06T00:00:00
