"","X.Network","Station","Channel","Latitude","Longitude","Elevation","Depth","StartTime","EndTime","Xcoord","Ycoord","Start_date","End_date"
"1700","NL","G740","HG2",53.304267,6.389409,2,0,"29/01/2018 13:10","31/12/2599 23:59",221810.2067,591330.6084,2018-01-29,2599-12-31
"1706","NL","G750","HGE",53.307755,6.487526,2,0,"04/12/2017 00:00","29/01/2018 13:10",228344.7471,591814.2939,2017-12-04,2018-01-29
"1707","NL","G750","HGN",53.307755,6.487526,2,0,"04/12/2017 00:00","29/01/2018 13:10",228344.7471,591814.2939,2017-12-04,2018-01-29
"1708","NL","G750","HGZ",53.307755,6.487526,2,0,"04/12/2017 00:00","31/12/2599 23:59",228344.7471,591814.2939,2017-12-04,2599-12-31
"1704","NL","G750","HG1",53.307755,6.487526,2,0,"29/01/2018 13:10","31/12/2599 23:59",228344.7471,591814.2939,2018-01-29,2599-12-31
"1705","NL","G750","HG2",53.307755,6.487526,2,0,"29/01/2018 13:10","31/12/2599 23:59",228344.7471,591814.2939,2018-01-29,2599-12-31
"1711","NL","G760","HGE",53.350715,6.390067,2,0,"04/12/2017 00:00","29/01/2018 13:10",221782.0376,596500.2496,2017-12-04,2018-01-29
"1712","NL","G760","HGN",53.350715,6.390067,2,0,"04/12/2017 00:00","29/01/2018 13:10",221782.0376,596500.2496,2017-12-04,2018-01-29
"1713","NL","G760","HGZ",53.350715,6.390067,2,0,"04/12/2017 00:00","31/12/2599 23:59",221782.0376,596500.2496,2017-12-04,2599-12-31
"1709","NL","G760","HG1",53.350715,6.390067,2,0,"29/01/2018 13:10","31/12/2599 23:59",221782.0376,596500.2496,2018-01-29,2599-12-31
"1710","NL","G760","HG2",53.350715,6.390067,2,0,"29/01/2018 13:10","31/12/2599 23:59",221782.0376,596500.2496,2018-01-29,2599-12-31
"1716","NL","G770","HGE",53.340286,6.330437,2,0,"04/12/2017 00:00","29/01/2018 13:10",217826.5577,595285.9315,2017-12-04,2018-01-29
"1717","NL","G770","HGN",53.340286,6.330437,2,0,"04/12/2017 00:00","29/01/2018 13:10",217826.5577,595285.9315,2017-12-04,2018-01-29
"1718","NL","G770","HGZ",53.340286,6.330437,2,0,"04/12/2017 00:00","31/12/2599 23:59",217826.5577,595285.9315,2017-12-04,2599-12-31
"1714","NL","G770","HG1",53.340286,6.330437,2,0,"29/01/2018 13:10","31/12/2599 23:59",217826.5577,595285.9315,2018-01-29,2599-12-31
"1715","NL","G770","HG2",53.340286,6.330437,2,0,"29/01/2018 13:10","31/12/2599 23:59",217826.5577,595285.9315,2018-01-29,2599-12-31
"1721","NL","G780","HGE",53.364822,6.489397,2,0,"04/12/2017 00:00","29/01/2018 13:10",228372.187,598166.9107,2017-12-04,2018-01-29
"1722","NL","G780","HGN",53.364822,6.489397,2,0,"04/12/2017 00:00","29/01/2018 13:10",228372.187,598166.9107,2017-12-04,2018-01-29
"1723","NL","G780","HGZ",53.364822,6.489397,2,0,"04/12/2017 00:00","31/12/2599 23:59",228372.187,598166.9107,2017-12-04,2599-12-31
"1719","NL","G780","HG1",53.364822,6.489397,2,0,"29/01/2018 13:10","31/12/2599 23:59",228372.187,598166.9107,2018-01-29,2599-12-31
"1720","NL","G780","HG2",53.364822,6.489397,2,0,"29/01/2018 13:10","31/12/2599 23:59",228372.187,598166.9107,2018-01-29,2599-12-31
"1726","NL","G790","HGE",53.383557,6.331927,2,0,"04/12/2017 00:00","29/01/2018 13:10",217862.5691,600102.8017,2017-12-04,2018-01-29
"1727","NL","G790","HGN",53.383557,6.331927,2,0,"04/12/2017 00:00","29/01/2018 13:10",217862.5691,600102.8017,2017-12-04,2018-01-29
"1728","NL","G790","HGZ",53.383557,6.331927,2,0,"04/12/2017 00:00","31/12/2599 23:59",217862.5691,600102.8017,2017-12-04,2599-12-31
"1724","NL","G790","HG1",53.383557,6.331927,2,0,"29/01/2018 13:10","31/12/2599 23:59",217862.5691,600102.8017,2018-01-29,2599-12-31
"1725","NL","G790","HG2",53.383557,6.331927,2,0,"29/01/2018 13:10","31/12/2599 23:59",217862.5691,600102.8017,2018-01-29,2599-12-31
"1731","NL","G800","HGE",53.415374,6.487625,2,0,"04/12/2017 00:00","29/01/2018 13:10",228168.1729,603790.8986,2017-12-04,2018-01-29
"1732","NL","G800","HGN",53.415374,6.487625,2,0,"04/12/2017 00:00","29/01/2018 13:10",228168.1729,603790.8986,2017-12-04,2018-01-29
"1733","NL","G800","HGZ",53.415374,6.487625,2,0,"04/12/2017 00:00","31/12/2599 23:59",228168.1729,603790.8986,2017-12-04,2599-12-31
"1729","NL","G800","HG1",53.415374,6.487625,2,0,"29/01/2018 13:10","31/12/2599 23:59",228168.1729,603790.8986,2018-01-29,2599-12-31
"1730","NL","G800","HG2",53.415374,6.487625,2,0,"29/01/2018 13:10","31/12/2599 23:59",228168.1729,603790.8986,2018-01-29,2599-12-31
"1744","NL","G81B","LCE",53.31035,6.677621,-0.4,100,"29/08/2018 00:00","31/12/2599 23:59",241009.9848,592313.4984,2018-08-29,2599-12-31
"1740","NL","G81B","BHZ",53.31035,6.677621,-0.4,100,"29/08/2018 00:00","31/12/2599 23:59",241009.9848,592313.4984,2018-08-29,2599-12-31
"1743","NL","G81B","HHZ",53.31035,6.677621,-0.4,100,"29/08/2018 00:00","31/12/2599 23:59",241009.9848,592313.4984,2018-08-29,2599-12-31
"1748","NL","G81B","LHZ",53.31035,6.677621,-0.4,100,"29/08/2018 00:00","31/12/2599 23:59",241009.9848,592313.4984,2018-08-29,2599-12-31
"1768","NL","G82B","LCE",53.22525,6.724121,-1.9,100,"14/08/2018 00:00","31/12/2599 23:59",244284.9564,582900.2906,2018-08-14,2599-12-31
"1764","NL","G82B","BHZ",53.22525,6.724121,-1.9,100,"14/08/2018 00:00","31/12/2599 23:59",244284.9564,582900.2906,2018-08-14,2599-12-31
"1767","NL","G82B","HHZ",53.22525,6.724121,-1.9,100,"14/08/2018 00:00","31/12/2599 23:59",244284.9564,582900.2906,2018-08-14,2599-12-31
"1772","NL","G82B","LHZ",53.22525,6.724121,-1.9,100,"14/08/2018 00:00","31/12/2599 23:59",244284.9564,582900.2906,2018-08-14,2599-12-31
"1792","NL","G83B","LCE",53.14844,6.930871,-1.1,100,"14/08/2018 00:00","31/12/2599 23:59",258274.3922,574629.7178,2018-08-14,2599-12-31
"1788","NL","G83B","BHZ",53.14844,6.930871,-1.1,100,"14/08/2018 00:00","31/12/2599 23:59",258274.3922,574629.7178,2018-08-14,2599-12-31
"1791","NL","G83B","HHZ",53.14844,6.930871,-1.1,100,"14/08/2018 00:00","31/12/2599 23:59",258274.3922,574629.7178,2018-08-14,2599-12-31
"1796","NL","G83B","LHZ",53.14844,6.930871,-1.1,100,"14/08/2018 00:00","31/12/2599 23:59",258274.3922,574629.7178,2018-08-14,2599-12-31
"1816","NL","G84B","LCE",53.220726,7.038012,0,100,"14/08/2018 00:00","31/12/2599 23:59",265257.161,582831.7239,2018-08-14,2599-12-31
"1812","NL","G84B","BHZ",53.220726,7.038012,0,100,"14/08/2018 00:00","31/12/2599 23:59",265257.161,582831.7239,2018-08-14,2599-12-31
"1815","NL","G84B","HHZ",53.220726,7.038012,0,100,"14/08/2018 00:00","31/12/2599 23:59",265257.161,582831.7239,2018-08-14,2599-12-31
"1820","NL","G84B","LHZ",53.220726,7.038012,0,100,"14/08/2018 00:00","31/12/2599 23:59",265257.161,582831.7239,2018-08-14,2599-12-31
"1832","NL","GARST","HGZ",53.3677,6.7135,0,1,"15/09/2009 00:00","17/09/2014 00:00",243283.6131,598738.9378,2009-09-15,2014-09-17
"1830","NL","GARST","HG1",53.3677,6.7135,0,1,"15/09/2009 00:00","17/09/2014 00:00",243283.6131,598738.9378,2009-09-15,2014-09-17
"1831","NL","GARST","HG2",53.3677,6.7135,0,1,"15/09/2009 00:00","17/09/2014 00:00",243283.6131,598738.9378,2009-09-15,2014-09-17
"1835","NL","GK010","HGZ",53.290633,6.247106,1,0,"11/01/2019 00:00","31/12/2599 23:59",212342.2679,589690.6115,2019-01-11,2599-12-31
"1833","NL","GK010","HG1",53.290633,6.247106,1,0,"11/01/2019 00:00","31/12/2599 23:59",212342.2679,589690.6115,2019-01-11,2599-12-31
"1834","NL","GK010","HG2",53.290633,6.247106,1,0,"11/01/2019 00:00","31/12/2599 23:59",212342.2679,589690.6115,2019-01-11,2599-12-31
"1838","NL","GK011","HHZ",53.290633,6.247106,1,50,"11/01/2019 00:00","31/12/2599 23:59",212342.2679,589690.6115,2019-01-11,2599-12-31
"1841","NL","GK012","HHZ",53.290633,6.247106,1,100,"11/01/2019 00:00","31/12/2599 23:59",212342.2679,589690.6115,2019-01-11,2599-12-31
"1844","NL","GK013","HHZ",53.290633,6.247106,1,150,"11/01/2019 00:00","31/12/2599 23:59",212342.2679,589690.6115,2019-01-11,2599-12-31
"1847","NL","GK014","HHZ",53.290633,6.247106,1,200,"11/01/2019 00:00","31/12/2599 23:59",212342.2679,589690.6115,2019-01-11,2599-12-31
"1850","NL","GK020","HGZ",53.300992,6.292682,1,0,"26/11/2018 00:00","31/12/2599 23:59",215366.8885,590880.6963,2018-11-26,2599-12-31
"1848","NL","GK020","HG1",53.300992,6.292682,1,0,"26/11/2018 00:00","31/12/2599 23:59",215366.8885,590880.6963,2018-11-26,2599-12-31
"1849","NL","GK020","HG2",53.300992,6.292682,1,0,"26/11/2018 00:00","31/12/2599 23:59",215366.8885,590880.6963,2018-11-26,2599-12-31
"1853","NL","GK021","HHZ",53.300992,6.292682,1,50,"26/11/2018 00:00","31/12/2599 23:59",215366.8885,590880.6963,2018-11-26,2599-12-31
"1856","NL","GK022","HHZ",53.300992,6.292682,1,100,"26/11/2018 00:00","31/12/2599 23:59",215366.8885,590880.6963,2018-11-26,2599-12-31
"1859","NL","GK023","HHZ",53.300992,6.292682,1,150,"26/11/2018 00:00","31/12/2599 23:59",215366.8885,590880.6963,2018-11-26,2599-12-31
"1862","NL","GK024","HHZ",53.300992,6.292682,1,200,"26/11/2018 00:00","31/12/2599 23:59",215366.8885,590880.6963,2018-11-26,2599-12-31
"1865","NL","GK030","HGZ",53.282677,6.305645,1,0,"07/06/2018 00:00","31/12/2599 23:59",216257.089,588853.4375,2018-06-07,2599-12-31
"1863","NL","GK030","HG1",53.282677,6.305645,1,0,"07/06/2018 00:00","31/12/2599 23:59",216257.089,588853.4375,2018-06-07,2599-12-31
"1864","NL","GK030","HG2",53.282677,6.305645,1,0,"07/06/2018 00:00","31/12/2599 23:59",216257.089,588853.4375,2018-06-07,2599-12-31
"1868","NL","GK031","HHZ",53.282677,6.305645,1,50,"07/06/2018 00:00","31/12/2599 23:59",216257.089,588853.4375,2018-06-07,2599-12-31
"1871","NL","GK032","HHZ",53.282677,6.305645,1,100,"07/06/2018 00:00","31/12/2599 23:59",216257.089,588853.4375,2018-06-07,2599-12-31
"1874","NL","GK033","HHZ",53.282677,6.305645,1,150,"07/06/2018 00:00","31/12/2599 23:59",216257.089,588853.4375,2018-06-07,2599-12-31
"1877","NL","GK034","HHZ",53.282677,6.305645,1,200,"07/06/2018 00:00","31/12/2599 23:59",216257.089,588853.4375,2018-06-07,2599-12-31
"1880","NL","GK040","HGZ",53.246199,6.326054,-1,0,"11/01/2019 00:00","31/12/2599 23:59",217671.1919,584811.5442,2019-01-11,2599-12-31
"1878","NL","GK040","HG1",53.246199,6.326054,-1,0,"11/01/2019 00:00","31/12/2599 23:59",217671.1919,584811.5442,2019-01-11,2599-12-31
"1879","NL","GK040","HG2",53.246199,6.326054,-1,0,"11/01/2019 00:00","31/12/2599 23:59",217671.1919,584811.5442,2019-01-11,2599-12-31
"1883","NL","GK041","HHZ",53.246199,6.326054,-1,50,"11/01/2019 00:00","31/12/2599 23:59",217671.1919,584811.5442,2019-01-11,2599-12-31
"1886","NL","GK042","HHZ",53.246199,6.326054,-1,100,"11/01/2019 00:00","31/12/2599 23:59",217671.1919,584811.5442,2019-01-11,2599-12-31
"1889","NL","GK043","HHZ",53.246199,6.326054,-1,150,"11/01/2019 00:00","31/12/2599 23:59",217671.1919,584811.5442,2019-01-11,2599-12-31
"1892","NL","GK044","HHZ",53.246199,6.326054,-1,200,"11/01/2019 00:00","31/12/2599 23:59",217671.1919,584811.5442,2019-01-11,2599-12-31
"1895","NL","GRP","HGZ",53.178809,5.977915,0.3,0,"26/06/2020 00:00","31/12/2599 23:59",194493.7219,577065.0774,2020-06-26,2599-12-31
"1893","NL","GRP","HG1",53.178809,5.977915,0.3,0,"26/06/2020 00:00","31/12/2599 23:59",194493.7219,577065.0774,2020-06-26,2599-12-31
"1894","NL","GRP","HG2",53.178809,5.977915,0.3,0,"26/06/2020 00:00","31/12/2599 23:59",194493.7219,577065.0774,2020-06-26,2599-12-31
"1898","NL","GTB","HGZ",52.692418,5.211939,-2.1,0,"12/05/2023 00:00","31/12/2599 23:59",143150.4501,522791.6511,2023-05-12,2599-12-31
"1896","NL","GTB","HG1",52.692418,5.211939,-2.1,0,"12/05/2023 00:00","31/12/2599 23:59",143150.4501,522791.6511,2023-05-12,2599-12-31
"1897","NL","GTB","HG2",52.692418,5.211939,-2.1,0,"12/05/2023 00:00","31/12/2599 23:59",143150.4501,522791.6511,2023-05-12,2599-12-31
"1899","NL","GUR1","BHE",51.1687,5.7846,30,0,"27/01/2006 00:00","31/12/2599 23:59",182794.761,353326.9523,2006-01-27,2599-12-31
"1900","NL","GUR1","BHN",51.1687,5.7846,30,0,"27/01/2006 00:00","31/12/2599 23:59",182794.761,353326.9523,2006-01-27,2599-12-31
"1901","NL","GUR1","BHZ",51.1687,5.7846,30,0,"27/01/2006 00:00","31/12/2599 23:59",182794.761,353326.9523,2006-01-27,2599-12-31
"1","NL","HGN","ACE",50.764,5.9317,135,0,"29/10/2014 00:00","31/12/2599 23:59",193418.3014,308371.3776,2014-10-29,2599-12-31
"2","NL","HGN","BHE",50.764,5.9317,135,4,"03/11/1993 00:00","24/10/2003 00:00",193418.3014,308371.3776,1993-11-03,2003-10-24
"5","NL","HGN","LCE",50.764,5.9317,135,0,"29/10/2014 00:00","31/12/2599 23:59",193418.3014,308371.3776,2014-10-29,2599-12-31
"18","NL","HGN","BHE",50.764,5.9317,135,4,"04/02/2003 00:00","24/10/2003 23:59",193418.3014,308371.3776,2003-02-04,2003-10-24
"21","NL","HGN","BHE",50.764,5.9317,135,4,"24/10/2003 00:00","27/04/2009 23:59",193418.3014,308371.3776,2003-10-24,2009-04-27
"28","NL","HGN","BHE",50.764,5.9317,135,4,"27/04/2009 00:00","31/12/2599 23:59",193418.3014,308371.3776,2009-04-27,2599-12-31
"31","NL","HGN","HHE",50.764,5.9317,135,4,"23/10/2009 00:00","31/12/2599 23:59",193418.3014,308371.3776,2009-10-23,2599-12-31
"36","NL","HGN","LHE",50.764,5.9317,135,4,"29/10/2014 00:00","31/12/2599 23:59",193418.3014,308371.3776,2014-10-29,2599-12-31
"39","NL","HGN","UHE",50.764,5.9317,135,4,"29/10/2014 00:00","31/12/2599 23:59",193418.3014,308371.3776,2014-10-29,2599-12-31
"47","NL","HGN","VHE",50.764,5.9317,135,4,"29/10/2014 00:00","31/12/2599 23:59",193418.3014,308371.3776,2014-10-29,2599-12-31
"1902","NL","HGN","BHE",50.764,5.9317,135,4,"06/06/2001 00:00","24/10/2003 00:00",193418.3014,308371.3776,2001-06-06,2003-10-24
"1918","NL","HGN","LCE",50.764,5.9317,135,4,"27/04/2009 00:00","31/12/2599 23:59",193418.3014,308371.3776,2009-04-27,2599-12-31
"3","NL","HGN","BHN",50.764,5.9317,135,4,"03/11/1993 00:00","24/10/2003 00:00",193418.3014,308371.3776,1993-11-03,2003-10-24
"19","NL","HGN","BHN",50.764,5.9317,135,4,"04/02/2003 00:00","24/10/2003 23:59",193418.3014,308371.3776,2003-02-04,2003-10-24
"22","NL","HGN","BHN",50.764,5.9317,135,4,"24/10/2003 00:00","27/04/2009 23:59",193418.3014,308371.3776,2003-10-24,2009-04-27
"29","NL","HGN","BHN",50.764,5.9317,135,4,"27/04/2009 00:00","31/12/2599 23:59",193418.3014,308371.3776,2009-04-27,2599-12-31
"32","NL","HGN","HHN",50.764,5.9317,135,4,"23/10/2009 00:00","31/12/2599 23:59",193418.3014,308371.3776,2009-10-23,2599-12-31
"37","NL","HGN","LHN",50.764,5.9317,135,4,"29/10/2014 00:00","31/12/2599 23:59",193418.3014,308371.3776,2014-10-29,2599-12-31
"40","NL","HGN","UHN",50.764,5.9317,135,4,"29/10/2014 00:00","31/12/2599 23:59",193418.3014,308371.3776,2014-10-29,2599-12-31
"48","NL","HGN","VHN",50.764,5.9317,135,4,"29/10/2014 00:00","31/12/2599 23:59",193418.3014,308371.3776,2014-10-29,2599-12-31
"1903","NL","HGN","BHN",50.764,5.9317,135,4,"06/06/2001 00:00","24/10/2003 00:00",193418.3014,308371.3776,2001-06-06,2003-10-24
"4","NL","HGN","BHZ",50.764,5.9317,135,4,"03/11/1993 00:00","24/10/2003 00:00",193418.3014,308371.3776,1993-11-03,2003-10-24
"20","NL","HGN","BHZ",50.764,5.9317,135,4,"04/02/2003 00:00","24/10/2003 23:59",193418.3014,308371.3776,2003-02-04,2003-10-24
"23","NL","HGN","BHZ",50.764,5.9317,135,4,"24/10/2003 00:00","27/04/2009 23:59",193418.3014,308371.3776,2003-10-24,2009-04-27
"30","NL","HGN","BHZ",50.764,5.9317,135,4,"27/04/2009 00:00","31/12/2599 23:59",193418.3014,308371.3776,2009-04-27,2599-12-31
"33","NL","HGN","HHZ",50.764,5.9317,135,4,"23/10/2009 00:00","31/12/2599 23:59",193418.3014,308371.3776,2009-10-23,2599-12-31
"38","NL","HGN","LHZ",50.764,5.9317,135,4,"29/10/2014 00:00","31/12/2599 23:59",193418.3014,308371.3776,2014-10-29,2599-12-31
"41","NL","HGN","UHZ",50.764,5.9317,135,4,"29/10/2014 00:00","31/12/2599 23:59",193418.3014,308371.3776,2014-10-29,2599-12-31
"49","NL","HGN","VHZ",50.764,5.9317,135,4,"29/10/2014 00:00","31/12/2599 23:59",193418.3014,308371.3776,2014-10-29,2599-12-31
"1904","NL","HGN","BHZ",50.764,5.9317,135,4,"06/06/2001 00:00","24/10/2003 00:00",193418.3014,308371.3776,2001-06-06,2003-10-24
"1931","NL","HKS","HGZ",53.292,6.785,0,1,"26/04/2005 00:00","17/09/2014 00:00",248206.1645,590405.1933,2005-04-26,2014-09-17
"1929","NL","HKS","HG1",53.292,6.785,0,1,"26/04/2005 00:00","17/09/2014 00:00",248206.1645,590405.1933,2005-04-26,2014-09-17
"1930","NL","HKS","HG2",53.292,6.785,0,1,"26/04/2005 00:00","17/09/2014 00:00",248206.1645,590405.1933,2005-04-26,2014-09-17
"1932","NL","HLA","EHE",53.151108,7.001389,0,65,"10/10/2020 00:00","31/12/2599 23:59",262984.999,575029.9566,2020-10-10,2599-12-31
"1935","NL","HLA","EPE",53.151108,7.001389,0,70,"10/10/2020 00:00","31/12/2599 23:59",262984.999,575029.9566,2020-10-10,2599-12-31
"1933","NL","HLA","EHN",53.151108,7.001389,0,65,"10/10/2020 00:00","31/12/2599 23:59",262984.999,575029.9566,2020-10-10,2599-12-31
"1936","NL","HLA","EPN",53.151108,7.001389,0,70,"10/10/2020 00:00","31/12/2599 23:59",262984.999,575029.9566,2020-10-10,2599-12-31
"1934","NL","HLA","EHZ",53.151108,7.001389,0,65,"10/10/2020 00:00","31/12/2599 23:59",262984.999,575029.9566,2020-10-10,2599-12-31
"1937","NL","HLA","EPZ",53.151108,7.001389,0,70,"10/10/2020 00:00","31/12/2599 23:59",262984.999,575029.9566,2020-10-10,2599-12-31
"1938","NL","HLB","EHE",53.14647,7.003581,0,55,"01/09/2018 00:00","31/12/2599 23:59",263143.1988,574517.1847,2018-09-01,2599-12-31
"1941","NL","HLB","EPE",53.14647,7.003581,0,60,"01/09/2018 00:00","31/12/2599 23:59",263143.1988,574517.1847,2018-09-01,2599-12-31
"1939","NL","HLB","EHN",53.14647,7.003581,0,55,"01/09/2018 00:00","31/12/2599 23:59",263143.1988,574517.1847,2018-09-01,2599-12-31
"1942","NL","HLB","EPN",53.14647,7.003581,0,60,"01/09/2018 00:00","31/12/2599 23:59",263143.1988,574517.1847,2018-09-01,2599-12-31
"1940","NL","HLB","EHZ",53.14647,7.003581,0,55,"01/09/2018 00:00","31/12/2599 23:59",263143.1988,574517.1847,2018-09-01,2599-12-31
"1943","NL","HLB","EPZ",53.14647,7.003581,0,60,"01/09/2018 00:00","31/12/2599 23:59",263143.1988,574517.1847,2018-09-01,2599-12-31
"1944","NL","HLG","EHE",53.149107,7.0071,-1,53,"01/09/2018 00:00","31/12/2599 23:59",263372.012,574815.884,2018-09-01,2599-12-31
"1947","NL","HLG","EPE",53.149107,7.0071,-1,58,"01/09/2018 00:00","31/12/2599 23:59",263372.012,574815.884,2018-09-01,2599-12-31
"1945","NL","HLG","EHN",53.149107,7.0071,-1,53,"01/09/2018 00:00","31/12/2599 23:59",263372.012,574815.884,2018-09-01,2599-12-31
"1948","NL","HLG","EPN",53.149107,7.0071,-1,58,"01/09/2018 00:00","31/12/2599 23:59",263372.012,574815.884,2018-09-01,2599-12-31
"1946","NL","HLG","EHZ",53.149107,7.0071,-1,53,"01/09/2018 00:00","31/12/2599 23:59",263372.012,574815.884,2018-09-01,2599-12-31
"1949","NL","HLG","EPZ",53.149107,7.0071,-1,58,"01/09/2018 00:00","31/12/2599 23:59",263372.012,574815.884,2018-09-01,2599-12-31
"1950","NL","HLH","EHE",53.140398,7.00655,0,55,"01/09/2018 00:00","31/12/2599 23:59",263357,573846.0292,2018-09-01,2599-12-31
"1953","NL","HLH","EPE",53.140398,7.00655,0,60,"01/09/2018 00:00","31/12/2599 23:59",263357,573846.0292,2018-09-01,2599-12-31
"1956","NL","HLH","EHE",53.140398,7.00655,0,0,"01/09/2018 00:00","31/12/2599 23:59",263357,573846.0292,2018-09-01,2599-12-31
"1951","NL","HLH","EHN",53.140398,7.00655,0,55,"01/09/2018 00:00","31/12/2599 23:59",263357,573846.0292,2018-09-01,2599-12-31
"1954","NL","HLH","EPN",53.140398,7.00655,0,60,"01/09/2018 00:00","31/12/2599 23:59",263357,573846.0292,2018-09-01,2599-12-31
"1957","NL","HLH","EHN",53.140398,7.00655,0,0,"01/09/2018 00:00","31/12/2599 23:59",263357,573846.0292,2018-09-01,2599-12-31
"1952","NL","HLH","EHZ",53.140398,7.00655,0,55,"01/09/2018 00:00","31/12/2599 23:59",263357,573846.0292,2018-09-01,2599-12-31
"1955","NL","HLH","EPZ",53.140398,7.00655,0,60,"01/09/2018 00:00","31/12/2599 23:59",263357,573846.0292,2018-09-01,2599-12-31
"1958","NL","HLH","EHZ",53.140398,7.00655,0,0,"01/09/2018 00:00","31/12/2599 23:59",263357,573846.0292,2018-09-01,2599-12-31
"1959","NL","HLI","EHE",53.138535,7.014764,0,65,"10/10/2020 00:00","31/12/2599 23:59",263911.2494,573651.1214,2020-10-10,2599-12-31
"1962","NL","HLI","EPE",53.138535,7.014764,0,70,"10/10/2020 00:00","31/12/2599 23:59",263911.2494,573651.1214,2020-10-10,2599-12-31
"1960","NL","HLI","EHN",53.138535,7.014764,0,65,"10/10/2020 00:00","31/12/2599 23:59",263911.2494,573651.1214,2020-10-10,2599-12-31
"1963","NL","HLI","EPN",53.138535,7.014764,0,70,"10/10/2020 00:00","31/12/2599 23:59",263911.2494,573651.1214,2020-10-10,2599-12-31
"1961","NL","HLI","EHZ",53.138535,7.014764,0,65,"10/10/2020 00:00","31/12/2599 23:59",263911.2494,573651.1214,2020-10-10,2599-12-31
"1964","NL","HLI","EPZ",53.138535,7.014764,0,70,"10/10/2020 00:00","31/12/2599 23:59",263911.2494,573651.1214,2020-10-10,2599-12-31
"1965","NL","HLK","EHE",53.144981,7.009606,0,55,"01/09/2018 00:00","31/12/2599 23:59",263549.9829,574360.5666,2018-09-01,2599-12-31
"1968","NL","HLK","EPE",53.144981,7.009606,0,60,"01/09/2018 00:00","31/12/2599 23:59",263549.9829,574360.5666,2018-09-01,2599-12-31
"1966","NL","HLK","EHN",53.144981,7.009606,0,55,"01/09/2018 00:00","31/12/2599 23:59",263549.9829,574360.5666,2018-09-01,2599-12-31
"1969","NL","HLK","EPN",53.144981,7.009606,0,60,"01/09/2018 00:00","31/12/2599 23:59",263549.9829,574360.5666,2018-09-01,2599-12-31
"1967","NL","HLK","EHZ",53.144981,7.009606,0,55,"01/09/2018 00:00","31/12/2599 23:59",263549.9829,574360.5666,2018-09-01,2599-12-31
"1970","NL","HLK","EPZ",53.144981,7.009606,0,60,"01/09/2018 00:00","31/12/2599 23:59",263549.9829,574360.5666,2018-09-01,2599-12-31
"1973","NL","HOEV","HGZ",52.90249,6.105469,2.5,0,"17/09/2020 00:00","31/12/2599 23:59",203327.8939,546393.8253,2020-09-17,2599-12-31
"1971","NL","HOEV","HG1",52.90249,6.105469,2.5,0,"17/09/2020 00:00","31/12/2599 23:59",203327.8939,546393.8253,2020-09-17,2599-12-31
"1972","NL","HOEV","HG2",52.90249,6.105469,2.5,0,"17/09/2020 00:00","31/12/2599 23:59",203327.8939,546393.8253,2020-09-17,2599-12-31
"1976","NL","HRDB","HGZ",52.577012,6.625918,8.8,0,"14/04/2020 00:00","31/12/2599 23:59",238964.9573,510654.9538,2020-04-14,2599-12-31
"1974","NL","HRDB","HG1",52.577012,6.625918,8.8,0,"14/04/2020 00:00","31/12/2599 23:59",238964.9573,510654.9538,2020-04-14,2599-12-31
"1975","NL","HRDB","HG2",52.577012,6.625918,8.8,0,"14/04/2020 00:00","31/12/2599 23:59",238964.9573,510654.9538,2020-04-14,2599-12-31
"1977","NL","HRKB","BHE",51.1879,6.1678,0,0,"08/06/2018 00:00","31/12/2599 23:59",209572.9857,355679.0456,2018-06-08,2599-12-31
"1978","NL","HRKB","BHN",51.1879,6.1678,0,0,"08/06/2018 00:00","31/12/2599 23:59",209572.9857,355679.0456,2018-06-08,2599-12-31
"1979","NL","HRKB","BHZ",51.1879,6.1678,0,0,"08/06/2018 00:00","31/12/2599 23:59",209572.9857,355679.0456,2018-06-08,2599-12-31
"1980","NL","HWF0","HHE",53.071,6.3512,7,0,"29/03/1998 00:00","24/11/2010 00:00",219610.5621,565337.4459,1998-03-29,2010-11-24
"1981","NL","HWF0","HHN",53.071,6.3512,7,0,"29/03/1998 00:00","24/11/2010 00:00",219610.5621,565337.4459,1998-03-29,2010-11-24
"1982","NL","HWF0","HHZ",53.071,6.3512,7,0,"29/03/1998 00:00","24/11/2010 00:00",219610.5621,565337.4459,1998-03-29,2010-11-24
"1983","NL","HWF1","HHE",53.071,6.3512,7,50,"02/06/1995 00:00","24/11/2010 00:00",219610.5621,565337.4459,1995-06-02,2010-11-24
"1986","NL","HWF1","HHE",53.071,6.3512,7,50,"24/11/2010 00:00","13/06/2016 11:00",219610.5621,565337.4459,2010-11-24,2016-06-13
"1989","NL","HWF1","HHE",53.071,6.3512,7,50,"13/06/2016 11:00","31/12/2599 23:59",219610.5621,565337.4459,2016-06-13,2599-12-31
"1984","NL","HWF1","HHN",53.071,6.3512,7,50,"02/06/1995 00:00","24/11/2010 00:00",219610.5621,565337.4459,1995-06-02,2010-11-24
"1987","NL","HWF1","HHN",53.071,6.3512,7,50,"24/11/2010 00:00","13/06/2016 11:00",219610.5621,565337.4459,2010-11-24,2016-06-13
"1990","NL","HWF1","HHN",53.071,6.3512,7,50,"13/06/2016 11:00","31/12/2599 23:59",219610.5621,565337.4459,2016-06-13,2599-12-31
"1985","NL","HWF1","HHZ",53.071,6.3512,7,50,"02/06/1995 00:00","24/11/2010 00:00",219610.5621,565337.4459,1995-06-02,2010-11-24
