"","X","Y","Start_date","End_date"
"908",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"909",245080.1446,581028.328,"2010-04-29","2016-06-14"
"910",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"911",245080.1446,581028.328,"2010-04-29","2016-06-14"
"912",245080.1446,581028.328,"2010-04-29","2016-06-14"
"913",246514.427,568120.7746,"2009-04-10","2014-08-14"
"914",246514.427,568120.7746,"2009-04-10","2014-08-14"
"915",245080.1446,581028.328,"2010-04-29","2016-06-14"
"916",245080.1446,581028.328,"2010-04-29","2016-06-14"
"917",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"918",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"919",245080.1446,581028.328,"2010-04-29","2016-06-14"
"920",245080.1446,581028.328,"2010-04-29","2016-06-14"
"921",245080.1446,581028.328,"2010-04-29","2016-06-14"
"922",245080.1446,581028.328,"2010-04-29","2016-06-14"
"923",245080.1446,581028.328,"2010-04-29","2016-06-14"
"924",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"925",245080.1446,581028.328,"2010-04-29","2016-06-14"
"926",245080.1446,581028.328,"2010-04-29","2016-06-14"
"927",245080.1446,581028.328,"2010-04-29","2016-06-14"
"928",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"929",245080.1446,581028.328,"2010-04-29","2016-06-14"
"930",245080.1446,581028.328,"2010-04-29","2016-06-14"
"931",245080.1446,581028.328,"2010-04-29","2016-06-14"
"932",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"933",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"934",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"935",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"936",245080.1446,581028.328,"2010-04-29","2016-06-14"
"937",245080.1446,581028.328,"2010-04-29","2016-06-14"
"938",245080.1446,581028.328,"2010-04-29","2016-06-14"
"939",245080.1446,581028.328,"2010-04-29","2016-06-14"
"940",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"941",245080.1446,581028.328,"2010-04-29","2016-06-14"
"942",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"943",245080.1446,581028.328,"2010-04-29","2016-06-14"
"944",245080.1446,581028.328,"2010-04-29","2016-06-14"
"945",245080.1446,581028.328,"2010-04-29","2016-06-14"
"946",245080.1446,581028.328,"2010-04-29","2016-06-14"
"947",245080.1446,581028.328,"2010-04-29","2016-06-14"
"948",245080.1446,581028.328,"2010-04-29","2016-06-14"
"949",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"950",245080.1446,581028.328,"2010-04-29","2016-06-14"
"951",245080.1446,581028.328,"2010-04-29","2016-06-14"
"952",245080.1446,581028.328,"2010-04-29","2016-06-14"
"953",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"954",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"955",245080.1446,581028.328,"2010-04-29","2016-06-14"
"956",245080.1446,581028.328,"2010-04-29","2016-06-14"
"957",245080.1446,581028.328,"2010-04-29","2016-06-14"
"958",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"959",246514.427,568120.7746,"2009-04-10","2014-08-14"
"960",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"961",245080.1446,581028.328,"2010-04-29","2016-06-14"
"962",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"963",245080.1446,581028.328,"2010-04-29","2016-06-14"
"964",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"965",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"966",245080.1446,581028.328,"2010-04-29","2016-06-14"
"967",246514.427,568120.7746,"2009-04-10","2014-08-14"
"968",245080.1446,581028.328,"2010-04-29","2016-06-14"
"969",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"970",245080.1446,581028.328,"2010-04-29","2016-06-14"
"971",270718.3551,582155.5351,"2010-04-29","2016-06-14"
"972",270718.3551,582155.5351,"2010-04-29","2016-06-14"
"973",245080.1446,581028.328,"2010-04-29","2016-06-14"
"974",245080.1446,581028.328,"2010-04-29","2016-06-14"
"975",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"976",270718.3551,582155.5351,"2010-04-29","2016-06-14"
"977",245080.1446,581028.328,"2010-04-29","2016-06-14"
"978",245080.1446,581028.328,"2010-04-29","2016-06-14"
"979",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"980",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"981",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"982",245080.1446,581028.328,"2010-04-29","2016-06-14"
"983",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"984",245080.1446,581028.328,"2010-04-29","2016-06-14"
"985",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"986",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"987",245080.1446,581028.328,"2010-04-29","2016-06-14"
"988",245080.1446,581028.328,"2010-04-29","2016-06-14"
"989",245080.1446,581028.328,"2010-04-29","2016-06-14"
"990",245080.1446,581028.328,"2010-04-29","2016-06-14"
"991",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"992",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"993",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"994",270718.3551,582155.5351,"2010-04-29","2016-06-14"
"995",245080.1446,581028.328,"2010-04-29","2016-06-14"
"996",245080.1446,581028.328,"2010-04-29","2016-06-14"
"997",245080.1446,581028.328,"2010-04-29","2016-06-14"
"998",245080.1446,581028.328,"2010-04-29","2016-06-14"
"999",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1000",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1001",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"1002",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"1003",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1004",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1005",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1006",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"1007",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1008",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"1009",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1010",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1011",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"1012",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"1013",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"1014",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1015",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"1016",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1017",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1018",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1019",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"1020",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1021",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"1022",270718.3551,582155.5351,"2010-04-29","2016-06-14"
"1023",246514.427,568120.7746,"2009-04-10","2014-08-14"
"1024",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"1025",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1026",246514.427,568120.7746,"2009-04-10","2014-08-14"
"1027",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1028",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1029",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"1030",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1031",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"1032",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1033",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1034",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1035",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1036",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1037",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1038",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1039",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1040",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"1041",270718.3551,582155.5351,"2010-04-29","2016-06-14"
"1042",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1043",270718.3551,582155.5351,"2010-04-29","2016-06-14"
"1044",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"1045",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"1046",270718.3551,582155.5351,"2010-04-29","2016-06-14"
"1047",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"1048",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"1049",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1050",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1051",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1052",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"1053",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1054",247871.7147,603512.4348,"2010-07-08","2016-06-14"
"1055",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1056",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1057",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1058",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1059",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1060",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1061",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1062",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1063",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1064",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1065",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1066",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1067",270718.3551,582155.5351,"2010-04-29","2016-06-14"
"1068",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1069",227789.4307,602786.1875,"2010-01-22","2016-05-04"
"1070",245080.1446,581028.328,"2010-04-29","2016-06-14"
"1071",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1072",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1073",227789.4307,602786.1875,"2010-01-22","2016-05-04"
"1074",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1075",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1076",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1077",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1078",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1079",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1080",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1081",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1082",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1083",270718.3551,582155.5351,"1995-05-05","2010-04-29"
"1084",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1085",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1086",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1087",246514.427,568120.7746,"2009-04-10","2014-08-14"
"1088",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1089",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1090",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1091",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1092",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1093",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1094",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1095",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1096",270718.3551,582155.5351,"1995-05-05","2010-04-29"
"1097",270718.3551,582155.5351,"1995-05-05","2010-04-29"
"1098",246514.427,568120.7746,"2009-04-10","2014-08-14"
"1099",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1100",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1101",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1102",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1103",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1104",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1105",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1106",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1107",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1108",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1109",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1110",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1111",246514.427,568120.7746,"1995-04-12","2009-04-10"
"1112",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1113",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1114",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1115",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1116",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1117",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1118",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1119",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1120",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1121",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1122",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1123",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1124",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1125",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1126",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1127",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1128",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1129",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1130",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1131",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1132",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1133",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1134",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1135",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1136",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1137",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1138",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1139",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1140",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1141",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1142",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1143",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1144",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1145",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1146",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1147",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1148",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1149",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1150",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1151",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1152",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1153",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1154",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1155",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1156",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1157",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1158",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1159",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1160",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1161",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1162",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1163",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1164",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1165",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1166",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1167",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1168",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1169",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1170",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1171",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1172",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1173",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1174",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1175",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1176",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1177",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1178",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1179",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1180",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1181",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1182",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1183",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1184",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1185",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1186",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1187",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1188",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1189",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1190",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1191",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1192",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1193",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1194",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1195",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1196",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1197",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1198",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1199",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1200",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1201",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1202",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1203",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1204",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1205",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1206",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1207",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1208",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1209",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1210",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1211",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1212",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1213",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1214",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1215",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1216",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1217",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1218",246514.427,568120.7746,"1995-04-12","2009-04-10"
"1219",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1220",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1221",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1222",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1223",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1224",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1225",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1226",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1227",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1228",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1229",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1230",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1231",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1232",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1233",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1234",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1235",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1236",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1237",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1238",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1239",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1240",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1241",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1242",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1243",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1244",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1245",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1246",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1247",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1248",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1249",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1250",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1251",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1252",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1253",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1254",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1255",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1256",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1257",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1258",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1259",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1260",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1261",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1262",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1263",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1264",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1265",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1266",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1267",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1268",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1269",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1270",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1271",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1272",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1273",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1274",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1275",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1276",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1277",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1278",270718.3551,582155.5351,"1995-05-05","2010-04-29"
"1279",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1280",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1281",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1282",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1283",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1284",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1285",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1286",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1287",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1288",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1289",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1290",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1291",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1292",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1293",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1294",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1295",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1296",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1297",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1298",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1299",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1300",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1301",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1302",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1303",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1304",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1305",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1306",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1307",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1308",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1309",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1310",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1311",246514.427,568120.7746,"1995-04-12","2009-04-10"
"1312",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1313",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1314",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1315",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1316",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1317",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1318",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1319",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1320",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1321",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1322",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1323",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1324",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1325",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1326",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1327",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1328",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1329",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1330",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1331",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1332",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1333",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1334",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1335",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1336",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1337",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1338",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1339",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1340",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1341",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1342",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1343",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1344",227789.4307,602786.1875,"1995-04-12","2010-01-22"
"1345",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1346",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1347",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1348",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1349",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1350",270718.3551,582155.5351,"1995-05-05","2010-04-29"
"1351",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1352",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1353",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1354",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1355",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1356",245080.1446,581028.328,"1995-04-12","2010-04-29"
"1357",245080.1446,581028.328,"1995-04-12","2010-04-29"
