"","X.1","X","Station","Channel","Latitude","Longitude","StartTime","EndTime","Xcoord","Ycoord","Channel3","Start_Year","End_Year"
"1160",4856,"NL","HLB","EHZ",53.14647,7.003581,"2018-09-01T00:00:00","2599-12-31T23:59:59",263143.1988,574517.1847,"Z","2018","2599"
"1161",4859,"NL","HLB","EPZ",53.14647,7.003581,"2018-09-01T00:00:00","2599-12-31T23:59:59",263143.1988,574517.1847,"Z","2018","2599"
"1162",4862,"NL","HLG","EHZ",53.149107,7.0071,"2018-09-01T00:00:00","2599-12-31T23:59:59",263372.0119,574815.884,"Z","2018","2599"
"1163",4865,"NL","HLG","EPZ",53.149107,7.0071,"2018-09-01T00:00:00","2599-12-31T23:59:59",263372.0119,574815.884,"Z","2018","2599"
"1164",4868,"NL","HLH","EHZ",53.140398,7.00655,"2018-09-01T00:00:00","2599-12-31T23:59:59",263357,573846.0292,"Z","2018","2599"
"1165",4871,"NL","HLH","EPZ",53.140398,7.00655,"2018-09-01T00:00:00","2599-12-31T23:59:59",263357,573846.0292,"Z","2018","2599"
"1166",4874,"NL","HLK","EHZ",53.144981,7.009606,"2018-09-01T00:00:00","2599-12-31T23:59:59",263549.9829,574360.5666,"Z","2018","2599"
"1167",4877,"NL","HLK","EPZ",53.144981,7.009606,"2018-09-01T00:00:00","2599-12-31T23:59:59",263549.9829,574360.5666,"Z","2018","2599"
"1168",5170,"NL","L5081","HHZ",53.24128,6.95386,"2018-07-06T00:00:00","2599-12-31T23:59:59",259587.5394,584993.26,"Z","2018","2599"
"1169",5173,"NL","L5082","HHZ",53.23972,6.95535,"2018-07-06T00:00:00","2599-12-31T23:59:59",259690.779,584821.8407,"Z","2018","2599"
"1170",5176,"NL","L5083","HHZ",53.2397,6.95235,"2018-07-06T00:00:00","2599-12-31T23:59:59",259490.5667,584815.2581,"Z","2018","2599"
"1171",5179,"NL","L5084","HHZ",53.24024,6.95385,"2018-07-06T00:00:00","2599-12-31T23:59:59",259589.3898,584877.5225,"Z","2018","2599"
"1172",5182,"NL","L5085","HHZ",53.24024,6.95385,"2018-07-06T00:00:00","2599-12-31T23:59:59",259589.3898,584877.5225,"Z","2018","2599"
"1173",5185,"NL","L5086","HHZ",53.24024,6.95385,"2018-07-06T00:00:00","2599-12-31T23:59:59",259589.3898,584877.5225,"Z","2018","2599"
"1174",5188,"NL","L5087","HHZ",53.24024,6.95385,"2018-07-06T00:00:00","2599-12-31T23:59:59",259589.3898,584877.5225,"Z","2018","2599"
"1175",5437,"NL","SPY1","HHZ",53.4098,6.7838,"2010-07-08T00:00:00","2016-06-14T11:00:00",247871.7147,603512.4348,"Z","2010","2016"
"1176",5440,"NL","SPY1","HHZ",53.4098,6.7838,"2016-06-14T11:00:00","2599-12-31T23:59:59",247871.7147,603512.4348,"Z","2016","2599"
"1177",5443,"NL","SPY2","HHZ",53.4098,6.7838,"2010-07-08T00:00:00","2016-06-14T11:00:00",247871.7147,603512.4348,"Z","2010","2016"
"1178",5446,"NL","SPY2","HHZ",53.4098,6.7838,"2016-06-14T11:00:00","2599-12-31T23:59:59",247871.7147,603512.4348,"Z","2016","2599"
"1179",5449,"NL","SPY3","HHZ",53.4098,6.7838,"2010-07-08T00:00:00","2016-06-14T11:00:00",247871.7147,603512.4348,"Z","2010","2016"
"1180",5452,"NL","SPY3","HHZ",53.4098,6.7838,"2016-06-14T11:00:00","2599-12-31T23:59:59",247871.7147,603512.4348,"Z","2016","2599"
"1181",5455,"NL","SPY4","HHZ",53.4098,6.7838,"2010-07-08T00:00:00","2016-06-14T11:00:00",247871.7147,603512.4348,"Z","2010","2016"
"1182",5458,"NL","SPY4","HHZ",53.4098,6.7838,"2016-06-14T11:00:00","2599-12-31T23:59:59",247871.7147,603512.4348,"Z","2016","2599"
"1183",5740,"NL","VNDM0","HGZ",53.115086,6.839044,"2019-05-28T00:00:00","2599-12-31T23:59:59",252206.3536,570790.6953,"Z","2019","2599"
"1184",5743,"NL","VNDM1","HHZ",53.115086,6.839044,"2019-05-28T00:00:00","2599-12-31T23:59:59",252206.3536,570790.6953,"Z","2019","2599"
"1185",5746,"NL","VNDM2","HHZ",53.115086,6.839044,"2019-05-28T00:00:00","2599-12-31T23:59:59",252206.3536,570790.6953,"Z","2019","2599"
"1186",5749,"NL","VNDM3","HHZ",53.115086,6.839044,"2019-05-28T00:00:00","2599-12-31T23:59:59",252206.3536,570790.6953,"Z","2019","2599"
"1187",5752,"NL","VNDM4","HHZ",53.115086,6.839044,"2019-05-28T00:00:00","2599-12-31T23:59:59",252206.3536,570790.6953,"Z","2019","2599"
"1188",5764,"NL","WDB1","HHZ",53.2083,6.7355,"1995-04-12T00:00:00","2010-04-29T00:00:00",245080.1446,581028.328,"Z","1995","2010"
"1189",5767,"NL","WDB1","HHZ",53.2083,6.7355,"2010-04-29T00:00:00","2016-06-14T14:00:00",245080.1446,581028.328,"Z","2010","2016"
"1190",5770,"NL","WDB1","HHZ",53.2083,6.7355,"2016-06-14T14:00:00","2599-12-31T23:59:59",245080.1446,581028.328,"Z","2016","2599"
"1191",5773,"NL","WDB2","HHZ",53.2083,6.7355,"1995-04-12T00:00:00","2010-04-29T00:00:00",245080.1446,581028.328,"Z","1995","2010"
"1192",5776,"NL","WDB2","HHZ",53.2083,6.7355,"2010-04-29T00:00:00","2016-06-14T14:00:00",245080.1446,581028.328,"Z","2010","2016"
"1193",5779,"NL","WDB2","HHZ",53.2083,6.7355,"2016-06-14T14:00:00","2599-12-31T23:59:59",245080.1446,581028.328,"Z","2016","2599"
"1194",5782,"NL","WDB3","HHZ",53.2083,6.7355,"1995-04-12T00:00:00","2010-04-29T00:00:00",245080.1446,581028.328,"Z","1995","2010"
"1195",5785,"NL","WDB3","HHZ",53.2083,6.7355,"2010-04-29T00:00:00","2016-06-14T14:00:00",245080.1446,581028.328,"Z","2010","2016"
"1196",5788,"NL","WDB3","HHZ",53.2083,6.7355,"2016-06-14T14:00:00","2599-12-31T23:59:59",245080.1446,581028.328,"Z","2016","2599"
"1197",5791,"NL","WDB4","HHZ",53.2083,6.7355,"1995-04-12T00:00:00","2010-04-29T00:00:00",245080.1446,581028.328,"Z","1995","2010"
"1198",5794,"NL","WDB4","HHZ",53.2083,6.7355,"2010-04-29T00:00:00","2016-06-14T14:00:00",245080.1446,581028.328,"Z","2010","2016"
"1199",5797,"NL","WDB4","HHZ",53.2083,6.7355,"2016-06-14T14:00:00","2599-12-31T23:59:59",245080.1446,581028.328,"Z","2016","2599"
"1200",5955,"NL","ZL21","HHZ",53.0921,6.7533,"1995-04-12T00:00:00","2009-04-10T00:00:00",246514.427,568120.7746,"Z","1995","2009"
"1201",5958,"NL","ZL21","HHZ",53.0921,6.7533,"2009-04-10T00:00:00","2014-08-14T00:00:00",246514.427,568120.7746,"Z","2009","2014"
"1202",5961,"NL","ZL21","HHZ",53.0921,6.7533,"2014-08-14T00:00:00","2014-09-23T00:00:00",246514.427,568120.7746,"Z","2014","2014"
"1203",5964,"NL","ZL21","HHZ",53.0921,6.7533,"2014-09-23T00:00:00","2599-12-31T23:59:59",246514.427,568120.7746,"Z","2014","2599"
"1204",5967,"NL","ZL22","HHZ",53.0921,6.7533,"1995-04-12T00:00:00","2009-04-10T00:00:00",246514.427,568120.7746,"Z","1995","2009"
"1205",5970,"NL","ZL22","HHZ",53.0921,6.7533,"2009-04-10T00:00:00","2014-08-14T00:00:00",246514.427,568120.7746,"Z","2009","2014"
"1206",5973,"NL","ZL22","HHZ",53.0921,6.7533,"2014-08-14T00:00:00","2014-09-23T00:00:00",246514.427,568120.7746,"Z","2014","2014"
"1207",5976,"NL","ZL22","HHZ",53.0921,6.7533,"2014-09-23T00:00:00","2599-12-31T23:59:59",246514.427,568120.7746,"Z","2014","2599"
"1208",5979,"NL","ZL23","HHZ",53.0921,6.7533,"1995-04-12T00:00:00","2009-04-10T00:00:00",246514.427,568120.7746,"Z","1995","2009"
"1209",5982,"NL","ZL23","HHZ",53.0921,6.7533,"2009-04-10T00:00:00","2014-08-14T00:00:00",246514.427,568120.7746,"Z","2009","2014"
"1210",5985,"NL","ZL23","HHZ",53.0921,6.7533,"2014-08-14T00:00:00","2014-09-23T00:00:00",246514.427,568120.7746,"Z","2014","2014"
"1211",5988,"NL","ZL23","HHZ",53.0921,6.7533,"2014-09-23T00:00:00","2599-12-31T23:59:59",246514.427,568120.7746,"Z","2014","2599"
"1212",5991,"NL","ZL24","HHZ",53.0921,6.7533,"1995-04-12T00:00:00","2009-04-10T00:00:00",246514.427,568120.7746,"Z","1995","2009"
"1213",5994,"NL","ZL24","HHZ",53.0921,6.7533,"2009-04-10T00:00:00","2014-08-14T00:00:00",246514.427,568120.7746,"Z","2009","2014"
"1214",5997,"NL","ZL24","HHZ",53.0921,6.7533,"2014-08-14T00:00:00","2014-09-23T00:00:00",246514.427,568120.7746,"Z","2014","2014"
"1215",6000,"NL","ZL24","HHZ",53.0921,6.7533,"2014-09-23T00:00:00","2599-12-31T23:59:59",246514.427,568120.7746,"Z","2014","2599"
"1216",6003,"NL","ZLV1","HHZ",53.0921,6.7533,"1995-04-12T00:00:00","2010-05-18T00:00:00",246514.427,568120.7746,"Z","1995","2010"
"1217",6006,"NL","ZLV1","HHZ",53.0921,6.7533,"2010-05-18T00:00:00","2016-06-15T11:00:00",246514.427,568120.7746,"Z","2010","2016"
"1218",6009,"NL","ZLV1","HHZ",53.0921,6.7533,"2016-06-15T11:00:00","2599-12-31T23:59:59",246514.427,568120.7746,"Z","2016","2599"
"1219",6012,"NL","ZLV2","HHZ",53.0921,6.7533,"1995-04-12T00:00:00","2010-05-18T00:00:00",246514.427,568120.7746,"Z","1995","2010"
"1220",6015,"NL","ZLV2","HHZ",53.0921,6.7533,"2010-05-18T00:00:00","2016-06-15T11:00:00",246514.427,568120.7746,"Z","2010","2016"
"1221",6018,"NL","ZLV2","HHZ",53.0921,6.7533,"2016-06-15T11:00:00","2599-12-31T23:59:59",246514.427,568120.7746,"Z","2016","2599"
"1222",6021,"NL","ZLV3","HHZ",53.0921,6.7533,"1995-04-12T00:00:00","2010-05-18T00:00:00",246514.427,568120.7746,"Z","1995","2010"
"1223",6024,"NL","ZLV3","HHZ",53.0921,6.7533,"2010-05-18T00:00:00","2016-06-15T11:00:00",246514.427,568120.7746,"Z","2010","2016"
"1224",6027,"NL","ZLV3","HHZ",53.0921,6.7533,"2016-06-15T11:00:00","2599-12-31T23:59:59",246514.427,568120.7746,"Z","2016","2599"
"1225",6030,"NL","ZLV4","HHZ",53.0921,6.7533,"1995-04-12T00:00:00","2010-05-18T00:00:00",246514.427,568120.7746,"Z","1995","2010"
"1226",6033,"NL","ZLV4","HHZ",53.0921,6.7533,"2010-05-18T00:00:00","2016-06-15T11:00:00",246514.427,568120.7746,"Z","2010","2016"
"1227",6036,"NL","ZLV4","HHZ",53.0921,6.7533,"2016-06-15T11:00:00","2599-12-31T23:59:59",246514.427,568120.7746,"Z","2016","2599"
"1228",6039,"NL","ZLV5","HHZ",53.0921,6.7533,"1995-04-12T00:00:00","2010-05-18T00:00:00",246514.427,568120.7746,"Z","1995","2010"
"1229",6042,"NL","ZLV5","HHZ",53.0921,6.7533,"2010-05-18T00:00:00","2016-06-15T11:00:00",246514.427,568120.7746,"Z","2010","2016"
"1230",568,"NL","G011","HH1",53.442535,6.731191,"2015-02-10T00:00:00","2599-12-31T23:59:59",244305.4946,607088.675,"1","2015","2599"
"1231",571,"NL","G012","HH1",53.442535,6.731191,"2015-02-10T00:00:00","2599-12-31T23:59:59",244305.4946,607088.675,"1","2015","2599"
"1232",574,"NL","G013","HH1",53.442535,6.731191,"2015-02-10T00:00:00","2599-12-31T23:59:59",244305.4946,607088.675,"1","2015","2599"
"1233",577,"NL","G014","HH1",53.442535,6.731191,"2015-02-10T00:00:00","2599-12-31T23:59:59",244305.4946,607088.675,"1","2015","2599"
"1234",583,"NL","G021","HH1",53.44901,6.805842,"2015-02-10T00:00:00","2599-12-31T23:59:59",249251.2727,607904.5123,"1","2015","2599"
"1235",586,"NL","G022","HH1",53.44901,6.805842,"2015-02-10T00:00:00","2599-12-31T23:59:59",249251.2727,607904.5123,"1","2015","2599"
"1236",589,"NL","G023","HH1",53.44901,6.805842,"2015-02-10T00:00:00","2599-12-31T23:59:59",249251.2727,607904.5123,"1","2015","2599"
"1237",592,"NL","G024","HH1",53.44901,6.805842,"2015-02-10T00:00:00","2599-12-31T23:59:59",249251.2727,607904.5123,"1","2015","2599"
"1238",598,"NL","G031","HH1",53.415886,6.597559,"2015-02-10T00:00:00","2599-12-31T23:59:59",235476.4038,603965.2932,"1","2015","2599"
"1239",601,"NL","G032","HH1",53.415886,6.597559,"2015-02-10T00:00:00","2599-12-31T23:59:59",235476.4038,603965.2932,"1","2015","2599"
"1240",604,"NL","G033","HH1",53.415886,6.597559,"2015-02-10T00:00:00","2599-12-31T23:59:59",235476.4038,603965.2932,"1","2015","2599"
"1241",607,"NL","G034","HH1",53.415886,6.597559,"2015-02-10T00:00:00","2599-12-31T23:59:59",235476.4038,603965.2932,"1","2015","2599"
"1242",613,"NL","G041","HH1",53.41469,6.67472,"2015-06-04T00:00:00","2599-12-31T23:59:59",240608.8552,603921.2802,"1","2015","2599"
"1243",616,"NL","G042","HH1",53.41469,6.67472,"2015-06-04T00:00:00","2599-12-31T23:59:59",240608.8552,603921.2802,"1","2015","2599"
"1244",619,"NL","G043","HH1",53.41469,6.67472,"2015-06-04T00:00:00","2599-12-31T23:59:59",240608.8552,603921.2802,"1","2015","2599"
"1245",622,"NL","G044","HH1",53.41469,6.67472,"2015-06-04T00:00:00","2599-12-31T23:59:59",240608.8552,603921.2802,"1","2015","2599"
"1246",628,"NL","G051","HH1",53.418438,6.771304,"2015-07-16T00:00:00","2599-12-31T23:59:59",247022.3198,604457.6339,"1","2015","2599"
"1247",631,"NL","G052","HH1",53.418438,6.771304,"2015-07-16T00:00:00","2599-12-31T23:59:59",247022.3198,604457.6339,"1","2015","2599"
"1248",634,"NL","G053","HH1",53.418438,6.771304,"2015-07-16T00:00:00","2599-12-31T23:59:59",247022.3198,604457.6339,"1","2015","2599"
"1249",637,"NL","G054","HH1",53.418438,6.771304,"2015-07-16T00:00:00","2599-12-31T23:59:59",247022.3198,604457.6339,"1","2015","2599"
"1250",643,"NL","G061","HH1",53.411095,6.870878,"2015-09-15T00:00:00","2599-12-31T23:59:59",253658.7603,603772.4765,"1","2015","2599"
"1251",646,"NL","G062","HH1",53.411095,6.870878,"2015-09-15T00:00:00","2599-12-31T23:59:59",253658.7603,603772.4765,"1","2015","2599"
"1252",649,"NL","G063","HH1",53.411095,6.870878,"2015-09-15T00:00:00","2599-12-31T23:59:59",253658.7603,603772.4765,"1","2015","2599"
"1253",652,"NL","G064","HH1",53.411095,6.870878,"2015-09-15T00:00:00","2599-12-31T23:59:59",253658.7603,603772.4765,"1","2015","2599"
"1254",658,"NL","G071","HH1",53.39458,6.545769,"2015-09-24T00:00:00","2599-12-31T23:59:59",232071.2868,601537.5097,"1","2015","2599"
"1255",661,"NL","G072","HH1",53.39458,6.545769,"2015-09-24T00:00:00","2599-12-31T23:59:59",232071.2868,601537.5097,"1","2015","2599"
"1256",664,"NL","G073","HH1",53.39458,6.545769,"2015-09-24T00:00:00","2599-12-31T23:59:59",232071.2868,601537.5097,"1","2015","2599"
"1257",667,"NL","G074","HH1",53.39458,6.545769,"2015-09-24T00:00:00","2599-12-31T23:59:59",232071.2868,601537.5097,"1","2015","2599"
"1258",673,"NL","G081","HH1",53.395447,6.643896,"2015-09-22T00:00:00","2599-12-31T23:59:59",238596.8794,601743.5748,"1","2015","2599"
"1259",676,"NL","G082","HH1",53.395447,6.643896,"2015-09-22T00:00:00","2599-12-31T23:59:59",238596.8794,601743.5748,"1","2015","2599"
"1260",679,"NL","G083","HH1",53.395447,6.643896,"2015-09-22T00:00:00","2599-12-31T23:59:59",238596.8794,601743.5748,"1","2015","2599"
"1261",682,"NL","G084","HH1",53.395447,6.643896,"2015-09-22T00:00:00","2599-12-31T23:59:59",238596.8794,601743.5748,"1","2015","2599"
"1262",688,"NL","G091","HH1",53.387764,6.724525,"2015-09-18T00:00:00","2599-12-31T23:59:59",243975.9184,600985.2909,"1","2015","2599"
"1263",691,"NL","G092","HH1",53.387764,6.724525,"2015-09-18T00:00:00","2599-12-31T23:59:59",243975.9184,600985.2909,"1","2015","2599"
"1264",694,"NL","G093","HH1",53.387764,6.724525,"2015-09-18T00:00:00","2599-12-31T23:59:59",243975.9184,600985.2909,"1","2015","2599"
"1265",697,"NL","G094","HH1",53.387764,6.724525,"2015-09-18T00:00:00","2599-12-31T23:59:59",243975.9184,600985.2909,"1","2015","2599"
"1266",703,"NL","G101","HH1",53.37847,6.804435,"2015-09-08T00:00:00","2599-12-31T23:59:59",249312.4841,600052.8303,"1","2015","2599"
"1267",706,"NL","G102","HH1",53.37847,6.804435,"2015-09-08T00:00:00","2599-12-31T23:59:59",249312.4841,600052.8303,"1","2015","2599"
"1268",709,"NL","G103","HH1",53.37847,6.804435,"2015-09-08T00:00:00","2599-12-31T23:59:59",249312.4841,600052.8303,"1","2015","2599"
"1269",712,"NL","G104","HH1",53.37847,6.804435,"2015-09-08T00:00:00","2599-12-31T23:59:59",249312.4841,600052.8303,"1","2015","2599"
"1270",718,"NL","G111","HH1",53.366917,6.889139,"2015-12-08T00:00:00","2599-12-31T23:59:59",254975.5727,598881.5835,"1","2015","2599"
"1271",721,"NL","G112","HH1",53.366917,6.889139,"2015-12-08T00:00:00","2599-12-31T23:59:59",254975.5727,598881.5835,"1","2015","2599"
"1272",724,"NL","G113","HH1",53.366917,6.889139,"2015-12-08T00:00:00","2599-12-31T23:59:59",254975.5727,598881.5835,"1","2015","2599"
"1273",727,"NL","G114","HH1",53.366917,6.889139,"2015-12-08T00:00:00","2599-12-31T23:59:59",254975.5727,598881.5835,"1","2015","2599"
"1274",733,"NL","G121","HH1",53.36992,6.57139,"2017-10-05T00:00:00","2599-12-31T23:59:59",233820.7457,598820.9625,"1","2017","2599"
"1275",736,"NL","G122","HH1",53.36992,6.57139,"2017-10-05T00:00:00","2599-12-31T23:59:59",233820.7457,598820.9625,"1","2017","2599"
"1276",739,"NL","G123","HH1",53.36992,6.57139,"2017-10-05T00:00:00","2599-12-31T23:59:59",233820.7457,598820.9625,"1","2017","2599"
"1277",742,"NL","G124","HH1",53.36992,6.57139,"2017-10-05T00:00:00","2599-12-31T23:59:59",233820.7457,598820.9625,"1","2017","2599"
"1278",748,"NL","G131","HH1",53.34894,6.668564,"2015-09-22T00:00:00","2599-12-31T23:59:59",240329.8901,596597.0715,"1","2015","2599"
"1279",751,"NL","G132","HH1",53.34894,6.668564,"2015-09-22T00:00:00","2599-12-31T23:59:59",240329.8901,596597.0715,"1","2015","2599"
"1280",754,"NL","G133","HH1",53.34894,6.668564,"2015-09-22T00:00:00","2599-12-31T23:59:59",240329.8901,596597.0715,"1","2015","2599"
"1281",757,"NL","G134","HH1",53.34894,6.668564,"2015-09-22T00:00:00","2599-12-31T23:59:59",240329.8901,596597.0715,"1","2015","2599"
"1282",763,"NL","G141","HH1",53.358604,6.770835,"2015-02-11T00:00:00","2599-12-31T23:59:59",247119.2125,597798.5977,"1","2015","2599"
"1283",766,"NL","G142","HH1",53.358604,6.770835,"2015-02-11T00:00:00","2599-12-31T23:59:59",247119.2125,597798.5977,"1","2015","2599"
"1284",769,"NL","G143","HH1",53.358604,6.770835,"2015-02-11T00:00:00","2599-12-31T23:59:59",247119.2125,597798.5977,"1","2015","2599"
"1285",772,"NL","G144","HH1",53.358604,6.770835,"2015-02-11T00:00:00","2599-12-31T23:59:59",247119.2125,597798.5977,"1","2015","2599"
"1286",793,"NL","G171","HH1",53.336197,6.636346,"2015-04-29T00:00:00","2599-12-31T23:59:59",238209.1548,595141.2719,"1","2015","2599"
"1287",796,"NL","G172","HH1",53.336197,6.636346,"2015-04-29T00:00:00","2599-12-31T23:59:59",238209.1548,595141.2719,"1","2015","2599"
"1288",799,"NL","G173","HH1",53.336197,6.636346,"2015-04-29T00:00:00","2599-12-31T23:59:59",238209.1548,595141.2719,"1","2015","2599"
"1289",802,"NL","G174","HH1",53.336197,6.636346,"2015-04-29T00:00:00","2599-12-31T23:59:59",238209.1548,595141.2719,"1","2015","2599"
"1290",808,"NL","G181","HH1",53.330624,6.721702,"2015-09-18T00:00:00","2599-12-31T23:59:59",243906.0488,594623.1669,"1","2015","2599"
"1291",811,"NL","G182","HH1",53.330624,6.721702,"2015-09-18T00:00:00","2599-12-31T23:59:59",243906.0488,594623.1669,"1","2015","2599"
"1292",814,"NL","G183","HH1",53.330624,6.721702,"2015-09-18T00:00:00","2599-12-31T23:59:59",243906.0488,594623.1669,"1","2015","2599"
"1293",817,"NL","G184","HH1",53.330624,6.721702,"2015-09-18T00:00:00","2599-12-31T23:59:59",243906.0488,594623.1669,"1","2015","2599"
"1294",823,"NL","G191","HH1",53.337814,6.817032,"2015-09-18T00:00:00","2599-12-31T23:59:59",250240.6091,595545.2317,"1","2015","2599"
"1295",826,"NL","G192","HH1",53.337814,6.817032,"2015-09-18T00:00:00","2599-12-31T23:59:59",250240.6091,595545.2317,"1","2015","2599"
"1296",829,"NL","G193","HH1",53.337814,6.817032,"2015-09-18T00:00:00","2599-12-31T23:59:59",250240.6091,595545.2317,"1","2015","2599"
"1297",832,"NL","G194","HH1",53.337814,6.817032,"2015-09-18T00:00:00","2599-12-31T23:59:59",250240.6091,595545.2317,"1","2015","2599"
"1298",838,"NL","G201","HH1",53.335297,6.895165,"2015-05-28T00:00:00","2599-12-31T23:59:59",255450.3924,595371.375,"1","2015","2599"
"1299",841,"NL","G202","HH1",53.335297,6.895165,"2015-05-28T00:00:00","2599-12-31T23:59:59",255450.3924,595371.375,"1","2015","2599"
"1300",844,"NL","G203","HH1",53.335297,6.895165,"2015-05-28T00:00:00","2599-12-31T23:59:59",255450.3924,595371.375,"1","2015","2599"
"1301",847,"NL","G204","HH1",53.335297,6.895165,"2015-05-28T00:00:00","2599-12-31T23:59:59",255450.3924,595371.375,"1","2015","2599"
"1302",853,"NL","G211","HH1",53.313374,6.593737,"2015-09-17T00:00:00","2599-12-31T23:59:59",235413.6028,592553.0377,"1","2015","2599"
"1303",856,"NL","G212","HH1",53.313374,6.593737,"2015-09-17T00:00:00","2599-12-31T23:59:59",235413.6028,592553.0377,"1","2015","2599"
"1304",859,"NL","G213","HH1",53.313374,6.593737,"2015-09-17T00:00:00","2599-12-31T23:59:59",235413.6028,592553.0377,"1","2015","2599"
"1305",862,"NL","G214","HH1",53.313374,6.593737,"2015-09-17T00:00:00","2599-12-31T23:59:59",235413.6028,592553.0377,"1","2015","2599"
"1306",868,"NL","G221","HH1",53.31035,6.677621,"2015-02-10T00:00:00","2599-12-31T23:59:59",241009.9847,592313.4984,"1","2015","2599"
"1307",871,"NL","G222","HH1",53.31035,6.677621,"2015-02-10T00:00:00","2599-12-31T23:59:59",241009.9847,592313.4984,"1","2015","2599"
"1308",874,"NL","G223","HH1",53.31035,6.677621,"2015-02-10T00:00:00","2599-12-31T23:59:59",241009.9847,592313.4984,"1","2015","2599"
"1309",877,"NL","G224","HH1",53.31035,6.677621,"2015-02-10T00:00:00","2599-12-31T23:59:59",241009.9847,592313.4984,"1","2015","2599"
"1310",883,"NL","G231","HH1",53.30949,6.767527,"2015-02-16T00:00:00","2599-12-31T23:59:59",247003.8257,592328.9727,"1","2015","2599"
"1311",886,"NL","G232","HH1",53.30949,6.767527,"2015-02-16T00:00:00","2599-12-31T23:59:59",247003.8257,592328.9727,"1","2015","2599"
"1312",889,"NL","G233","HH1",53.30949,6.767527,"2015-02-16T00:00:00","2599-12-31T23:59:59",247003.8257,592328.9727,"1","2015","2599"
"1313",892,"NL","G234","HH1",53.30949,6.767527,"2015-02-16T00:00:00","2599-12-31T23:59:59",247003.8257,592328.9727,"1","2015","2599"
"1314",898,"NL","G241","HH1",53.289974,6.856169,"2014-11-12T00:00:00","2599-12-31T23:59:59",252955.9283,590274.2394,"1","2014","2599"
"1315",901,"NL","G242","HH1",53.289974,6.856169,"2014-11-12T00:00:00","2599-12-31T23:59:59",252955.9283,590274.2394,"1","2014","2599"
"1316",904,"NL","G243","HH1",53.289974,6.856169,"2014-11-12T00:00:00","2599-12-31T23:59:59",252955.9283,590274.2394,"1","2014","2599"
"1317",907,"NL","G244","HH1",53.289974,6.856169,"2014-11-12T00:00:00","2599-12-31T23:59:59",252955.9283,590274.2394,"1","2014","2599"
"1318",913,"NL","G251","HH1",53.308117,6.943312,"2017-05-12T00:00:00","2599-12-31T23:59:59",258722.6842,592415.1863,"1","2017","2599"
"1319",916,"NL","G252","HH1",53.308117,6.943312,"2017-05-12T00:00:00","2599-12-31T23:59:59",258722.6842,592415.1863,"1","2017","2599"
"1320",919,"NL","G253","HH1",53.308117,6.943312,"2017-05-12T00:00:00","2599-12-31T23:59:59",258722.6842,592415.1863,"1","2017","2599"
"1321",922,"NL","G254","HH1",53.308117,6.943312,"2017-05-12T00:00:00","2599-12-31T23:59:59",258722.6842,592415.1863,"1","2017","2599"
"1322",928,"NL","G261","HH1",53.28208,6.545806,"2015-10-22T00:00:00","2599-12-31T23:59:59",232275.318,589018.0716,"1","2015","2599"
"1323",931,"NL","G262","HH1",53.28208,6.545806,"2015-10-22T00:00:00","2599-12-31T23:59:59",232275.318,589018.0716,"1","2015","2599"
"1324",934,"NL","G263","HH1",53.28208,6.545806,"2015-10-22T00:00:00","2599-12-31T23:59:59",232275.318,589018.0716,"1","2015","2599"
"1325",937,"NL","G264","HH1",53.28208,6.545806,"2015-10-22T00:00:00","2599-12-31T23:59:59",232275.318,589018.0716,"1","2015","2599"
"1326",943,"NL","G271","HH1",53.28318,6.628118,"2015-11-27T00:00:00","2599-12-31T23:59:59",237762.8191,589231.9711,"1","2015","2599"
"1327",946,"NL","G272","HH1",53.28318,6.628118,"2015-11-27T00:00:00","2599-12-31T23:59:59",237762.8191,589231.9711,"1","2015","2599"
"1328",949,"NL","G273","HH1",53.28318,6.628118,"2015-11-27T00:00:00","2599-12-31T23:59:59",237762.8191,589231.9711,"1","2015","2599"
"1329",952,"NL","G274","HH1",53.28318,6.628118,"2015-11-27T00:00:00","2599-12-31T23:59:59",237762.8191,589231.9711,"1","2015","2599"
"1330",958,"NL","G281","HH1",53.27221,6.729164,"2016-03-28T00:00:00","2599-12-31T23:59:59",244524.3302,588132.1396,"1","2016","2599"
"1331",961,"NL","G282","HH1",53.27221,6.729164,"2016-03-28T00:00:00","2599-12-31T23:59:59",244524.3302,588132.1396,"1","2016","2599"
"1332",964,"NL","G283","HH1",53.27221,6.729164,"2016-03-28T00:00:00","2599-12-31T23:59:59",244524.3302,588132.1396,"1","2016","2599"
"1333",967,"NL","G284","HH1",53.27221,6.729164,"2016-03-28T00:00:00","2599-12-31T23:59:59",244524.3302,588132.1396,"1","2016","2599"
"1334",973,"NL","G291","HH1",53.281406,6.786966,"2015-09-22T00:00:00","2599-12-31T23:59:59",248360.1713,589228.8659,"1","2015","2599"
"1335",976,"NL","G292","HH1",53.281406,6.786966,"2015-09-22T00:00:00","2599-12-31T23:59:59",248360.1713,589228.8659,"1","2015","2599"
"1336",979,"NL","G293","HH1",53.281406,6.786966,"2015-09-22T00:00:00","2599-12-31T23:59:59",248360.1713,589228.8659,"1","2015","2599"
"1337",982,"NL","G294","HH1",53.281406,6.786966,"2015-09-22T00:00:00","2599-12-31T23:59:59",248360.1713,589228.8659,"1","2015","2599"
"1338",988,"NL","G301","HH1",53.27917,6.895145,"2014-10-23T00:00:00","2599-12-31T23:59:59",255579.9145,589125.7619,"1","2014","2599"
